id,translated_japanese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
573,"日 に は 多く の 激し い 騒ぎ が あ り , それ を 知 ろ う と する . わたし たち は , か の 日 は 多 く , 太陽 も 生き て い る . 人々 は これ を 鳥 と 名づけ て 言 う , "" わたし たち は 鳥 を 招 い て い る "" .",今日、多くの古生物学者は、あるグループの恐竜が生き残り、現在も生きていると信じています。私たちはそれを鳥と呼んでいます。,0.6800228953361511,今日、多くの古生物学者は、一部の恐竜が生き残り、現在も生きていると信じています。それらを私たちは「鳥」と呼んでいます。,0.6799038052558899
574,"多く の 民 は 彼 ら の こと を 考え て も , われわれ の 羽 を は か く し な い . 彼 ら は 羊 と 羽 を 持 っ て い る から で あ る .",羽を持ち、空を飛べるので、恐竜だと思っていない人も大勢います。,0.7399399876594543,多くの人々は彼らを恐竜とは考えません、なぜなら彼らには羽毛があり、飛ぶことができるからです。,0.7413145303726196
575,"しかし , 鳥 が まだ 吹 い て い る こと は , われ ら の 見 る ところ に よ る の で あ る .",しかし、現在も鳥の外観は多くの点で恐竜に似ています。,0.662096381187439,しかし、鳥に関してはまだ恐竜のように見えることがたくさんあります。,0.7060173153877258
576,"それ ら の 足 と 髄 と を も っ て , からだ は 卵 を つけ て , その 二 つ の 足 の うばり の よう に 歩 き ,",鱗と爪のついた足を持ち、卵胎生であり、ティラノサウルスのように後ろ脚2本で歩きます。,0.6789059042930603,,
577,"彼 ら は 日 ごと に 人 を 制 する 者 , すなわち , 明星 の よ い 考え に よ っ て 人 の 語 る 姿 の よう に さ れ て い る .",事実上、今日使用されているすべてのコンピュータは、2進数で符号化された情報の操作に基づいています。,0.6612337231636047,今日使用されているほぼすべてのコンピュータは、バイナリ番号の形で符号化された情報の操作に基づいています。,0.6475581526756287
578,"一 つ の  幅 は 一 つ , き た る べ き 一 つ で , 手 に よ ら な い もの は 一 つ で あ る . また , ます を さ す 者 も , 水 を 掘 る 者 も 数え る こと が でき な い . その 数 は め を 掘 る 者 の よう で あ り , 銅 を 掘 る こと が でき る .",2進数は、2つの値 (0または1) のいずれかで表され、コンピュータ用語を使用するために、これらの数値は2進数またはビットと呼ばれます。,0.5929179191589355,バイナリ数は、0または1のいずれかの値のみを持つことができ、これらの数はバイナリ桁、つまりコンピュータ用語でビットと呼ばれます。,0.6415629982948303
579,"眠 る こと が な く , かわ く こと が な い よう に , やせ衰え る こと が な い . かわい て い る 人 は , 潤 っ た 者 が 与え られ て も , や む こと が でき な い よう に , や む を 知 っ て い る .",内部中毒はすぐに明らかにならないことがあります。嘔吐などは一般的な症状であるため、直ちに診断を下すことはできません。,0.6089650392532349,内部中毒は直ちに明らかではない場合があります。嘔吐などの症状は非常に一般的であるため、即座に診断を下すことはできません。,0.5875579714775085
580,"銅 細工 人 の 最も 良 い 怒り が , 告訴 の ため に , 家 の 者 の 前 に 開 か れ て い る よう に し て ほし い .",内部中毒の最も明らかな兆候は、薬剤や毒性のある家庭用化学薬品の容器が開いていることです。,0.5822009444236755,内部中毒の最も良い指標は、開封された医薬品または有毒な家庭用化学薬品の存在かもしれません。,0.6099305748939514
581,"時 に , 水晶 は , 水晶 の 毒 の よう で あ り , 時 に は , 鋭 い 毒 の 毒 を 放 っ て い る .",毒物のラベルを見て、その特定の毒物に関する応急処置の指示があるかどうかを確認してください。,0.6101528406143188,その特定の毒に対する具体的な応急処置の指示については、ラベルを確認してください。,0.6113181710243225
582,"ウズカシャン に よ っ て 飾 ら れ , ウズ に は その 類 の 重 さ が あ る .",昆虫学者は、この昆虫群について昆虫という呼称を正式な意味で使用しています。,0.5746781229972839,「バグ」という用語は、昆虫学者によってこのグループの昆虫に対して正式な意味で使われます。,0.6599181890487671
583,"(これ は 古 い 所 から 遠ざか り , 堅 く 立 っ て , しえ たげ られ る こと を 知 る . 彼 は 高 い 所 に 淫行 を な す 者 で あ っ て , 人 は それ を 堅 く 持 っ て い る .)",この呼び名は、トコジラミが高い適応力を持って人に寄生する害虫として古代から寝床に蔓延っていたことに由来しています。,0.59175705909729,この用語は、ヒトに寄生することに非常に適応した昆虫である南京虫に対する古代の親しみから派生しています。,0.5957239270210266
584,"カル ボア と ,  くれ た 者 ,  獲 た 者 の 類 . 彼 ら は  羊 の 毛 を も っ て , すみか に 住 む 者 で あ っ て , 巣 を つく る こと を し た の で あ る .",サシガメとトコジラミは、いずれも宿主の巣や住居で生活することに適応した留巣性です。,0.6614322066307068,アサシンバグとナ床バグはどちらも巣に住むことに適応したニディコラスであり、宿主の巣や住居に住んでいます。,0.693453848361969
585,"アビム の クレオン に は 寄 れ , そこ に は 寄港 する 者 , クレオン ・ パケル , クミスフル が あ る の を 知 っ て い る . エケル は , 人 のが 物 の 中 に あ っ た よう に , 彼 ら の 底 病 と かげ が あ り , それ は われ ら の 目 に かか っ て い る .",米国では、多発性硬化症（MS）の既知の症例数が約40万人と言われ、若年者および中年者の代表的な神経疾患として知られています。,0.5251583456993103,"アメリカ合衆国全体で、約400,000件の知られている多発性硬化症（MS）の症例があり、これは若い成人や中年層における主要な神経疾患となっています。",0.5250055193901062
586,"人 の 支柱 の 頂 を 焼 か れ る の は こ ん で い る . 地 に は  呼ば わ っ た もの が あ り , 綱 はげ の えり で あ る .",MSは、脳、脊髄、視神経からなる中枢神経系に影響を与える病気です。,0.5174030661582947,MSは脳、脊髄、視神経からなる中枢神経系に影響を与える病気です。,0.5106480717658997
587,"女 に は 二 度 の 女の子 に も , は し ため の よう に 二 度 の 男 に も 同様 で あ る .",研究によると、女性が多発性硬化症（MS）を発症する確率は男性の倍であることがわかっています。,0.528014063835144,研究によると、女性は男性の2倍の確率で多発性硬化症（MS）を発症することがわかっています。,0.5443050265312195
588,"この 事 は 彼 ら の 利息 や その 子 の 食物 に 対 する 訓練 で は な く , 幼な 子 に も 子 を 産 む こと の な い ため で あ る .",子育てが親子どちらにとっても得にならないと判断する夫婦もいるでしょう。,0.6967165470123291,カップルは、赤ちゃんを育てることが自分たちの利益にも、子どもの利益にもならないと判断することがあります。,0.7095063924789429
589,"これ ら の 者 は , その 子 ら に つ い て , それぞれ 子孫 を 選 ば せ る ため に , 選 ば せ る もの で あ る .",このようなご夫婦は、その赤ちゃんのために養子縁組制度を利用できます。,0.7616262435913086,これらのカップルは、自分たちの赤ちゃんのために養子縁組の計画を立てることを選ぶかもしれません。,0.7574730515480042
590,"子 を 産 む 両親 も その 子 を 制 する の を 常 と し て , ほか の 者 が その 子 を 育て る こと が でき る よう に し て い る .",養子縁組では、実父母は親権を失い、別の夫婦がその子の親になることができます。,0.7660828232765198,養子縁組において、生物学的な親は、別のカップルがその子供を育てることができるように、親権を放棄します。,0.7798957228660583
591,"カリオ は , この世 が わたし を さし い ため に 出 て 行 く の で あ っ て , この世 の 道 は 遠 く 離れ て 行 く の で あ る . その 上 は , わたし の ため に は , しみ も と が わ れ て い る .",科学の主な目的は、科学的方法によって世界の仕組みを解明することです。実際、この方法はほとんどの科学研究の指針となっています。,0.6730132699012756,科学の主な目標は、科学的方法を通じて世界がどのように機能しているかを解明することです。この方法は実際にはほとんどの科学研究を導いています。,0.6822117567062378
592,"自分 自身 で は な く , 時 を 過ご そ う と する 証明 は 問題 で あ っ て , よく 自制 する こと も , 自制 する こと も あ る が , 証明 する こと も , 自制 する こと も 自制 する こと も わか っ て い る .",しかし、それだけではありません。実験とは、可能性のある仮説の1つ以上を排除するために使用される試験のことで、質問をしたり観察をしたりすることも科学研究の指針となります。,0.6741239428520203,それは孤立しているわけではなく、実験や実験は、1つ以上の可能な仮説を排除するために使用されるテストであり、質問をすることや観察を行うことも科学研究を導くものです。,0.6630210280418396
593,"アスンクモナ , コレテヤ に つ い て は , 次 の 人 が 出 て 行 く の で あ る . そして , それ は コレト に , 人々 の 中 で は スレト と い う 者 で あ る .",自然主義者や哲学者たちは、古典書、特にラテン語で書かれた聖書に注目していました。,0.5622095465660095,自然主義者や哲学者たちは古典的なテキスト、特にラテン語の聖書に焦点を当てました。,0.5917232632637024
594,"人 は パグ ・ パトグ の 多く の 事 に つ い て , 閣下 の みま を 知 っ て い た .",受け入れられたのは、心理学を含む科学のあらゆる事項に関するアリストテレスの見解でした。,0.6542385816574097,受け入れられたのは、心理学を含む科学のすべての事柄に関するアリストテレスの見解でした。,0.6494322419166565
595,"ユダヤ 人 の 知識 を 知 っ て い る よう に , わたし たち は 先 の 者 が その ほえ て い る こと を 見 た . そして , その 根 から は 根 が 咲 い た .",ギリシャの知識が衰退するにつれて、西洋諸国はギリシャの哲学や科学のルーツから切り離されていることに気づきました。,0.665226399898529,ギリシャの知識が衰退するにつれて、西洋はギリシャの哲学的および科学的なルーツから切り離されることになりました。,0.649981677532196
596,"それ から , 多く の 人 は , 島 の 模告 を つく し て , たびたび の 改宗 者 で 心 を 制 し , たびたび の が れ て き た の で , 多く の 人 は , 惑わ す こと に 感 じ た .",生理学や行動で観察されるリズムの多くは、内因性周期の存在と体内時計を通して刻まれるしくみに決定的に依存していることが多いのです。,0.5521185994148254,生理学や行動における多くの観察されたリズムは、内因性サイクルの存在と生物時計を通じたそれらの生成に重要に依存しています。,0.549892246723175
597,"酒 に ふけ る こと を し な い で , しぼ む こと の な い よう な かた を さ し た . それ は , なくな っ た こと を 知 ら ず , ぜいたく に 吹 き ま わ さ れ た もの , すなわち , しぼみ と い わ れ る もの , 野菜 の 中 に 移 さ れ て い る こと で あ る .",周期的リズムは、単に外部からの周期的な合図への応答ではなく、細菌、真菌、植物、動物を含むほとんどの生物について記録されています。,0.6003733277320862,外部の周期的な刺激に単に反応するだけでなく、周期的なリズムは細菌、真菌、植物、動物を含むほとんどの生物において記録されています。,0.5779934525489807
598,"鉄 の な い 者 は これ を ささえ る . これ は , 捨て の な い たが のば で あ る . その 欠乏 は , なくな っ た もの の , 堅 く 立 つ こと が でき る .",体内時計は、外部からの合図がなくても、一定期間、自由に循環し続ける自立的発振器です。,0.5795406103134155,生物時計は自己持続型の振動器であり、外部の刺激がなくても自由に周期的なサイクリングを続けることができます。,0.5811867117881775
599,"その 一生 の ネレオ と アンン と の 姿 は , 悪 い 争い の な い 者 の ひとり で あ っ た .",ハーシーとチェイスの実験は、DNAが遺伝物質であることを示唆する有力な実験の1つでした。,0.6679956316947937,ハーシーとチェイスの実験は、DNAが遺伝物質であるという主要な提案の一つでした。,0.6774539351463318
600,"その王アカフル,フシャフおよびベトルは, アントブ・ネコおよびロフテ・カフルに及んだ.",ハーシーとチェイスはファージ（ウイルス）を使い、そのDNAをバクテリアに移植しました。,0.4362237751483917,ハーシーとチェイスはファージ、つまりウイルスを使用して、自分たちのDNAをバクテリアに植え付けました。,0.44175630807876587
601,"また , クレオ メル の 二 分 の 一 を 使 い , クミン に 二 分 の 一 を 結 ん だ . その 中 に は クミン を 打 っ た こと が あ っ て , クミレフ の 鏡板 が あ っ た .",彼らは2つの実験を試み、1つはファージのDNAに放射性のリンで印をつける実験、もう1つはファージのタンパク質に放射性の硫黄で印をつける実験でした。,0.6377512812614441,彼らは、ファージのDNAに放射性リンをマークする実験と、ファージのタンパク質に放射性硫黄をマークする実験の2つを行いました。,0.6117396950721741
602,"働き は 種々 の 鏡板 が あ っ て ,か の かおり を 生 み , クミン の 頂 に あかじ っ て , たちいかげ の な わめ が 生 じ , クミン から は  called っ て い る .",突然変異は、変異の種類、影響を受けた遺伝物質の欠片の意義、影響を受けた細胞が生殖細胞であるかどうかによって、さまざまな異なる影響を生む可能性があります。,0.5370106101036072,ミューテーションは、ミューテーションの種類、影響を受ける遺伝物質の重要性、および影響を受ける細胞が生殖細胞であるかどうかによって、さまざまな異なる影響を持つ可能性があります。,0.5378950834274292
603,"ただ パスス ・ パススクス に , パトラケス に みんな が はい っ て い く の で , パトラス も 一緒 に , はい っ て 来る こと が でき な い よう に し , また あかり を 手 に し て み る こと が でき る と , 言 う の で あ る .",生殖細胞に生じた突然変異だけは子に受け継がれ、他の部位に生じた突然変異は細胞死や癌の原因になる可能性があります。,0.5402856469154358,生殖細胞の変異のみが子供に受け継がれ、他の部分での変異は細胞死や癌を引き起こすことがあります。,0.5241003632545471
604,"そして , ポロト と い う 民 は , はるか に 雇 わ れ て き た の で あ る から , ご 自身 は , しぼい の ため に 食物 を 楽し み , 野 の 獣 および 野菜 など に ふけ っ て い る の で あ る .",自然との触れあいを重視した観光は、野生の動植物を含めた景観を楽しむ目的で自然地域を訪れることに興味を持つ人々を魅了しています。,0.6432948708534241,自然に基づく観光は、景色を楽しむために自然地域を訪れることに関心のある人々を惹きつけます。これには植物や動物の野生生物も含まれます。,0.6893370747566223
605,"アビム , シフシャン ,  よく が あ っ て , かお ぎ 分け に 至 っ た . すなわち ビクミス に は 鳥 ラマイ , クミレト , カフレ略 を さ し て い る .",現地での活動の例としては、狩猟、釣り、写真撮影、バードウォッチング、公園の見学や生態系に関する情報調査などが挙げられます。,0.5199488997459412,現地活動の例には、狩猟、釣り、写真撮影、バードウォッチング、公園訪問、そして生態系に関する情報の学習が含まれます。,0.5403847694396973
606,"尊 い  live 物 は ,  香 を た く こと を 願 う もの で あ り , また , ラダン の 父 アホドス の 人々 に は , トラク の 父 が 与え られ る .",例としては、ボルネオ島のオランウータンに会いに行き、写真を撮ったり、学んだりすることが挙げられます。,0.665433406829834,例として、ボルネオでオランウータンを訪れ、写真を撮り、学ぶことが挙げられます。,0.6645311713218689
607,"朝 ごと に , 民 は 皆 その 部落 に はい っ て , 工事 を 行 う ため に , ほか の 村々 を 残 し た . そして そこ に は 正し い 所 が あ っ た .",毎朝、小さな田舎町を出発して職場に向かう人々は、自分たちの出発地付近に職場がある人たちとすれ違います。,0.7183416485786438,毎朝、人々は小さな田舎町を車で出発し、職場に向かいます。そして、彼らが今出発したばかりの場所が目的地である他の人々にすれ違います。,0.7214003205299377
608,"その 上 に , め られ て い る  野 細工 人 が い て ,か す を 持 ち , 堅 く 立 っ て , 堅 く 立 っ て い る .",このダイナミックな往復輸送においては、誰もが自家用車をベースにした輸送系と何らかの形でつながり、それを支えています。,0.6141753196716309,このダイナミックな輸送シャトルでは、皆が何らかの形でつながり、プライベートカーを基盤とした輸送システムを支えています。,0.5987148284912109
609,"その""クレオン""というこの騒ぎは,クニムロン""と言い,クレオレネ 皆はこの暴行が,もう一か年以来,航行した.",科学は今、この大規模な炭素経済によって、過去200万年間にわたって人間の進化を支えてきたその安定した状態の1つから生物圏を外したことを示しています。,0.36151260137557983,科学は現在、この大規模な炭素経済が過去200万年にわたって人類の進化を支えてきた生物圏の安定した状態の一つを動かしてしまったことを示しています。,0.36027368903160095
610,"人 の よしあし を する 者 も , あざけり と , まじみ の 心 を も っ て 人 を 惑わ す . 人 の よしあし を 言 い , すべて の 人 の あざけり と な っ て , 報 い と な っ て しま う .",社会生活を営む人は誰でも交通機関を利用します。そのほとんど全員が交通システムに不満を抱いています。,0.6469565033912659,皆が社会に参加し、交通システムを利用しています。ほとんどの人が交通システムについて不満を持っています。,0.6783552169799805
611,"あなた がた は , 異邦 人 の 国語 で , 水 の 動 く こと も , 冷た く か な い 水 の 動 く の を 聞 い た .",先進国では、水質や橋の倒壊などの苦情はほとんど聞きません。,0.6481795907020569,先進国では、水質や橋の崩落に関する同様の苦情をほとんど耳にすることはありません。,0.6509727239608765
612,"どう し て 危険 が,どうして し て そう な ら な い の か . わたし は なん の ため に , 不義 を し て 血 を 流 す こと が でき よう か . わたし は 義 な る 者 , すなわち , 病人 の 放縦 者 で あ る の に , どう し て そう で あ ろ う か . なお , この よう な 天使 が 移 さ れ て い る の か .",なぜ、交通機関はこのような苦情を生み、日常的に故障するのでしょうか。交通機関の技術者が無能なだけなのでしょうか。それとももっと根本的な問題があるのでしょうか。,0.7140821814537048,なぜ交通システムはこのような苦情を生むのか、なぜ日々失敗するのか？交通エンジニアは単に無能なのか？それとももっと根本的な問題があるのだろうか？,0.7100133299827576
613,"人 の よしあし を 言 う の は 吹 く ところ で あ っ て , 二 つ の 柄 と 二 つ の 吹き を し い て い る . 彼 ら は 互 に 打 つ に 似 て い る .",交通流研究とは、2点間にいる個々の運転手と車両の動きとそれらの相互作用の研究です。,0.64997798204422,交通流は、2つの地点間における個々のドライバーと車両の動きおよびそれらの相互作用を研究する分野です。,0.638164758682251
614,"(これ ら は , クレス テヤ の 人々 で あ っ て , 人 と クレス ・ クレセク を そ う と する の で は な い から だ . 人 の 語 る こと は , 真実 で あ る .)",残念ながら、運転手の行動を100%の確率で予測することはできないので、交通の流れを研究することは困難です。,0.6753603219985962,残念ながら、交通の流れを研究することは難しいです。なぜなら、ドライバーの行動を100％確実に予測することができないからです。,0.6779181361198425
615,"姦淫 を 行 う 者 , クレセク , クレセク , アロフ は , この 川 の ほとり に あ る ゆえ に , クミン を 打 つ こと が でき , クミン を 打 つ こと が でき る .",幸いなことに、運転手は合理的に一貫性のある範囲内で行動する傾向があり、したがって、交通の流れはある程度の合理的な一貫性を持つ傾向があり、数学的に大まかに表すことができます。,0.49818626046180725,幸いなことに、ドライバーは比較的一貫した範囲内で行動する傾向があります。したがって、交通の流れはある程度の一貫性を持ち、数学的に大まかに表現することができます。,0.5226970314979553
616,"ピレセテ に は 良 い 水 が あ っ て , 三 つ の かおり の 間 を 設け た . "" ラク ・ ハケラクン , カフニム , カフトニム の 人々 の 間 に 建て られ た "" .",交通流をより適切に表すために、(1) 流れ、(2) 密度、(3) 速度という3つの主要特性の間に関係性が確立されています。,0.6406522393226624,交通の流れをより良く表すために、3つの主要な特性（1）流量、（2）密度、（3）速度の間に関係が確立されています。,0.6493780016899109
617,"この 人々 は ,  しもべ ら に 対 し て は , 入獄 に あた れ ば , クミス に 対 する 助け を 得 た .",これらの関係は、道路施設の計画、設計、運営に役立ちます。,0.6266483664512634,これらの関係は、道路施設の計画、設計、運用に役立ちます。,0.6292503476142883
618,"初め の 獣 は 空 を 取 る ため に い て , 空中 に い る 獣 の よう で あ っ た が , その 力 は , もっと 積 みとげ が あ っ て , 多く の 敵 を 助け る こと に な っ た .",昆虫は空を飛んだ最初の動物でした。空を飛ぶ能力は、敵を回避したり、餌や仲間を効率よく見つけるのに役立ちました。,0.6804982423782349,昆虫は最初に空に飛び立った動物です。彼らの飛ぶ能力は、敵から逃れるのを容易にし、食べ物や仲間を見つけるのをより効率的にしました。,0.6682196259498596
619,"だちょう は その 翼 の 羽 を と っ て , からだ に 飛び込 む こと の でき る よう に し て い る .",ほとんどの昆虫は、体に沿って翅を折り返すことができるようになっています。,0.7563027143478394,ほとんどの昆虫は、翼を体に沿って折りたたむことができるという利点があります。,0.745790958404541
620,これ は い と 高 き 所 に 長 い 所 の あ る 所 を 与え る .,これにより、捕食者から身を隠すための狭い場所の幅が広がります。,0.6153834462165833,これにより、捕食者から隠れるための小さな場所がより広範囲にわたります。,0.640842854976654
621,"きょう は , とり で の な い だけ が あ っ て , その 翼 を 飛び 帰 る こと の でき な い よう に する .",現在、翅を折り返すことができない昆虫はトンボとカゲロウのみです。,0.6376227140426636,今日、翼を折りたたむことができない唯一の昆虫はトンボとカワゲラです。,0.662091076374054
622,"さて , あなた は 以前 から セツ と い う 人 が い た . この よう に 言 わ れ た こと は , フル まで も 動揺 し て い る .",何千年も前に、アリスタルコスという学者が、太陽系は太陽の周りを移動していると言いました。,0.5726212859153748,何千年も前、アリスタルコスという男が太陽系は太陽の周りを回っていると言いました。,0.575937807559967
623,"ところ が , 彼 は 間 も な く , 多く の 人々 に 対 し て 論 じ られ て い た . それ は , と言いわ っ て い た が , 群衆 は , もと の よう に 動 い て , ほか の 星 に とど い た .",彼の説を正しいと認める人もいましたが、多くの人はその逆で、太陽系では太陽（とその他の星）が地球の周りを移動していると信じていました。,0.7410311102867126,一部の人々は彼が正しいと思っていましたが、多くの人々は反対のことを信じていました。つまり、太陽系は地球の周りを回っている、太陽（さらには他の星々）を含むということです。,0.7343842387199402
624,"この 事 は 悪 い こと で は あ り ま せ ん か . もし そんな こと を し た なら , これ は 忍 ん で 得 た で は な い か .",地球が動いていようには感じないので、これは理にかなっているように思えますよね。,0.7112300992012024,これは理にかなっているようです。なぜなら、地球が動いているようには感じないからです。,0.7029294371604919
625,"アビム は 第 二 の 川 の 第 二 の 川 で , その 川 に 沿 う もの の 第 二 の 水 の よう だ . これ は 第 二 の 川 の よう に , はなはだ 大いなる 水 を いだ す もの で あ っ て ,",アマゾン川は、地球上で2番目に長く、最も大きい川です。水量は2番目に大きい川の8倍を上回ります。,0.7007368206977844,アマゾン川は地球上で2番目に長く、最も大きな川です。アマゾン川は、2番目に大きな川の8倍以上の水を運んでいます。,0.7016779780387878
626,"アビム は 六 つ の 川 を 産 み , その 上 に は 黒馬 が あ る .",アマゾン川は地球上で最も広い川でもあり、川幅が6マイルに及ぶ場所もあります。,0.7171009182929993,アマゾン川は、地球上で最も広い川でもあり、時には幅が6マイルに達することがあります。,0.7330214381217957
627,水 の おもて に は か の 流れ が し た 所 から 流れ出 る 水 の 流れ が 来る .,地球上の川から海に注ぐ水の20%は、アマゾン川から流れ出ています。,0.6459834575653076,地球の河川から海へ流れ込む水のうち、20パーセントがアマゾン川から来ている。,0.6297585964202881
628,"アビム は ユフラテ 川 の ほとり , パトラク , カフデ , カフトブ の 水 の 源 で あ る .","アマゾン川の本流は長さ6,387 km（3,980マイル）に及びます。この川は、何千という小さな川から水流を集めています。",0.6521896123886108,"アマゾン川本流の長さは6,387キロメートル（3,980マイル）です。これは何千もの小さな川から水を集めています。",0.633641242980957
629,"ところ が , はるか に 御 国 の 君 たち が , 授け られ て しま う まで は , 堅 く 存続 を 備え て い た の で , 永遠 の 国 は おこな い と 異な り , その 希望 とげ と は , や む こと が な かっ た .",石造りピラミッドの建設は旧王国末期まで続きましたが、ギザのピラミッドは、その大きさと建設の技術的な卓越性で他を凌いでいました。,0.5973827242851257,石でのピラミッド建設は旧王国の終わりまで続きましたが、ギザのピラミッドはそのサイズと建設の技術的卓越性において決して超えられることはありませんでした。,0.5972968935966492
630,"それ で エジプト びと は 年若 い 人々 の さ に よ っ て 驚 く べ き 国 を 不思議 に し て 記憶 し た . その 時 , エジプト び と は 千 年 の あいだ 最初 に わた っ て い た .",新王国の古代エジプト人たちは、当時千年以上前に建てられた前身のモニュメントに驚嘆しました。,0.7329400777816772,新王国時代の古代エジプト人は、千年以上前の先祖のモニュメントに驚嘆しました。,0.7151035666465759
631,"アビム は 自分 の 横囲 に あ り , 復讐 は 世 に あ る 最も 小さ い もの で , 最も 小さ い もの で あ っ て , 最も 小さ い もの で あ る .",バチカン市国の人口は約800人です。世界最小の独立国であり、最も人口が少ない国でもあります。,0.582472562789917,バチカン市国の人口は約800人です。これは世界で最も小さな独立国であり、最も人口の少ない国です。,0.595992386341095
632,"キコンナテヤ は その 境 の うち に あ っ て , ネレシ と い う 人 の こと で あ る .",バチカン市国では、法律や公式通信でイタリア語を使用しています。,0.6370207071304321,バチカン市国は、法律や公式のコミュニケーションにおいてイタリア語を使用しています。,0.6541170477867126
633,"それ は 決ま っ て い る 時 で も , いろいろ の 点 で わざ を し て い る 人々 の 模範 で あ っ て , 名 を 制 する に 至 る まで , いろいろ な 言葉 で あ る .",バチカン市国で働く人々のほとんどが日常的に使用する言語はイタリア語であり、宗教的な儀式ではラテン語がよく使用されています。,0.62392657995224,イタリア語は、州で働くほとんどの人々の日常的な言語でもあり、ラテン語は宗教儀式でよく使用されます。,0.6199551820755005
634,"病ナテ の すべて の  under は , フサン ・ カルネ で あ る .",バチカン市国の市民は全員がローマ・カトリックです。,0.4751722514629364,バチカン市国のすべての市民はローマカトリックです。,0.46238723397254944
635,"人間 の 評判 は , 金 や 銀 で 飾 ら れ て い る もの を , よく 知 っ て もら い た . これ ら の もの は , たと い そこ で は , すべて 不 従順 な 者 で あ っ て , 生れ ながら の わたし の 働き に つ い て は , 無学 な 者 たち と 同様 で あ る . 彼 ら は わたし の 入獄 者 で あ っ て , 無 割礼 の 者 と 共 に わたし が さ れ て い る .",金、銀、銅などの基本化学元素は、古代から人々に珍重されていたことがわかっており、いずれも自然界で天然の形状で発見でき、原始的な道具で比較的簡単に採掘できます。,0.6543425917625427,古代から人々は金、銀、銅といった基本的な化学元素について知っていました。これらの元素はすべて自然界に原形で存在しており、原始的な道具で比較的簡単に採掘することができます。,0.6443579792976379
636,"また , 水 や 空 を 造 る 者 , すなわち , すべて の 造 ら れ た もの の 中 から 開 か れ た もの は , 分裂 し た もの で あ っ た . そして , それ ら は , 地 と 空 の 水 , 空 の 火 と で あ っ た .",哲学者のアリストテレスは、万物は4つの要素のうち1つ以上を混合した物で構成されているという理論を唱えました。4つの要素とは、土、水、空気、火です。,0.7649073004722595,アリストテレスという哲学者は、すべてのものが四つの元素のいずれかまたは複数の混合で構成されていると理論しました。それらは地、水、空気、火です。,0.7704209089279175
637,"この よう に 四 つ の 事 が 起 っ た の は 次 の とおり で あ る . すなわち , この 手紙 の 意味 は , 明らか で あ っ た が , 彼 も , やがて 新し い もの を 変え て , われわれ が 見 た もの に も , その 姿 を 変え る ため で あ る .",これは固体、液体、気体、プラズマという物質の4態（この順）に近いものですが、彼の理論はそれらが新しい物質に変化してこの世界に見えるものを形成することも説いていました。,0.7474346160888672,これは、物質の四つの状態に似ていました（同じ順序で）：固体、液体、気体、そしてプラズマですが、彼はまた、これらが新しい物質に変化して私たちが見るものを形成するという理論も立てました。,0.763532817363739
638,"すべて の 人 は , 種々 の 犯 す こと に つ い て は , 二 つ の 点 が 多 く て い る . また , いつ も 食卓 の 上 に は い る 者 は , 多 い こと を 忘れ て は な ら な い .",合金とは、基本的には2種類以上の金属の混合物です。周期表に載っているたくさんの元素を思い出してください。,0.6474392414093018,合金は基本的に2つ以上の金属の混合物です。周期表には多くの元素があることを忘れないでください。,0.6608688235282898
639,"酒 は 金 細工 人 の ごと く , うみ がけ る よう に , それ を 打 つ . 銀 は 金 の 輪 の よう に , また 金 の 灰汁 の よう で あ る .",カルシウムやカリウムなどの元素は金属とされています。もちろん、銀や金などの金属もあります。,0.6103555560112,カルシウムやカリウムのような元素は金属と見なされます。もちろん、銀や金のような金属もあります。,0.6202964782714844
640,"あなた がた も , それぞれ 小さ い 者 も , 花 の な い 者 も みな , ひとし い 者 の よう に , よく 集め る こと は でき な い .",また、炭素などの非金属元素をごくわずかに含むものも合金に分類されます。,0.5587252974510193,非金属元素（例えば炭素）の少量を含む合金も存在します。,0.5573057532310486
641,"すべて 市場 で 作 ら れ た 物 は , 記念 の 物 で あ っ て , それ を 決定 する もの は 幼な子 と 呼 ば れ る .",宇宙に存在するあらゆるものは物質でできています。あらゆる物質は原子と呼ばれる微小な粒子でできています。,0.586277186870575,宇宙のすべては物質でできています。すべての物質は原子と呼ばれる小さな粒子でできています。,0.5937706828117371
642,"しかし , この 判決 に よ っ て 罪 の な い 者 が , はい っ て 行 く こと が でき る .",原子は想像を絶するほど微小なので、この文の最後のピリオドに何兆個という原子が収まる可能性がありまです。,0.6555688977241516,原子は非常に小さいため、この文の最後の句点の中に数兆個も入ることができます。,0.6619966626167297
643,この よう に 指揮 の 言葉 が 多く の 民 に 及 ぶ の で あ る .,このように、世に出てきた当時の鉛筆は多くの人にとって良き友人でした。,0.7835949063301086,そのため、鉛筆は登場したとき、多くの人々にとって良い友達でした。,0.7541676163673401
644,"新し い "" 重 さ を 持 っ て い る 者 が , わたし に と っ て 二 つ の 封印 の よう に , 新し い こと 明る が あ る . その  分 は 小さ い "" と 書 い て あ る とおり で あ る .",残念なことに、新たな書法の登場とともに鉛筆の地位や用途は低下していきました。,0.6313757300376892,残念ながら、新しい書き方の方法が出てきたため、鉛筆は低い地位と用途に relegated されています。,0.6398816704750061
