id,translated_korean,origin_translation,origin_bleu,gpt_translation,gpt_bleu
550,과정   Eriing stomach  exhibits heart   well  heart 베네수엘라 방콕                      지혜                                                             .,"해군의 임무는 전통적으로 국가가 사람과 물품을 잘 운반하기 위해 힘쓰지만, 동시에 적이 사람과 물품을 운반하는 것을 방해하는 임무도 가지고 있다.",0.1931140273809433,해군의 전통적인 임무는 귀국이 사람과 상품을 이동할 수 있는 능력을 유지하도록 보장하는 동시에 적국이 사람과 상품을 이동하는 능력을 방해하는 것입니다.,0.2080473005771637
551,aspects does well Olga、 does popther well SSDJews。. 프로세스、 HBM、 heart 베네주엘라마법의 끝、 잘 유태인 심장 COMP。.,가장 주목할 만한 최근 사례 중 하나는 제2차 세계 대전의 북대서양 캠페인이었습니다. 미국인은 영국을 돕기 위해 대서양을 건너 인력과 자원을 이동하려고 노력했습니다.,0.2265905737876892,이와 관련하여 가장 주목할 만한 최근 사례 중 하나는 제2차 세계 대전의 북대서양 캠페인이었습니다. 미국은 브리튼을 도와주기 위해 대서양을 통해 병력과 물자를 이동시키려 했습니다.,0.23688320815563202
552,"95 well Colossians potentially, well tortured。, 별관 음성 하나 ING, 더 많은 하트 블레이드 팝업.",동시에 U보트를 주로 사용하는 독일 해군은 이 운행을 막으려고 노력했습니다.,0.2666575312614441,동시에 독일 해군은 주로 잠수함을 사용하여 이 교통을 차단하려고 하고 있었습니다.,0.26752549409866333
553,잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘 잘,"만일 연합군이 실패했다면, 독일이 다른 유럽과 마찬가지로 영국까지 정복할 수 있었을 것입니다.",0.1017143726348877,연합국이 실패했다면 독일은 아마 나머지 유럽을 정복한 것처럼 영국도 정복할 수 있었을 것입니다.,0.11149457097053528
554,차이 praying、심장 적절한 exhibitgrad、IM、잘 질병에 빛나는 주파수를 정의 Sometimesing。 않습니다.,염소 사육은 대략 일만 년 전에 이란의 자그로스산맥에서 시작한 것으로 보입니다.,0.2317667156457901,"염소는 약 10,000년 전 이란의 자그로스 산맥에서 처음으로 길러진 것으로 보입니다.",0.23657415807247162
555,.,"고대 문명과 부족들은 우유, 털, 고기와 가죽을 손쉽게 이용하기 위해 그것들을 지키기 시작했다.",0.2679348289966583,"고대 문화와 부족들은 우유, 털, 고기 및 가죽에 쉽게 접근하기 위해 그들을 기르기 시작했습니다.",0.26821568608283997
556,"HBM有公司 有公司 有公司 有公司 ,有公司 ,有公司 ,有公司 ,有公司 ,有公司 ,有公司 ,有公司 ,有公司 ,有公司 ,有公司 ,有公司 ,有 ,有 ,有有 , , , , , , , , ,有 , , , , , , , , , , , ,  , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,","가축 염소들은 일반적으로 언덕이나 방목 장소에 무리 지어 있는데, 흔히 목동이라고 더 잘 알려져있는, 어린이나 청소년이 대부분인 염소 지기들의 보살핌을 받는다. 이러한 목축 방법은 오늘날에도 여전히 사용되고 있다.",0.1601317673921585,"가정용 염소는 일반적으로 언덕이나 다른 초지 지역을 돌아다니는 무리로 키워졌으며, 종종 어린이거나 청소년인 염소치기들이 돌보았습니다. 이는 더 잘 알려진 목동과 유사합니다. 이러한 목축 방법은 오늘날에도 여전히 사용되고 있습니다.",0.1600029468536377
557,돈 루이지애나、 HBM、  탱크、 탱크 잘 인간의 신뢰 텔레스코픽.,마차도로는 16세기 초에 영국에서 건설되었다.,0.2792989909648895,영국에서는 16세기 초부터 화물도로가 건설되었습니다.,0.29502198100090027
558,아무데도하지 않는 경우까지,"마차도로는 단지 평행한 나무 판자로 만들어졌었지만, 그럼에도 불구하고 당시의 조금 더 거칠었던 도로 보다는 말이 더 빠른 속도를 내고 더 많은 짐을 끌 수 있 수 있게 했습니다.",0.2860204577445984,"비록 마차도로는 단순히 평행한 나무 판자들로 구성되어 있었지만, 그것은 말을 끌고 가는 속도를 높이고 당시의 약간 거친 도로보다 더 무거운 짐을 실을 수 있게 해주었습니다.",0.271231085062027
559,"rolls RES HBM有心 well upon informative.有,有, CDther values 전리품 대학어디 HO heated866 차이나 싱 정화기는 성공 welldang 않습니다.",선로를 고정하기 위해서 침목은 상당히 일찍 도입되었습니다. 그러나 점차 철로가 철제 침목 위에 있으면 더 효율적이란 것이 드러났습니다.,0.23968078196048737,기차의 이음쇠는 선로를 제자리에 고정하기 위해 꽤 일찍 도입되었습니다. 그러나 점차 우리는 선로 위에 철 조각이 있으면 더 효율적일 것이라는 것을 깨닫게 되었습니다.,0.22514042258262634
560,"PI☆☆☆, 잘 수용, ☆☆ 성공 잘 ☆ 잘 하 고 있습니다.","이것은 일반적인 관행이 되었지만, 철은 마차의 나무 바퀴를 더 많이 마모되게 하였습니다.",0.267628937959671,"이것은 일반적인 관행이 되었지만, 철은 마차의 나무 바퀴에 더 많은 마모를 일으켰습니다.",0.2633962333202362
561,", HBM skills. 유엔 품질 저자, wellgradMoses one sueing HBM.",시간이 흘러 나무 바퀴는 철 바퀴로 대체되었다. 그리고 1767년에 드디어 철로만 만든 철도가 소개되었다.,0.20869100093841553,"결국, 나무 바퀴는 철 바퀴로 대체되었습니다. 1767년에는 최초의 전철 철도가 도입되었습니다.",0.20940040051937103
562,processgrad、ther、、、、、560、 반짝이 주파수 지혜는 잘、 슬롯 20 종이。 성인。,"인류에게 알려진 최초의 교통수단은 걷기였고, 2백만 년 전에 호모 에렉투스가 등장하면서 인류는 똑바로 직립 보행을 하기 시작했습니다.",0.27733883261680603,"첫 번째로 알려진 교통수단은 걷는 것이었으며, 인간은 약 200만 년 전 호모 에렉투스(즉, 직립인간)의 출현과 함께 직립 보행을 시작했습니다.",0.27456650137901306
563,"ING, 잘 타이어 페리 블랙은 마지막으로 콘래드 탱크를 적용 요청 여기에 반복했다.",그들의 선조인 오스트랄로 피테쿠스는 그들처럼 직립보행을 습관적으로 하지 않았습니다.,0.3010256588459015,그들의 조상인 오스트랄로피테쿠스는 습관적으로 직립 보행하지 않았습니다.,0.30961132049560547
564,"Players30,000 study Marcoing reliable Fully upon tires Ferries black requested adapteding Creator 반면 하나의 샐리  반짝 주파수,ib 홈 다르의 신뢰  종이는 적절한 success560 탱크  반짝 주파수를 검사합니다.","사헬란트로푸스가 7백만 년 전초에 이족 보행을 했을지도 모르지만, 이족 보행의 특징이 잘 나타난 사례는 420만 년에서 390만 년 전에 나타난 오스트랄로피테쿠스의 화석에서 잘 나타난다.",0.21289432048797607,"이족 보행 특성이 420만 년에서 390만 년 전의 오스트랄로피테쿠스 화석에서 발견되지만, 사헬란트로푸스는 700만 년 전부터 두 다리로 걸었을 수 있습니다.",0.20942753553390503
565,"이름 그리스 호르、어디에、심장 well、, 보편적 인 그리스、심장 well、, 탄력 심장、well、중량에 보편적 인 그리스、대학을 종료。.","우리는 보다 환경친화적인 삶을 시작할 수 있고, 환경 운동에 참여할 수도 있습니다. 또한, 미래에 겪을 고통을 어느 정도 줄이기 위해 활동가가 될 수도 있습니다.",0.29563143849372864,"우리는 환경에 더 친숙하게 살기 시작할 수 있고, 환경 운동에 참여할 수 있으며, 미래의 고통을 어느 정도 줄이기 위해 활동가가 될 수도 있습니다.",0.2986074984073639
566,"PI 인기 재건 명예  Shui uponseeking., HO universalina FinallyFirst 계산 중국  , 중력 universalyle 록웰 잘  잘  , 최종 universalyle 보도.","이것은 많은 경우에 있어서 증상 치료와 비슷하다. 하지만, 일시적 해법에 그치지 않으려면 문제의 근원을 찾아서 그 부분을 비활성화해야 한다.",0.3009149134159088,"이것은 많은 경우 증상 치료와 비슷합니다. 그러나 만약 우리가 일시적인 해결책만 원하지 않는다면, 문제의 근본 원인을 찾아야 하고, 이를 제거해야 합니다.",0.2944301664829254
567,wave popular、values well Jennifer stomach、Xhamster403 does、 호텔、최종、최종、403 does cares、최종、최종、호텔、ry impulsive 에서、.,"인류의 과학 기술 발전으로 세상이 많이 변했다는 것은 충분히 명백하고, 또 인구과잉과 인류의 사치스러운 생활방식 때문에 문제가 더 커졌다.",0.18596535921096802,인류의 과학 기술 발전으로 인해 세상이 많이 변했음은 분명하다. 인구 과잉과 인류의 사치스러운 생활 방식으로 인해 문제가 더욱 커졌다.,0.18344704806804657
568,"우리는, 중국의 지속 가능성, 기술은 잘, 입증 된 Aid, 최종 잘, 통합, 중력, 중국, 우 심장 잘, 입증 된 투명성 빠른 네트워크를 수행합니다.","7월 4일 의회가 채택한 이 후, 의회장 John Hancock과 서기관 Charles Thomson이 서명하고 수기로 작성한 서안 하나를 몇 블록 떨어진 John Dunlap 인쇄소로 보냈다.",0.2839660048484802,"의회에서 7월 4일 채택된 후, 의회 회장인 존 행콕과 비서인 찰스 톰슨이 서명한 손글씨 초안이 몇 블록 떨어진 존 던랍의 인쇄소로 보내졌다.",0.27628183364868164
569,,그날 밤 동안 지금은 '던랩 브로드사이드'라고 불리는 인쇄물이 150에서 200장 만들어졌다.,,"밤사이 150에서 200부가 만들어졌으며, 현재 ""던랩 브로드사이드""로 알려져 있습니다.",
570,processgrad는 잘 - 더 기술은 잘 - 부자가 성공 사다리가해야 않습니다 입증 않습니다.,7월 8일 독립기념관 앞뜰에서 존 닉슨에 의해 이 문서의 첫 공개 낭독이 이루어졌습니다.,0.290673166513443,그 문서의 첫 공개 낭독은 7월 8일 독립홀 마당에서 존 닉슨에 의해 이루어졌다.,0.30072543025016785
571,"aspectsther 심장 rewardcentered 성공 Ladderly, 포트폴리오866 CD는 조회수 세기의 성공 Ladderve.ll 나폴레옹 success909re에 심장 파업을 차지합니다.","하나는 7월 6일 조지 워싱턴에게 보내졌는데, 그는 7월 9일에 뉴욕에서 자신의 부대에게 이를 낭독했습니다. 사본은 8월 10일 런던에 도착했습니다.",0.27586427330970764,"다섯 개는 조지 워싱턴에게 7월 6일에 보내졌고, 그는 7월 9일에 뉴욕의 군대에게 그것을 읽어주었습니다. 사본은 8월 10일에 런던에 도착했습니다.",0.26444700360298157
572,process English Transparency faster network、omaing areathing、 heart、reliable well、 잘하고 있습니다. 프로세스、지속 가능성、위 마지막으로。.,아직도 존재하는 것으로 알려진 25개의 던랩 브로드 사이드는 이 문서의 남아있는 가장 오래된 사본이다. 손으로 쓴 원본은 더 이상 남아 있지 않다.,0.27349671721458435,25개의 던랩 브로드사이드 중 현재 알려진 것은 이 문서의 가장 오래된 생존 사본입니다. 원본 손으로 쓴 사본은 남아 있지 않습니다.,0.28784701228141785
573,중국어                                              .,오늘날 많은 고생물학자는 공룡의 한 무리가 살아남아 오늘날까지 생존하고 있다고 믿는다. 우리는 그들을 새라고 부른다.,0.20090629160404205,오늘날 많은 고생물학자들은 한 무리의 공룡이 살아남아 오늘날에도 존재한다고 믿고 있습니다. 우리는 그들을 새라고 부릅니다.,0.20938606560230255
574,true 9001 호텔 인종 차별에서 Inflatable 보도 tank403 온수 적절한 ing 끝 Greece.,많은 사람이 새가 깃털이 있고 날 수 있기 때문에 새를 공룡으로 생각하지 않는다.,0.2554593086242676,많은 사람들은 그들이 깃털이 있고 날 수 있기 때문에 공룡으로 생각하지 않습니다.,0.2598893344402313
575,flip Instruments 신뢰할 수있는 China는 HTTPS Inflatable 값을 사용하여 Jiangsu를 중국을 존중합니다.,하지만 여전히 새에는 공룡처럼 보이게 하는 것들이 많습니다.,0.2601829767227173,새들에 대해 아직도 여전히 공룡처럼 보이는 것들이 많습니다.,0.2700257897377014
576,"6:06ing, heated, end heated 콘래드 성공 warrior560section 명예 중국은 oneact 드라이브를 넣어.","그들은 발에 비늘과 발톱이 있고, 알을 낳으며, 티라노사우루스처럼 뒷다리 2개로 서서 걷습니다.",0.23968897759914398,,
577,수 중 여기 도매、 전염병에 따라、 신뢰할 수 있는、 성공 잘、 dosShare 잘 균형에 호출 하는 인기 있는 터빈을 이해 합니다。.,오늘날 사용되는 대부분의 컴퓨터는 정보를 이진법의 코딩을 통해 조작하는 방법을 사용한다.,0.28396791219711304,오늘날 사용되는 컴퓨터의 거의 모든 것은 이진수 형태로 코드화된 정보를 조작하는 데 기반하고 있습니다.,0.27770599722862244
578,"greece properFirstog does560, behavior. control. enjoy experienced can, end Tension reliable 심장 탱크) 경험이 풍부한, 심장 전염병 Pcb 줄 지어.","이진수는 두 개의 값(즉, 0 또는 1) 중 하나만 가질 수 있으며, 이러한 숫자를 컴퓨터 전문용어로 이진수 또는 비트(bits)라고 한다.",0.233409583568573,"이진수는 0 또는 1, 즉 두 가지 값 중 하나만 가질 수 있으며, 이러한 수는 이진 숫자 또는 컴퓨터 용어로 비트라고 불립니다.",0.22079896926879883
579,"마지막으로 college., 촉수 탱크 이제 신뢰할 수있는 값 역사 대학 동맥을 취소합니다.",체내 중독은 증상이 즉시 나타나지 않을 수 있다. 구토와 같은 증상은 너무 일반적이어서 즉시 진단을 받을 수 없다.,0.2793738543987274,내부 중독은 즉시 드러나지 않을 수 있습니다. 구토와 같은 증상은 일반적이어서 즉각적인 진단을 내리기 어렵습니다.,0.3018730878829956
580,process ==       대학을 잘 조사하고       experienced   .,내독의 가장 확실한 징후는 의약품 또는 독성이 있는 가정용 화학 물질이 담긴 용기를 열어둔 상태로 보관한 게 보이는 경우일 수 있습니다.,0.22130745649337769,내부 중독의 가장 좋은 징후는 약물 또는 독성 가정 화학 제품이 담긴 개봉된 용기가 존재하는 것입니다.,0.2505439817905426
581,well. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,특정한 독에 대한 구체적인 응급처치 지침을 위한 표를 확인하세요.,0.22531364858150482,특정 독소에 대한 구체적인 응급 처치 지침은 라벨을 확인하세요.,0.2216929942369461
582,process、popular Recording skills Malaysia giving 8、 upon China。 #팝 전송은 하지 않습니다.,벌레라는 용어는 곤충학자들이 이러한 종류의 곤충을 격식을 갖추어 부르는 말이다.,0.2433367818593979,"""버그""라는 용어는 곤충학자들에 의해 이 곤충 그룹을 공식적으로 지칭하는 데 사용됩니다.",0.25114408135414124
583,"PI-ING Creator-더 이상 지혜 생산자 웨이딩, 신뢰할 수있는 이해-ING 의사 기록.",이 용어는 옛날부터 알고 있었던 사람에 기생하는 데 아주 적합한 곤충인 빈대에서 유래되었습니다.,0.32930806279182434,이 용어는 인간을 기생하는 데 매우 적응된 곤충인 침대벌레에 대한 고대의 친숙함에서 유래합니다.,0.29716113209724426
584,"一 웨이딩 최종 프로듀서 하나 웨이딩 신뢰할 수 있습니다. TX Hey 까지,一 heart experienced一.","침노린재와 빈대는 둘 다 만성성 곤충으로, 숙주의 보금자리나 주거지에 적응합니다.",0.278632253408432,암살자 벌레와 침대 벌레는 두 종류 모두 기주자의 둥지나 주거지에서 생활하는 적응력을 가진 산란형입니다.,0.26528608798980713
585,"잘 캐스팅 목욕 가운 doshab, 신뢰할 수있는 악기                                                      .                                                               .",젊은층과 중년층 성인들의 가장 흔한 신경학적 질병임인 다발성 경화증(MS)은 미국 전역에 약 40만 건의 사례가 보고된다.,0.2514381408691406,"미국 전역에서 약 400,000건의 다발성 경화증(MS) 알려진 사례가 있으며, 이는 젊은 성인과 중년 성인 사이에서 주요 신경계 질병으로 남아 있습니다.",0.2634133994579315
586,"말 인기 중국 、 값 、 잘 、 동굴, 잘 、 잘 、 잘 、 끝 、 인기 동맥 부여를 이해 합니다.","다발성 경화증(MS)는 뇌, 척수, 시신경을 구성하는 중추 신경계에 영향을 미치는 질병입니다.",0.267484188079834,"MS는 뇌, 척수 및 시신경으로 구성된 중심 신경계를 영향을 미치는 질병입니다.",0.2835302948951721
587,Cris 위 완전히 values reliable560ien어디에 심장 적당한 Mal gravitation.,남성에 비해 여성이 다발성 경화증에 걸릴 위험이 2배나 더 높다는 연구 결과가 나왔습니다.,0.25125300884246826,연구에 따르면 여성은 남성보다 다발성 경화증(MS)에 걸릴 확률이 두 배 더 높다고 합니다.,0.2580132782459259
588,"ll 검사  CD 인기 마지막으로 전사 시 ==, 경험 잘                                    .",부부는 아기를 기르는 것이 서로에게 또는 아이의 유익을 위해서도 최선이 아니라고 결정할 수도 있다.,0.249166339635849,한 부부는 아기를 키우는 것이 자신들의 이익이나 자녀의 이익에 맞지 않다고 결정할 수 있습니다.,0.24664908647537231
589,️ 검사 ️ 하트 베이 역사적 배경 # 전사 BACK.,이 커플들은 아기를 입양하기로 선택할 수도 있습니다.,0.29380369186401367,이 커플들은 그들의 아기를 위해 입양 계획을 세우기로 선택할 수 있습니다.,0.29957324266433716
590,Un historical、well、warrior、hind 원인 값 획기적인、inspect、well、.,입양 과정에서 다른 부부가 아이를 맡아 기를 수 있도록 친부모는 친권을 포기합니다.,0.23495078086853027,입양에서 생물학적 부모는 다른 부부가 아이를 양육할 수 있도록 부모 권리를 종료합니다.,0.2149137258529663
591,스폰서입니다. ” ing 、 인기 있는 마음 、 잘 NBA 잘 로드 Jennifer、 펠 릿 잘 、 haunt.PI ” 올가 、에 대 한 유령.,과학의 주요 목적은 과학적 방법을 통해 세상이 어떻게 움직이는지 이해하는 것이다. 이 방식이 사실 대부분의 과학적 연구를 이끌어간다.,0.2787528336048126,과학의 주요 목표는 과학적 방법을 통해 세상이 어떻게 작동하는지를 이해하는 것입니다. 실제로 이 방법은 대부분의 과학 연구를 안내합니다.,0.2876420319080353
592,"wave."" From,, , end historical 인기 중국 버블 값 인기 녹음 심장         , end dev  .","그러나 실험은 하나 혹은 그 이상의 가설을 제거하는 것이며, 질문을 하고 관찰을 하며 과학적 연구로 이끌어내는 것이다.",0.26505205035209656,"그러나 그것은 혼자가 아닙니다. 실험과 실험은 가능한 가설 중 하나 이상을 제거하기 위해 사용되는 테스트이며, 질문을 하고 관찰을 하는 것도 과학적 연구를 안내합니다.",0.2737283408641815
593,"조끼 167 끝、성공、끝,, 성공 wellFU .",박물학자나 철학자는 고전 텍스트와 특별히 라틴어 성경에 초점을 맞췄습니다.,0.2305038869380951,"자연주의자들과 철학자들은 고전적 문헌, 특히 라틴어로 된 성경에 주목했습니다.",0.21665917336940765
594,"HBM은 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔, 호텔",심리학을 비롯해 과학에서는 모든 물질에 대한 아리스토텔레스의 견해를 받아들였다.,0.23316918313503265,아리스토텔레스의 심리학을 포함한 모든 과학에 대한 견해가 받아들여졌습니다.,0.2254135012626648
595,"Working, well obvious 완전한 간호사 Creator882 end.","그리스어에 대한 지식이 감소함에 따라, 서구는 그리스 철학 및 과학의 뿌리와 단절되어 있음을 알게 되었습니다.",0.19554871320724487,그리스에 대한 지식이 줄어들면서 서양은 그리스의 철학적 및 과학적 뿌리에서 단절된 상태가 되었습니다.,0.21360385417938232
596,️ ️ 토론 끝 ️ 여기 ️ 성공은 잘 ️ ️ ️ ️ 마지막 전사 ️ pellet ️ .,생리와 행동에서 관찰되는 리듬의 다수는 생체 시계를 통한 생산성 및 내인성 주기의 존재에 결정적으로 의존합니다.,0.2784736156463623,많은 생리학 및 행동에서 관찰되는 리듬은 종종 내인성 주기의 존재와 생물학적 시계를 통한 그 생성에 결정적으로 의존합니다.,0.26448777318000793
597,"슈퍼 , 신뢰할 수있는 이해 마지막으로  심장 , 적절한 전시  # Olga, , convergence Answer, , end.","박테리아, 곰팡이, 식물 및 동물을 포함한 대부분의 살아있는 유기개체에 대해 단순히 외부 주기 신호에 대한 반응이 아닌 주기 리듬이 기록되어 있다.",0.3009699285030365,"주기적인 리듬은 단순히 외부 주기적 신호에 대한 반응이 아니며, 박테리아, 균류, 식물 및 동물을 포함한 대부분의 생명체에서 문서화되었습니다.",0.3002035915851593
598,.,생체 시계는 외부에서 오는 신호가 없는 경우에도 자체적으로 계속 돌아가는 사이클을 지속할 수 있는 자가 유지 발진기입니다.,0.24842897057533264,생물학적 시계는 외부 신호가 없더라도 자유롭게 주기를 계속하는 자가 지속적 진동기입니다.,0.2663513422012329
599,process jealous、 next end、therog는 포트 더 차이나。 값을 잘 수행합니다.,허쉬와 체이스의 실험은 DNA가 유전적 물질이라고 제안한 선두 연구 중 하나였습니다.,0.2982756793498993,허쉬와 체이스의 실험은 DNA가 유전 물질이라는 주요 제안 중 하나였다.,0.2980021834373474
600,"jealous next end 녹화 청소, 경험, 마음 warrior5.8 Fortgat China 업로드.","허쉬와 체이스는 박테리아를 자신의 DNA에 심기 위해 파지, 혹은 바이러스를 사용했다.",0.25436893105506897,"허쉬와 체이스는 파지, 즉 바이러스를 사용하여 자신의 DNA를 세균에 주입했습니다.",0.24203146994113922
601,계속560  well Fort upon well cleaning wisdom 중국은 잘 경험했습니다.,그들은 방사성 인과 있을 때 파즈 내의 DNA나 방사성 황과 있을 때 파즈의 단백질을 확인하는 두 가지 실험을 했다.,0.26685085892677307,그들은 파지의 DNA를 방사성 인으로 표지하거나 파지의 단백질을 방사성 황으로 표지하는 두 가지 실험을 수행했습니다.,0.25231900811195374
602,"섬 그리스 제대로 중국  소말리아  성공 wellanti 않습니다 , well does  잘   마지막 존경 well 신뢰할 수있는  one were .","돌연변이는 변이의 종류, 영향을 받은 유전 물질 조각의 중요도, 영향을 받은 세포들이 종자계 세포인지 여부에 따라 여러 가지 다양한 영향을 미칠 수 있다.",0.26897934079170227,"돌연변이는 돌연변이의 종류, 영향을 받는 유전 물질의 중요성, 그리고 영향을 받는 세포가 생식 세포인지에 따라 다양한 효과를 가질 수 있습니다.",0.2910210192203522
603,"doggystyle upon one were Greece college success heart, volving Greece one 경험이 풍부한 대학입니다.","생식 계열 세포의 돌연변이만이 자녀에게 유전될 수 있고, 다른 곳에서의 돌연변이는 세포 사망 또는 암을 유발할 수 있습니다.",0.21925339102745056,"오직 생식 세포에서의 돌연변이만 자녀에게 전달될 수 있으며, 다른 장소에서의 돌연변이는 세포 사멸이나 암을 유발할 수 있습니다.",0.22057589888572693
604,"offset one、true、 upon、 # well、 dos、well、, end、 잘하고 있는지 확인하십시오.",자연을 소재로 한 관광은 식물과 동물 야생동물을 포함한 풍경을 감상하기 위한 목적으로 자연 탐방에 관심이 있는 사람들을 끌어모으고 있습니다.,0.24845188856124878,자연 기반 관광은 경치를 즐기기 위해 식물과 동물 야생 생물을 포함한 자연 지역을 방문하고자 하는 사람들을 끌어들입니다.,0.23722904920578003
605,"☆ 성공 ☆ 스팬 ☆, ☆, ☆, ☆ 끝 ☆ 공유 풍선 ☆.","현장 활동의 예로는 사냥, 낚시, 사진, 조류 관찰 및 공원 및 생태계에 대한 연구가 있다.",0.3164203464984894,"현장 활동의 예로는 사냥, 낚시, 사진 촬영, 조류 관찰, 공원 방문 및 생태계에 대한 정보 연구가 있습니다.",0.30137529969215393
606,"comingissue popular, 지금, 종료 Inflatable 컬럼비아에 관한 포스 폴더.","보르네오의 오르가나투앙에 대한 여행, 사진, 배우기 등이 한 가지 예다.",0.3166738450527191,"예를 들어, 보르네오에서 오랑우탄을 방문하고 사진을 찍으며 배우는 것입니다.",0.2648303210735321
607,"isolate,true   온  심장 베어링 전사                                               .","매일 아침, 사람들은 직장으로 가기 위해 자동차로 작은 시골 마을을 떠나고, 그들이 방금 떠난 곳인 직장인 다른 사람들 출근하는 옆을 지나간다.",0.20923566818237305,"매일 아침, 사람들은 작은 시골 마을을 떠나 직장으로 가기 위해 차를 타고, 그들이 방금 떠난 곳으로 가는 일을 하는 다른 이들에게 스쳐 지나갑니다.",0.20007723569869995
608,"Un pop  인기 있는  지혜, end, 중국  동굴 성공 .",이 역동적인 수송 셔틀은 어떤 식으로든 모든 사람들이 자가용을 기반으로 하는 수송 시스템과 연결되고 이를 지원하도록 한다.,0.21028371155261993,이 역동적인 교통 셔틀에서는 모든 사람이 개인 자동차를 기반으로 한 교통 시스템과 연결되고 이를 지원하고 있습니다.,0.2362479269504547
609,스폰서 KC 값 팝업  위 명령 학생까지 잘 Creatorog는 882     # 잘  560  반짝.,이제 과학적 데이터가 거대한 규모의 이 탄소 경제는 지난 이백만 년 동안 인류의 진화를 도왔던 안정적인 상태에서 생물권을 몰아냈음을 보여줍니다.,0.3062725067138672,과학은 현재 이 거대한 탄소 경제가 지난 200만 년 동안 인간 진화를 지원해 온 안정적인 상태 중 하나에서 바이오스피어를 분리시켰음을 나타냅니다.,0.3110786974430084
610,"Inflatables는 팽창식 제품, 팽창식 스포츠 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임, 팽창식 게임,","누구나 사회에 참여하고 교통 시스템을 이용하며, 거의 모든 사람들이 교통 시스템에 대해 불평하고 있습니다.",0.3609110414981842,모든 사람은 사회에 참여하고 교통 시스템을 이용합니다. 거의 모든 사람이 교통 시스템에 불만을 가지고 있습니다.,0.3571811020374298
611,일반     풍선 형광  경험    Adv.,선진국에서는 수질 문제나 다리 붕괴 등에 대해 비슷한 수준의 불평을 거의 들을 일이 없다.,0.2919798791408539,선진국에서는 물의 질이나 다리가 무너지는 것에 대한 불만이 드물게 들린다.,0.3028864562511444
612,"Tutorialinas ages obsessed tentacle, Halifaxina heated Harmon success China  Maison   계란 인기있는 심포지엄을 위해 재건 어디에서人의 성공","왜 교통 시스템은 그러한 불만을 야기시키고, 왜 매일 기대를 저버리는 걸까? 교통 엔지니어들은 죄다 무능력한 사람들인지? 아니면 좀 더 근본적인 뭔가가 작용하고 있는 걸까?",0.2182847112417221,교통 시스템이 왜 이렇게 많은 불만을 초래하는 걸까요? 왜 매일같이 실패하는 걸까요? 교통 엔지니어들이 단순히 무능한 건가요? 아니면 더 근본적인 문제가 있을까요?,0.22176505625247955
613,트로이 목마 인기  잘 않습니다  끝  Contrast560 끝  잘  가열 베이 wisdomog 획기적인.,교통의 흐름(traffic flow)이란 두 지점 사이에서 개별 운전자와 차량의 움직임과 그들이 서로에게 작용하는 상호작용에 관한 연구입니다.,0.26539579033851624,교통 흐름은 두 지점 사이에서 개인 운전사와 차량의 움직임 및 그들 간의 상호작용을 연구하는 것입니다.,0.29534491896629333
614,",,, popular,403, safely라고 불리는 wisdomog one 이식술의 실행 취소.","불행히도, 운전자의 행동이 100% 확실하다고 예측할 수 없기 때문에 교통 흐름을 연구하기란 어렵다.",0.2785612940788269,"안타깝게도, 교통 흐름을 연구하는 것은 운전자의 행동을 백퍼센트 확실하게 예측할 수 없기 때문에 어렵습니다.",0.26684027910232544
