Word,Frequency 2022-01-01,Frequency 2024-11-01,Growth Rate (%)
notification,0.93,0.85,-8.6
seminar,0.93,0.85,-8.6
specify,0.93,0.85,-8.6
tab,0.93,0.85,-8.6
antique,0.93,0.85,-8.6
operators,0.93,0.85,-8.6
statistical,1.86,1.7,-8.6
beds,1.86,1.7,-8.6
definitions,0.93,0.85,-8.6
drinking,1.86,1.7,-8.6
enhanced,1.86,1.7,-8.6
generate,0.93,0.85,-8.6
exception,0.93,0.85,-8.6
bulk,0.93,0.85,-8.6
sci,1.86,1.7,-8.6
cute,0.93,0.85,-8.6
expertise,0.93,0.85,-8.6
camping,0.93,0.85,-8.6
bugs,0.93,0.85,-8.6
ftp,0.93,0.85,-8.6
holder,1.86,1.7,-8.6
moderator,0.93,0.85,-8.6
erotic,0.93,0.85,-8.6
ethics,1.86,1.7,-8.6
busy,1.86,1.7,-8.6
fantastic,1.86,1.7,-8.6
purchasing,0.93,0.85,-8.6
scripts,0.93,0.85,-8.6
commit,0.93,0.85,-8.6
tube,0.93,0.85,-8.6
scientists,1.86,1.7,-8.6
asp,0.93,0.85,-8.6
workshops,0.93,0.85,-8.6
cheese,0.93,0.85,-8.6
diagnosis,1.86,1.7,-8.6
principle,1.86,1.7,-8.6
vacations,0.93,0.85,-8.6
fetish,1.86,1.7,-8.6
casinos,0.93,0.85,-8.6
strongly,1.86,1.7,-8.6
proteins,0.93,0.85,-8.6
addressed,0.93,0.85,-8.6
bankruptcy,0.93,0.85,-8.6
evaluate,0.93,0.85,-8.6
definitely,0.93,0.85,-8.6
buffer,0.93,0.85,-8.6
sierra,0.93,0.85,-8.6
cats,0.93,0.85,-8.6
handbook,0.93,0.85,-8.6
somewhat,0.93,0.85,-8.6
boats,1.86,1.7,-8.6
impossible,1.86,1.7,-8.6
bedrooms,0.93,0.85,-8.6
explanation,0.93,0.85,-8.6
commons,0.93,0.85,-8.6
okay,0.93,0.85,-8.6
pottery,0.93,0.85,-8.6
emphasis,1.86,1.7,-8.6
eligibility,1.86,1.7,-8.6
dad,0.93,0.85,-8.6
yield,0.93,0.85,-8.6
presentations,0.93,0.85,-8.6
hence,1.86,1.7,-8.6
radiation,0.93,0.85,-8.6
adds,0.93,0.85,-8.6
pollution,1.86,1.7,-8.6
demonstrate,0.93,0.85,-8.6
purchases,0.93,0.85,-8.6
acceptable,0.93,0.85,-8.6
copper,1.86,1.7,-8.6
rack,1.86,1.7,-8.6
ordinary,0.93,0.85,-8.6
stability,1.86,1.7,-8.6
institutional,1.86,1.7,-8.6
plenty,0.93,0.85,-8.6
throat,0.93,0.85,-8.6
plaza,0.93,0.85,-8.6
toe,1.86,1.7,-8.6
plates,0.93,0.85,-8.6
stupid,0.93,0.85,-8.6
harbor,1.86,1.7,-8.6
puzzle,0.93,0.85,-8.6
insight,0.93,0.85,-8.6
chips,0.93,0.85,-8.6
xx,1.86,1.7,-8.6
clause,0.93,0.85,-8.6
broker,1.86,1.7,-8.6
cp,0.93,0.85,-8.6
candy,0.93,0.85,-8.6
pills,0.93,0.85,-8.6
physicians,0.93,0.85,-8.6
dd,0.93,0.85,-8.6
supplements,1.86,1.7,-8.6
chronic,0.93,0.85,-8.6
ourselves,0.93,0.85,-8.6
tobacco,1.86,1.7,-8.6
ak,0.93,0.85,-8.6
damages,0.93,0.85,-8.6
solve,0.93,0.85,-8.6
ingredients,1.86,1.7,-8.6
weak,0.93,0.85,-8.6
environments,1.86,1.7,-8.6
seminars,0.93,0.85,-8.6
consequences,0.93,0.85,-8.6
makers,1.86,1.7,-8.6
integrity,0.93,0.85,-8.6
pleased,0.93,0.85,-8.6
phrase,1.86,1.7,-8.6
reads,1.86,1.7,-8.6
bigger,0.93,0.85,-8.6
billing,1.86,1.7,-8.6
diesel,0.93,0.85,-8.6
geographic,0.93,0.85,-8.6
sad,1.86,1.7,-8.6
communicate,0.93,0.85,-8.6
portions,0.93,0.85,-8.6
hurt,1.86,1.7,-8.6
profits,0.93,0.85,-8.6
cherry,1.86,1.7,-8.6
limitations,1.86,1.7,-8.6
convenient,0.93,0.85,-8.6
choosing,0.93,0.85,-8.6
mint,0.93,0.85,-8.6
spin,0.93,0.85,-8.6
holders,0.93,0.85,-8.6
gospel,0.93,0.85,-8.6
induced,0.93,0.85,-8.6
preparing,1.86,1.7,-8.6
alternatives,0.93,0.85,-8.6
partnerships,0.93,0.85,-8.6
routine,0.93,0.85,-8.6
basically,0.93,0.85,-8.6
treatments,0.93,0.85,-8.6
lenses,0.93,0.85,-8.6
genetics,0.93,0.85,-8.6
torture,0.93,0.85,-8.6
container,1.86,1.7,-8.6
confirmation,0.93,0.85,-8.6
liver,0.93,0.85,-8.6
belief,1.86,1.7,-8.6
texts,1.86,1.7,-8.6
fails,1.86,1.7,-8.6
invite,0.93,0.85,-8.6
modification,1.86,1.7,-8.6
involve,0.93,0.85,-8.6
moderate,0.93,0.85,-8.6
understood,0.93,0.85,-8.6
vast,0.93,0.85,-8.6
ent,0.93,0.85,-8.6
wrap,0.93,0.85,-8.6
jefferson,1.86,1.7,-8.6
sunset,1.86,1.7,-8.6
polyphonic,0.93,0.85,-8.6
lottery,0.93,0.85,-8.6
framed,0.93,0.85,-8.6
identifying,0.93,0.85,-8.6
requiring,1.86,1.7,-8.6
spoke,1.86,1.7,-8.6
weddings,1.86,1.7,-8.6
feeding,0.93,0.85,-8.6
explains,1.86,1.7,-8.6
knife,1.86,1.7,-8.6
bookstore,0.93,0.85,-8.6
liked,1.86,1.7,-8.6
outer,1.86,1.7,-8.6
crop,0.93,0.85,-8.6
acute,0.93,0.85,-8.6
tons,0.93,0.85,-8.6
hazardous,0.93,0.85,-8.6
recycling,0.93,0.85,-8.6
amber,1.86,1.7,-8.6
coding,1.86,1.7,-8.6
photograph,0.93,0.85,-8.6
oakland,1.86,1.7,-8.6
camel,1.86,1.7,-8.6
underlying,0.93,0.85,-8.6
jp,0.93,0.85,-8.6
projection,0.93,0.85,-8.6
diagnostic,1.86,1.7,-8.6
confidential,0.93,0.85,-8.6
judges,0.93,0.85,-8.6
injection,0.93,0.85,-8.6
mistake,1.86,1.7,-8.6
ruby,1.86,1.7,-8.6
fortune,1.86,1.7,-8.6
threshold,0.93,0.85,-8.6
bikes,0.93,0.85,-8.6
slave,0.93,0.85,-8.6
instantly,0.93,0.85,-8.6
examined,0.93,0.85,-8.6
ethical,0.93,0.85,-8.6
schemes,0.93,0.85,-8.6
fisher,1.86,1.7,-8.6
rat,0.93,0.85,-8.6
prospective,0.93,0.85,-8.6
bearing,0.93,0.85,-8.6
activation,0.93,0.85,-8.6
naturally,1.86,1.7,-8.6
haven,0.93,0.85,-8.6
basin,1.86,1.7,-8.6
anymore,1.86,1.7,-8.6
locator,1.86,1.7,-8.6
plc,0.93,0.85,-8.6
palestinian,1.86,1.7,-8.6
ensuring,0.93,0.85,-8.6
cb,0.93,0.85,-8.6
gen,1.86,1.7,-8.6
surveillance,0.93,0.85,-8.6
quit,1.86,1.7,-8.6
distinct,0.93,0.85,-8.6
hopefully,0.93,0.85,-8.6
reuters,0.93,0.85,-8.6
assignments,0.93,0.85,-8.6
grain,1.86,1.7,-8.6
wishes,1.86,1.7,-8.6
breath,0.93,0.85,-8.6
amenities,0.93,0.85,-8.6
mart,0.93,0.85,-8.6
strictly,0.93,0.85,-8.6
docs,1.86,1.7,-8.6
psychological,0.93,0.85,-8.6
elegant,0.93,0.85,-8.6
gains,0.93,0.85,-8.6
hacker,0.93,0.85,-8.6
thinks,0.93,0.85,-8.6
harm,0.93,0.85,-8.6
tricks,0.93,0.85,-8.6
thy,0.93,0.85,-8.6
repeated,1.86,1.7,-8.6
pal,0.93,0.85,-8.6
invest,1.86,1.7,-8.6
honey,1.86,1.7,-8.6
symposium,0.93,0.85,-8.6
solving,1.86,1.7,-8.6
transmitted,1.86,1.7,-8.6
farms,1.86,1.7,-8.6
syndication,0.93,0.85,-8.6
gym,0.93,0.85,-8.6
teeth,0.93,0.85,-8.6
lotus,0.93,0.85,-8.6
proc,0.93,0.85,-8.6
dl,0.93,0.85,-8.6
starter,0.93,0.85,-8.6
weapon,1.86,1.7,-8.6
grocery,1.86,1.7,-8.6
pie,0.93,0.85,-8.6
harrison,1.86,1.7,-8.6
cbs,1.86,1.7,-8.6
bow,1.86,1.7,-8.6
toilet,0.93,0.85,-8.6
calculation,0.93,0.85,-8.6
precious,1.86,1.7,-8.6
atm,0.93,0.85,-8.6
cox,1.86,1.7,-8.6
delivers,0.93,0.85,-8.6
theaters,0.93,0.85,-8.6
brunswick,0.93,0.85,-8.6
isolated,0.93,0.85,-8.6
approve,1.86,1.7,-8.6
newport,1.86,1.7,-8.6
indians,1.86,1.7,-8.6
mothers,0.93,0.85,-8.6
variations,0.93,0.85,-8.6
nav,1.86,1.7,-8.6
olive,1.86,1.7,-8.6
oasis,1.86,1.7,-8.6
baseline,0.93,0.85,-8.6
angry,1.86,1.7,-8.6
honolulu,1.86,1.7,-8.6
thomson,1.86,1.7,-8.6
barnes,0.93,0.85,-8.6
malta,1.86,1.7,-8.6
ferry,0.93,0.85,-8.6
participant,0.93,0.85,-8.6
chad,1.86,1.7,-8.6
motel,0.93,0.85,-8.6
royalty,0.93,0.85,-8.6
downloadable,1.86,1.7,-8.6
laboratories,1.86,1.7,-8.6
span,0.93,0.85,-8.6
shelter,0.93,0.85,-8.6
gamespot,0.93,0.85,-8.6
mixture,0.93,0.85,-8.6
perspectives,0.93,0.85,-8.6
logging,0.93,0.85,-8.6
hampton,0.93,0.85,-8.6
inns,0.93,0.85,-8.6
bobby,1.86,1.7,-8.6
sheep,0.93,0.85,-8.6
nursery,1.86,1.7,-8.6
monroe,1.86,1.7,-8.6
tft,0.93,0.85,-8.6
preserve,1.86,1.7,-8.6
cgi,0.93,0.85,-8.6
integral,0.93,0.85,-8.6
generating,0.93,0.85,-8.6
absent,1.86,1.7,-8.6
ecuador,1.86,1.7,-8.6
mem,0.93,0.85,-8.6
achieving,1.86,1.7,-8.6
exceptions,0.93,0.85,-8.6
victorian,0.93,0.85,-8.6
genres,0.93,0.85,-8.6
chaos,0.93,0.85,-8.6
readings,0.93,0.85,-8.6
decorative,1.86,1.7,-8.6
enlargement,0.93,0.85,-8.6
bases,1.86,1.7,-8.6
vii,1.86,1.7,-8.6
bee,0.93,0.85,-8.6
slovenia,1.86,1.7,-8.6
notified,1.86,1.7,-8.6
beaches,0.93,0.85,-8.6
baptist,1.86,1.7,-8.6
females,1.86,1.7,-8.6
contracting,1.86,1.7,-8.6
controlling,1.86,1.7,-8.6
treasure,1.86,1.7,-8.6
distributors,1.86,1.7,-8.6
flame,1.86,1.7,-8.6
tanks,0.93,0.85,-8.6
assuming,0.93,0.85,-8.6
elderly,1.86,1.7,-8.6
tile,0.93,0.85,-8.6
coordinate,0.93,0.85,-8.6
webster,0.93,0.85,-8.6
apps,1.86,1.7,-8.6
conflicts,0.93,0.85,-8.6
beverage,0.93,0.85,-8.6
genesis,0.93,0.85,-8.6
arise,0.93,0.85,-8.6
thereby,0.93,0.85,-8.6
advise,0.93,0.85,-8.6
humidity,0.93,0.85,-8.6
bangkok,0.93,0.85,-8.6
pathology,1.86,1.7,-8.6
ordinance,0.93,0.85,-8.6
circulation,1.86,1.7,-8.6
jerusalem,0.93,0.85,-8.6
invention,0.93,0.85,-8.6
inline,0.93,0.85,-8.6
registrar,0.93,0.85,-8.6
screw,0.93,0.85,-8.6
butterfly,1.86,1.7,-8.6
tucson,0.93,0.85,-8.6
mechanics,1.86,1.7,-8.6
ons,0.93,0.85,-8.6
counting,1.86,1.7,-8.6
devoted,1.86,1.7,-8.6
spirituality,1.86,1.7,-8.6
proprietary,0.93,0.85,-8.6
timothy,0.93,0.85,-8.6
avi,0.93,0.85,-8.6
dayton,0.93,0.85,-8.6
polo,0.93,0.85,-8.6
delivering,0.93,0.85,-8.6
uganda,0.93,0.85,-8.6
semiconductor,0.93,0.85,-8.6
interact,1.86,1.7,-8.6
snap,0.93,0.85,-8.6
substantially,0.93,0.85,-8.6
ribbon,1.86,1.7,-8.6
accomplished,1.86,1.7,-8.6
dishes,0.93,0.85,-8.6
rna,1.86,1.7,-8.6
replica,1.86,1.7,-8.6
brussels,0.93,0.85,-8.6
trades,1.86,1.7,-8.6
rid,0.93,0.85,-8.6
selections,1.86,1.7,-8.6
troy,1.86,1.7,-8.6
alter,0.93,0.85,-8.6
edges,0.93,0.85,-8.6
asthma,0.93,0.85,-8.6
projected,0.93,0.85,-8.6
shareholders,0.93,0.85,-8.6
rip,0.93,0.85,-8.6
windsor,1.86,1.7,-8.6
gmbh,0.93,0.85,-8.6
hydrogen,0.93,0.85,-8.6
chick,0.93,0.85,-8.6
vulnerable,0.93,0.85,-8.6
reflected,0.93,0.85,-8.6
unified,0.93,0.85,-8.6
polar,1.86,1.7,-8.6
respiratory,0.93,0.85,-8.6
lip,1.86,1.7,-8.6
slight,1.86,1.7,-8.6
proceeds,0.93,0.85,-8.6
tolerance,0.93,0.85,-8.6
lightning,0.93,0.85,-8.6
eyed,0.93,0.85,-8.6
ou,0.93,0.85,-8.6
quotations,0.93,0.85,-8.6
attract,1.86,1.7,-8.6
brighton,1.86,1.7,-8.6
observe,0.93,0.85,-8.6
containers,0.93,0.85,-8.6
sociology,1.86,1.7,-8.6
terrace,1.86,1.7,-8.6
traditions,0.93,0.85,-8.6
fg,1.86,1.7,-8.6
transform,0.93,0.85,-8.6
humanities,1.86,1.7,-8.6
visibility,0.93,0.85,-8.6
consciousness,0.93,0.85,-8.6
encounter,0.93,0.85,-8.6
col,1.86,1.7,-8.6
notion,0.93,0.85,-8.6
oc,0.93,0.85,-8.6
spelling,0.93,0.85,-8.6
rewards,0.93,0.85,-8.6
strengthen,1.86,1.7,-8.6
belly,0.93,0.85,-8.6
disturbed,0.93,0.85,-8.6
fitting,0.93,0.85,-8.6
mere,0.93,0.85,-8.6
petersburg,0.93,0.85,-8.6
consistently,0.93,0.85,-8.6
obituaries,0.93,0.85,-8.6
dig,0.93,0.85,-8.6
belarus,1.86,1.7,-8.6
gravity,0.93,0.85,-8.6
restriction,1.86,1.7,-8.6
treasurer,0.93,0.85,-8.6
ethiopia,1.86,1.7,-8.6
galaxy,0.93,0.85,-8.6
chester,1.86,1.7,-8.6
testament,1.86,1.7,-8.6
stomach,0.93,0.85,-8.6
wilderness,0.93,0.85,-8.6
sponsorship,0.93,0.85,-8.6
proceeding,0.93,0.85,-8.6
volkswagen,0.93,0.85,-8.6
breakdown,1.86,1.7,-8.6
furnished,0.93,0.85,-8.6
promised,1.86,1.7,-8.6
bookings,0.93,0.85,-8.6
ver,0.93,0.85,-8.6
rim,0.93,0.85,-8.6
zen,0.93,0.85,-8.6
ivory,1.86,1.7,-8.6
fabulous,0.93,0.85,-8.6
alias,0.93,0.85,-8.6
cooler,0.93,0.85,-8.6
submitting,0.93,0.85,-8.6
shipment,0.93,0.85,-8.6
benz,0.93,0.85,-8.6
trash,0.93,0.85,-8.6
incoming,0.93,0.85,-8.6
prospects,0.93,0.85,-8.6
nam,1.86,1.7,-8.6
preventing,0.93,0.85,-8.6
ix,0.93,0.85,-8.6
pig,0.93,0.85,-8.6
closest,1.86,1.7,-8.6
milan,1.86,1.7,-8.6
rope,0.93,0.85,-8.6
chambers,0.93,0.85,-8.6
chronicle,1.86,1.7,-8.6
fountain,1.86,1.7,-8.6
gentle,0.93,0.85,-8.6
deeper,0.93,0.85,-8.6
nightlife,1.86,1.7,-8.6
freelance,0.93,0.85,-8.6
characteristic,0.93,0.85,-8.6
treating,0.93,0.85,-8.6
enormous,0.93,0.85,-8.6
livestock,1.86,1.7,-8.6
sustainability,0.93,0.85,-8.6
tattoo,1.86,1.7,-8.6
wrapping,0.93,0.85,-8.6
mild,1.86,1.7,-8.6
sync,0.93,0.85,-8.6
wherever,0.93,0.85,-8.6
estates,0.93,0.85,-8.6
surrey,0.93,0.85,-8.6
meditation,1.86,1.7,-8.6
balloon,0.93,0.85,-8.6
winston,1.86,1.7,-8.6
invisible,1.86,1.7,-8.6
funk,0.93,0.85,-8.6
cayman,1.86,1.7,-8.6
reel,0.93,0.85,-8.6
posing,0.93,0.85,-8.6
kilometers,1.86,1.7,-8.6
rp,1.86,1.7,-8.6
guarantees,0.93,0.85,-8.6
kathy,1.86,1.7,-8.6
acre,0.93,0.85,-8.6
expires,0.93,0.85,-8.6
pest,0.93,0.85,-8.6
promises,1.86,1.7,-8.6
physically,0.93,0.85,-8.6
jj,0.93,0.85,-8.6
jill,0.93,0.85,-8.6
catalogs,0.93,0.85,-8.6
nerve,0.93,0.85,-8.6
viii,0.93,0.85,-8.6
somerset,1.86,1.7,-8.6
tent,1.86,1.7,-8.6
caution,1.86,1.7,-8.6
identifies,0.93,0.85,-8.6
questionnaire,0.93,0.85,-8.6
modelling,1.86,1.7,-8.6
interstate,0.93,0.85,-8.6
hawk,0.93,0.85,-8.6
rebel,1.86,1.7,-8.6
lamb,0.93,0.85,-8.6
albania,1.86,1.7,-8.6
geological,1.86,1.7,-8.6
impressed,0.93,0.85,-8.6
slope,1.86,1.7,-8.6
rides,0.93,0.85,-8.6
sake,0.93,0.85,-8.6
twisted,0.93,0.85,-8.6
arbitrary,0.93,0.85,-8.6
sans,0.93,0.85,-8.6
occasional,0.93,0.85,-8.6
innovations,1.86,1.7,-8.6
postcards,0.93,0.85,-8.6
drain,0.93,0.85,-8.6
cardiff,0.93,0.85,-8.6
excuse,0.93,0.85,-8.6
mauritius,0.93,0.85,-8.6
requesting,0.93,0.85,-8.6
textbook,0.93,0.85,-8.6
dried,0.93,0.85,-8.6
palmer,1.86,1.7,-8.6
renewable,1.86,1.7,-8.6
oman,0.93,0.85,-8.6
propose,1.86,1.7,-8.6
rage,0.93,0.85,-8.6
advisors,0.93,0.85,-8.6
pavilion,1.86,1.7,-8.6
occurring,1.86,1.7,-8.6
paraguay,0.93,0.85,-8.6
parcel,0.93,0.85,-8.6
predict,0.93,0.85,-8.6
rolled,0.93,0.85,-8.6
homeless,1.86,1.7,-8.6
interference,0.93,0.85,-8.6
strikes,1.86,1.7,-8.6
ant,0.93,0.85,-8.6
pressing,1.86,1.7,-8.6
gasoline,1.86,1.7,-8.6
dealt,1.86,1.7,-8.6
denial,0.93,0.85,-8.6
designation,0.93,0.85,-8.6
electro,0.93,0.85,-8.6
heath,0.93,0.85,-8.6
corrected,0.93,0.85,-8.6
psi,1.86,1.7,-8.6
geology,1.86,1.7,-8.6
coating,0.93,0.85,-8.6
prostate,1.86,1.7,-8.6
pledge,0.93,0.85,-8.6
angela,0.93,0.85,-8.6
dock,0.93,0.85,-8.6
differently,0.93,0.85,-8.6
rwanda,0.93,0.85,-8.6
rendered,1.86,1.7,-8.6
guards,1.86,1.7,-8.6
annotated,0.93,0.85,-8.6
watershed,1.86,1.7,-8.6
aruba,0.93,0.85,-8.6
chassis,0.93,0.85,-8.6
llp,0.93,0.85,-8.6
pierce,0.93,0.85,-8.6
sperm,0.93,0.85,-8.6
bald,0.93,0.85,-8.6
sally,1.86,1.7,-8.6
yacht,0.93,0.85,-8.6
tracy,1.86,1.7,-8.6
drilling,0.93,0.85,-8.6
highlighted,1.86,1.7,-8.6
bedford,0.93,0.85,-8.6
competent,1.86,1.7,-8.6
momentum,0.93,0.85,-8.6
calvin,1.86,1.7,-8.6
shark,0.93,0.85,-8.6
demonstrates,0.93,0.85,-8.6
tract,0.93,0.85,-8.6
ol,0.93,0.85,-8.6
webpage,0.93,0.85,-8.6
tariff,0.93,0.85,-8.6
wrapped,1.86,1.7,-8.6
distant,0.93,0.85,-8.6
nbc,0.93,0.85,-8.6
magical,0.93,0.85,-8.6
irrigation,0.93,0.85,-8.6
lined,0.93,0.85,-8.6
importantly,0.93,0.85,-8.6
rb,0.93,0.85,-8.6
explaining,1.86,1.7,-8.6
deaf,1.86,1.7,-8.6
commodities,1.86,1.7,-8.6
serbia,1.86,1.7,-8.6
reproductive,1.86,1.7,-8.6
dentists,0.93,0.85,-8.6
marijuana,0.93,0.85,-8.6
adaptive,0.93,0.85,-8.6
owns,0.93,0.85,-8.6
generous,0.93,0.85,-8.6
landscapes,0.93,0.85,-8.6
heated,1.86,1.7,-8.6
jackie,0.93,0.85,-8.6
cardiac,1.86,1.7,-8.6
dover,0.93,0.85,-8.6
brutal,0.93,0.85,-8.6
zinc,0.93,0.85,-8.6
anthropology,0.93,0.85,-8.6
necessity,0.93,0.85,-8.6
garcia,0.93,0.85,-8.6
counted,1.86,1.7,-8.6
undertake,0.93,0.85,-8.6
gaps,0.93,0.85,-8.6
donors,0.93,0.85,-8.6
teaches,0.93,0.85,-8.6
stranger,0.93,0.85,-8.6
nato,0.93,0.85,-8.6
prayers,1.86,1.7,-8.6
joins,0.93,0.85,-8.6
likewise,0.93,0.85,-8.6
slovak,0.93,0.85,-8.6
bloody,1.86,1.7,-8.6
worcester,1.86,1.7,-8.6
mai,1.86,1.7,-8.6
stays,0.93,0.85,-8.6
upset,0.93,0.85,-8.6
beside,1.86,1.7,-8.6
logan,1.86,1.7,-8.6
evaluations,0.93,0.85,-8.6
immigrants,0.93,0.85,-8.6
freeze,1.86,1.7,-8.6
hk,0.93,0.85,-8.6
commissions,0.93,0.85,-8.6
liberia,0.93,0.85,-8.6
bleeding,0.93,0.85,-8.6
purse,0.93,0.85,-8.6
expiration,0.93,0.85,-8.6
engaging,1.86,1.7,-8.6
alternatively,0.93,0.85,-8.6
polished,0.93,0.85,-8.6
tulsa,1.86,1.7,-8.6
bloom,0.93,0.85,-8.6
blades,0.93,0.85,-8.6
aw,1.86,1.7,-8.6
arrivals,0.93,0.85,-8.6
dumb,1.86,1.7,-8.6
hollow,1.86,1.7,-8.6
examining,0.93,0.85,-8.6
revelation,0.93,0.85,-8.6
greenhouse,1.86,1.7,-8.6
transparency,0.93,0.85,-8.6
travis,1.86,1.7,-8.6
endless,0.93,0.85,-8.6
colony,1.86,1.7,-8.6
mel,0.93,0.85,-8.6
enclosed,1.86,1.7,-8.6
reflections,0.93,0.85,-8.6
hunger,0.93,0.85,-8.6
experiencing,0.93,0.85,-8.6
psychiatry,0.93,0.85,-8.6
isaac,1.86,1.7,-8.6
oaks,1.86,1.7,-8.6
magnificent,0.93,0.85,-8.6
harmful,0.93,0.85,-8.6
newark,1.86,1.7,-8.6
ware,0.93,0.85,-8.6
fossil,0.93,0.85,-8.6
apollo,1.86,1.7,-8.6
entrepreneurs,0.93,0.85,-8.6
dense,0.93,0.85,-8.6
brave,1.86,1.7,-8.6
nightmare,0.93,0.85,-8.6
asbestos,0.93,0.85,-8.6
portsmouth,0.93,0.85,-8.6
potatoes,0.93,0.85,-8.6
huntington,0.93,0.85,-8.6
syracuse,0.93,0.85,-8.6
internship,1.86,1.7,-8.6
coordinated,1.86,1.7,-8.6
notre,0.93,0.85,-8.6
cope,1.86,1.7,-8.6
lime,1.86,1.7,-8.6
kirk,1.86,1.7,-8.6
legendary,1.86,1.7,-8.6
sympathy,1.86,1.7,-8.6
avoiding,0.93,0.85,-8.6
cho,1.86,1.7,-8.6
terminology,0.93,0.85,-8.6
shades,0.93,0.85,-8.6
frankfurt,0.93,0.85,-8.6
daisy,1.86,1.7,-8.6
crude,1.86,1.7,-8.6
viking,0.93,0.85,-8.6
conditional,0.93,0.85,-8.6
redhead,0.93,0.85,-8.6
longitude,1.86,1.7,-8.6
pike,0.93,0.85,-8.6
wagner,1.86,1.7,-8.6
touched,0.93,0.85,-8.6
strengthening,0.93,0.85,-8.6
arbor,0.93,0.85,-8.6
poison,0.93,0.85,-8.6
pages,7.44,6.79,-8.74
growth,7.44,6.79,-8.74
electronic,7.44,6.79,-8.74
anyone,7.44,6.79,-8.74
ltd,7.44,6.79,-8.74
basis,7.44,6.79,-8.74
sections,7.44,6.79,-8.74
permission,7.44,6.79,-8.74
kansas,7.44,6.79,-8.74
jesus,7.44,6.79,-8.74
duty,7.44,6.79,-8.74
gaming,7.44,6.79,-8.74
alaska,7.44,6.79,-8.74
drink,7.44,6.79,-8.74
lane,7.44,6.79,-8.74
reform,7.44,6.79,-8.74
manchester,7.44,6.79,-8.74
gary,7.44,6.79,-8.74
temporary,7.44,6.79,-8.74
unable,7.44,6.79,-8.74
poland,7.44,6.79,-8.74
villa,7.44,6.79,-8.74
li,7.44,6.79,-8.74
undergraduate,7.44,6.79,-8.74
pupils,7.44,6.79,-8.74
compiled,7.44,6.79,-8.74
generator,7.44,6.79,-8.74
alice,7.44,6.79,-8.74
stood,7.44,6.79,-8.74
stanley,7.44,6.79,-8.74
phillips,7.44,6.79,-8.74
venues,7.44,6.79,-8.74
celtic,7.44,6.79,-8.74
jacob,7.44,6.79,-8.74
randy,7.44,6.79,-8.74
sprint,7.44,6.79,-8.74
shaw,7.44,6.79,-8.74
metres,7.44,6.79,-8.74
rates,6.51,5.94,-8.76
wine,6.51,5.94,-8.76
authority,6.51,5.94,-8.76
ships,6.51,5.94,-8.76
fitness,6.51,5.94,-8.76
authors,6.51,5.94,-8.76
string,6.51,5.94,-8.76
surface,6.51,5.94,-8.76
clinical,6.51,5.94,-8.76
currency,6.51,5.94,-8.76
expert,6.51,5.94,-8.76
approval,6.51,5.94,-8.76
parks,6.51,5.94,-8.76
cook,6.51,5.94,-8.76
soil,6.51,5.94,-8.76
cooperation,6.51,5.94,-8.76
susan,6.51,5.94,-8.76
collaboration,6.51,5.94,-8.76
sides,6.51,5.94,-8.76
baker,6.51,5.94,-8.76
sri,6.51,5.94,-8.76
balls,6.51,5.94,-8.76
churches,6.51,5.94,-8.76
parker,6.51,5.94,-8.76
wage,6.51,5.94,-8.76
islam,6.51,5.94,-8.76
violent,6.51,5.94,-8.76
investigate,6.51,5.94,-8.76
premises,6.51,5.94,-8.76
unemployment,6.51,5.94,-8.76
poem,6.51,5.94,-8.76
karl,6.51,5.94,-8.76
fbi,6.51,5.94,-8.76
surrounded,6.51,5.94,-8.76
horse,12.09,11.03,-8.77
fighting,12.09,11.03,-8.77
superior,12.09,11.03,-8.77
liberal,12.09,11.03,-8.77
jonathan,12.09,11.03,-8.77
marc,12.09,11.03,-8.77
app,12.09,11.03,-8.77
singh,12.09,11.03,-8.77
yet,11.16,10.18,-8.78
archive,5.58,5.09,-8.78
direct,11.16,10.18,-8.78
ago,5.58,5.09,-8.78
topics,5.58,5.09,-8.78
speed,11.16,10.18,-8.78
pa,5.58,5.09,-8.78
graphics,5.58,5.09,-8.78
outdoor,5.58,5.09,-8.78
dark,11.16,10.18,-8.78
references,5.58,5.09,-8.78
magazines,5.58,5.09,-8.78
vegas,5.58,5.09,-8.78
cells,5.58,5.09,-8.78
boat,5.58,5.09,-8.78
netherlands,5.58,5.09,-8.78
certification,5.58,5.09,-8.78
serial,5.58,5.09,-8.78
bureau,5.58,5.09,-8.78
concerned,5.58,5.09,-8.78
poetry,5.58,5.09,-8.78
meter,5.58,5.09,-8.78
collected,5.58,5.09,-8.78
ordered,5.58,5.09,-8.78
vermont,5.58,5.09,-8.78
stands,11.16,10.18,-8.78
ba,5.58,5.09,-8.78
incorporated,5.58,5.09,-8.78
exhibition,11.16,10.18,-8.78
mountains,5.58,5.09,-8.78
occupation,5.58,5.09,-8.78
tie,5.58,5.09,-8.78
woods,5.58,5.09,-8.78
wins,11.16,10.18,-8.78
ll,5.58,5.09,-8.78
commonly,5.58,5.09,-8.78
climbing,5.58,5.09,-8.78
protective,5.58,5.09,-8.78
fewer,5.58,5.09,-8.78
excluding,5.58,5.09,-8.78
chef,5.58,5.09,-8.78
pairs,5.58,5.09,-8.78
boxing,5.58,5.09,-8.78
bat,5.58,5.09,-8.78
lloyd,5.58,5.09,-8.78
lightweight,5.58,5.09,-8.78
milton,5.58,5.09,-8.78
vaccine,11.16,10.18,-8.78
