id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
429,"К 1976 году 30 процентов Мачу Пикчу было восстановлено, а реставрация продолжается до сегодняшнего дня.",К 1976 году было восстановлено 30% Мачу-Пикчу. Работы по реставрации продолжаются и по сей день.,52.99471512146579,"К 1976 году тридцать процентов Мачу-Пикчу было восстановлено, и реставрация продолжается до сих пор.",72.47913663512871
430,"Например, самый распространенный в мире формат фотографии — 35 мм, который был доминирующим размером фильма в конце эпохи аналогового фильма.","Например, самый распространённый в мире формат для статических фотографий — 35 мм, и именно этот размер был доминирующим размером плёнки на закате аналоговой эры.",57.82142225634823,"Например, самый распространенный формат фотографии в неподвижном изображении в мире — это 35 мм, который был доминирующим размером пленки в конце эпохи аналогового кино.",69.61456485418766
431,"Он все еще выпускается сегодня, но, что более важно, его соотношение сторон унаследовано форматом цифровых фотокамер.","Сегодня её всё ещё производят, но более важно то, что её соотношение сторон унаследовали размеры изображений цифровых камер.",51.27248722547606,"Он все еще производится сегодня, но более важно то, что его соотношение сторон было унаследовано цифровыми форматами сенсоров камер.",61.62832185162015
432,"На самом деле 35-миллиметровый формат несколько запутан, 36-мм по ширине на 24 мм по высоте.","35-ти миллиметровый формат на самом деле несколько сбивает с толку, он имеет ширину 36 мм и высоту 24 мм.",50.63409312359263,"35-мм формат на самом деле, хотя и несколько запутанно, имеет ширину 36 мм и высоту 24 мм.",51.8342975656198
433,"Таким образом, соотношение размеров этого формата (для получения самого простого соотношения полного числа) составляет, как утверждается, 3:2.","Соотношение сторон этого формата (поделенное на двенадцать, чтобы получить соотношение с небольшими целыми числами) поэтому принято за 3:2.",35.193269850934996,"Соотношение сторон этого формата (разделив на двенадцать, чтобы получить простейшее целое числовое соотношение) поэтому считается 3:2.",38.29379217890807
434,"Многие общие форматы (например, семейство форматов APS) равны или близки к этому соотношению.",Многие распространенные форматы (например семейство форматов APS) равны или близко приближаются к этим пропорциям.,56.261065834405045,"Многие распространенные форматы (например, семейство форматов APS) равны или близки к этому соотношению сторон.",77.40035747754315
435,"Нелегкое и часто смешное правило, состоящее из третей, — это простое руководство, которое создает динамизм, сохраняя при этом определенный порядок в образе.","Слишком часто используемое и нередко высмеиваемое правило третей — это простая рекомендация, которая создаёт динамизм, сохраняя при этом определённую долю порядка в изображении.",45.59002317696887,"Занятие, часто подвергаемое критике и насмешкам, правило третей является простым руководством, создающим динамику и в то же время поддерживающим определенный порядок в изображении.",39.65541282822091
436,"В нем говорится, что наиболее эффективным местом для основного предмета является пересечение линий, разделяющих изображение на трети вертикально и горизонтально (см. пример).","Оно гласит, что лучше всего помещать главный объект на пересечении линий, делящих изображение на три части по вертикали и по горизонтали (см. пример).",47.89741685581037,"Это утверждает, что наиболее эффективное место для главного объекта находится на пересечении линий, делящих изображение на thirds (трети) вертикально и горизонтально (см. пример).",60.45826382241489
437,"В этот период европейской истории католическая церковь, которая стала богатой и могущественной, стала объектом пристального внимания.","В течение этого периода европейской истории, католическая церковь, ставшая богатой и сильной, оказалась объектом пристального внимания.",65.54793207924419,"В этот период европейской истории Католическая церковь, ставшая богатой и могущественной, оказалась под пристальным вниманием.",71.19238819513203
438,"На протяжении более тысячи лет христианская религия связывала европейские государства вместе, несмотря на различия в языке и обычаях.",На более чем тысячу лет христианство объединило европейские государства несмотря на различия в языках и традициях.,60.138684096137204,"На протяжении более тысячи лет христианская религия объединяла европейские государства, несмотря на различия в языке и обычаях.",87.46045530386182
439,"Его всепроникающая сила повлияла на всех, от короля до простолюдина.",Её всепроникающая сила коснулась каждого - от короля до простолюдина.,65.78043934898906,"Его всепроникающая сила влияла на всех, от короля до простого человека.",79.00603062963056
440,"Один из основных христианских принципов заключается в том, что богатство должно использоваться для облегчения страданий и нищеты и что денежные средства церкви имеются именно по этой причине.","Один из главных христианских принципов заключается в том, что богатство должно использоваться для облегчения страданий и бедности, и что денежные средства церкви существуют именно для этой цели.",78.05795295941127,"Одним из основных христианских принципов является то, что богатство должно использоваться для облегчения страданий и бедности, и что финансовые средства церкви предназначены специально для этой цели.",64.01730884960813
441,"Центральная власть церкви находилась в Риме более тысячи лет, и эта концентрация власти и денег заставила многих задуматься о том, соблюдается ли этот принцип.","Центр церковной власти базировался в Риме на протяжении более тысячи лет, и такое сосредоточение могущества и богатства привело к тому, что многие усомнились, а соблюдается ли этот догмат.",36.05232554190497,"Центральная власть церкви находилась в Риме более тысячи лет, и эта концентрация власти и денег заставила многих усомниться в том, соблюдается ли этот принцип.",91.47189812116454
442,Вскоре после начала боевых действий Великобритания начала военно-морскую блокаду Германии.,Вскоре после начала военных действий Британия устроила морскую блокаду Германии.,74.71207710133653,Скоро после начала военных действий Великобритания инициировала морскую блокаду Германии.,74.6642013969663
443,"Эта стратегия доказала свою эффективность, прервав жизненно важные военные и гражданские поставки, хотя эта блокада нарушила общепринятое международное право, кодифицированное несколькими международными соглашениями последних двух столетий.","Эта стратегия доказала свою эффективность, отрезав жизненно важные военные и гражданские поставки, хотя эта блокада нарушала принятые повсеместно международные законы, изложенные в нескольких международных соглашениях за последние двести лет.",68.87571238491611,"Стратегия оказалась эффективной, перекрыв жизненно важные военные и гражданские поставки, хотя эта блокада нарушала общепринятые международные законы, закрепленные несколькими международными соглашениями последних двух столетий.",77.36076500610794
444,"Британия заминирует международные воды, с тем чтобы предотвратить попадание любых судов в целые участки океана, создавая опасность даже для нейтральных судов.","Британия заминировала международные воды, чтобы препятствовать судам входить в целые секторы океанов, подвергая опасности даже нейтральные суда.",52.53186249436267,"Британия минировала международные воды, чтобы предотвратить вход любых судов в целые участки океана, создавая опасность даже для нейтральных судов.",84.35232457640542
445,"Поскольку такая тактика была принята в ограниченных масштабах, Германия ожидала аналогичного ответа на неограниченную войну с подводными лодками.","Так как реакция на эту тактику была сдержанная, Германия ожидала подобную реакцию на свои беспрепятственные подводные военные действия.",33.32080581978382,"Поскольку на эту тактику было ограниченное реагирование, Германия ожидала аналогичного ответа на свою неограниченную подводную войну.",64.21788799032169
446,"В течение 1920-х годов большинство граждан и наций придерживались таких взглядов, как пацифизм и изоляция.","Среди большинства граждан и народов в 1920-е годы преобладали такие настроения, как пацифизм и изоляция.",51.98457236599398,В 1920-х годах преобладающими настроениями большинства граждан и наций были пацифизм и изоляция.,53.84337303564264
447,"Увидев ужасы и зверства войны во время Первой мировой войны, страны хотели вновь избежать такой ситуации в будущем.","Познав ужасы и зверства Первой мировой войны, государства хотели избежать подобной ситуации в будущем.",64.31682004629077,"После того как во время Первой мировой войны люди увидели ужасы и зверства войны, нации стремились избежать повторения такой ситуации в будущем.",61.328355598466274
448,"В 1884 году Тесла переехала в Соединенные Штаты Америки, чтобы согласиться на работу в компанию Эдисон в Нью-Йорке.","В 1884 году Тесла перебрался в Соединенные Штаты Америки, и принял предложение работать в компании Edison в городе Нью-Йорке.",55.61799052850876,"В 1884 году Тесла переехал в Соединенные Штаты Америки, чтобы устроиться на работу в компанию Эдисона в Нью-Йорке.",86.11858613739372
449,"Он прибыл в США с 4 центами за своё имя, книгой поэзии и рекомендательным письмом от Чарльза Батчелора (его менеджера на предыдущей работе) Томасу Эдисону.","Он приехал в США с четырьмя центами в кармане, книгой стихов и рекомендательным письмом от Чарльза Бэтчелора, который был его начальником на предыдущей работе, к Томасу Эдисону.",57.625868718255525,"Он приехал в США с 4 центами в кармане, книгой стихов и рекомендательным письмом от Чарльза Бэтчелора (его управляющего на предыдущей работе) к Томасу Эдисону.",68.059532031469
450,"Древний Китай имел уникальный способ показать разные периоды времени; каждая стадия Китая или каждая семья, которая находилась у власти, была отличительной династией.","В древнем Китае использовали уникальный способ обозначения периодов времени; каждый этап Китая или каждая семья, находившаяся у власти, были особой династией.",55.54281084365004,Древний Китай имел уникальный способ обозначения различных исторических периодов; каждая эпоха Китая или каждая правящая династия была отличительной династией.,60.244884993363314
451,"Самой известной из этих периодов была эпоха трех королевств, просуществовавшая в течение 60 лет между династией Хан и династией Джин.","Кроме того между правлениями каждой династии царила раздробленность и нестабильность. Самой известной была эпоха Троецарствия, которая длилась 60 лет во время династий Хань и Цзинь.",31.546671203836002,"Также между каждой династией существовала нестабильная эпоха разделенных провинций. Наиболее известным из этих периодов была эпоха Трех царств, продолжавшаяся 60 лет между династиями Хань и Цзинь.",42.933403598049495
452,"В эти периоды между многими дворянами, сражающимися за трон, происходили ожесточенные войны.","В течение этого периода имели место ожесточенные военные действия между многими знатными людьми, борющимися за трон.",43.639297218576274,"В течение этих периодов происходили ожесточенные сражения между многими дворянами, сражающимися за трон.",72.40888585856895
453,"Три королевства были одной из самых кровопролитных эпох в истории Древнего Китая, тысячи людей погибли, сражаясь за то, чтобы сесть на высочайшее место в большом дворце в Ситане.","Эпоха Троецарствия была одним из самых кровавых периодов в истории древнего Китая. Тысячи людей погибли, сражаясь за место на троне в большом дворце в Сиане.",58.19530185842113,"Три царства были одной из самых кровопролитных эпох в истории Древнего Китая, тысячи людей погибли в борьбе за право сидеть на высшем троне в великом дворце в Сиане.",70.47378441591314
454,"Существует множество социальных и политических последствий, таких, как использование метрической системы, переход от аболитизма к республиканскому, национализм и вера в то, что страна принадлежит народу, а не единому правителю.","Существует множество таких социальных и политических эффектов, как использование метрической системы, переход от абсолютизма к республиканизму, национализм и вера в то, что страна принадлежит народу, а не единоличному правителю.",84.83850741928794,"Существует множество социальных и политических последствий, таких как использование метрической системы, переход от абсолютизма к республиканству, национализм и вера в то, что страна принадлежит народу, а не одному единственному правителю.",87.31242796019131
455,"Также после того, как революционные профессии были открыты для всех кандидатов-мужчин, что позволило наиболее амбициозным и успешным людям добиться успеха.","Также после Революции открылись возможности работы открылись всем мужчинам, что позволило самым амбициозным и талантливым добиться успеха.",49.62618778747015,"Также после революции вакансии были открыты для всех мужчин, что позволило наиболее амбициозным и успешным добиться успеха.",82.37849025476875
456,"То же самое относится и к военным, потому что вместо армейского ранга, основанного на классе, они теперь основаны на кайлабере.","То же самое относится и к армии, потому что звания стали основываться на качествах, а не в зависимости от происхождения.",37.58260599093577,"То же самое относится и к армии, потому что вместо того, чтобы звания в армии определялись классом, теперь они определялись калибром.",42.230498490824566
457,Французская революция также вдохновила многих других угнетенных рабочих классов другой страны начать свои собственные революции.,Французская революция также вдохновила многих других репрессированных представителей рабочего класса в других странах начать свои собственные революции.,67.2516659602859,Французская революция также вдохновила многих других угнетенных представителей рабочего класса в других странах на начало собственных революций.,66.79554723707646
458,"Мухаммад был глубоко заинтересован в делах, выходящих за рамки этой мирской жизни.","Мухаммед очень интересовался темами, не связанными с мирской жизнью. Он часто посещал пещеру, которая стала известна как ""Хира"" на горе ""Нур"" (свет) для размышлений.",21.649757565650166,"Мухаммад был глубоко заинтересован вопросами, выходящими за пределы этой мирской жизни. Он часто посещал пещеру, ставшую известной как ""Хира'"" на горе ""Нур"" (свет) для размышлений.",39.00029649406276
459,"Он покидает себя, переживший времена, дает очень яркое изображение духовных наклонностей Мухаммада.","Ну а пещера, которая сохранилась до наших дней, очень ярко даёт нам представление о духовных стремлениях Мухаммеда.",30.351515477786933,"Пещера сама по себе, пережившая времена, дает очень яркий образ духовных наклонностей Мухаммада.",68.21353695796823
460,На вершине одной из гор к северу от Мекки пещера полностью изолирована от остального мира.,Пещера располагается на вершине горы к северу от Мекки и полностью изолирована от остального мира.,69.66994866634026,"Отдыхающая на вершине одной из гор к северу от Мекки, пещера полностью изолирована от остального мира.",85.00525821215389
461,"На самом деле, найти его совсем нелегко, даже если бы кто-то знал, что он существует, когда он находится в пещере, это полная изоляция.","Ее очень нелегко обнаружить даже тому, кто знает о ее существовании. В пещере человек оказывается в полной изоляции.",34.161466561812794,"На самом деле, найти это вовсе не просто, даже если знать, что оно существует. Оказавшись внутри пещеры, вы оказываетесь в полной изоляции.",43.395303312194535
462,"Ничто не видно, кроме ясного, прекрасного неба над небом и многих окружающих гор. Очень мало этого мира можно увидеть или услышать изнутри пещеры.",Не видно ничего кроме чистого прекрасного неба над головой и множества окружающих гор. Из глубины пещеры можно видеть и слышать лишь очень малую часть этого мира.,49.9207625177086,"Ничего не видно, кроме ясного, красивого неба над головой и множества окружающих гор. Очень мало этого мира можно увидеть или услышать изнутри пещеры.",78.35363286848364
463,"Великая пирамида в Гизе - единственное из семи чудес, которое все еще стоит сегодня.","Великая Пирамида в Гизе это единственное из семи чудес света, которое существует сегодня.",66.75152219252686,"Великая пирамида в Гизе является единственным из семи чудес, который до сих пор стоит.",62.011240776668686
464,"Построенный египтянами в III веке до н. э., Великая Пирамида является одной из многих больших пирамид, созданных в честь мертвого фараона.","Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.",43.9292139910817,"Построенная египтянами в третьем веке до нашей эры, Великая пирамида является одной из многих крупных пирамидальных структур, возведенных в честь умерших фараонов.",53.88829933653344
465,"Плато Гизы, или ""Giza Necropolis"" в египетской долине Мертвых, содержит несколько пирамид (из которых великая пирамида является самой большой), несколько небольших гробниц, несколько храмов и великий Сфинкс.","Плато Гиза, или же Некрополь Гизы, в египетской Долине Мёртвых, включает несколько пирамид (из которых Великая пирамида Гизы — самая большая), несколько небольших гробниц, несколько храмов и Большой сфинкс.",64.23833089941574,"Плато Гиза, или ""Гизийская некрополь"" в Египетской долине мертвых, содержит несколько пирамид (из которых Великая пирамида является наибольшей), несколько маленьких гробниц, несколько храмов и великого Сфинкса.",69.52126105650875
466,"Великая пирамида была создана для того, чтобы почтить память фараона Хуфу, и многие малые пирамиды, могилы и храмы были построены для того, чтобы почтить память жен и членов семьи Хуфу.","Великая Пирамида была создана в честь фараона Хеопса, а много меньших пирамид, гробниц и храмов были построены в честь жён Хеопаса и его родственников.",42.612749849537195,"Великая пирамида была создана в честь фараона Хуфу, а многие из меньших пирамид, гробниц и храмов были построены в честь жен и членов семьи Хуфу.",62.25757809211909
467,"Марк ""up bono"" выглядит как ""V"" и ""down boot mark"" как степлер или квадрат, в котором отсутствует нижняя сторона.","Знак движения смычка вверх выглядит как V, а движение смычка вниз — как скоба или квадрат без нижней стороны.",29.589969159463227,"Знак ""вверхняя дуга"" выглядит как буква V, а знак ""низкая дуга"" напоминает скобу или квадрат без нижней стороны.",31.589888515509166
468,"Подняться означает, что вы должны начать с кончика и толкать лук, а вниз означает, что вы должны начать с лягушки (где ваша рука держит лук) и вытащить лук.","""Вверх"" означает, что вы должны начать с кончика и отвести смычок вперёд, а ""вниз"" означает, что вы должны начать с места, где ваша рука держит смычок и отвести его назад.",56.50480168521953,"Вверх означает, что вы должны начинать с кончика и толкать смычок, а вниз означает, что вы должны начинать с лягушки (где ваша рука держит смычок) и тянуть смычок.",71.81291838870058
469,"Наверху, как правило, появляется мягкий звук, в то время как нисходящее пятно сильнее и напористее.","Движение смычка вверх обычно издает более мягкий звук, в то время как движение смычка вниз – более сильный и напористый.",38.20460380229487,"Восходящая смычок обычно создает более мягкий звук, в то время как нисходящая смычок звучит сильнее и более настойчиво.",41.572739206165984
470,"Не стесняйся карандашами, но помни, что отпечатанные пятна клана здесь по музыкальной причине, так что их обычно следует уважать.","Вы можете рисовать свою собственную штриховку, но помните, что штриховка напечатана по музыкальным причинам, и ей обычно стоит следовать.",35.79876484640749,"Не стесняйтесь делать свои собственные пометки, но помните, что напечатанные знаки для смычка существуют по музыкальным причинам, поэтому их обычно следует уважать.",46.908068779069325
471,"Напуганный король Людовик XVI, королева Мари Антуанетт их двое маленьких детей (11-летняя Мари Тереза и 4-летняя Луи-Чарлес) и сестра короля, мадам Элизабет, 6 октября 1789 года были вынуждены вернуться в Париж из Версаля толпой женщин на рынке.","6-го октября 1789-го года разозлённая толпа женщин с рынка заставила  вернуться в Париж из Версаля пришедших в ужас короля Людовика XVI, королеву Марию-Антуаннету, их двух маленьких детей (11-ти летнюю Марию-Терезу и 4-х летнего Луи-Чарлза) и сестру короля мадам Элизабет.",51.69330871174057,"В ужасе король Людовик XVI, королева Мария Антуанетта, их двое маленьких детей (11-летняя Мария Тереза и 4-летний Людовик-Шарль), а также сестра короля, мадам Элизабета, 6 октября 1789 года были вынуждены вернуться в Париж из Версаля под натиском толпы рыночных женщин.",72.40316371969827
472,"В карете они вернулись в Париж, окруженные толпой людей, кричащих и кричащих на Короля и Королеву.","Они вернулись в Париж в карете, окружённые толпой людей, которые выкрикивали угрозы королю и королеве.",51.574869113960496,"В карете они вернулись в Париж, окруженные толпой людей, которые кричали и угрожали королю и королеве.",66.32403039986858
473,Толпа людей заставила Короля и Королеву открыть окна их карет.,Толпа людей заставила Короля и Королеву широко открыть окна.,81.61862859354846,Толпа людей заставила короля и королеву держать окна их кареты широко открытыми.,60.50191001700816
474,"Однажды один из членов толпы махнул головой королевского охранника, убитого в Версале на глазах у испуганной королевы.","В какой-то момент один участник этой толпы помахал головой королевского гвардейца, убитого в Версале на глазах у испуганной королевы.",62.17738141881697,"В какой-то момент один из членов толпы размахивал головой королевского гвардейца, убитого в Версале, перед испуганной королевой.",60.305046644994086
475,Военные расходы американского империализма в завоевании Филиппин были оплачены самим филиппинским народом.,Военные расходы американского империализма на завоевание Филиппин оплатили сами филиппинцы.,71.59141090711267,Военные расходы империализма США на завоевание Филиппин были оплачены самим филиппинским народом.,82.50530198657988
476,"Они были вынуждены платить налоги колониальному режиму США, чтобы покрыть значительную часть расходов и процентов по облигациям, покрытым от имени филиппинского правительства через банковские дома на Уолл-Стрит.","Они были вынуждены платить налоги американскому колониальному режиму, чтобы оплатить большую часть расходов и процент по облигационным займам, перемещаемым от имени филиппинского правительства через банкирские конторы Уолл-стрит.",66.00506053501162,"Им приходилось платить налоги колониальному режиму США, чтобы покрыть значительную часть расходов и процентные платежи по облигациям, выпущенным от имени правительства Филиппин через банки Уолл-стрит.",72.24670814481536
477,"Конечно, сверхприбыль, получаемая в результате длительной эксплуатации филиппинского народа, станет основным достижением американского империализма.","Конечно, сверхприбыли, принесенные долгой эксплуатацией филиппинцев, составляли основной доход американского империализма.",60.0825167244864,"Конечно, суперприбыль, полученная в результате продолжительной эксплуатации филиппинского народа, составит основные выгоды amerikanского империализма.",67.84943387481978
478,"Чтобы понять тамплиеров, нужно понять контекст, который привел к созданию порядка.","Чтобы понять тамплиеров, нужно понять контекст, побудивший их к созданию ордена.",71.22771537009193,"Чтобы понять тамплиеров, необходимо понять контекст, который побудил к созданию ордена.",69.86159251275119
479,"Возраст, в котором произошли события, обычно называют «Великими Средневековьями» — период европейской истории в 11, 12 и 13 веках (AD 1000—1300).","Эпоху, в которой происходили данные события, принято называть Высоким Средневековьем, периодом европейской истории, затрагивающим XI, XII и XIII века (1000–1300 гг. н. э.).",40.37823834997315,"Эпоха, в которой произошли эти события, обычно называется Высоким Средневековьем, это период европейской истории в 11-м, 12-м и 13-м веках (с 1000 по 1300 год нашей эры).",55.62774488767204
480,"Первоначальные средние века предшествовали ранним средним векам, а за ними последовали поздние средние века, которые заканчивались конгрессом примерно в 1500 году.","Высокое Средневековье сменило ранее Средневековье и предшествовало позднему Средневековью, которое, согласно принятой точке зрения, завершилось около 1500 г.",30.005563246554974,"Высокое Средневековье предшествовало Раннему Средневековью и последовало за Поздним Средневековьем, которое по конвенции заканчивается примерно в 1500 году.",45.889651369491105
481,"Технологический детерминизм - это термин, который охватывает широкий круг идей на практике, начиная с технологического нажима или технологического императива и заканчивая строгим пониманием того, что судьба человека определяется лежащей в основе логикой, связанной с научными законами и их проявлением в технологии.","Технологический детерминизм — это термин, охватывающий широкий спектр практических идей, от технического прогресса или технологического императива до строгой точки зрения, что судьбами людей движет основополагающая логика, связанная с законами науки и их проявлением в технологиях.",58.51610443300924,"Технологический детерминизм — это термин, охватывающий широкий спектр идей на практике, от технологического толчка или технологического императива до строгого понимания того, что человеческая судьба определяется основной логикой, связанной с научными законами и их проявлением в технологии.",74.3185940962033
482,"В большинстве толкований технологического детерминизма имеются две общие идеи: что развитие самой технологии идет по пути, который в значительной степени выходит за рамки культурного или политического влияния, и что технология, в свою очередь, оказывает «эффект» на общества, которые являются неотъемлемыми, а не социально обусловленными.","Большинство воззрений на технологический детерминизм разделяют две общие идеи: что направление развития технологий практически неподвластно культурному или политическому влиянию и что, в свою очередь, ""воздействие"" технологий на общество обусловлено их собственными свойствами, а не обществом.",51.44358775257497,"Большинство интерпретаций технологического детерминизма разделяют две общие идеи: что развитие технологий само по себе следует пути, в значительной степени выходящему за рамки культурного или политического влияния, и что технологии, в свою очередь, имеют «эффекты» на общества, которые являются врожденными, а не социально обусловленными.",75.57431867517408
