id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
488,"作为现代世界时尚首都,巴黎被认为是封建欧洲时尚首都.",正如巴黎被称为当代世界的时尚之都一样，君士坦丁堡被认为是欧洲封建时代的时尚之都。,16.406562497946258,在现代世界，巴黎被称为时尚之都；而君士坦丁堡被视为封建欧洲的时尚之都。,18.489064268147317
489,"它以奢品为中心的名声,始于公元400年左右,持续到公元1100年左右.",它作为奢侈品中心的声誉始于公元 400 年左右，一直延续到公元 1100 年左右。,51.59626275868381,它因成为奢华的中心而闻名，大约始于公元400年，并持续到公元1100年左右。,46.17981425592455
490,"在十二世纪,它的地位主要因十字军带回礼物,如丝和香料而下降,这些礼物比比拜占庭市场提供的价值更高.",它的地位在十二世纪下降，主要是因为十字军返回时带的礼物，如丝绸和香料等，比拜占庭市场提供的更有价值。,32.672340367782894,它在十二世纪的地位下降，主要是因为十字军带回了像丝绸和香料这样的礼物，这些礼物的价值超过了拜占庭市场所提供的。,28.415743213038937
491,"在此期间,时尚资本的名称从君士坦丁堡转移到巴黎.",正是在这个时候，时尚之都的称号从君士坦丁堡转移到了巴黎。,31.52274053267027,就在这个时候，时尚之都的称号从伊斯坦布尔转移到了巴黎。,10.883503712179479
492,哥特式风格在10世纪至11世纪至14世纪之间达到顶峰.,哥特式风格在 10 - 11 世纪到 14 世纪达到顶峰。,47.31377252596382,哥特式风格在10到11世纪和14世纪之间达到了鼎盛时期。,48.987203849160586
493,"开始时,服装受到拜占庭文化的严重影响.",起初，裙装深受东方拜占庭文化的影响。,25.98635123647639,在最初，服装受到东方拜占庭文化的强烈影响。,29.602782666591903
494,"然而,由于通讯频道缓慢,西方风格可能会落后25到30年.",然而，由于文化交流迟缓，西方的时尚可能落后 25 到 30 年。,29.040349076580956,然而，由于沟通渠道缓慢，西方的风格可能落后25到30年。,37.075418944984165
495,"欧洲西部开始发展自己的风格.当时的最大发展之一是十字军运动的结果,人们开始使用按来固定衣服.",随着中世纪走向末期，西欧人民逐渐发展出自己的风格。当时最大的进步之一就是十字军东征后，人们开始用纽扣来系衣服。,17.506660890086028,在中世纪末期，西欧开始发展他们自己的风格。那个时期最大的一个发展，是由于十字军东征，人们开始使用纽扣来固定衣物。,23.325348423736596
496,"维持农业是为了生产足够的粮食,以满足农民及其家庭的需求而进行的农业.",自给农业，是为了生产仅能满足农业者及其家人所需的食物而进行的农业活动。,26.816134741553356,自给自足农业是指为满足农民及其家庭基本食物需求而进行的农业生产。,42.50971768855668
497,"维持农业是一种简单,通常是有机的,使用生态区域原生保存的种子,结合作物转移或其他相对简单的技术来最大化产量.",自给农业是一种简单且通常是有机的系统，利用该生态区内保存的本地种子，与农作物轮作或其他相对简单的技术相结合，从而最大限度地提高产量。,32.54576535746072,自给农业是一种简单的、通常是有机的系统，它使用保留下来的、适合该生态区的种子，并结合轮作或其他相对简单的技术，以最大化产量。,36.60820012451048
498,"历史上,大多数农民都从事自给自给农业,",从历史上看，大部分农民从事的都是自给自足的农业生产。如今在很多发展中国家，情况依然如此。,10.381720449788787,历史上，大多数农民从事自给自足的农业，这在许多发展中国家仍然是这样。,21.816564811543742
499,"亚文化汇集了那些觉得社会标准忽视的同思维的个人,并使他们能够发展身份感.",亚文化让志同道合的个人团结起来，这些人感到自己被社会标准所忽视，亚文化在他们之间培养出一种认同感。,11.295874779062919,亚文化将志同道合的人聚集在一起，他们觉得自己被社会标准所忽视，从而让他们能够发展出一种身份认同感。,18.74581277299035
500,"亚文化可以因成员的年龄,种族,阶级,位置和/或性别而具有特色.",鉴于成员的年龄、种族、阶级、位置以及/或性别差异，亚文化可能会各具特色。,23.971544208653107,亚文化可以因为成员的年龄、民族、阶级、地点和/或性别而具有独特性。,39.93096541654252
501,"确定一个子文化的特点可能是语言,美学,宗教,政治,性,地理或因素的组合.",让亚文化变得与众不同的特质，可能是语言、美学、宗教、政治、性别、地理或多种因素的组合。,21.33288345638776,决定一个亚文化独特性的特征可能包括语言、审美、宗教、政治、性别、地域或多种因素的结合。,14.161600910302871
502,"一个子文化成员通常通过独特和象征性的风格使用来表示他们的成员,其中包括时尚,礼貌和语.",亚文化群体的成员，常常会象征性地利用独特的行事风格来表明他们的成员身份，包括时尚服装、举止和黑话。,17.731326058529167,亚文化的成员通常通过独特而象征性的风格来传达他们的归属感，这包括时尚、举止和行话。,32.23642991533832
503,"为了说明社会化的重要性,最常用的方法之一是利用一些不幸的儿童的例子, 由于忽视,不幸或故意虐待,",要说明社会化的重要性，最常用的方法之一是利用少数不幸儿童的案例。这些儿童由于被忽视、遭遇不幸或遭到故意虐待，在成长过程中没有在成年人的帮助下实现社会化。,30.188921590634337,用来说明社会化重要性的常见方法之一是引用一些不幸的案例，这些孩子因为被忽视、遭遇不幸或故意虐待，在成长过程中没有得到成年人的社会化。,25.775167204381756
504,"某些野蛮儿童被人 (通常是自己的父母) 关押;在某些情况下,这种孩子被放弃是由于父母拒绝孩子严重的智力或身体障碍.",这样的孩子被称为“野孩”，意思是野孩子。 有些野孩子被人们（通常是他们自己的父母）所幽禁； 在某些情况下，孩子被遗弃是由于父母拒绝接受孩子有智力或身体上的严重缺陷。,24.913115063495848,这样的孩子被称为“野生”或“荒野儿童”。一些野生儿童是被人（通常是他们自己的父母）限制在特定环境中的；在某些情况下，这种遗弃是因为父母拒绝接受孩子严重的智力或身体残疾。,25.639895458794154
505,野生儿童可能在被抛弃或逃跑之前经历过严重虐待或创伤.,野孩子在被抛弃或离家出走之前，可能经历过严重的儿童虐待或创伤。,31.827178147271802,野孩子可能在被遗弃或逃跑之前经历过严重的虐待或创伤。,53.31061933235846
506,"据说,有些被动物养育;有些被说是自主生活在野外.",据说，其他人是被动物养大的；有些人独自生活在野外。,23.13301412510839,据说，其他人是被动物养大的；有些人独自生活在野外。,23.13301412510839
507,"当被非人类动物完全培养时,野生的孩子表现出行为 (在身体范围内) 几乎完全像特定的护理动物的行为,例如对人类的恐惧或冷漠.",狼孩如果完全由非人类的动物抚养长大，其行为（在身体条件允许的范围内）会与该动物非常雷同，比如会对人类表现出恐惧或冷漠。,18.311651358884433,狼孩如果完全由非人类的动物抚养长大，其行为（在身体条件允许的范围内）会与该动物非常雷同，比如会对人类表现出恐惧或冷漠。,18.311651358884433
508,"虽然基于项目的学习应该使学习变得更容易和更有趣,但架架更远.",虽然项目学习法应该使学习变得更容易、更有趣，但支架式学习法却更进一步。,32.51325785193808,虽然项目基础学习应该让学习变得更简单和更有趣，但支架教学更进一步。,23.864092312953435
509,"架架不是学习方法,而是为那些正在经历新的学习经验,如使用新的计算机程序或开始新的项目提供支持的帮助.",支架式教学不是一种学习方法，而是一种辅助刚学习使用新电脑程序或启动新项目的人的手段。,15.491011225407615,脚手架不是一种学习方法，而是一种帮助工具，为正在经历新的学习体验的人提供支持，比如使用新的计算机程序或开始一个新项目。,40.58961133857153
510,"机架可以是虚拟的和真实的,换句话说,老师是一个形式的机架,",支架式教学可以线上或线下进行，换句话说，老师是支架式教学的一种形式，就像 Microsoft Office 里的回形针小助手一样。,8.212683687665496,支架可以是虚拟的，也可以是真实的。换句话说，老师是一种支架，但微软办公软件中的小回形针人也是一种支架。,20.634406438692494
511,"虚拟架构是软件中内部化的,旨在质疑,提示和解释学生独自处理可能难以处理的程序.",虚拟支持内化在软件中，用来质疑、提示和解释那些可能对学生来说难以独自处理的程序。,26.191546576755258,虚拟支架被内嵌在软件中，旨在对学生可能独自难以处理的程序进行提问、提示和解释。,28.711587782795217
512,"儿童被托管为各种原因,包括忽视,虐待甚至勒索.",孩子们因为各种原因被寄养，原因有被忽视、被虐待，甚至是被勒索。,16.375394871367728,,
513,"没有孩子应该在一个不培养,不关心和不教育的环境中成长,但他们会成长.",任何孩子都不应该在一个没有教养、没有关爱、没有教育的环境中成长，但事与愿违。,27.129495348279487,没有孩子应该在一个不关爱、不温暖且没有教育意义的环境中成长，但事实就是这样。,34.452026258968615
514,我们认为养护系统是这些孩子的安全区.,我们认为寄养系统对这些孩子来说是一个安全地带。,22.04351363409063,我们认为寄养系统是这些孩子的安全区。,65.04388721300487
515,"我们的养育系统应该提供安全的住所,有爱的照顾者,稳定的教育,可靠的医疗保健.",我们的寄养系统应该提供安全的家、有爱心的看护者、稳定的教育和可靠的医疗。,38.804995556370834,我们的寄养系统应该提供安全的住房、关爱的看护人、稳定的教育和可靠的医疗服务。,39.041878616182025
516,养育者应该提供他们以前被带走的家中缺乏的所有必需品.,寄养体系应该提供一切其原生家庭所缺乏的必需品。,18.238590343131854,寄养应该提供他们之前所缺乏的所有基本生活必需品。,31.92042095277233
517,互联网将群众和人际交流的元素结合在一起.,互联网结合了大众传播和人际传播的要素。,16.065361054845322,互联网结合了大众传播和人际传播的元素。,19.73391432429287
518,互联网的不同特点在使用和满足方法方面带来了额外的维度.,互联网的鲜明特点使其在用途和满足方式方面增添了额外的维度。,30.41704172006796,互联网的独特特性在使用与满足理论方面带来了额外的维度。,42.98565739145449
519,"例如, 学习和 社会化被认为是互联网使用的重要动机 (James等人,1995).",例如，“学习”和“交际”被认为是使用互联网的重要动机（詹姆斯等，1995）。,23.38173423312743,"例如，“学习”和“社会化”被认为是使用互联网的重要动力（James et al., 1995）。",28.560972347997026
520,"个人参与和持续关系也被Eighmey和McCord (1998) 确定为新的动机方面,",在研究受众对网站的反应时，艾麦和麦克德（1998 年）把“个人参与”和“持续的关系”也作为新的动机因素。,15.271369981792624,“个人参与”和“持续关系”在Eighmey和McCord（1998）研究观众对网站反应时被确定为新的动机方面。,46.43226278354674
521,"视频录音的使用导致了微表情的解释,",录像的使用为阐释微表情（持续几毫秒的面部运动）带来了重大发现。,9.633844314680125,视频录制的使用导致了对微表情（持续几毫秒的面部动作）解释的重要发现。,21.01764582794511
522,"据说,通过正确解释微表达,人们可以检测一个人是否在说谎.",具体说来，据说可以通过正确解读微表情来判断一个人是否在撒谎。,27.68178397286499,特别有人声称，可以通过正确解读微表情来判断一个人是否在撒谎。,25.972905020352254
523,"由于脑部损伤,无法理解言语的人如何能够准确评估诚实.",奥利弗·萨克斯 (Oliver Sacks) 在他的论文《总统的演讲》中指出，那些因为脑损伤而无法理解语言的人仍然能够准确地判断说话人是否有诚意。,8.271373149588758,奥利弗·萨克斯在他的论文《总统的演讲》中指出，虽然一些因脑损伤而无法理解言语的人，仍然能够准确评估诚意。,23.744203944942722
524,"他甚至认为,人类行为理解的能力可能与动物,如家犬,共同存在.",他甚至提出，这种理解人类行为的能力可能是家犬等动物共有的本领。,22.885474509788832,他甚至提出，这种理解人类行为的能力可能是家犬等动物共有的本领。,22.885474509788832
525,"20世纪的研究表明,遗传变异存在两种:隐藏和表达.",二十世纪的研究表明，基因变异有两种库：显性和隐性。,24.923332705941405,二十世纪的研究表明，遗传变异有两种库：隐性和显性。,29.85240604805822
526,"突变增加了新的遗传变异,选择将其从表达变异的池中移除.",突变会添加新的基因变异，而选择则会从表达的基因变异池中把变异移除。,15.387518815465711,突变增加了新的基因变异，而选择则从表现出的变异中去除它。,26.491271467001766
527,隔离和重组将每一代的两池之间变化转移.,由于分离和重组，变异在每一代的两个库之间来回变动。,21.320391253119023,隔离和重组使变异在每一代之间在两个群体中来回交替。,19.023485677540727
528,"在沙文中,与人类一样的消化系统的灵长类动物很难从可用的植物资源中满足其氨基酸需求.",在热带草原上，灵长类动物拥有类似人类的消化系统，现有的植物资源很难满足灵长类动物对氨基酸的需求。,23.79753232910848,在稀树草原上，像人类一样消化系统的灵长类动物很难从可用的植物资源中满足其氨基酸的需求。,67.0008700406845
529,"没有做好这些工作,会造成严重的后果:成长抑郁,营养不良,最终死亡.",此外，如果做不到这一点将会带来严重的后果：生长抑制、营养不良，最终导致死亡。,17.09438686206055,此外，如果做不到这一点将会带来严重的后果：生长抑制、营养不良，最终导致死亡。,17.09438686206055
530,"植物资源最容易获得的可能是叶子和豆类中的蛋白质,",最容易获得的植物性资源应该是叶子和豆科植物中的蛋白质，但像我们这样的灵长类动物很难消化这种蛋白质，除非是煮熟的。,20.04341464536777,最容易获取的植物资源是叶子和豆类中的蛋白质，但这些对我们这样的灵长类动物来说很难消化，除非经过烹饪。,27.95465945591362
531,"动物食物 (,,蛋) 不仅可以很容易消化,而且提供大量含有所有必需氨基酸的蛋白质.",相比之下，动物性食物（蚂蚁、白蚁、蛋）不仅容易消化，而且能提供大量蛋白质，里面含有全部必需的氨基酸。,18.388422637943375,相对而言，动物食品（如蚂蚁、白蚁、鸡蛋）不仅容易消化，而且提供了丰富的蛋白质，包含所有必需氨基酸。,24.794205063764142
532,"考虑到所有这些,我们不应该惊, 如果我们的祖先解决了他们的""蛋白质问题"",",综上所述，如果我们的祖先解决“蛋白质问题”的途径与如今热带草原上的黑猩猩所使用的方法无异，我们也不应该感到惊讶。,22.164068371881847,,
533,"睡眠中断是正常睡眠期间故意醒来,然后在不久之后 (1060分钟) 睡觉的过程.",睡眠中断是指这样的过程：在正常睡眠期间有意地醒来，并且在短时间之后（10-60分钟）睡着。,25.25529436022057,睡眠中断是指在正常睡眠期间故意醒来，并在短时间内（10到60分钟）重新入睡的过程。,35.03653069781354
534,"通过使用一个相对安静的警钟,",这很容易做到，使用相对安静的闹钟，让你在不被完全吵醒的情况下苏醒。,11.296694634187483,这可以通过使用一个相对安静的闹钟来轻松完成，使你在不完全醒来的情况下逐渐意识到。,26.60650310977406
535,"如果你在睡眠中重新设置时钟,",如果你发现自己会在睡觉时重置闹钟，可以将闹钟放到房间的另一边，逼迫自己下床去关闹钟。,6.018254923447153,如果你发现自己在睡觉时总是重置闹钟，可以把它放在房间的另一边，这样就必须下床去关掉它。,5.887399503068725
536,"其他基于生物节律的选择包括在睡前喝大量的液体 (特别是水或茶,已知尿剂),迫使人起床尿.",其他基于生物节律的选择包括睡前大量饮用液体（尤其是水或茶——众所周知有利尿作用），强迫自己起来小便。,30.653245754934822,其他基于生物节律的选择包括在睡觉前喝大量的液体（尤其是水或茶，这些都是众所周知的利尿剂），这样会迫使人起床上厕所。,41.80119701529374
537,人所拥有的内心和平与身体和精神的紧张程度相反.,一个人内心平静的程度与身体和精神的紧张程度是相反的。,42.72477732861656,一个人所拥有的内心平静与身体和灵魂中的紧张程度成反比。,36.54006174311492
538,"紧张力越低,生活力就越积极.",压力越小，生命力就表现得越积极。每个人都有可能找到绝对的平静和满足。,7.339059757512052,张力越低，生命力就越积极。每个人都有能力找到绝对的平和与满足。,16.42305026757662
539,只有我们自己的紧张和消极感才会阻碍这一目标.,每个人都能达到开悟的境界，而实现它的唯一阻碍是我们自己的紧张感和消极情绪。,19.502282324494544,每个人都可以达到觉悟。唯一阻碍我们实现这一目标的是我们自己的紧张和负面情绪。,23.184296177112223
540,"藏佛教是基于佛教的,但通过爱的麻雅那道路和印度的许多技术扩展.",藏传佛教以佛陀的教义为基础，但通过大乘佛教的普世之爱和印度瑜伽的许多技巧得到了拓展。,15.328338397828695,藏传 Buddhism 是基于佛陀的教义，但通过大乘法的慈爱和许多印度瑜伽的技巧得到了延伸。,12.239912424507548
541,"基本上,西藏佛教非常简单.它包括昆达林尼,冥想和包容性爱的道路.",原则上，藏传佛教是非常简单的。它包括昆达里尼瑜伽、冥想和普世之爱的方法。,19.45591663692918,在原则上，藏传佛教非常简单。它由昆达里尼瑜伽、冥想和包容的爱的道路构成。,26.056675648030165
542,"通过炼,呼吸练习,语和视觉化,炼的功德alini能量 (启蒙能量) 得到唤醒.",在昆达里尼瑜伽中，昆达里尼能量（启迪能量）通过瑜伽姿势、呼吸练习、念语和视觉形象被唤醒。,13.141246930634962,通过昆达里尼瑜伽，昆达里尼能量（启蒙能量）通过瑜伽体式、呼吸练习、咒语和可视化方法被唤醒。,13.278688369479138
543,"藏人的冥想中心是神圣.通过各种神灵的视觉化,能量通道被清洁,克拉被激活,启蒙意识被创造.",西藏冥想的核心活动是天瑜伽。通过把不同的神形象化，净化能量通道，激活轮穴，从而达到顿悟的境界。,9.443742551507777,西藏冥想的核心是神明瑜伽。通过对各种神明的观想，能量通道被净化，脉轮被激活，启蒙意识也随之产生。,19.058935249353084
544,"德国在第二次世界大战中是共同的敌人,导致苏联和美国之间的合作.",德国是二战中各国的共同敌人，这促进了苏联和美国之间的合作。随着战争的结束，制度、程序和文化上的冲突又使得两国分道扬镳。,19.345694514113735,德国在第二次世界大战中是一个共同的敌人，这促使苏联和美国之间的合作。战争结束后，系统、过程和文化的冲突导致了这些国家之间的分歧。,36.14225615789235
545,"两年后,前盟国已经成为敌人,",战争结束两年后，曾经的盟友如今成了敌人，冷战随即开始。,8.34578939904342,在战争结束两年后，曾经的盟友如今变成了敌人，冷战开始了。,8.076025833124836
546,"战争将持续40年,将由代理军队在非洲到亚洲,阿富汗,古巴等许多地方进行.",这场战争持续了 40 年，代理军队在从非洲到亚洲的很多战场上真刀真枪地战斗，包括在阿富汗和古巴。,20.538969074632075,这场战争将持续40年，并将在非洲到亚洲、阿富汗、古巴以及许多其他地方的战场上，真实地由代理军队进行交战。,31.010069899955262
547,"到1939年9月17日,波兰的防御已经被打破,唯一的希望是撤退和重组沿着罗马尼亚的桥头.",到了 1939 年 9 月 17 日，波兰的防线已经被攻破，剩下的唯一希望就是沿着罗马尼亚桥头堡撤退和改编军队。,35.623610560979294,到1939年9月17日，波兰的防御已经崩溃，唯一的希望是撤退并在罗马尼亚的桥头堡重新组织。,54.552587150407525
548,"然而,这些计划几乎一夜之间变得过时,苏联红军的8万多名士兵进入了波兰东部地区,",然而，这些计划几乎在一夜之间被弃如敝履，在违反《里加和平条约》、《苏联波兰互不侵犯条约》及其他双边及多边国际条约，入侵波兰的东部地区之后，超过 80 万名苏联红军入境，并在白俄罗斯和乌克兰筑起阵地。,12.648416507225093,然而，这些计划几乎在一夜之间变得过时，因为来自苏联红军的超过80万人进入并创建了白俄罗斯和乌克兰战线，侵入波兰东部地区，违反了里加和平条约、苏波互不侵犯条约以及其他双边和多边国际条约。,20.88641631942941
549,运输货物的船只是运输大量人和货物在海洋中最有效的方式.,迄今为止，船运是跨洋运输大量人员和货物的最有效方式。,24.383913872608463,使用船只运输货物到目前为止是跨越海洋搬运大量人员和货物的最有效方法。,20.896480367370245
550,"美国海军的任务是确保您的国家能够移动人民和货物,同时,",从传统意义上讲，海军的任务是确保国家保持运输人员和货物的能力，同时，干扰敌人运输其人员和货物的能力。,18.24036354162446,海军的传统工作是确保你的国家能够运输人民和货物，同时还要干扰敌国运输他们人民和货物的能力。,19.024237907554365
551,美国人试图将人员和材料移到大西洋以帮助英国.,一个最值得注意的现代的例子就是二战期间的北大西洋战役。美国人尝试横跨大西洋运送人员和物资来帮助英国。,11.080010826446143,最近最值得注意的例子之一是二战时期的北大西洋战役。美国人试图通过大西洋运送人员和物资以支援英国。,12.35078941238044
552,德国海军也在试图阻止这场交通.,与此同时，以 U 型潜艇为主力的德国海军试图拦截这场运输。,11.198813698960732,与此同时，德国海军主要利用潜艇试图阻止这种运输。,19.908204729476473
553,"如果盟军失败,德国可能会像其他欧洲一样征服英国.",假如同盟国当时失败了，德国原本很可能像征服欧洲其他国家一样征服英国。,21.027310646177895,如果盟军失败，德国可能会像征服欧洲其他国家一样征服英国。,44.99284634602437
554,羊似乎在伊朗萨格罗斯山脉大约1万年前被养.,山羊似乎是 1 万年前左右在伊朗的扎格罗斯山脉首次被驯养的。,25.412489673436145,山羊似乎是在大约一万年前在伊朗的扎格罗斯山脉首次被驯化的。,23.301211184499277
555,"古代文化和部落开始保留它们,以便容易获得牛奶,头发,肉和皮肤.",古代文明和部落开始驯养它们，食用和使用它们的奶、肉、毛和皮。,16.518172918243945,古代文化和部落开始饲养它们，以便更方便地获取牛奶、毛发、肉和皮肤。,32.29284254170843
556,"家庭羊通常在山丘或其他牧场上流浪的群群中养成,通常由幼儿或青少年牧羊人照顾,类似于更广泛的牧羊人.",家山羊通常被成群放牧在山上或其他牧区，它们通常由牧山羊人（大多为儿童或青少年）照管，牧山羊人与更广为人知的牧羊人类似。这些放牧方法至今仍在使用。,15.242507387728843,家养的山羊通常以群体形式在山丘或其他放牧区域游荡，往往由放羊人照看，这些放羊人常常是儿童或青少年，类似于更广为人知的牧羊人。这些放牧的方法至今仍在使用。,18.46551138867126
557,马车路在16世纪早就在英国建造.,英国早在 16 世纪就修建了货车道。,24.538308913308907,在16世纪，英国就已经建造了马车道。,25.105855937266774
558,"虽然车道仅仅由平行木板组成,但它们允许马拉它们以达到更高的速度和拉更大的负载比当天的略有粗的道路.",虽然马拉轨道车只是由平行的木板拼成，但在当时，就略显坎坷的道路而言，这些车能让拉车的马跑得更快，拉得更多。,10.286208319541656,虽然马车道仅仅由平行的木板组成，但它们使得拉车的马能够比当时稍微崎岖的道路上跑得更快，拖动更大的负载。,25.32303389304762
559,"为了保持轨道的位置,很早就引入了交叉,但逐渐意识到如果有铁在顶部,轨道将会更有效.",很早的时候就引进了轨枕，用于固定铁轨。但是，人们逐渐意识到，如果在铁轨上放上铁片，铁轨会更稳固有效。,12.98198974846812,枕木很早就被引入用来固定轨道。然而，逐渐地，人们意识到如果轨道顶部有一条铁条，它们的效率会更高。,15.620218966148183
560,"这成为常见的做法,但铁使车辆的木制轮子变得更加磨损.",这成了普遍做法，但铁片会使木制的马车轮子磨损更严重。,14.256410256410257,这变成了常见的做法，但铁件加剧了货车木轮的磨损。,20.492355458502544
561,"后来,木制轮子被铁轮子取代.1767年,第一条铁轨道被引入.",最终，木轮被铁轮所取代。1767 年，第一条全铁轨道问世。,23.03768282283592,最终，木轮被铁轮所取代。在1767年，第一个全铁轨道被引入。,29.020443583661976
562,"已知第一种运输是步行,人类在200万年前开始直行,",已知的第一种交通方式是步行。200 万年前，随着直立人（Homo Erectus，意思是直立的人）的出现，人类开始直立行走。,14.772432734047927,已知的第一种交通方式是步行，人类在大约两百万年前与直立人（Homo Erectus，意为“直立的人”）的出现开始直立行走。,10.820300806797556
563,"它们的前身,澳大利亚类动物,并不像往常一样站立地行走.",他们的祖先南方古猿没有直立行走的习惯。,5.746049590906252,他们的祖先，南方古猿，并不是习惯性地直立行走。,7.795235817856258
564,"两脚的专业化发现在4200万至3900万年前的澳大利亚类化石中,尽管撒哈拉人可能早在700万年前就行走了两脚.",人们在 420 万至 390 万年前的南方古猿化石中发现了双足特化的现象，尽管乍得沙赫人（Sahelanthropus）可能早在 700 万年前就已经用双腿行走了。,27.55199647916254,双足行走的特征在大约420万到390万年前的南方古猿化石中被发现，尽管萨赫勒人可能早在700万年前就已经能用双腿行走。,30.334037438248984
565,"我们可以开始更环保的生活,加入环保运动,甚至成为活动家,",我们可以开始更环保地生活，加入环保运动，甚至可以成为环保积极分子，在一定程度上减少将来的灾难。,28.147874050164575,我们可以开始过一种对环境更友好的生活，我们可以加入环保运动，甚至可以成为活动家，以某种程度上减少未来的痛苦。,23.931857781384196
566,"许多情况下,这种治疗就像症状治疗一样.",很多情况下这和症状疗法很相似。但是，如果我们不仅仅想要一个临时的解决方案的话，那么我们就应该找到问题的根源，并把它彻底根除。,5.373020728776811,这就像在很多情况下的对症治疗。然而，如果我们不想要一个临时解决方案，那么我们应该找到问题的根源，并消除它们。,6.832371943949868
567,"由于人类的科学和技术进步,世界已经发生了很大的变化,而且由于人口过剩和人类的奢的生活方式,问题变得更加严重.",显而易见，由于人类的科学和技术进步，世界发生了很大的变化，而人口过剩和人类奢侈的生活方式使问题变得更为严重。,49.55511679487684,很明显，世界因为人类的科学技术进步而发生了很大变化，问题也因为人口过剩和人类奢侈的生活方式而变得更加严重。,36.69645177285838
568,"经过7月4日国会通过,国会主席约翰·汉科克和秘书查尔斯·姆森签署的一份手写草案,",由议长约翰·汉考克和秘书长查尔斯·汤姆逊签署的手写草案在7月4日得到大陆议会批准，之后被送到几个街区以外的约翰·邓拉普印刷厂付印。,16.369799915108015,在7月4日被国会通过后，一份由国会主席约翰·汉考克和秘书查尔斯·汤普森签署的手写草稿随后被送往距此几条街道远的约翰·邓拉普的印刷铺。,29.566903102965785
569,"现在被称为""布宽侧""的书籍,",一夜之间印刷了 150 到 200 份，就是现在众所周知的“邓拉普宽边”(Dunlap broadsides) 版。,1.8855796014570387,在晚上大约印刷了150到200份，现在被称为“邓拉普海报”。,9.844189433901922
570,美国总统约翰尼克松于7月8日在独立大厅的院子上公开阅读了这份文件.,7 月 8 日，约翰·尼克松 (John Nixon) 在独立大厅的院子里首次公开宣读了这份文件。,32.13737966999376,这份文件的首次公开朗读是在7月8日由约翰·尼克松在独立厅的院子里进行的。,23.631315787209964
571,"7月6日,一本书被送给乔治·华盛顿,他于7月9日让他在纽约的军队阅读.",其中一封于 7 月 6 日寄给了乔治·华盛顿，华盛顿于 7 月 9 日在纽约向他的军队宣读了这封信。一份副本于 8 月 10 日抵达伦敦。,20.425063164299477,一份在7月6日送到了乔治·华盛顿手中，他在7月9日让他的部队在纽约读了这份文件。8月10日，一份副本到达了伦敦。,21.794601398893587
572,"已知25个丹拉普宽侧仍然存在,是文件中最古老的存活副本.",尚存的 25 份当列普单面印刷版（ Dunlap broadsides）是该文件现存最早的版本。手写原稿未能保留下来。,4.382126386483685,已知存在的25份达纳普（Dunlap）印刷品是该文件现存的最古老副本。原始手写稿没有保存下来。,9.727863882515143
573,"现在许多古生物学家认为,有一群恐龙幸存下来,",许多古生物学家相信有一群恐龙存活了下来，并一直存活至今，也就是我们所称的“鸟类”。,21.54300187687884,今天，许多古生物学家认为有一类恐龙存活了下来，并且至今仍然存在。我们称它们为鸟类。,23.503893278834095
574,"许多人不认为它们是恐龙,因为它们有羽毛,可以飞翔.",很多人认为它们并非恐龙，因为它们有羽毛，会飞。,33.50636090575876,很多人不把它们当作恐龙，因为它们有羽毛并且会飞。,29.37505086262754
575,但鸟类仍然像恐龙的很多东西.,但鸟类还是有很多地方跟恐龙相似。,13.270417966474055,但鸟类有很多特征看起来仍然像恐龙。,26.200961583614134
576,"他们有脚,子和爪子, 蛋, 它们像T-Rex一样, 两条后腿上行走.",它们脚上有鳞片和爪子，会产卵，还像霸王龙一样用两条后腿走路。,15.211252995655828,,
577,"几乎所有今天使用的计算机都基于对信息的操纵,",当今，几乎所有投入使用的计算机都是以处理二进制编码的信息为基础的。,24.459237777773705,几乎所有今天使用的计算机都基于以二进制数形式编码的信息的处理。,50.109265714943604
578,"双数只能有两个值之一,即0或1,这些数字被称为二进制数字 - 或比特,使用计算机语法.",二进制数只能占两个值里的其中一个，即0或者1，而这样的数被称为二进制数字，即计算机术语中的“位”。,22.441796794966113,一个二进制数只能有两个值，即0或1，这些数字被称为二进制位，或者用计算机术语来说就是比特（bits）。,35.630829681346114
579,"吐等症状是足够普遍的,无法立即诊断出来.",体内中毒可能不会立即显现出来，呕吐等症状十分普遍，因此不能立即作出诊断。,11.408372394013712,内脏中毒可能不会立即显现出来。比如呕吐等症状比较常见，因此无法立即作出诊断。,12.925983159165241
580,药物或有毒家用化学品的开放容器可能是内毒的最佳迹象.,摄入毒物的最有力指示物可能是现场被打开的容器，里面装有药物或家用有毒化学品。,15.66848786591469,内部中毒的最佳指示可能是有一个开放的药物或有毒家用化学品的容器。,42.524225217394665
581,"检查标签,查看特定的第一救助指示.",查看毒药上的标签，获得具体急救指引。,8.538436926494736,检查标签以获取该特定毒物的具体急救说明。,13.428193704915461
582,昆虫学家对这种昆虫群体的术语是正式的.,昆虫学家们用“虫子 (bug)”一词来正式称呼这一类的昆虫。,11.406202634705787,“虫子”这个词在昆虫学家的正式用法中是指这一类昆虫。,13.230526376160165
583,"这一词源于人们对虫的古老熟悉性,",这个术语源于人们对臭虫的熟悉，臭虫是一种非常适应寄生于人类的昆虫。,13.408526561438883,这个术语源于对床虫的古老熟悉，床虫是一种高度适应寄生于人类的昆虫。,17.116233518305698
