id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
442,Вскоре после начала военных действий Великобритания начала военно-морскую блокаду Германии.,Вскоре после начала военных действий Британия устроила морскую блокаду Германии.,78.09782569650994,Скоро после начала военных действий Великобритания инициировала морскую блокаду Германии.,77.73181044214162
443,"Эта стратегия оказалась эффективной, отключив жизненно важные военные и гражданские поставки, хотя эта блокада нарушила общепринятое международное право, кодифицированное несколькими международными соглашениями последних двух веков.","Эта стратегия доказала свою эффективность, отрезав жизненно важные военные и гражданские поставки, хотя эта блокада нарушала принятые повсеместно международные законы, изложенные в нескольких международных соглашениях за последние двести лет.",62.819143795879604,"Стратегия оказалась эффективной, перекрыв жизненно важные военные и гражданские поставки, хотя эта блокада нарушала общепринятые международные законы, закрепленные несколькими международными соглашениями последних двух столетий.",77.82067611656376
444,"Великобритания добывала международные воды, чтобы не допустить, чтобы корабли проникали в целые участки океана, что создавало опасность даже для нейтральных кораблей.","Британия заминировала международные воды, чтобы препятствовать судам входить в целые секторы океанов, подвергая опасности даже нейтральные суда.",46.22583935061063,"Британия минировала международные воды, чтобы предотвратить вход любых судов в целые участки океана, создавая опасность даже для нейтральных судов.",63.3515163286273
445,"Поскольку на эту тактику не было достаточно внимания, Германия ожидала аналогичного ответа на ее неограниченную подводную войну.","Так как реакция на эту тактику была сдержанная, Германия ожидала подобную реакцию на свои беспрепятственные подводные военные действия.",35.037610570415296,"Поскольку на эту тактику было ограниченное реагирование, Германия ожидала аналогичного ответа на свою неограниченную подводную войну.",73.50116796751092
446,"В 1920-х годах, господствующие отношения большинства граждан и народов были пацифизмом и изоляцией.","Среди большинства граждан и народов в 1920-е годы преобладали такие настроения, как пацифизм и изоляция.",50.901786088089885,В 1920-х годах преобладающими настроениями большинства граждан и наций были пацифизм и изоляция.,59.39374790080281
447,"Увидев ужасы и жестокости войны во время Первой мировой войны, народы хотели избежать подобной ситуации в будущем.","Познав ужасы и зверства Первой мировой войны, государства хотели избежать подобной ситуации в будущем.",68.7123245841044,"После того как во время Первой мировой войны люди увидели ужасы и зверства войны, нации стремились избежать повторения такой ситуации в будущем.",53.48714992247912
448,"В 1884 году Тесла переехал в Соединенные Штаты Америки, чтобы принять работу в компании Эдисон в Нью-Йорке.","В 1884 году Тесла перебрался в Соединенные Штаты Америки, и принял предложение работать в компании Edison в городе Нью-Йорке.",58.52556363811424,"В 1884 году Тесла переехал в Соединенные Штаты Америки, чтобы устроиться на работу в компанию Эдисона в Нью-Йорке.",79.3540268204709
449,"Он прибыл в США с 4 центами на имя, книгой поэзии и рекомендательным письмом Чарльза Батчелора (его менеджера в своей предыдущей работе) Томасу Эдисону.","Он приехал в США с четырьмя центами в кармане, книгой стихов и рекомендательным письмом от Чарльза Бэтчелора, который был его начальником на предыдущей работе, к Томасу Эдисону.",53.60103622354737,"Он приехал в США с 4 центами в кармане, книгой стихов и рекомендательным письмом от Чарльза Бэтчелора (его управляющего на предыдущей работе) к Томасу Эдисону.",63.79927721578602
450,"Древний Китай имел уникальный способ показать различные периоды времени; каждая стадия Китая или каждая семья, которая была у власти, была отличительной династией.","В древнем Китае использовали уникальный способ обозначения периодов времени; каждый этап Китая или каждая семья, находившаяся у власти, были особой династией.",53.59493646456548,Древний Китай имел уникальный способ обозначения различных исторических периодов; каждая эпоха Китая или каждая правящая династия была отличительной династией.,63.159842767476135
451,Также между каждой династией был нестабильный период разделённых провинций.,"Кроме того между правлениями каждой династии царила раздробленность и нестабильность. Самой известной была эпоха Троецарствия, которая длилась 60 лет во время династий Хань и Цзинь.",21.834811782255272,"Также между каждой династией существовала нестабильная эпоха разделенных провинций. Наиболее известным из этих периодов была эпоха Трех царств, продолжавшаяся 60 лет между династиями Хань и Цзинь.",33.66648803441124
452,"В эти периоды между многими дворянами, борющимися за трон, велись жестокая война.","В течение этого периода имели место ожесточенные военные действия между многими знатными людьми, борющимися за трон.",39.65820153353065,"В течение этих периодов происходили ожесточенные сражения между многими дворянами, сражающимися за трон.",46.54843505522826
453,"Три царства были одной из самых кровавых эпох в истории Древнего Китая. Тысячи людей погибли, пытаясь занять самое высокое место в великом дворце Сиань.","Эпоха Троецарствия была одним из самых кровавых периодов в истории древнего Китая. Тысячи людей погибли, сражаясь за место на троне в большом дворце в Сиане.",56.17648268176645,"Три царства были одной из самых кровопролитных эпох в истории Древнего Китая, тысячи людей погибли в борьбе за право сидеть на высшем троне в великом дворце в Сиане.",63.80952151435226
454,"Есть много социальных и политических последствий, таких как использование метрической системы, переход от абсолютизма к республиканству, национализм и вера в то, что страна принадлежит народу, а не одному правителю.","Существует множество таких социальных и политических эффектов, как использование метрической системы, переход от абсолютизма к республиканизму, национализм и вера в то, что страна принадлежит народу, а не единоличному правителю.",78.78593643854073,"Существует множество социальных и политических последствий, таких как использование метрической системы, переход от абсолютизма к республиканству, национализм и вера в то, что страна принадлежит народу, а не одному единственному правителю.",87.63686037543988
455,"Также после революции занятия были открыты для всех мужских заявителей, позволяя самым амбициозным и успешным добиться успеха.","Также после Революции открылись возможности работы открылись всем мужчинам, что позволило самым амбициозным и талантливым добиться успеха.",47.597532524019684,"Также после революции вакансии были открыты для всех мужчин, что позволило наиболее амбициозным и успешным добиться успеха.",70.10300636161428
456,"То же самое касается военных, потому что вместо того, чтобы ранжирование армии было основано на классе, они теперь основывались на каилабере.","То же самое относится и к армии, потому что звания стали основываться на качествах, а не в зависимости от происхождения.",35.39411641485527,"То же самое относится и к армии, потому что вместо того, чтобы звания в армии определялись классом, теперь они определялись калибром.",45.507045431921256
457,Французская революция также вдохновила многих других репрессированных рабочих из других стран начать собственные революции.,Французская революция также вдохновила многих других репрессированных представителей рабочего класса в других странах начать свои собственные революции.,73.83486893646362,Французская революция также вдохновила многих других угнетенных представителей рабочего класса в других странах на начало собственных революций.,62.04311969515379
458,"Мухаммад был глубоко заинтересован в вопросах, выходящих за рамки этой мирской жизни.","Мухаммед очень интересовался темами, не связанными с мирской жизнью. Он часто посещал пещеру, которая стала известна как ""Хира"" на горе ""Нур"" (свет) для размышлений.",22.197338061997467,"Мухаммад был глубоко заинтересован вопросами, выходящими за пределы этой мирской жизни. Он часто посещал пещеру, ставшую известной как ""Хира'"" на горе ""Нур"" (свет) для размышлений.",41.25794205184678
459,"Сама пещера, которая выжила в те времена, дает очень яркий образ духовных склонностей Мухаммада.","Ну а пещера, которая сохранилась до наших дней, очень ярко даёт нам представление о духовных стремлениях Мухаммеда.",39.49577804360297,"Пещера сама по себе, пережившая времена, дает очень яркий образ духовных наклонностей Мухаммада.",69.68150989290179
460,"Находясь на вершине одной из гор к северу от Мекки, пещера полностью изолирована от остального мира.",Пещера располагается на вершине горы к северу от Мекки и полностью изолирована от остального мира.,69.55885487965261,"Отдыхающая на вершине одной из гор к северу от Мекки, пещера полностью изолирована от остального мира.",89.35013355158128
461,"На самом деле, даже если бы кто-то знал, что она существует, ее нелегко найти.","Ее очень нелегко обнаружить даже тому, кто знает о ее существовании. В пещере человек оказывается в полной изоляции.",23.433579513542735,"На самом деле, найти это вовсе не просто, даже если знать, что оно существует. Оказавшись внутри пещеры, вы оказываетесь в полной изоляции.",32.513790450239306
462,"Только чистое, красивое небо и многочисленные окружающие горы можно увидеть.",Не видно ничего кроме чистого прекрасного неба над головой и множества окружающих гор. Из глубины пещеры можно видеть и слышать лишь очень малую часть этого мира.,23.70601462683493,"Ничего не видно, кроме ясного, красивого неба над головой и множества окружающих гор. Очень мало этого мира можно увидеть или услышать изнутри пещеры.",27.88155756586696
463,"Великая пирамида в Гизе - единственное из семи чудес, которое до сих пор стоит.","Великая Пирамида в Гизе это единственное из семи чудес света, которое существует сегодня.",57.595800250222496,"Великая пирамида в Гизе является единственным из семи чудес, который до сих пор стоит.",73.83946602501817
464,"Построенная египтянами в третьем веке до н. э., Великая пирамида является одной из многих больших пирамидных сооружений, построенных в честь умершего фараона.","Великая пирамида была возведена египтянами в третьем веке до нашей эры и является одним из множества больших пирамидальных сооружений, построенных, чтобы почтить память фараона.",60.97183561313781,"Построенная египтянами в третьем веке до нашей эры, Великая пирамида является одной из многих крупных пирамидальных структур, возведенных в честь умерших фараонов.",70.02534869975985
465,"Гизаское плато или ""Гиза Некрополис"" в Египте в долине мертвых содержит несколько пирамид (из которых великая пирамида является самой большой), несколько небольших гробниц, несколько храмов и великий Сфинкс.","Плато Гиза, или же Некрополь Гизы, в египетской Долине Мёртвых, включает несколько пирамид (из которых Великая пирамида Гизы — самая большая), несколько небольших гробниц, несколько храмов и Большой сфинкс.",61.34821804810701,"Плато Гиза, или ""Гизийская некрополь"" в Египетской долине мертвых, содержит несколько пирамид (из которых Великая пирамида является наибольшей), несколько маленьких гробниц, несколько храмов и великого Сфинкса.",69.56644936486758
466,"Великая пирамида была создана в честь фараона Хуфу, а многие из меньших пирамид, гробниц и храмов были построены в честь жен и членов семьи Хуфу.","Великая Пирамида была создана в честь фараона Хеопса, а много меньших пирамид, гробниц и храмов были построены в честь жён Хеопаса и его родственников.",69.99826152714573,"Великая пирамида была создана в честь фараона Хуфу, а многие из меньших пирамид, гробниц и храмов были построены в честь жен и членов семьи Хуфу.",100.0
467,"Знак ""высокая лука"" выглядит как V, а ""низшая лука"" как штипль или квадрат, не имеющий нижней стороны.","Знак движения смычка вверх выглядит как V, а движение смычка вниз — как скоба или квадрат без нижней стороны.",42.5758031160085,"Знак ""вверхняя дуга"" выглядит как буква V, а знак ""низкая дуга"" напоминает скобу или квадрат без нижней стороны.",44.34687166167166
468,"Вверх означает, что вы должны начать с конца и толкать лук, а вниз означает, что вы должны начать с лягушки (которая находится там, где ваша рука держит лук) и тянуть лук.","""Вверх"" означает, что вы должны начать с кончика и отвести смычок вперёд, а ""вниз"" означает, что вы должны начать с места, где ваша рука держит смычок и отвести его назад.",55.857188705343965,"Вверх означает, что вы должны начинать с кончика и толкать смычок, а вниз означает, что вы должны начинать с лягушки (где ваша рука держит смычок) и тянуть смычок.",71.86631395089212
469,"Вверхняя лука обычно создает более мягкий звук, а внизняя - более сильный и более твердый.","Движение смычка вверх обычно издает более мягкий звук, в то время как движение смычка вниз – более сильный и напористый.",42.89551794341824,"Восходящая смычок обычно создает более мягкий звук, в то время как нисходящая смычок звучит сильнее и более настойчиво.",39.72038795918073
470,"Не стесняйтесь написать свои собственные знаки, но помните, что напечатанные знаки кланяются по музыкальной причине, поэтому их обычно следует уважать.","Вы можете рисовать свою собственную штриховку, но помните, что штриховка напечатана по музыкальным причинам, и ей обычно стоит следовать.",47.00548042398975,"Не стесняйтесь делать свои собственные пометки, но помните, что напечатанные знаки для смычка существуют по музыкальным причинам, поэтому их обычно следует уважать.",71.83468224469394
471,"Ужасный король Людовик XVI, королева Мария Антуанетта, их два маленьких ребенка (11 лет Марии Терезы и четырех лет Людовика-Чарла) и сестра короля, мадам Елизавета, 6 октября 1789 года были вынуждены вернуться в Париж из Версаля толпой рыночных женщин.","6-го октября 1789-го года разозлённая толпа женщин с рынка заставила  вернуться в Париж из Версаля пришедших в ужас короля Людовика XVI, королеву Марию-Антуаннету, их двух маленьких детей (11-ти летнюю Марию-Терезу и 4-х летнего Луи-Чарлза) и сестру короля мадам Элизабет.",45.74457033494439,"В ужасе король Людовик XVI, королева Мария Антуанетта, их двое маленьких детей (11-летняя Мария Тереза и 4-летний Людовик-Шарль), а также сестра короля, мадам Элизабета, 6 октября 1789 года были вынуждены вернуться в Париж из Версаля под натиском толпы рыночных женщин.",68.06130180882141
472,"В колеснице они отправились обратно в Париж, окруженные толпой людей, кричащих и угрожающих королю и королеве.","Они вернулись в Париж в карете, окружённые толпой людей, которые выкрикивали угрозы королю и королеве.",49.724053236172686,"В карете они вернулись в Париж, окруженные толпой людей, которые кричали и угрожали королю и королеве.",62.6236356865112
473,Толпа людей заставила короля и королеву открыть окна колесницы.,Толпа людей заставила Короля и Королеву широко открыть окна.,67.0696811705652,Толпа людей заставила короля и королеву держать окна их кареты широко открытыми.,61.78198384026936
474,"В один момент член толпы размахивал головой королевской охраны, убитой в Версале перед напуганной королевой.","В какой-то момент один участник этой толпы помахал головой королевского гвардейца, убитого в Версале на глазах у испуганной королевы.",48.05265759897123,"В какой-то момент один из членов толпы размахивал головой королевского гвардейца, убитого в Версале, перед испуганной королевой.",61.32271896629694
475,Военные расходы американского империализма на завоевание Филиппин оплачивались самими филиппинцами.,Военные расходы американского империализма на завоевание Филиппин оплатили сами филиппинцы.,87.85200728470484,Военные расходы империализма США на завоевание Филиппин были оплачены самим филиппинским народом.,61.37065768281866
476,"Они были вынуждены платить налоги американскому колониальному режиму, чтобы оплатить большую часть расходов и проценты от облигаций, которые перемещались от имени правительства Филиппин через банки Уолл-стрит.","Они были вынуждены платить налоги американскому колониальному режиму, чтобы оплатить большую часть расходов и процент по облигационным займам, перемещаемым от имени филиппинского правительства через банкирские конторы Уолл-стрит.",76.356449805364,"Им приходилось платить налоги колониальному режиму США, чтобы покрыть значительную часть расходов и процентные платежи по облигациям, выпущенным от имени правительства Филиппин через банки Уолл-стрит.",65.07343137333524
477,"Конечно, сверхприбыль, полученная от длительного эксплуатации филиппинского народа, будет составлять основные выгоды империализма США.","Конечно, сверхприбыли, принесенные долгой эксплуатацией филиппинцев, составляли основной доход американского империализма.",53.483546734908195,"Конечно, суперприбыль, полученная в результате продолжительной эксплуатации филиппинского народа, составит основные выгоды amerikanского империализма.",63.697902067877365
478,"Чтобы понять Темплер, нужно понять контекст, который побудил к созданию ордена.","Чтобы понять тамплиеров, нужно понять контекст, побудивший их к созданию ордена.",68.04596483162042,"Чтобы понять тамплиеров, необходимо понять контекст, который побудил к созданию ордена.",74.15146147921064
479,"Возраст, в котором происходили события, обычно называют Высоким Средневековьем - периодом европейской истории в XI, XII и XIII веках (AD 10001300).","Эпоху, в которой происходили данные события, принято называть Высоким Средневековьем, периодом европейской истории, затрагивающим XI, XII и XIII века (1000–1300 гг. н. э.).",59.44721426706959,"Эпоха, в которой произошли эти события, обычно называется Высоким Средневековьем, это период европейской истории в 11-м, 12-м и 13-м веках (с 1000 по 1300 год нашей эры).",54.13634809500607
480,"Высокий средневековь был предшественником раннего средневековья, а затем позднего средневековья, который, по конвенции, заканчивается около 1500 года.","Высокое Средневековье сменило ранее Средневековье и предшествовало позднему Средневековью, которое, согласно принятой точке зрения, завершилось около 1500 г.",43.77266284855134,"Высокое Средневековье предшествовало Раннему Средневековью и последовало за Поздним Средневековьем, которое по конвенции заканчивается примерно в 1500 году.",51.55755795757473
481,"Технологический детерминизм - это термин, который охватывает широкий спектр идей в практике, от технологического толкания или технологического императива до строгого смысла, что судьба человека управляется основной логикой, связанной с научными законами и их проявлением в технологиях.","Технологический детерминизм — это термин, охватывающий широкий спектр практических идей, от технического прогресса или технологического императива до строгой точки зрения, что судьбами людей движет основополагающая логика, связанная с законами науки и их проявлением в технологиях.",63.67630815655304,"Технологический детерминизм — это термин, охватывающий широкий спектр идей на практике, от технологического толчка или технологического императива до строгого понимания того, что человеческая судьба определяется основной логикой, связанной с научными законами и их проявлением в технологии.",78.73606600741027
482,"Большинство интерпретаций технологического детерминизма разделяют две общие идеи: что развитие технологии само по себе следует путем, в значительной степени выходящим за рамки культурного или политического влияния, и что технология в свою очередь имеет ""эффекты"" на общества, которые являются неотъемлемыми, а не социально обусловленными.","Большинство воззрений на технологический детерминизм разделяют две общие идеи: что направление развития технологий практически неподвластно культурному или политическому влиянию и что, в свою очередь, ""воздействие"" технологий на общество обусловлено их собственными свойствами, а не обществом.",53.872524190509765,"Большинство интерпретаций технологического детерминизма разделяют две общие идеи: что развитие технологий само по себе следует пути, в значительной степени выходящему за рамки культурного или политического влияния, и что технологии, в свою очередь, имеют «эффекты» на общества, которые являются врожденными, а не социально обусловленными.",87.36332055244944
483,"Например, можно сказать, что автотранспорт обязательно ведет к развитию дорог.","Например, можно было бы сказать, что автомобиль является обязательной причиной развития дорог.",53.78009408324479,"Например, можно сказать, что автомобиль неизбежно приводит к развитию дорог.",66.50541687178068
484,"Однако для небольшого количества автомобилей не экономически выгодно строить дорожную сеть по всей стране, поэтому разработаны новые методы производства, чтобы снизить стоимость владения автомобилями.","Однако общенациональная дорожная сеть экономически невыгодна лишь для небольшой группы автомобилей, поэтому разрабатываются новые методы производства, позволяющие снизить стоимость владения автомобилем.",61.29948257461996,"Однако национальная дорожная сеть не является экономически целесообразной для всего лишь нескольких автомобилей, поэтому разрабатываются новые методы производства, чтобы снизить стоимость владения автомобилем.",60.050935541254766
485,"Массовое владение автомобилями также приводит к увеличению числа аварий на дорогах, что приводит к изобретению новых методов в здравоохранении для ремонта поврежденных тел.","Массовое владение автомобилями также приводит к увеличению числа ДТП на дорогах, что приводит к изобретению в здравоохранении новых методов лечения полученных травм.",79.91365279127963,"Массовое владение автомобилями также приводит к увеличению числа аварий на дорогах, что приводит к разработке новых методов в здравоохранении для восстановления поврежденных тел.",83.66059939779454
486,"Романтизм имел большой элемент культурного детерминизма, извлеченный из таких писателей, как Гете, Фихте и Шлегель.","Романтизм во многом включал в себя культурный детерминизм, почерпнутый у таких писателей, как Гёте, Фихте и Шлегель.",57.923684440451474,"Романтизм имел значительный элемент культурного детерминизма, заимствованный у таких писателей, как Гёте, Фихте и Шлегель.",71.41405282444899
487,"В контексте романтизма география формировала индивидуумов, и со временем возникли обычаи и культура, связанные с этой географией, и эти, будучи в гармонии с местом общества, были лучше, чем произвольно навязанные законы.","В контексте романтизма, география формировала людей, а с течением времени возникали связанные с ней обычаи и культура, которые, находясь в гармонии с местом проживания данного общества, были лучше, чем произвольно навязанные законы.",66.89226898463706,"В контексте романтизма география формировала людей, и со временем возникли обычаи и культура, связанные с этой географией, которые, находясь в гармонии с местом общества, были лучше произвольно навязанных законов.",81.78270745166544
488,"В том виде, в котором Париж известен как столица моды современного мира, Константинополь считался столицей моды феодальной Европы.","Подобно тому, как Париж называют столицей моды современного мира, так и Константинополь считался столицей моды во времена феодальной Европы.",65.52220414078587,"В том же духе, в каком Париж известен как столица моды современного мира, Константинополь считался столицей моды феодальной Европы.",89.6948266394966
489,Его известность как эпицентра роскоши началась около 400 года н. э. и продолжалась до 1100 года н. э.,Слава о нем как о центре роскоши пошла около 400 г. н. э. и продолжалась примерно до 1100 г. н. э.,49.136434282225814,Её известность как эпицентра роскоши началась примерно в 400 году нашей эры и продолжалась до около 1100 года нашей эры.,65.55300939087361
490,"Его статус снизился в течение XII века, главным образом из-за того, что крестоносцы вернулись с подарками, такими как шелки и специи, которые ценились больше, чем предлагали византийские рынки.","Его статус снижался на протяжении двенадцатого века главным образом из-за того, что крестоносцы возвращались с такими дарами, как шелк и пряности, ценившимися выше, чем предлагаемые на византийских рынках товары.",52.7787450970605,"Его статус снизился в течение двенадцатого века прежде всего из-за того, что крестьяне вернулись, принося дары, такие как шелка и специи, которые ценились выше, чем то, что предлагали византийские рынки.",63.636896614600126
491,Именно в это время было перенесено звание столицы моды из Константинополя в Париж.,В этот момент и произошел переход титула Столицы Моды от Константинополя к Парижу.,37.316346805887584,В это время произошло передача титула Столицы Моды от Константинополя к Парижу.,44.85125236466652
492,Готический стиль достиг своего пика в период между 10 - 11 веками и 14 веком.,Готический стиль достиг расцвета в период между X–XI вв. и XIV в.,56.95313532675515,Готический стиль достиг своего пика в период между 10-11 веками и 14 веком.,100.0
493,В начале одежда сильно повлияла на византийскую культуру на востоке.,Сначала одежда находилась под сильным влиянием византийской культуры на востоке.,47.880190870228326,В начале одежда была сильно под влиянием византийской культуры на востоке.,63.466595235416875
494,"Однако из-за медленного общения, стили на западе могут отстать на 25-30 лет.",Однако из-за медленных каналов связи стили на западе могут отставать на 25-30 лет.,72.00232892296057,"Однако, из-за медленных коммуникационных каналов, стили на Западе могут отставать на 25-30 лет.",56.09953611061521
495,В конце Средневековья западная Европа начала развивать свой собственный стиль.,"Собственные стили начали развиваться в Западной Европе к концу Средневековья. Одним из самых больших достижений того времени, благодаря крестовым походам, стало использование пуговиц для застегивания одежды.",24.633046422224794,"К концу Средневековья Западная Европа начала развивать собственный стиль. Одним из крупнейших достижений того времени, вследствие крестовых походов, стало то, что люди начали использовать пуговицы для застегивания одежды.",32.68669778399126
