id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
500,"亚文化可以因成员的年龄,种族,阶级,位置和/或性别而具有特色.",鉴于成员的年龄、种族、阶级、位置以及/或性别差异，亚文化可能会各具特色。,28.131716636633918,亚文化可以因为成员的年龄、民族、阶级、地点和/或性别而具有独特性。,47.75306856430814
501,"确定一个子文化的特点可能是语言,美学,宗教,政治,性,地理或因素的组合.",让亚文化变得与众不同的特质，可能是语言、美学、宗教、政治、性别、地理或多种因素的组合。,23.923688182851503,决定一个亚文化独特性的特征可能包括语言、审美、宗教、政治、性别、地域或多种因素的结合。,9.298115983966198
502,"一个子文化成员通常通过独特和象征性的风格使用来表示他们的成员,其中包括时尚,礼貌和语.",亚文化群体的成员，常常会象征性地利用独特的行事风格来表明他们的成员身份，包括时尚服装、举止和黑话。,18.862699393855863,亚文化的成员通常通过独特而象征性的风格来传达他们的归属感，这包括时尚、举止和行话。,37.70297674294989
503,"为了说明社会化的重要性,最常用的方法之一是利用一些不幸的儿童的例子, 由于忽视,不幸或故意虐待,",要说明社会化的重要性，最常用的方法之一是利用少数不幸儿童的案例。这些儿童由于被忽视、遭遇不幸或遭到故意虐待，在成长过程中没有在成年人的帮助下实现社会化。,28.378328890880933,用来说明社会化重要性的常见方法之一是引用一些不幸的案例，这些孩子因为被忽视、遭遇不幸或故意虐待，在成长过程中没有得到成年人的社会化。,28.154950873287426
504,"某些野蛮儿童被人 (通常是自己的父母) 关押;在某些情况下,这种孩子被放弃是由于父母拒绝孩子严重的智力或身体障碍.",这样的孩子被称为“野孩”，意思是野孩子。 有些野孩子被人们（通常是他们自己的父母）所幽禁； 在某些情况下，孩子被遗弃是由于父母拒绝接受孩子有智力或身体上的严重缺陷。,26.3179734905615,这样的孩子被称为“野生”或“荒野儿童”。一些野生儿童是被人（通常是他们自己的父母）限制在特定环境中的；在某些情况下，这种遗弃是因为父母拒绝接受孩子严重的智力或身体残疾。,25.905976344551462
505,野生儿童可能在被抛弃或逃跑之前经历过严重虐待或创伤.,野孩子在被抛弃或离家出走之前，可能经历过严重的儿童虐待或创伤。,38.9489403534956,野孩子可能在被遗弃或逃跑之前经历过严重的虐待或创伤。,62.56538561604213
506,"据说,有些被动物养育;有些被说是自主生活在野外.",据说，其他人是被动物养大的；有些人独自生活在野外。,28.632903537191147,据说，其他人是被动物养大的；有些人独自生活在野外。,28.632903537191147
507,"当被非人类动物完全培养时,野生的孩子表现出行为 (在身体范围内) 几乎完全像特定的护理动物的行为,例如对人类的恐惧或冷漠.",狼孩如果完全由非人类的动物抚养长大，其行为（在身体条件允许的范围内）会与该动物非常雷同，比如会对人类表现出恐惧或冷漠。,17.928720197756007,狼孩如果完全由非人类的动物抚养长大，其行为（在身体条件允许的范围内）会与该动物非常雷同，比如会对人类表现出恐惧或冷漠。,17.928720197756007
508,"虽然基于项目的学习应该使学习变得更容易和更有趣,但架架更远.",虽然项目学习法应该使学习变得更容易、更有趣，但支架式学习法却更进一步。,35.08166045293103,虽然项目基础学习应该让学习变得更简单和更有趣，但支架教学更进一步。,29.12057411007667
509,"架架不是学习方法,而是为那些正在经历新的学习经验,如使用新的计算机程序或开始新的项目提供支持的帮助.",支架式教学不是一种学习方法，而是一种辅助刚学习使用新电脑程序或启动新项目的人的手段。,11.75681500658717,脚手架不是一种学习方法，而是一种帮助工具，为正在经历新的学习体验的人提供支持，比如使用新的计算机程序或开始一个新项目。,45.134770152349304
510,"机架可以是虚拟的和真实的,换句话说,老师是一个形式的机架,",支架式教学可以线上或线下进行，换句话说，老师是支架式教学的一种形式，就像 Microsoft Office 里的回形针小助手一样。,7.818043782075468,支架可以是虚拟的，也可以是真实的。换句话说，老师是一种支架，但微软办公软件中的小回形针人也是一种支架。,19.642039518578194
511,"虚拟架构是软件中内部化的,旨在质疑,提示和解释学生独自处理可能难以处理的程序.",虚拟支持内化在软件中，用来质疑、提示和解释那些可能对学生来说难以独自处理的程序。,31.457992427744426,虚拟支架被内嵌在软件中，旨在对学生可能独自难以处理的程序进行提问、提示和解释。,33.47445417207879
512,"儿童被托管为各种原因,包括忽视,虐待甚至勒索.",孩子们因为各种原因被寄养，原因有被忽视、被虐待，甚至是被勒索。,16.746861021725202,,
513,"没有孩子应该在一个不培养,不关心和不教育的环境中成长,但他们会成长.",任何孩子都不应该在一个没有教养、没有关爱、没有教育的环境中成长，但事与愿违。,31.344128448433484,没有孩子应该在一个不关爱、不温暖且没有教育意义的环境中成长，但事实就是这样。,38.78470835985504
514,我们认为养护系统是这些孩子的安全区.,我们认为寄养系统对这些孩子来说是一个安全地带。,25.17424643606615,我们认为寄养系统是这些孩子的安全区。,72.76817202342096
515,"我们的养育系统应该提供安全的住所,有爱的照顾者,稳定的教育,可靠的医疗保健.",我们的寄养系统应该提供安全的家、有爱心的看护者、稳定的教育和可靠的医疗。,44.871685567204544,我们的寄养系统应该提供安全的住房、关爱的看护人、稳定的教育和可靠的医疗服务。,46.91188192329597
516,养育者应该提供他们以前被带走的家中缺乏的所有必需品.,寄养体系应该提供一切其原生家庭所缺乏的必需品。,17.846877279661648,寄养应该提供他们之前所缺乏的所有基本生活必需品。,37.42657246981032
517,互联网将群众和人际交流的元素结合在一起.,互联网结合了大众传播和人际传播的要素。,14.747364570390475,互联网结合了大众传播和人际传播的元素。,18.14330412766592
518,互联网的不同特点在使用和满足方法方面带来了额外的维度.,互联网的鲜明特点使其在用途和满足方式方面增添了额外的维度。,37.26178085649122,互联网的独特特性在使用与满足理论方面带来了额外的维度。,50.03557455114012
519,"例如, 学习和 社会化被认为是互联网使用的重要动机 (James等人,1995).",例如，“学习”和“交际”被认为是使用互联网的重要动机（詹姆斯等，1995）。,24.46924218179682,"例如，“学习”和“社会化”被认为是使用互联网的重要动力（James et al., 1995）。",23.241014469390723
520,"个人参与和持续关系也被Eighmey和McCord (1998) 确定为新的动机方面,",在研究受众对网站的反应时，艾麦和麦克德（1998 年）把“个人参与”和“持续的关系”也作为新的动机因素。,12.48213814544468,“个人参与”和“持续关系”在Eighmey和McCord（1998）研究观众对网站反应时被确定为新的动机方面。,32.041876409237865
521,"视频录音的使用导致了微表情的解释,",录像的使用为阐释微表情（持续几毫秒的面部运动）带来了重大发现。,7.139432122313837,视频录制的使用导致了对微表情（持续几毫秒的面部动作）解释的重要发现。,17.15336818117746
522,"据说,通过正确解释微表达,人们可以检测一个人是否在说谎.",具体说来，据说可以通过正确解读微表情来判断一个人是否在撒谎。,33.23692984329925,特别有人声称，可以通过正确解读微表情来判断一个人是否在撒谎。,31.629883350693717
523,"由于脑部损伤,无法理解言语的人如何能够准确评估诚实.",奥利弗·萨克斯 (Oliver Sacks) 在他的论文《总统的演讲》中指出，那些因为脑损伤而无法理解语言的人仍然能够准确地判断说话人是否有诚意。,6.014987004701404,奥利弗·萨克斯在他的论文《总统的演讲》中指出，虽然一些因脑损伤而无法理解言语的人，仍然能够准确评估诚意。,18.890843204088505
524,"他甚至认为,人类行为理解的能力可能与动物,如家犬,共同存在.",他甚至提出，这种理解人类行为的能力可能是家犬等动物共有的本领。,27.184108395893965,他甚至提出，这种理解人类行为的能力可能是家犬等动物共有的本领。,27.184108395893965
525,"20世纪的研究表明,遗传变异存在两种:隐藏和表达.",二十世纪的研究表明，基因变异有两种库：显性和隐性。,28.82537507335274,二十世纪的研究表明，遗传变异有两种库：隐性和显性。,36.33280760532487
526,"突变增加了新的遗传变异,选择将其从表达变异的池中移除.",突变会添加新的基因变异，而选择则会从表达的基因变异池中把变异移除。,9.557835534854906,突变增加了新的基因变异，而选择则从表现出的变异中去除它。,29.300062972465465
527,隔离和重组将每一代的两池之间变化转移.,由于分离和重组，变异在每一代的两个库之间来回变动。,25.72149721088003,隔离和重组使变异在每一代之间在两个群体中来回交替。,21.25925003869066
528,"在沙文中,与人类一样的消化系统的灵长类动物很难从可用的植物资源中满足其氨基酸需求.",在热带草原上，灵长类动物拥有类似人类的消化系统，现有的植物资源很难满足灵长类动物对氨基酸的需求。,28.156235915323897,在稀树草原上，像人类一样消化系统的灵长类动物很难从可用的植物资源中满足其氨基酸的需求。,69.98664233263435
529,"没有做好这些工作,会造成严重的后果:成长抑郁,营养不良,最终死亡.",此外，如果做不到这一点将会带来严重的后果：生长抑制、营养不良，最终导致死亡。,19.678954886784805,此外，如果做不到这一点将会带来严重的后果：生长抑制、营养不良，最终导致死亡。,19.678954886784805
530,"植物资源最容易获得的可能是叶子和豆类中的蛋白质,",最容易获得的植物性资源应该是叶子和豆科植物中的蛋白质，但像我们这样的灵长类动物很难消化这种蛋白质，除非是煮熟的。,14.293795879363987,最容易获取的植物资源是叶子和豆类中的蛋白质，但这些对我们这样的灵长类动物来说很难消化，除非经过烹饪。,21.510097582438927
531,"动物食物 (,,蛋) 不仅可以很容易消化,而且提供大量含有所有必需氨基酸的蛋白质.",相比之下，动物性食物（蚂蚁、白蚁、蛋）不仅容易消化，而且能提供大量蛋白质，里面含有全部必需的氨基酸。,17.229925216941904,相对而言，动物食品（如蚂蚁、白蚁、鸡蛋）不仅容易消化，而且提供了丰富的蛋白质，包含所有必需氨基酸。,29.069369898828764
532,"考虑到所有这些,我们不应该惊, 如果我们的祖先解决了他们的""蛋白质问题"",",综上所述，如果我们的祖先解决“蛋白质问题”的途径与如今热带草原上的黑猩猩所使用的方法无异，我们也不应该感到惊讶。,21.963921311612754,,
533,"睡眠中断是正常睡眠期间故意醒来,然后在不久之后 (1060分钟) 睡觉的过程.",睡眠中断是指这样的过程：在正常睡眠期间有意地醒来，并且在短时间之后（10-60分钟）睡着。,25.17053980313445,睡眠中断是指在正常睡眠期间故意醒来，并在短时间内（10到60分钟）重新入睡的过程。,37.11065647149645
534,"通过使用一个相对安静的警钟,",这很容易做到，使用相对安静的闹钟，让你在不被完全吵醒的情况下苏醒。,8.137515459069618,这可以通过使用一个相对安静的闹钟来轻松完成，使你在不完全醒来的情况下逐渐意识到。,12.089830466168568
535,"如果你在睡眠中重新设置时钟,",如果你发现自己会在睡觉时重置闹钟，可以将闹钟放到房间的另一边，逼迫自己下床去关闹钟。,2.083690196921722,如果你发现自己在睡觉时总是重置闹钟，可以把它放在房间的另一边，这样就必须下床去关掉它。,1.9400463867879605
536,"其他基于生物节律的选择包括在睡前喝大量的液体 (特别是水或茶,已知尿剂),迫使人起床尿.",其他基于生物节律的选择包括睡前大量饮用液体（尤其是水或茶——众所周知有利尿作用），强迫自己起来小便。,33.25857032934583,其他基于生物节律的选择包括在睡觉前喝大量的液体（尤其是水或茶，这些都是众所周知的利尿剂），这样会迫使人起床上厕所。,44.20699499696997
537,人所拥有的内心和平与身体和精神的紧张程度相反.,一个人内心平静的程度与身体和精神的紧张程度是相反的。,45.65091679232424,一个人所拥有的内心平静与身体和灵魂中的紧张程度成反比。,44.27912675741442
538,"紧张力越低,生活力就越积极.",压力越小，生命力就表现得越积极。每个人都有可能找到绝对的平静和满足。,3.84988695511499,张力越低，生命力就越积极。每个人都有能力找到绝对的平和与满足。,13.57620570704574
539,只有我们自己的紧张和消极感才会阻碍这一目标.,每个人都能达到开悟的境界，而实现它的唯一阻碍是我们自己的紧张感和消极情绪。,18.3201565138923,每个人都可以达到觉悟。唯一阻碍我们实现这一目标的是我们自己的紧张和负面情绪。,21.889385218361053
540,"藏佛教是基于佛教的,但通过爱的麻雅那道路和印度的许多技术扩展.",藏传佛教以佛陀的教义为基础，但通过大乘佛教的普世之爱和印度瑜伽的许多技巧得到了拓展。,13.377832746383092,藏传 Buddhism 是基于佛陀的教义，但通过大乘法的慈爱和许多印度瑜伽的技巧得到了延伸。,12.493280272190782
541,"基本上,西藏佛教非常简单.它包括昆达林尼,冥想和包容性爱的道路.",原则上，藏传佛教是非常简单的。它包括昆达里尼瑜伽、冥想和普世之爱的方法。,22.67567147833996,在原则上，藏传佛教非常简单。它由昆达里尼瑜伽、冥想和包容的爱的道路构成。,31.903957660631566
542,"通过炼,呼吸练习,语和视觉化,炼的功德alini能量 (启蒙能量) 得到唤醒.",在昆达里尼瑜伽中，昆达里尼能量（启迪能量）通过瑜伽姿势、呼吸练习、念语和视觉形象被唤醒。,13.822391293430874,通过昆达里尼瑜伽，昆达里尼能量（启蒙能量）通过瑜伽体式、呼吸练习、咒语和可视化方法被唤醒。,13.602810256335212
543,"藏人的冥想中心是神圣.通过各种神灵的视觉化,能量通道被清洁,克拉被激活,启蒙意识被创造.",西藏冥想的核心活动是天瑜伽。通过把不同的神形象化，净化能量通道，激活轮穴，从而达到顿悟的境界。,8.30917650941844,西藏冥想的核心是神明瑜伽。通过对各种神明的观想，能量通道被净化，脉轮被激活，启蒙意识也随之产生。,21.139712463179002
544,"德国在第二次世界大战中是共同的敌人,导致苏联和美国之间的合作.",德国是二战中各国的共同敌人，这促进了苏联和美国之间的合作。随着战争的结束，制度、程序和文化上的冲突又使得两国分道扬镳。,15.286636562321409,德国在第二次世界大战中是一个共同的敌人，这促使苏联和美国之间的合作。战争结束后，系统、过程和文化的冲突导致了这些国家之间的分歧。,26.769128127743503
545,"两年后,前盟国已经成为敌人,",战争结束两年后，曾经的盟友如今成了敌人，冷战随即开始。,5.9069124537269815,在战争结束两年后，曾经的盟友如今变成了敌人，冷战开始了。,5.499706328635353
546,"战争将持续40年,将由代理军队在非洲到亚洲,阿富汗,古巴等许多地方进行.",这场战争持续了 40 年，代理军队在从非洲到亚洲的很多战场上真刀真枪地战斗，包括在阿富汗和古巴。,21.87089815202808,这场战争将持续40年，并将在非洲到亚洲、阿富汗、古巴以及许多其他地方的战场上，真实地由代理军队进行交战。,31.156184186728975
547,"到1939年9月17日,波兰的防御已经被打破,唯一的希望是撤退和重组沿着罗马尼亚的桥头.",到了 1939 年 9 月 17 日，波兰的防线已经被攻破，剩下的唯一希望就是沿着罗马尼亚桥头堡撤退和改编军队。,34.05596281454464,到1939年9月17日，波兰的防御已经崩溃，唯一的希望是撤退并在罗马尼亚的桥头堡重新组织。,58.12428691003364
548,"然而,这些计划几乎一夜之间变得过时,苏联红军的8万多名士兵进入了波兰东部地区,",然而，这些计划几乎在一夜之间被弃如敝履，在违反《里加和平条约》、《苏联波兰互不侵犯条约》及其他双边及多边国际条约，入侵波兰的东部地区之后，超过 80 万名苏联红军入境，并在白俄罗斯和乌克兰筑起阵地。,7.92102018580443,然而，这些计划几乎在一夜之间变得过时，因为来自苏联红军的超过80万人进入并创建了白俄罗斯和乌克兰战线，侵入波兰东部地区，违反了里加和平条约、苏波互不侵犯条约以及其他双边和多边国际条约。,14.122777132209066
549,运输货物的船只是运输大量人和货物在海洋中最有效的方式.,迄今为止，船运是跨洋运输大量人员和货物的最有效方式。,26.760322756637922,使用船只运输货物到目前为止是跨越海洋搬运大量人员和货物的最有效方法。,18.887348400171902
550,"美国海军的任务是确保您的国家能够移动人民和货物,同时,",从传统意义上讲，海军的任务是确保国家保持运输人员和货物的能力，同时，干扰敌人运输其人员和货物的能力。,15.279412627207565,海军的传统工作是确保你的国家能够运输人民和货物，同时还要干扰敌国运输他们人民和货物的能力。,19.00246702897714
551,美国人试图将人员和材料移到大西洋以帮助英国.,一个最值得注意的现代的例子就是二战期间的北大西洋战役。美国人尝试横跨大西洋运送人员和物资来帮助英国。,6.854729364063605,最近最值得注意的例子之一是二战时期的北大西洋战役。美国人试图通过大西洋运送人员和物资以支援英国。,8.927484981451519
552,德国海军也在试图阻止这场交通.,与此同时，以 U 型潜艇为主力的德国海军试图拦截这场运输。,9.988515271710607,与此同时，德国海军主要利用潜艇试图阻止这种运输。,22.617535972077075
553,"如果盟军失败,德国可能会像其他欧洲一样征服英国.",假如同盟国当时失败了，德国原本很可能像征服欧洲其他国家一样征服英国。,20.271337965605642,如果盟军失败，德国可能会像征服欧洲其他国家一样征服英国。,53.40060316443
554,羊似乎在伊朗萨格罗斯山脉大约1万年前被养.,山羊似乎是 1 万年前左右在伊朗的扎格罗斯山脉首次被驯养的。,29.136108713291048,山羊似乎是在大约一万年前在伊朗的扎格罗斯山脉首次被驯化的。,24.154127092841176
555,"古代文化和部落开始保留它们,以便容易获得牛奶,头发,肉和皮肤.",古代文明和部落开始驯养它们，食用和使用它们的奶、肉、毛和皮。,18.559542135951205,古代文化和部落开始饲养它们，以便更方便地获取牛奶、毛发、肉和皮肤。,37.10165021493647
556,"家庭羊通常在山丘或其他牧场上流浪的群群中养成,通常由幼儿或青少年牧羊人照顾,类似于更广泛的牧羊人.",家山羊通常被成群放牧在山上或其他牧区，它们通常由牧山羊人（大多为儿童或青少年）照管，牧山羊人与更广为人知的牧羊人类似。这些放牧方法至今仍在使用。,14.186254999463515,家养的山羊通常以群体形式在山丘或其他放牧区域游荡，往往由放羊人照看，这些放羊人常常是儿童或青少年，类似于更广为人知的牧羊人。这些放牧的方法至今仍在使用。,18.89905561950567
557,马车路在16世纪早就在英国建造.,英国早在 16 世纪就修建了货车道。,22.229849552064017,在16世纪，英国就已经建造了马车道。,22.049643827390863
558,"虽然车道仅仅由平行木板组成,但它们允许马拉它们以达到更高的速度和拉更大的负载比当天的略有粗的道路.",虽然马拉轨道车只是由平行的木板拼成，但在当时，就略显坎坷的道路而言，这些车能让拉车的马跑得更快，拉得更多。,6.913223641970219,虽然马车道仅仅由平行的木板组成，但它们使得拉车的马能够比当时稍微崎岖的道路上跑得更快，拖动更大的负载。,30.150817229948796
559,"为了保持轨道的位置,很早就引入了交叉,但逐渐意识到如果有铁在顶部,轨道将会更有效.",很早的时候就引进了轨枕，用于固定铁轨。但是，人们逐渐意识到，如果在铁轨上放上铁片，铁轨会更稳固有效。,11.938455973834134,枕木很早就被引入用来固定轨道。然而，逐渐地，人们意识到如果轨道顶部有一条铁条，它们的效率会更高。,14.792778943141036
560,"这成为常见的做法,但铁使车辆的木制轮子变得更加磨损.",这成了普遍做法，但铁片会使木制的马车轮子磨损更严重。,7.604702045223341,这变成了常见的做法，但铁件加剧了货车木轮的磨损。,20.32238838275298
561,"后来,木制轮子被铁轮子取代.1767年,第一条铁轨道被引入.",最终，木轮被铁轮所取代。1767 年，第一条全铁轨道问世。,14.37791910008819,最终，木轮被铁轮所取代。在1767年，第一个全铁轨道被引入。,27.894138599471816
562,"已知第一种运输是步行,人类在200万年前开始直行,",已知的第一种交通方式是步行。200 万年前，随着直立人（Homo Erectus，意思是直立的人）的出现，人类开始直立行走。,8.435624871263295,已知的第一种交通方式是步行，人类在大约两百万年前与直立人（Homo Erectus，意为“直立的人”）的出现开始直立行走。,6.502719520305914
563,"它们的前身,澳大利亚类动物,并不像往常一样站立地行走.",他们的祖先南方古猿没有直立行走的习惯。,4.150547731411289,他们的祖先，南方古猿，并不是习惯性地直立行走。,5.166045454134253
564,"两脚的专业化发现在4200万至3900万年前的澳大利亚类化石中,尽管撒哈拉人可能早在700万年前就行走了两脚.",人们在 420 万至 390 万年前的南方古猿化石中发现了双足特化的现象，尽管乍得沙赫人（Sahelanthropus）可能早在 700 万年前就已经用双腿行走了。,25.162686443178576,双足行走的特征在大约420万到390万年前的南方古猿化石中被发现，尽管萨赫勒人可能早在700万年前就已经能用双腿行走。,27.43163987567524
565,"我们可以开始更环保的生活,加入环保运动,甚至成为活动家,",我们可以开始更环保地生活，加入环保运动，甚至可以成为环保积极分子，在一定程度上减少将来的灾难。,26.1809770191987,我们可以开始过一种对环境更友好的生活，我们可以加入环保运动，甚至可以成为活动家，以某种程度上减少未来的痛苦。,20.99426203832509
566,"许多情况下,这种治疗就像症状治疗一样.",很多情况下这和症状疗法很相似。但是，如果我们不仅仅想要一个临时的解决方案的话，那么我们就应该找到问题的根源，并把它彻底根除。,1.7813397488415292,这就像在很多情况下的对症治疗。然而，如果我们不想要一个临时解决方案，那么我们应该找到问题的根源，并消除它们。,2.938889572094117
567,"由于人类的科学和技术进步,世界已经发生了很大的变化,而且由于人口过剩和人类的奢的生活方式,问题变得更加严重.",显而易见，由于人类的科学和技术进步，世界发生了很大的变化，而人口过剩和人类奢侈的生活方式使问题变得更为严重。,58.1597682227061,很明显，世界因为人类的科学技术进步而发生了很大变化，问题也因为人口过剩和人类奢侈的生活方式而变得更加严重。,45.48238371782204
568,"经过7月4日国会通过,国会主席约翰·汉科克和秘书查尔斯·姆森签署的一份手写草案,",由议长约翰·汉考克和秘书长查尔斯·汤姆逊签署的手写草案在7月4日得到大陆议会批准，之后被送到几个街区以外的约翰·邓拉普印刷厂付印。,17.197937801568745,在7月4日被国会通过后，一份由国会主席约翰·汉考克和秘书查尔斯·汤普森签署的手写草稿随后被送往距此几条街道远的约翰·邓拉普的印刷铺。,29.105640932331735
569,"现在被称为""布宽侧""的书籍,",一夜之间印刷了 150 到 200 份，就是现在众所周知的“邓拉普宽边”(Dunlap broadsides) 版。,1.618678069844116,在晚上大约印刷了150到200份，现在被称为“邓拉普海报”。,11.281882406151347
570,美国总统约翰尼克松于7月8日在独立大厅的院子上公开阅读了这份文件.,7 月 8 日，约翰·尼克松 (John Nixon) 在独立大厅的院子里首次公开宣读了这份文件。,44.53503875882245,这份文件的首次公开朗读是在7月8日由约翰·尼克松在独立厅的院子里进行的。,27.668750742134964
571,"7月6日,一本书被送给乔治·华盛顿,他于7月9日让他在纽约的军队阅读.",其中一封于 7 月 6 日寄给了乔治·华盛顿，华盛顿于 7 月 9 日在纽约向他的军队宣读了这封信。一份副本于 8 月 10 日抵达伦敦。,21.099876216897588,一份在7月6日送到了乔治·华盛顿手中，他在7月9日让他的部队在纽约读了这份文件。8月10日，一份副本到达了伦敦。,22.564463844286642
572,"已知25个丹拉普宽侧仍然存在,是文件中最古老的存活副本.",尚存的 25 份当列普单面印刷版（ Dunlap broadsides）是该文件现存最早的版本。手写原稿未能保留下来。,2.564487946051244,已知存在的25份达纳普（Dunlap）印刷品是该文件现存的最古老副本。原始手写稿没有保存下来。,6.151747300610132
573,"现在许多古生物学家认为,有一群恐龙幸存下来,",许多古生物学家相信有一群恐龙存活了下来，并一直存活至今，也就是我们所称的“鸟类”。,19.431324087191058,今天，许多古生物学家认为有一类恐龙存活了下来，并且至今仍然存在。我们称它们为鸟类。,19.390715037488047
574,"许多人不认为它们是恐龙,因为它们有羽毛,可以飞翔.",很多人认为它们并非恐龙，因为它们有羽毛，会飞。,37.74155035532906,很多人不把它们当作恐龙，因为它们有羽毛并且会飞。,32.998954725277905
575,但鸟类仍然像恐龙的很多东西.,但鸟类还是有很多地方跟恐龙相似。,13.468790888694683,但鸟类有很多特征看起来仍然像恐龙。,31.537159436314596
576,"他们有脚,子和爪子, 蛋, 它们像T-Rex一样, 两条后腿上行走.",它们脚上有鳞片和爪子，会产卵，还像霸王龙一样用两条后腿走路。,15.038613098245355,,
577,"几乎所有今天使用的计算机都基于对信息的操纵,",当今，几乎所有投入使用的计算机都是以处理二进制编码的信息为基础的。,25.6326420468974,几乎所有今天使用的计算机都基于以二进制数形式编码的信息的处理。,48.128588488913564
578,"双数只能有两个值之一,即0或1,这些数字被称为二进制数字 - 或比特,使用计算机语法.",二进制数只能占两个值里的其中一个，即0或者1，而这样的数被称为二进制数字，即计算机术语中的“位”。,24.382987632581123,一个二进制数只能有两个值，即0或1，这些数字被称为二进制位，或者用计算机术语来说就是比特（bits）。,43.60050872441692
579,"吐等症状是足够普遍的,无法立即诊断出来.",体内中毒可能不会立即显现出来，呕吐等症状十分普遍，因此不能立即作出诊断。,8.760229403071948,内脏中毒可能不会立即显现出来。比如呕吐等症状比较常见，因此无法立即作出诊断。,11.590415778484761
580,药物或有毒家用化学品的开放容器可能是内毒的最佳迹象.,摄入毒物的最有力指示物可能是现场被打开的容器，里面装有药物或家用有毒化学品。,10.718242977127396,内部中毒的最佳指示可能是有一个开放的药物或有毒家用化学品的容器。,46.50131304421142
581,"检查标签,查看特定的第一救助指示.",查看毒药上的标签，获得具体急救指引。,7.014807025282333,检查标签以获取该特定毒物的具体急救说明。,15.33584608248073
582,昆虫学家对这种昆虫群体的术语是正式的.,昆虫学家们用“虫子 (bug)”一词来正式称呼这一类的昆虫。,11.884759916562999,“虫子”这个词在昆虫学家的正式用法中是指这一类昆虫。,12.829099947250924
583,"这一词源于人们对虫的古老熟悉性,",这个术语源于人们对臭虫的熟悉，臭虫是一种非常适应寄生于人类的昆虫。,10.663880066085383,这个术语源于对床虫的古老熟悉，床虫是一种高度适应寄生于人类的昆虫。,13.469658608778545
584,"杀手虫和床虫都是无的,适应于它们的主人的巢穴或住所.",猎蝽和臭虫都是留巢昆虫，适应在宿主的巢穴或住房中生活。,20.422838465921238,刺客虫和臭虫都是巢居性的，适应于寄主的巢穴或栖息地生活。,17.406005926913615
585,"美国各地,已有约40万例多发性硬化病例,",在美国的各个地区，约有 40 万例多发性硬化症 (MS) 病例，这一疾病已经成为中青年的主要神经系统疾病。,10.79671153630996,在美国，大约有40万个已知的多发性硬化症（MS）病例，使其成为年轻人和中年人中最常见的神经系统疾病。,6.128088857937991
586,"脊髓炎是一种影响中枢神经系统的疾病,",多发性硬化是一种影响中枢神经系统（由脑、脊髓和视神经组成）的疾病。,29.984243437154916,多发性硬化症是一种影响中枢神经系统的疾病，中枢神经系统由大脑、脊髓和视神经组成。,23.464859252805724
587,"研究发现,女性患MS的可能性是男性的两倍.",研究发现，女性患多发性硬化症 (MS) 的几率是男性的两倍。,31.220523363506032,研究发现，女性患多发性硬化症的概率是男性的两倍。,35.692516622233654
588,孩子的养育是不符合他们自己或孩子的利益的.,一对夫妻可能出于自己的利益，或者为其子女利益着想，因而决定不进行生育。,5.05516037810636,一对夫妇可能会决定，抚养一个宝宝对他们自己或对他们的孩子来说都不是最佳选择。,9.74401429472028
589,孩子的父母可以选择收养孩子.,这些夫妇可能会为他们的孩子制定收养计划。,5.7907561680381034,这些夫妻可能会选择为他们的宝宝制定一个领养计划。,3.4962165985293154
590,"在收养中,生育父母终止了他们的父母权利,",在收养过程中，亲生父母终止了自己作为父母的权利，这样另一对夫妇才能抚养孩子。,12.255372575497878,在收养中，生父母终止他们的父母权利，以便另一对夫妇能够抚养这个孩子。,27.135720293279373
591,科学的主要目标是通过科学方法来了解世界运作方式.,科学的主要目的是通过科学方法找出世界的运行方式。实际上，这种方法可为大多数科学研究提供指导。,19.606070651906784,科学的主要目标是通过科学方法来了解世界是如何运作的。实际上，这一方法指导着大多数科学研究。,34.06303662247126
592,"实验不是一个人,实验是一个测试,用于消除一个或多个可能的假设,提出问题,并进行观察也指导科学研究.",实验是一种用来消除一个或多个可能性假设的试验，不过，实验并不是唯一的方法。提出问题及进行观察也可以指导科学研究。,40.29008025777937,它并不是单独存在的，实验以及试验是用于排除一个或多个可能假设的测试，提问和观察也指导着科学研究。,32.69139101597273
593,"自然学家和哲学家专注于古典文本,特别是拉丁语的圣经.",自然主义者和哲学家关注古典文本，特别是拉丁文版的《圣经》。,32.54237229488005,自然主义者和哲学家们专注于古典文本，特别是拉丁文的《圣经》。,42.6898377483878
594,"亚里士多德对科学,包括心理学的所有问题的观点被接受.",亚里士多德就所有科学领域的问题（包括心理学在内）所发表的观点都被一一接纳。,25.317914821621166,接受了亚里士多德关于所有科学事务的观点，包括心理学。,37.26066808612635
595,"由于希腊语的知识下降,西方发现自己与希腊哲学和科学根源切断.",随着希腊知识的衰落，西方脱离了其希腊哲学和科学根源。,32.55968746545407,随着对希腊知识的了解减少，西方发现自己与希腊的哲学和科学根源隔绝了。,43.54757120085435
596,许多观察到的节奏在生理学和行为中通常非常依赖于内生循环的存在和通过生物钟的生产.,研究者观察到的许多生理节律和行为节律很大程度上往往取决于通过生物钟而产生的内生周期及其存在。,19.559930821964173,许多在生理和行为中观察到的节律通常关键依赖于内源性周期的存在以及这些周期通过生物钟的产生。,35.77596073526282
