id,translated_spainish,origin_translation,origin_bleu,gpt_translation,gpt_bleu
433,"La relación de aspecto de este formato (dividido por doce para obtener la relación número entero más simple) se dice, por lo tanto, que es 3:2.",Por ello se dice que la relación dimensional de este formato (dividir por doce a fin de calcular la razón de números enteros más sencilla) equivale a 3:2.,44.94905817187985,La relación de aspecto de este formato (dividiendo entre doce para obtener la relación numérica entera más simple) se dice que es 3:2.,76.49628691313443
434,"Muchos formatos comunes (familia APS de formatos, por ejemplo) son iguales o se aproximan estrechamente a esta relación de aspecto.","Muchos formatos típicos (verbigracia, el grupo de formatos APS) son iguales o se asemejan mucho a esta relación de aspecto.",58.096769909902804,"Muchos formatos comunes (la familia de formatos APS, por ejemplo) son iguales o se aproximan estrechamente a esta relación de aspecto.",89.92093611338879
435,La muy abusada y a menudo ridiculizada regla de los terceros es una simple directriz que crea dinamismo mientras mantiene una medida de orden en una imagen.,"La regla de los tercios, que ha sido objeto de constantes burlas y muchas veces ridiculizada, es una pauta sencilla que genera dinamismo a la vez que permite dar cierto orden a las imágenes.",35.76095583285659,"La regla de los tercios, a menudo maltratada y ridiculizada, es una sencilla pauta que crea dinamismo mientras mantiene un grado de orden en una imagen.",66.57579101669667
436,Afirma que el lugar más efectivo para el sujeto principal es la intersección de líneas que dividen la imagen en tercios vertical y horizontalmente (ver ejemplo).,Indica que la posición más efectiva donde colocar el objeto central es la intersección que se forma entre las líneas horizontales y verticales que dividen la imagen en tercios (ver ejemplo).,56.36950968729454,Se indica que el lugar más efectivo para el tema principal está en la intersección de las líneas que dividen la imagen en tercios vertical y horizontalmente (ver ejemplo).,84.05339834881767
437,"Durante este período de la historia europea, la Iglesia Católica, que se había vuelto rica y poderosa, fue objeto de escrutinio.","Durante esta fase de la historia de Europa, la iglesia católica, que había acumulado riqueza y poder, fue cuestionada.",47.7398412760015,"Durante este período de la historia europea, la Iglesia Católica, que se había vuelto rica y poderosa, fue objeto de escrutinio.",100.0
438,"Durante más de mil años, la religión cristiana había unido a los Estados europeos a pesar de las diferencias de idioma y costumbres.","Por más de un milenio, el cristianismo había logrado unir a los estados europeos no obstante sus diferentes lenguas y costumbres.",44.34805753230135,"Durante más de mil años, la religión cristiana había unido a los estados europeos a pesar de las diferencias en lengua y costumbres.",88.00493861393593
439,"Su poder penetrante afectó a todos, desde el rey hasta el plebeyo.","Su poder, presente por doquier, afectó a todos, desde el monarca hasta la plebe.",48.13492907368688,"Su poder omnipresente afectó a todos, desde el rey hasta el ciudadano común.",61.19909858133021
440,Uno de los principios cristianos principales es que la riqueza debe ser utilizada para aliviar el sufrimiento y la pobreza y que los fondos monetarios de la iglesia están allí específicamente por esa razón.,"Uno de los principios más importantes del cristianismo es que la riqueza debe utilizarse para aliviar el sufrimiento y la pobreza, y que los fondos de la iglesia se reservan para esa función específica.",67.97816014774153,"Uno de los principales principios cristianos es que la riqueza debe ser utilizada para aliviar el sufrimiento y la pobreza, y que los fondos monetarios de la iglesia están ahí específicamente para esa razón.",90.92181075832215
441,La autoridad central de la iglesia había estado en Roma por más de mil años y esta concentración de poder y dinero llevó a muchos a cuestionar si este principio se estaba cumpliendo.,La cúpula central de la iglesia había permanecido en Roma por más de un milenio y esta concentración de poder y dinero hizo que muchos se preguntaran si este principio se estaba respetando.,63.54257007646103,La autoridad central de la iglesia había estado en Roma por más de mil años y esta concentración de poder y dinero llevó a muchos a cuestionar si este principio estaba siendo cumplido.,92.84700172628003
442,"Poco después del estallido de las hostilidades, Gran Bretaña inició un bloqueo naval de Alemania.","Al poco tiempo de desatarse las hostilidades, los británicos comenzaron un bloqueo naval a Alemania.",47.52451313156653,"Poco después del estallido de las hostilidades, Gran Bretaña inició un bloqueo naval de Alemania.",100.0
443,"La estrategia demostró ser eficaz, cortando suministros militares y civiles vitales, aunque este bloqueo violó el derecho internacional generalmente aceptado codificado por varios acuerdos internacionales de los últimos dos siglos.","Si bien la estrategia, que involucró la interrupción de suministros militares y civiles vitales, fue exitosa, dicha medida violó el derecho internacional generalizadamente reconocido y contemplado en varios acuerdos internacionales de los dos últimos siglos.",62.23557982539158,"La estrategia resultó efectiva, al cortar el suministro vital de recursos militares y civiles, aunque este bloqueo violó el derecho internacional generalmente aceptado, codificado en varios acuerdos internacionales de los últimos dos siglos.",79.56864926284769
444,"Gran Bretaña minado aguas internacionales para evitar que cualquier barco entrara en secciones enteras del océano, causando peligro incluso a los buques neutrales.","Gran Bretaña extrajo aguas internacionales en sectores completos del océano para bloquear el ingreso de los barcos, poniendo en riesgo, incluso, a embarcaciones neutrales.",50.06830002904044,"Gran Bretaña minó aguas internacionales para evitar que cualquier barco entrara en secciones enteras del océano, lo que generaba peligro incluso para los barcos neutrales.",80.74901121737773
445,"Como la respuesta a esta táctica era limitada, Alemania esperaba una respuesta similar a su guerra submarina sin restricciones.","Al haber recibido una respuesta reducida contra esta táctica, Alemania pensaba encontrarse con una reacción similar frente a su guerra submarina irrestricta.",46.36889154885261,"Dado que hubo una respuesta limitada a esta táctica, Alemania esperaba una respuesta similar a su guerra submarina sin restricciones.",85.1401136867314
446,"Durante la década de 1920, las actitudes prevalecientes de la mayoría de los ciudadanos y naciones fueron el pacifismo y el aislamiento.","A lo largo de la década de 1920, la actitud adoptada por la mayor parte de los ciudadanos y de las naciones fue la del pacifismo y el aislamiento.",64.66105558121762,"Durante la década de 1920, las actitudes predominantes de la mayoría de los ciudadanos y naciones eran el pacifismo y el aislamiento.",87.57742228360496
447,"Después de ver los horrores y atrocidades de la guerra durante la Primera Guerra Mundial, las naciones deseaban evitar esta situación de nuevo en el futuro.","Tras ver los horrores y las atrocidades ocurridos durante la Primera Guerra Mundial, los países querían evitar que dicha situación se repita en el futuro.",61.150895099673264,"Después de ver los horrores y atrocidades de la guerra durante la Primera Guerra Mundial, las naciones deseaban evitar que una situación así se repitiera en el futuro.",84.69325605784842
448,"En 1884, Tesla se trasladó a los Estados Unidos de América para aceptar un trabajo con la Edison Company en la ciudad de Nueva York.","En 1884, Tesla se mudó a EE. UU. a fin de tomar un empleo en la compañía Edison en Nueva York.",42.79925074510722,"En 1884, Tesla se mudó a los Estados Unidos para aceptar un trabajo con la Compañía Edison en la ciudad de Nueva York.",80.29649586349974
449,"Llegó a los Estados Unidos con 4 centavos a su nombre, un libro de poesía, y una carta de recomendación de Charles Batchelor (su gerente en su trabajo anterior) a Thomas Edison.","Arribó en los EE. UU. con 4 centavos, un libro de poemas y una nota de recomendación hecha por Charles Batchelor (su gerente en su último empleo) y dirigida a Thomas Edison.",59.11311536565852,"Llegó a Estados Unidos con 4 centavos a su nombre, un libro de poesía y una carta de recomendación de Charles Batchelor (su jefe en su trabajo anterior) dirigida a Thomas Edison.",85.86812282029972
450,La China antigua tenía una manera única de mostrar diferentes períodos de tiempo; cada etapa de China o cada familia que estaba en el poder era una dinastía distintiva.,La antigua China tenía una forma única de delimitar los diferentes períodos de tiempo. Cada etapa o cada familia en el poder constituía una dinastía distinta.,67.15607875447958,La antigua China tenía una forma única de mostrar los diferentes períodos de tiempo; cada etapa de China o cada familia que estaba en el poder era una dinastía distintiva.,89.07782550774702
451,También entre cada dinastía había una era inestable de provincias divididas. El más conocido de estos períodos fue la época de los tres reinos que tuvo lugar durante 60 años entre la dinastía Han y la dinastía Jin.,"Entre cada dinastía, existió también un período de inestabilidad, con provincias divididas. El más conocido fue el de los Tres Reinos, que se desarrolló a lo largo de 60 años, entre la dinastía Hhan y la Jin.",56.315007477758336,"También entre cada dinastía hubo una época inestable de provincias divididas. La más conocida de estas épocas fue la época de los Tres Reinos, que tuvo lugar durante 60 años entre la dinastía Han y la dinastía Jin.",78.3320982569604
452,Durante estos períodos tuvo lugar una feroz guerra entre muchos nobles que luchaban por el trono.,"Durante estas etapas, se desató una cruenta guerra entre muchos nobles que se disputaban el trono.",51.61899227181023,"Durante estos períodos, ocurrieron feroces guerras entre muchos nobles que luchaban por el trono.",73.6139564253014
453,Los Tres Reinos fueron una de las épocas más sangrientas de la historia de la antigua China. Miles de personas murieron luchando por sentarse en el asiento más alto del gran palacio de Xian.,"Uno de los periodos más sanguinarios de la historia de Antigua China fue el de Los Tres Reinos, donde miles de personas murieron en una lucha por ocupar el trono del gran palacio en Xi'an.",56.664566856087895,Los Tres Reinos fue una de las eras más sangrientas en la historia de la antigua China; miles de personas murieron luchando por ocupar el asiento más alto en el gran palacio de Xi'an.,80.13394235203239
454,"Hay muchos efectos sociales y políticos, como el uso del sistema métrico, el cambio del absolutismo al republicanismo, el nacionalismo y la creencia de que el país pertenece al pueblo y no a un solo gobernante.","Son muchas sus consecuencias políticas y sociales, tales como el uso del sistema métrico, el desplazamiento del absolutismo hacia el republicanismo, el nacionalismo y la convicción de que el país pertenece al pueblo, y no a un solo soberano.",64.37208039281646,"Hay muchos efectos sociales y políticos, como el uso del sistema métrico, un cambio del absolutismo al republicanismo, el nacionalismo y la creencia de que el país pertenece al pueblo, no a un solo gobernante.",95.34225713194682
455,También después de las ocupaciones de Revolución estaban abiertas a todos los candidatos masculinos permitiendo que los más ambiciosos y exitosos tuvieran éxito.,"Asimismo, luego de la Revolución, los puestos estuvieron abiertos a todos los candidatos masculinos, lo que permitió el éxito de los más ambiciosos y prestigiosos.",56.69149103198411,"También, después de la Revolución, las ocupaciones se abrieron a todos los solicitantes masculinos, permitiendo que los más ambiciosos y exitosos tengan éxito.",69.75946381018173
456,Lo mismo vale para los militares porque en lugar de los rankings del ejército basados en la clase ahora estaban basados en Cailaber.,"Lo mismo sucede con los militares, ya que, en lugar de basar los cargos del ejército en clases, ahora se basan en el calibre.",45.780571042172774,"Lo mismo ocurre con el ejército, ya que en lugar de que los rangos militares se basaran en la clase, ahora se basaban en el calibre.",50.256173319520144
457,La Revolución Francesa también inspiró a muchas otras personas reprimidas de la clase obrera de otros países a iniciar sus propias revoluciones.,La Revolución Francesa fue también fuente de inspiración para que muchas otras personas de la clase obrera reprimida de otros países encarasen sus propias revoluciones.,70.03395604345238,La Revolución Francesa también inspiró a muchas otras personas de la clase trabajadora reprimida en otros países a comenzar sus propias revoluciones.,80.21939072181206
458,"Muhammad estaba profundamente interesado en asuntos más allá de esta vida mundana. Solía frecuentar una cueva que se conocía como ""Hira"" en la montaña de ""Noor"" (luz) para la contemplación.",Mahoma se interesaba profundamente en cuestiones más allá de esta vida mundana. Solía visitar una cueva que se hizo conocida como «Hira» en la montaña de «Noor» (luz) para reflexionar.,60.958505158823876,Muhammad estaba profundamente interesado en asuntos más allá de esta vida mundana. Solía frecuentar una cueva que se conoció como “Hira‘” en la montaña de “Noor” (luz) para la contemplación.,88.06925657301429
459,"se cave, que sobrevivió a los tiempos, da una imagen muy vívida de las inclinaciones espirituales de Mahoma.","La cueva en sí misma, que perduró en el tiempo, ilustra de forma muy realista las inclinaciones espirituales de Mahoma.",49.54413154693447,"La cueva en sí, que ha sobrevivido a los tiempos, ofrece una imagen muy vívida de las inclinaciones espirituales de Muhammad.",68.88462521203485
460,"Descansando en la cima de una de las montañas al norte de La Meca, la cueva está completamente aislada del resto del mundo.","En la cúspide de una de las montañas al norte de La Meca, yace una cueva totalmente abstraída del resto del planeta.",59.49213069549232,"Descansando en la cima de una de las montañas al norte de La Meca, la cueva está completamente aislada del resto del mundo.",100.0
461,"De hecho, no es fácil de encontrar en absoluto, incluso si uno sabía que existía. Una vez dentro de la cueva, es un aislamiento total.","En efecto, es muy difícil de encontrar, incluso si uno estuviera seguro de su existencia. En el interior de la cueva, el aislamiento es total.",47.586270055438355,"De hecho, no es fácil de encontrar en absoluto, incluso si uno supiera que existe. Una vez dentro de la cueva, es una total aislamiento.",84.83215765521064
462,No se puede ver nada más que el cielo claro y hermoso de arriba y las muchas montañas circundantes. Muy poco de este mundo se puede ver u oír desde el interior de la cueva.,"Nada puede verse más que el maravilloso cielo despejado y las numerosas montañas de los alrededores. Desde el interior de esta cueva, se puede ver u oír muy poco de este mundo.",53.638180080203526,No se puede ver nada más que el claro y hermoso cielo arriba y las muchas montañas que lo rodean. Muy poco de este mundo se puede ver o escuchar desde dentro de la cueva.,74.52120408155608
463,La Gran Pirámide de Giza es la única de las siete maravillas que todavía está en pie hoy.,"De las siete maravillas, la única que sigue en pie es la Gran Pirámide de Guiza.",63.50140296534473,La Gran Pirámide de Guiza es la única de las siete maravillas que aún se mantiene en pie hoy en día.,70.9690709074567
464,"Construido por los egipcios en el siglo III antes de Cristo, la Gran Pirámide es una de las muchas grandes estructuras piramidales construidas para honrar a Faraón muerto.","La Gran Pirámide, levantada por el pueblo egipcio en el siglo III a. C., es una de las tantas estructuras de forma piramidal y gran tamaño construidas para venerar al faraón fallecido.",51.12920607251468,"Construida por los egipcios en el siglo III a.C., la Gran Pirámide es una de las muchas grandes estructuras piramidales construidas para honrar a los faraones muertos.",83.67720812145684
465,"La meseta de Giza, o ""Necrópolis de Giza"" en el Valle Egipcio de los Muertos contiene varias pirámides (de las cuales la gran pirámide es la más grande), varias tumbas pequeñas, varios templos, y la gran Esfinge.","La Meseta de Guiza, o «Necrópolis de Guiza», en el Valle de los Muertos, en Egipto, contiene numerosas pirámides (de las cuales la Gran Pirámide es la de mayor tamaño), varias tumbas pequeñas, templos, y la gran Esfinge.",66.31599667278046,"El Plateau de Giza, o ""Necrópolis de Giza"" en el Valle de los Muertos de Egipto, contiene varias pirámides (de las cuales la gran pirámide es la más grande), varias tumbas pequeñas, varios templos y la Gran Esfinge.",85.8974352882641
466,"La gran pirámide fue creada para honrar al faraón Khufu, y muchas de las pirámides más pequeñas, tumbas y templos fueron construidos para honrar a las esposas y miembros de la familia de Khufu.","La gran pirámide fue construida en honor al faraón Khufu, y muchas otras de este tipo, tumbas y templos más pequeños se levantaron en honor a sus esposas y familiares.",58.77519774802331,"La gran pirámide fue creada en honor al faraón Jufu, y muchas de las pirámides más pequeñas, tumbas y templos fueron construidos para honrar a las esposas y familiares de Jufu.",84.33495985504027
467,"La marca ""arriba del arco"" se ve como una V y la ""abajo del arco"" como una grapa o un cuadrado faltando su lado inferior.",La marca de «arco hacia arriba» se asemeja a una V y la marca de «arco hacia abajo» es similar a una grapa o un cuadrado sin su borde inferior.,42.74406580181303,"La marca de ""arco ascendente"" se parece a una V y la ""marca de arco descendente"" se parece a un sujetapapeles o a un cuadrado al que le falta el lado inferior.",35.783738594661266
468,"Arriba significa que usted debe comenzar en la punta y empujar el arco, y abajo significa que usted debe comenzar en la rana (que es donde su mano está sosteniendo el arco) y tirar del arco.","Arriba quiere decir que se debe empezar en la punta y empujar el arco, y abajo significa que se debe comenzar en la rana, donde la mano sostiene el arco, y tirar de este.",64.23870865714441,"""Arriba"" significa que debes comenzar en la punta y empujar el arco, y ""abajo"" significa que debes comenzar en la rana (que es donde tu mano sostiene el arco) y tirar del arco.",75.3429856196111
469,"Un up-bow generalmente genera un sonido más suave, mientras que un down-bow es más fuerte y más asertivo.","El movimiento ascendente del arco genera un sonido más suave, en tanto que uno descendente es más fuerte y tajante.",44.518989067739156,"Un arco hacia arriba suele generar un sonido más suave, mientras que un arco hacia abajo es más fuerte y asertivo.",55.54834439554883
470,"Siéntase libre de pintar en sus propias marcas, pero recuerde que las marcas de arco impresas están ahí por una razón musical, por lo que por lo general deben ser respetados.","Siéntase libre de hacer sus propias marcas con lápiz, pero no olvide que las marcas en los instrumentos de arco han sido impresas en ese lugar por con un propósito musical y, por tanto, deberían respetarse.",47.31120029364021,"Siéntete libre de anotar tus propias marcas, pero recuerda que las marcas de arco impresas están ahí por una razón musical, así que normalmente deberían ser respetadas.",71.45948076545638
471,"El aterrorizado rey Luis XVI, la reina María Antonieta sus dos hijos pequeños (11 años Marie Teresa y cuatro años Louis-Charles) y la hermana del rey, la señora Isabel, el 6 de octubre de 1789 fueron obligados a volver a París desde Versalles por una multitud de mujeres del mercado.","El 6 de octubre de 1789, una muchedumbre de mujeres del mercado obligó al aterrorizado monarca Luis XVI, a María Antonieta, sus dos hijos pequeños (María Teresa, de once años y Luis Carlos, de cuatro) y a la hermana del rey, Madam Elizabeth, a volver a París desde Versalles.",61.9331011143768,"El aterrorizado Rey Luis XVI, la Reina María Antonieta, sus dos hijos pequeños (María Teresa de 11 años y Luis Carlos de 4 años) y la hermana del Rey, Madame Isabel, el 6 de octubre de 1789, fueron forzados a regresar a París desde Versalles por una multitud de mujeres del mercado.",71.4926410210539
472,"En un carruaje, viajaron de vuelta a París rodeados por una multitud de personas gritando y gritando amenazas contra el Rey y la Reina.",Viajaron de vuelta hacia París en un carruaje rodeados por una muchedumbre que gritaban y lanzaban amenazas contra el rey y la reina.,56.796953154864205,"En un carruaje, viajaron de regreso a París rodeados de una multitud de personas gritando y lanzando amenazas contra el Rey y la Reina.",82.39279294514512
473,La multitud de personas forzó al Rey y a la Reina a tener sus ventanas de carruaje abiertas.,La muchedumbre forzó al rey y la reina a abrir por completo las ventanas de su carruaje.,39.207914648533574,La multitud de personas obligó al Rey y a la Reina a tener las ventanas de su carruaje bien abiertas.,72.96826086144631
474,"En un momento dado, un miembro de la mafia saludó a la cabeza de una guardia real asesinada en Versalles frente a la aterrada Reina.","En cierto momento, un participante de la revuelta sacudió la cabeza de un guardia real ejecutado en Versalles frente a la reina, que estaba en pánico.",43.98031021936023,,
475,Los gastos de guerra del imperialismo estadounidense en la conquista de Filipinas fueron pagados por el propio pueblo filipino.,El propio pueblo filipino pagó los gastos de guerra del imperialismo de E.E. U.U. en la conquista de Filipinas.,74.7719828685843,Los gastos de guerra del imperialismo estadounidense en la conquista de Filipinas fueron pagados por el propio pueblo filipino.,100.0
476,Se vieron obligados a pagar impuestos al régimen colonial de Estados Unidos para sufragar una parte importante de los gastos y los intereses sobre bonos flotados en nombre del gobierno filipino a través de las casas bancarias de Wall Street.,Fueron forzados a pagar impuestos al régimen colonial de EE. UU. con el propósito de solventar la mayor parte de los gastos e intereses de los bonos que fluctuaron en nombre del gobierno filipino en los bancos de Wall Street.,58.869852376238995,Se vieron obligados a pagar impuestos al régimen colonial de los EE. UU. para cubrir una parte importante de los gastos y los intereses de los bonos emitidos a nombre del gobierno filipino a través de las casas de banca de Wall Street.,79.22231495927527
477,"Por supuesto, las superganancias derivadas de la prolongada explotación del pueblo filipino constituirían las ganancias básicas del imperialismo estadounidense.","Desde ya, las super ganancias derivadas de la explotación prolongada del pueblo filipino constituirían las ganancias principales del imperialismo norteamericano.",73.6040928443321,"Por supuesto, los superbeneficios derivados de la prolongada explotación del pueblo filipino constituirían las ganancias básicas del imperialismo estadounidense.",87.37780158786354
478,Para entender a los Templarios hay que entender el contexto que motivó la creación del orden.,Para comprender a los Templarios es preciso entender el contexto que dio origen a la instauración de la orden.,55.87579789070691,"Para entender a los templarios, es necesario comprender el contexto que llevó a la creación de la orden.",62.01917278650956
479,"La época en la que tuvieron lugar los acontecimientos se conoce comúnmente como la Alta Edad Media, el período de la historia europea en los siglos XI, XII y XIII (1000-1300 d.C.).","El período histórico europeo en el que se sitúan estos acontecimientos se conoce habitualmente como Alta Edad Media, entre los siglos XI, XII y XIII (es decir, entre los años 1000 y 1300 d. C.).",56.60254560106739,"La época en la que ocurrieron los eventos se conoce comúnmente como la Alta Edad Media, el periodo de la historia europea en los siglos XI, XII y XIII (d.C. 1000–1300).",80.12985583862951
480,"La Alta Edad Media fue precedida por la Edad Media y seguida por la Edad Media, que por convención termina alrededor de 1500.","La Alta Edad Media fue precedida por la Temprana Edad Media y le siguió la Edad Media Tardía que, por convención, finaliza cerca del 1500.",59.8659288269947,"La Alta Edad Media fue precedida por la Baja Edad Media y seguida por la Baja Edad Media, que por convención termina alrededor de 1500.",90.84875084938459
481,"El determinismo tecnológico es un término que abarca una amplia gama de ideas en la práctica, desde el impulso tecnológico o el imperativo tecnológico hasta un sentido estricto de que el destino humano está impulsado por una lógica subyacente asociada con las leyes científicas y su manifestación en la tecnología.","El determinismo tecnológico es un concepto que comprende, pragmáticamente, un gran abanico de ideas, desde el impulso o imperativo tecnológico hasta un sentido estricto de que existe una lógica subyacente que impulsa el destino de la humanidad y que se relaciona con las leyes de la ciencia y cómo se ven plasmadas en la tecnología.",61.27998422068019,"El determinismo tecnológico es un término que abarca una amplia gama de ideas en la práctica, desde el impulso de la tecnología o el imperativo tecnológico hasta un sentido estricto de que el destino humano está guiado por una lógica subyacente asociada con las leyes científicas y su manifestación en la tecnología.",93.25384868398655
482,"La mayoría de las interpretaciones del determinismo tecnológico comparten dos ideas generales: que el desarrollo de la tecnología en sí sigue un camino mucho más allá de la influencia cultural o política, y que la tecnología a su vez tiene ""efectos"" sobre las sociedades que son inherentes, en lugar de condicionadas socialmente.","Casi todas las interpretaciones del determinismo tecnológico tienen en común dos ideas generales: que el desarrollo tecnológico en sí mismo se despliega por un camino independiente de cualquier influencia cultural o política y que, al mismo tiempo, la tecnología tiene «efectos» en las sociedades que son inherentes y no socialmente condicionados.",63.33749961358105,"La mayoría de las interpretaciones del determinismo tecnológico comparten dos ideas generales: que el desarrollo de la tecnología en sí sigue un camino en gran medida más allá de la influencia cultural o política, y que la tecnología, a su vez, tiene ""efectos"" en las sociedades que son inherentes, en lugar de estar condicionados socialmente.",88.14430632357913
483,"Por ejemplo, se podría decir que el automóvil conduce necesariamente al desarrollo de carreteras.","Para dar un ejemplo, uno podría sostener que la existencia de los automóviles necesariamente deriva en el desarrollo de carreteras.",52.22917842103397,"Por ejemplo, se podría decir que el automóvil necesariamente conduce al desarrollo de carreteras.",91.69078971215919
484,"Sin embargo, una red nacional de carreteras no es económicamente viable para un puñado de automóviles, por lo que se desarrollan nuevos métodos de producción para reducir el costo de la propiedad de automóviles.","Sin embargo, una red nacional de carreteras no es viable económicamente para un volumen reducido de automóviles, con lo cual se están diseñando nuevas técnicas de fabricación para reducir los costes de ser propietario de un vehículo.",54.74132491988974,"Sin embargo, una red de carreteras a nivel nacional no es económicamente viable para solo un puñado de automóviles, por lo que se desarrollan nuevos métodos de producción para reducir el costo de la propiedad de un automóvil.",87.41785580772896
485,"La propiedad de automóviles masivos también conduce a una mayor incidencia de accidentes en las carreteras, lo que conduce a la invención de nuevas técnicas en la atención sanitaria para reparar los cuerpos dañados.","El uso masivo de automóviles también genera una mayor incidencia en los accidentes de tránsito, lo que conduce al desarrollo de nuevas técnicas en el campo de la salud para reparar los cuerpos dañados.",63.63183913085514,"La posesión masiva de automóviles también provoca una mayor incidencia de accidentes en las carreteras, lo que lleva a la invención de nuevas técnicas en el cuidado de la salud para reparar cuerpos dañados.",72.42673487352671
486,"El romanticismo tenía un gran elemento de determinismo cultural, extraído de escritores como Goethe, Fichte y Schlegel.","El elemento del determinismo cultural se encontraba muy presente en el romanticismo, según estudiosos como Goether, Fichte y Schlegel.",58.397063406542046,"El romanticismo tenía un gran elemento de determinismo cultural, inspirado en escritores como Goethe, Fichte y Schlegel.",87.96559127251112
487,"En el contexto del romanticismo, la geografía moldeó a los individuos, y con el tiempo surgieron las costumbres y la cultura relacionadas con esa geografía, y éstas, estando en armonía con el lugar de la sociedad, fueron mejores que las leyes impuestas arbitrariamente.","En el contexto del Romanticismo, la geografía moldeó a las personas y, con el transcurso del tiempo, se desarrollaron costumbres y culturas relacionadas con esa geografía que, al estar en armonía con la localización de esa sociedad, eran preferibles a leyes que se impusieran de forma arbitraria.",56.55354806255508,"En el contexto del Romanticismo, la geografía moldeaba a los individuos, y con el tiempo surgieron costumbres y cultura relacionadas con esa geografía, y estas, al estar en armonía con el lugar de la sociedad, eran mejores que las leyes impuestas arbitrariamente.",86.18877044365772
488,"De la manera que París es conocida como la capital de la moda del mundo contemporáneo, Constantinopla fue considerada como la capital de la moda de la Europa feudal.","Así como París se conoce como la ciudad de la moda en la actualidad, Constantinopla era considerada como tal en la Europa feudal.",56.251403227383726,"De la misma manera en que París es conocida como la capital de la moda del mundo contemporáneo, Constantinopla era considerada la capital de la moda de la Europa feudal.",87.34704870115961
489,Su renombre por ser un epicentro de lujo comenzó en aproximadamente 400 d.C. y duró hasta aproximadamente 1100 d.C.,Su fama de ser epicentro del lujo comenzó aproximadamente en 400 a. C y se extendió hasta aproximadamente 1100 d. C.,65.94462491461111,Su renombre como epicentro de lujo comenzó alrededor del año 400 d.C. y duró hasta aproximadamente el año 1100 d.C.,68.48498130915385
490,Su estatus disminuyó durante el siglo XII debido principalmente al hecho de que los cruzados habían regresado llevando regalos como sedas y especias que eran valoradas más de lo que ofrecían los mercados bizantinos.,"Durante el siglo XII su estatus decayó, sobre todo debido a que, a su regreso, los cruzados trajeron obsequios, como sedas y especias, a los que se les daba mayor valor que a los bienes ofrecidos en los mercados bizantinos.",51.27218978497885,Su estatus declinó durante el siglo XII principalmente debido al hecho de que los cruzados habían regresado trayendo regalos como sedas y especias que se valoraban más que lo que ofrecían los mercados bizantinos.,80.74636713375128
491,Fue entonces cuando se hizo la transferencia del título de Capital de la Moda de Constantinopla a París.,"El título de «capital de la moda» fue traspasado, a partir de entonces, de Constantinopla a París.",56.828062124655595,Fue en este momento que se realizó la transferencia del título de Capital de la Moda de Constantinopla a París.,75.95647423086486
492,El estilo gótico alcanzó su punto máximo en el período comprendido entre los siglos X y XI y el siglo XIV.,La cúspide del estilo gótico tuvo lugar en el período entre los siglos X-XI y el XIV.,57.3219108049344,El estilo gótico alcanzó su auge en el período entre los siglos X y XI y el siglo XIV.,84.2926487825473
493,Al principio el vestido estaba fuertemente influenciado por la cultura bizantina en el este.,"En un comienzo, la forma de vestir recibió gran influencia de la cultura bizantina en el este.",53.17713074244019,"Al principio, la vestimenta estaba fuertemente influenciada por la cultura bizantina en el este.",80.55974772771218
494,"Sin embargo, debido a la lentitud de los canales de comunicación, los estilos en el oeste podrían quedar rezagados entre 25 y 30 años.","No obstante, debido a la lentitud de los canales de comunicación, los estilos occidentales podrían llevar un retraso de unos 25 a 30 años.",61.146003701554655,"Sin embargo, debido a los lentos canales de comunicación, los estilos en Occidente podrían quedarse rezagados entre 25 y 30 años.",81.41044876122152
495,hacia el final de la Edad Media Europa occidental comenzó a desarrollar su propio estilo. uno de los mayores desarrollos de la época como resultado de las cruzadas la gente comenzó a usar botones para sujetar la ropa.,"Hacia fines de la Edad Media, Europa occidental empezó a desarrollar un estilo propio. Uno de los avances más significativos de esa época fue que, producto de las Cruzadas, las personas comenzaron a usar botones para abrochar sus prendas.",48.40619266868964,"Hacia el final de la Edad Media, Europa occidental comenzó a desarrollar su propio estilo. Uno de los mayores avances de la época, como resultado de las cruzadas, fue que la gente comenzó a usar botones para abrochar la ropa.",81.11729584411742
496,La agricultura de subsistencia es la agricultura llevada a cabo para la producción de alimentos suficientes para satisfacer sólo las necesidades del agricultor y su familia.,Se entiende por agricultura de subsistencia aquella cuyo objetivo es producir suficientes alimentos para atender exclusivamente las necesidades del agricultor y su grupo familiar.,55.68264380038064,La agricultura de subsistencia es la agricultura que se lleva a cabo para la producción de suficiente comida para satisfacer solo las necesidades del agricultor y su familia.,84.45668282967283
497,"La agricultura de subsistencia es un sistema simple, a menudo orgánico, que utiliza semillas salvas nativas de la ecorregión combinadas con la rotación de cultivos u otras técnicas relativamente simples para maximizar el rendimiento.","La agricultura de subsistencia es una práctica sencilla, generalmente orgánica, que combina el uso de semillas almacenadas originarias de la región ecológica con la rotación de cultivos u otros métodos comparativamente simples para maximizar la producción.",57.03373350864966,"La agricultura de subsistencia es un sistema sencillo, a menudo orgánico, que utiliza semillas guardadas nativas de la ecorregión, combinadas con la rotación de cultivos u otras técnicas relativamente simples para maximizar la producción.",84.1636236899083
