id,translated_hindi,origin_translation,origin_bleu,gpt_translation,gpt_bleu
456,"उसी तरह, सेना में भर्ती होने के बजाय, वे अब कैंबर पर आधारित थे ।",यही सेना पर भी लागू होता है क्योंकि सेना की रैंकिंग वर्ण पर आधारित होने के बजाय अब योग्यता पर आधारित हैं।,24.46953552344679,"यह वहीं पर लागू होता है सेना के लिए भी, क्योंकि सेना की रैंकिंग अब वर्ग के आधार पर नहीं बल्कि क्षमता के आधार पर निर्धारित की जा रही थी।",13.452587803922158
457,फ्रांसीसी क्रांति ने दूसरे देश के लोगों को अपनी क्रांति शुरू करने के लिए भी कई अन्य दमनकारी वर्ग को प्रेरित किया.,फ़्रांसीसी क्रांति ने दूसरे देशों में मौजूद कामगार वर्ग के कई दमित लोगों को भी अपनी-अपनी क्रांतियां शुरू करने की प्रेरणा दी.,52.790009710288,फ्रेंच क्रांति ने अन्य देशों के दबाए गए श्रमिक वर्ग के कई लोगों को अपनी खुद की क्रांतियाँ शुरू करने के लिए प्रेरित किया।,52.432532985831855
458,वह इस रोज़मर्रा की ज़िंदगी से परे मामलों में गहरी दिलचस्पी रखता था ।,मोहम्मद इस सांसारिक जीवन से परे मामलों में गहरी रुचि रखते थे। वे अक्सर चिंतन के लिए एक गुफा का उपयोग करते थे जिसे “नूर” (प्रकाश) के पर्वत पर “हीरा” के रूप में जाना जाता है।,19.340864597276436,"मुहम्मद इस सांसारिक जीवन से परे मामलों में गहरी रुचि रखते थे। वह अक्सर ""हिरा"" नाम की एक गुफा में जाते थे, जो ""नूर"" (प्रकाश) पर्वत पर स्थित है, ध्यान के लिए।",21.039635977337664
459,"उसने खुद को, जो उस समय बच गया था, उसकी आध्यात्मिक इच्छाओं की एक बहुत ही सजीव तसवीर पेश की ।","उन्होंने खुद को एकांत करा , जो कई समय तक रहा, यह मुहम्मद के आध्यात्मिक झुकाव की एक बहुत ही उज्ज्वल छवि देता है।",29.95749168152076,"गुफा स्वयं, जो समय का सामना करते हुए बची रही, मुहम्मद की आध्यात्मिक प्रवृत्तियों की बहुत जीवंत छवि प्रस्तुत करती है।",23.400134525660718
460,"एक पहाड़ की चोटी पर उत्तर - पश्‍चिम की ओर है, गुफा बाक़ी के संसार से पूरी तरह भिन्‍न है ।",मक्का के उत्तर में स्थित पहाड़ों में से एक के शीर्ष पर स्थित गुफा दुनिया के बाकी हिस्सों से पूरी तरह कटी हुई है।,24.858274383764194,مکہ کے شمال میں واقع پہاڑوں میں سے ایک کی چوٹی پر واقع یہ غار دنیا سے بالکل علیحدہ ہے۔,0.0
461,"दरअसल, अगर एक व्यक्‍ति यह जानता है कि वह अस्तित्व में है, तो भी यह आसानी से मिल सकती है ।","असल में, किसी को इसकी मौजूदगी का पता होने पर भी इसे ढूँढना बिल्कुल भी आसान नहीं है. एक बार गुफ़ा में पहुँच जाने पर, वहाँ आप एकदम अकेले हो जाते हैं.",12.564388471982198,"वास्तव में, यह वास्तव में ढूंढना आसान नहीं है, भले ही कोई जानता हो कि यह मौजूद है। एक बार गुफा के भीतर, यह पूरी तरह से अलगाव होता है।",19.233708481982113
462,"इसके अलावा, कोई और चीज़ साफ - सुथरी, ऊपर और आस - पास के पहाड़ों के अलावा और कुछ नहीं देखी जा सकती ।","ऊपर साफ़ वातावरण, सुंदर आसमान और आस-पास के कई पहाड़ों के अलावा और कुछ भी नहीं नज़र आता है. इसलिए इस गुफ़ा के अंदर से दुनिया का छोटा सा हिस्सा ही देखा या सुना जा सकता है.",30.17949394195097,"कुछ भी नहीं देखा जा सकता है, सिवाए ऊपर के स्वच्छ, खूबसूरत आसमान और चारों ओर के कई पहाड़ों के। इस गुफा के अंदर से इस दुनिया का बहुत कम देखा या सुना जा सकता है।",21.360265192502943
463,"जीजा में महान पिरामिड, सिर्फ सात चमत्कारों में से एक है जो आज भी मौजूद हैं ।",गीज़ा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है।,39.065214454886295,गिज़ा का महान पिरामिड सात आश्चर्यों में से एकमात्र ऐसा है जो आज भी खड़ा है।,42.96115323730753
464,"तीसरे शताब्दी में मिस्रियों द्वारा बनाए गए, मृत फ़िरौन का सम्मान करने के लिए बनायी गयी अनेक बड़ी ईंटों में से एक है ।","तीसरी शताब्दी ईसा पूर्व में मिस्रियों द्वारा निर्मित, ग्रेट पिरामिड मृत फिरौन का सम्मान करने के लिए निर्मित कई बड़ी पिरामिड संरचनाओं में से एक है।",48.14841337518297,"तीसरी सदी ईसा पूर्व में मिस्र के लोगों द्वारा निर्मित, ग्रेट पिरामिड उन कई बड़े पिरामिड संरचनाओं में से एक है जिसे मृत फिरौन को सम्मानित करने के लिए बनाया गया था।",36.237825324343106
465,"मृत लोगों की मिस्र की घाटी में, जीजा पीतोरो, या ""Gacios"" में अनेक पिरामिड हैं (जिस में सबसे बड़ी पिरामिड है, अनेक छोटी कब्रों, अनेक मंदिरों, और महान स्पोक्स है) ।","गीज़ा पठार, “गीज़ा नेक्रोपोलिस” या मृतकों की मिस्र की घाटी में कई पिरामिड (जिनमें से द ग्रेट पिरामिड सबसे बड़ा है), कई छोटी कब्रें, कई मंदिर और महान स्फिंक्स हैं.",43.479509140965746,"गिज़ा पठार, या ""गिज़ा नेक्रोपोलिस"" मिस्र के मृतकों की घाटी में कई पिरामिडों (जिनमें से महान पिरामिड सबसे बड़ा है), कई छोटे समाधियों, कई मंदिरों, और महान स्पिंक्स को समाहित करता है।",39.35177124408597
466,"फिरौन कुफुस का सम्मान करने के लिए महान पिरामिड बनाया गया, और छोटे से छोटे पिरामिडों, कब्रों, और मंदिरों को कुफुस की पत्नियों और परिवार के सदस्यों का सम्मान करने के लिए बनाया गया था।","महान पिरामिड फेरो खुफू के सम्मान में बनाया गया था, और कई छोटे पिरामिड, कब्र और मंदिरों का निर्माण खुफू की पत्नियों और परिवार के सदस्यों के सम्मान में किया गया था।",58.75025172502069,"महान पिरामिड का निर्माण फराओ खुफू की इज्जत के लिए किया गया था, और कई छोटे पिरामिड, कब्रें, और मंदिर खुफू की पत्नियों और परिवार के सदस्यों की इज्जत के लिए बनाए गए थे।",53.132845707587386
467,"""पवन"" निशान एक वी और ""नीचे निशान"" की तरह दिखता है और एक वर्ग इसके नीचे के हिस्से की तरह है.",“अप बो” चिह्न वी की तरह दिखता है और “डाउन बो” चिन्ह स्टेपल की तरह दिखता है या ऐसे चौकोर जैसा जिसका निचला हिस्सा गायब हो।,24.07844946685548,"""ऊपर की ओर झुकने का चिह्न V जैसा दिखता है और 'नीचे की ओर झुकने का चिह्न' स्टेपल या एक वर्ग की तरह है जिसका नीचे का हिस्सा गायब है।""",27.380453276135636
468,"ऊपर का मतलब है कि आप धक्का पर शुरू करना चाहिए और धनुष धक्का, और नीचे का मतलब है कि आप pag पर शुरू करना चाहिए (है जहां आपका हाथ धनुष पकड़ रहा है) और धनुष खींच.",आगे का मतलब यह है कि आपको शीर्ष से शुरू कर कमान को धकेलना चाहिए और पीछे का मतलब यह है कि आपको फ़्रॉग (जहां से आप हाथ से कमान को पकड़ते हैं) से शुरू कर कमान को खींचना चाहिए.,34.54371622904934,"""ऊपर"" का मतलब है कि आपको सिरें से शुरू करना चाहिए और धनुष को धकेलना चाहिए, और ""नीचे"" का मतलब है कि आपको फ़्रॉग से शुरू करना चाहिए (जहाँ आपका हाथ धनुष को पकड़ रहा है) और धनुष को खींचना चाहिए।",54.45909599238945
469,"एक पंख आमतौर पर नरम आवाज़ पैदा करता है, जबकि एक नीचे धनुष मजबूत और अधिक दावायोग्य है.","एक ऊपरी-चाप आमतौर पर एक मृदु ध्वनि उत्पन्न करता है, जबकि एक निचला-चाप मजबूत और अधिक मुखर होता है।",38.26437142546923,"एक ऊपर की ओर खिंचाव आमतौर पर एक नरम ध्वनि उत्पन्न करता है, जबकि एक नीचे की ओर खिंचाव अधिक मजबूत और अधिक आत्मविश्वासी होता है।",35.27128675073157
470,"अपनी छाप में पेंसिल के लिए स्वतंत्र रहिए, लेकिन याद रखिए कि छपाई के चिह्न संगीत के लिए हैं, इसलिए आम तौर पर उनका सम्मान किया जाना चाहिए ।","अपने खुद के मार्क्स पर लिखने के लिए स्वतंत्र महसूस करें, लेकिन याद रखें कि म्यूज़िकल कारणों से प्रिंटेड बोइंग मार्क्स भी होते हैं, इसलिए आमतौर पर उनका सम्मान करना चाहिए.",42.745902764422084,"अपने खुद के निशान बनाने में संकोच न करें, लेकिन याद रखें कि मुद्रित झुकने के निशान एक संगीत कारण के लिए हैं, इसलिए उन्हें आमतौर पर सम्मानित किया जाना चाहिए।",42.78087419483049
471,"राजा लूई XVI, रानी मारी ने अपने दो छोटे बच्चों को (11 साल की उम्र में मारी और चार साल के लुई-क्लास) और राजा मैडम इलीशिबा को, 6 अक्टूबर 2007 को, बाज़ार की एक भीड़ द्वारा पैरिस ले जाया गया ।","घबराए हुए राजा लुईस XVI, रानी मैरी एंटोनेट और उनके दो बच्चे (11 साल की मैरी थैरेस और चार साल का लुईस चार्ल्स) और राजा की बहन मैडम एलिजावेथ को 6 अक्टूबर 1789 को बाज़ार में मौजूद महिलाओं की भीड़ ने वर्साय से वापस पेरिस जाने के लिए मजबूर किया था.",32.404566951100946,"भयभीत राजा लुई XVI, रानी मैरी एंटोनेट, उनके दो छोटे बच्चे (11 साल की मैरी थेरिस और 4 साल के लुई-चार्ल्स) और राजा की बहन, मैडम एलिजाबेथ, 6 अक्टूबर 1789 को एक बाजार की महिलाओं की भीड़ द्वारा वर्साइल्स से पेरिस लौटने के लिए मजबूर किया गया।",38.99719115229316
472,"एक गाड़ी में, वे वापस पैरिस चले गए और लोगों की भीड़ ने राजा और रानी के खिलाफ धमकी देने और उन्हें डराने की भीड़ से घेर लिया ।",महाराजा और महारानी के ख़िलाफ़ चीखते-चिल्लाते लोगों की भीड़ से घिरी एक गाड़ी में सफर करते हुए वे लोग पेरिस वापस आए.,38.99530638391726,"एक गाड़ी में, वे पेरिस वापस यात्रा कर रहे थे, चारों ओर से एक भीड़ के द्वारा घेरे हुए, जो राजा और रानी के खिलाफ चिल्लाते और धमकियाँ देते हुए।",36.0629252656625
473,लोगों की भीड़ ने राजा और रानी को मजबूर कर दिया कि वे अपनी साइकिलें खुली रखें ।,लोगों की भीड़ ने राजा और रानी को अपनी गाड़ी की खिड़की खोलने के लिए मजबूर किया.,51.60351331910022,भीड़ ने राजा और रानी को उनकी गाड़ी की खिड़कियां पूरी तरह खोलने के लिए मजबूर किया।,39.00063488696481
474,एक वक्‍त ऐसा आया जब भीड़ के एक सदस्य ने डरी रानी के सामने राजकीय पहरेदार के सिर को हिलाकर रख दिया ।,एक मौके पर तो भीड़ में मौजूद किसी व्यक्ति ने घबराई हुई महारानी के सामने ही वर्सेल्स में मारे गए शाही अंगरक्षक का सिर पकड़कर हिला दिया.,23.344620268476383,"एक समय पर, एक उन्मादी के सदस्य ने वर्साई में मारे गए एक शाही गार्ड का सिर भयभीत रानी के सामने लहराया।",29.89350048743097
475,फिलीपींस की जीत में संयुक्‍त राष्ट्र के युद्ध के खर्चों को स्वयं के लोगों के लिए भुगतान किया गया ।,फिलीपींस की विजय में अमेरिकी साम्राज्यवाद के युद्ध व्यय का भुगतान फिलिपिनो के लोगों ने खुद किया था.,34.02335527947283,अमेरिकी साम्राज्यवाद द्वारा फिलीपींस के अधिग्रहण के लिए युद्ध व्यय फिलीपीनी लोगों ने स्वयं चुकाए।,27.79663827047833
476,अमरीका की सरकार को कर देने के लिए कर देने के लिए उन्हें मजबूर किया गया ।,"वे अमेरिकी स्ट्रीट औपनिवेशिक शासन को करों का भुगतान करने के लिए मजबूर कर रहे थे, जो कि व्यय का एक बड़ा हिस्सा और फिल स्ट्रीट सरकार द्वारा वॉल स्ट्रीट बैंकिंग घरों के माध्यम से फिलीपीन सरकार के नाम पर लगाए गए बॉन्ड पर ब्याज को धोखा देने के लिए था।",15.612471348837003,उन्होंने अमेरिका के उपनिवेशी शासन को कर चुकाने के लिए मजबूर किया गया ताकि वह फिलीपींस सरकार के नाम पर वॉल स्ट्रीट बैंकिंग हाउसों के माध्यम से जारी किए गए बांड्स पर खर्च और ब्याज का एक बड़ा हिस्सा कवर कर सके।,18.604541125919155
477,"निःसंदेह, मूलतत्त्ववादी लोगों के धर्मशास्त्रीय शोषण से प्राप्त की गयी सुपर लाभ - सामग्री अमरीकी सम्राटवाद की मूल कमाई बन जाएगी ।","निश्चित रूप से, फिलिपिनो लोगों के शोषण से प्राप्त सुपरफास्टिट्स अमेरिकी साम्राज्यवाद के बुनियादी लाभ का गठन करेंगे।",31.15628511501289,"बिलकुल, फिलिपिनो लोगों के लंबे समय तक शोषण से प्राप्त सुपरप्रॉफिट्स अमेरिकी साम्राज्यवाद के मूल लाभों का गठन करेंगे।",29.97527426200107
478,एक व्यक्‍ति को इस संदर्भ को समझने के लिए संदर्भ को समझना चाहिए जिसने व्यवस्था की रचना को प्रेरित किया ।,टेम्पलर्स को समझने के लिए वह संदर्भ समझना ज़रूरी है जिसने आदेश दिए जाने की प्रेरणा दी थी.,33.059168013588796,टेम्पलर्स को समझने के लिए उस संदर्भ को समझना होगा जिसने इस आदेश के गठन को प्रेरित किया।,53.17397748254011
479,"यह युग जहाँ घटनाओं को सामान्य रूप से मध्य युग कहा जाता है, ११वीं, १२वीं, और १३वीं शताब्दियों में यूरोपीय इतिहास की अवधि का ज़िक्र किया गया है ।","जिस समय घटनाएँ हुई उसके युग को सामान्य रूप से यूरोप के इतिहास में 11वीं, 12वीं और 13वीं सदी (AD 1000-1300) में यूरोपियन इतिहास के उच्च मध्य युग की अवधि के रूप में बताया जाता है.",35.08288442778462,"जिस युग में ये घटनाएँ हुईं, उसे सामान्यतः उच्च मध्यकाल कहलाया जाता है, जो यूरोपीय इतिहास का 11वीं, 12वीं, और 13वीं सदी (ईस्वी 1000–1300) का समय है।",33.681529270471394
480,"मध्य युग से पहले मध्य युग और मध्य युग के बाद, सन्‌ 100 के आस - पास अधिवेशन के खत्म होते हैं ।",उच्च मध्य युग आरंभिक मध्य युग से पहले हुआ था और उसके बाद आधुनिक मध्य युग आया जिसका समापन 1500 के आसपास माना जाता है।,34.65687537694188,"उच्च मध्यकाल की पूर्ववर्ती अवधि प्रारंभिक मध्यकाल थी और इसके बाद लेट मध्यकाल आता है, जो परंपरा के अनुसार लगभग 1500 में समाप्त होता है।",15.264077453322267
481,"वैज्ञानिक जीव विज्ञानवाद एक ऐसा शब्द है जो विज्ञान में विचारों की एक व्यापक सीमा को घेरे रखता है, तकनीक-शश से या तकनीकी रूप से एक ठोस धारणा के लिए अनिवार्य है कि मानव नियति वैज्ञानिक नियमों और प्रौद्योगिकी के साथ जुड़े हुए वैज्ञानिक नियमों और उनके प्रदर्शन द्वारा प्रेरित किया जाता है।","टेक्नोलॉजिकल निर्धारणवाद एक ऐसा शब्द है, जो व्यवहार में विचारों की एक विस्तृत श्रृंखला को शामिल करता है, प्रौद्योगिकी-धक्का या तकनीकी अनिवार्यता से लेकर सख्त अर्थ तक कि मानव नियति वैज्ञानिक कानूनों और प्रौद्योगिकी में उनके प्रदर्शन से जुड़े एक अंतर्निहित तर्क से प्रेरित है।",45.96987883099776,"प्रौद्योगिकी निर्धारणवाद एक ऐसा शब्द है जो व्याव实践 में विचारों की एक विस्तृत श्रेणी को शामिल करता है, प्रौद्योगिकी-धक्का या प्रौद्योगिकी की अनिवार्यता से लेकर इस कड़े अर्थ तक कि मानव भाग्य एक अंतर्निहित तर्क द्वारा संचालित होता है जो वैज्ञानिक कानूनों और उनके प्रौद्योगिकी में प्रकट होने से जुड़ा होता है।",38.887473570633006
482,"और इस तकनीक का असर समाजों पर होता है, न कि समाजों पर, न कि सामाजिक हालत में ।",तकनीकी निर्धारण की ज़्यादातर व्याख्याएँ दो सामान्य विचारों के बारे में बताती हैं: तकनीकी विकास पर सांस्कृतिक या राजनीतिक असर का कोई भी प्रभाव नहीं पड़ता है और परिणामस्वरूप सामाजिक रूप से अनुकूलित होने के बजाय वह तकनीक निहित समाजों को “प्रभावित” करती है.,11.378668082594084,"प्रौद्योगिकी निर्धारण के अधिकांश व्याख्याएँ दो सामान्य विचारों को साझा करती हैं: कि प्रौद्योगिकी का विकास स्वयं एक ऐसा मार्ग अपनाता है जो अधिकतर सांस्कृतिक या राजनीतिक प्रभाव से परे होता है, और कि प्रौद्योगिकी तदनुसार समाजों पर ""प्रभाव"" डालती है जो अंतर्निहित होते हैं, न कि सामाजिक रूप से शर्तबद्ध।",12.81412267584628
483,"उदाहरण के लिए, एक व्यक्‍ति शायद कहे कि मोटर गाड़ी ज़रूरी है कि सड़क के विकास की ओर ले जाए ।","उदाहरण के लिए, कोई कह सकता है कि मोटर कार आवश्यक रूप से सड़कों के विकास को प्रभावित करती हैं।",36.46793491950719,"उदाहरण के लिए, कोई कह सकता है कि मोटर कार आवश्यक रूप से सड़कों के विकास की ओर ले जाती है।",48.131762506570716
484,"लेकिन, एक देश - भर में सड़क नेटवर्क केवल एक मुट्ठी भर कार के लिए आर्थिक रूप से काम नहीं कर रहा है, सो उत्पादन के नए तरीक़ों को कार मालिक की क़ीमत कम करने के लिए विकसित किया जाता है ।","हालाँकि, देशभर में बिछा सड़कों का जाल सिर्फ़ मुट्ठीभर कारों के लिए किफ़ायती नहीं था, इसलिए कार खरीदने का खर्च कम करने क लिए उत्पादन के नए-नए तरीके विकसित किए गए.",39.92507391222658,"हालांकि, केवल कुछ कारों के लिए एक राष्ट्रीय सड़क नेटवर्क आर्थिक रूप से व्यवहार्य नहीं है, इसलिए कार के स्वामित्व की लागत को कम करने के लिए उत्पादन के नए तरीके विकसित किए जा रहे हैं।",44.899017533362844
485,"इसके अलावा, सड़क पर दुर्घटनाओं का भी खतरा रहता है, जो शरीर को खराब करने के लिए नयी तकनीकों का आविष्कार करता है ।","सड़कों पर ज़्यादा दुर्घटना की वजह बहुत ज़्यादा कार ओनरशिप है, जिससे शरीर में हुई टूट-फूट को सुधारने के लिए हेल्थकेयर में नई तकनीकों के आविष्कार को बढ़ावा मिला है.",29.073017579703127,"मास कार ownership के कारण सड़क पर दुर्घटनाओं की उच्च आवृत्ति होती है, जिसके परिणामस्वरूप घायल शरीरों की मरम्मत के लिए स्वास्थ्य देखभाल में नई तकनीकों का आविष्कार होता है।",34.163252003311925
486,"रोमियनवाद की संस्कृति का एक बड़ा तत्व था, जो गोट्‌स, फौटे, और श्‍लेगॆल जैसे लेखकों से बनी थी ।","रूमानियत में सांस्कृतिक नियतिवाद का बड़ा तत्व था, जो गोएथे, फिच्ते और श्लेगल जैसे लेखकों से लिया गया.",41.37561376960696,"रोमांसवाद में सांस्कृतिक निर्धारण का एक बड़ा तत्व था, जो गोएथे, फिख्टे और श्लेगल जैसे लेखकों से प्रेरित था।",46.78709242413577
487,"रोमी समाजवाद के संदर्भ में, ढाले गए व्यक्‍तियों, और समय - समय पर उस भूगोल और संस्कृति से सम्बन्धित रिवाज़ों और संस्कृति उत्पन्‍न हुई, और ये समाज की जगह के सामंजस्य में थे, जिसका प्रयोग क़ानूनों के आधार पर किया गया था ।","स्वच्छंदतावाद के संदर्भ में, भूगोल ने व्यक्तियों को ढाला और समय के साथ-साथ उस भूगोल से जुड़े रीति-रिवाज और संस्कृति उत्पन्न हुई. समाज के स्थान के मुताबिक होने की वजह से ये लोग मनमाने ढंग से लगाए गए कानूनों से कहीं बेहतर थे.",35.86184850654045,"रोमांटिकवाद के संदर्भ में, भूगोल ने व्यक्तियों को आकार दिया, और समय के साथ उस भूगोल से संबंधित रीति-रिवाज और संस्कृति का विकास हुआ, और ये, समाज के स्थान के साथ सामंजस्य में होने के नाते, मनमाने तरीके से लागू किए गए कानूनों की तुलना में बेहतर थे।",36.970962109932756
488,"इस प्रकार पैरिस को उस समय के संसार की फैशन राजधानी के तौर पर जाना जाता है, उस रीति से टिरॉना यूरोप की राजधानी के रूप में माना जाता था ।",जिस तरह पेरिस को आज की दुनिया की फ़ैशन राजधानी के रूप में जाना जाता है उसी तरह कॉन्स्टेंटिनोपल को सामंती यूरोप की फैशन राजधानी के रूप में माना जाता था.,47.93184839855121,"जैसे पैरी को समकालीन दुनिया की फैशन राजधानी के रूप में जाना जाता है, वैसे ही कॉन्स्टेंटिनोपल को फ्यूडल यूरोप की फैशन राजधानी माना जाता था।",46.60133501297977
489,"सन्‌ 400 के आस - पास ऐशो - आराम की ज़िंदगी जीने के लिए इसका नाम था, करीब 1100 ए. डी.",विलासिता के एक उपरिकेंद्र होने के लिए इसको लगभग 400 A.D से  1100 A.D तक जाना गया।,24.45464987299245,यह प्रसिद्धि लक्जरी के केंद्र के रूप में लगभग 400 ईस्वी में शुरू हुई और लगभग 1100 ईस्वी तक जारी रही।,11.779420108537082
490,"यह बात खासकर उन लोगों के बारे में कही जा सकती है, जो इस बात से सहमत नहीं थे कि रोम के लोग, रेशम और बलसान जैसे तोहफे लेकर वापस आए थे ।","इसकी स्थिति बारहवीं शताब्दी के दौरान मुख्य रूप से इस बात के कारण घट गई थी कि धर्म योद्धा रेशम और मसालों जैसे उपहार ले कर आए, जो कि बाइज़ेन्टिन बाजारों की पेशकश की तुलना में अधिक मूल्यवान थे।",18.53596000579387,"इसकी स्थिति बारहवीं सदी के दौरान इस तथ्य के कारण गिर गई कि क्रूसेडर्स उपहारों के साथ लौटे, जैसे कि रेशम और मसाले, जो बाइजेंटाइन बाजारों द्वारा पेश किए गए सामानों की तुलना में अधिक मूल्यवान थे।",17.32023810402766
491,उस वक्‍त चर्च के पादरियों को पैरिस से पैरिस भेजा गया था ।,यह वो समय था जब कॉन्स्टेंटिनोपल को हटाकर पेरिस को फैशन राजधानी का खिताब दिया गया था।,16.28407426953086,इस समय फैशन राजधानी का título कन्स्टांटिनोपल से पेरिस में स्थानांतरित किया गया।,13.949303221365872
492,उस ज़माने में 10वीं - 11वीं सदी और 14वीं सदी के बीच के दौर की सबसे बड़ी शैली खड़ी थी ।,10वीं से लेकर 11वीं सदी के बीच और 14वीं सदी में गोथिक स्टाइल चरम पर थी.,42.465170117997445,गॉथिक शैली 10वीं - 11वीं शताब्दी और 14वीं शताब्दी के बीच अपने चरम पर पहुंच गई।,37.51710506271625
493,"शुरू - शुरू में, पूर्वी देशों की बाइज़ेन्टीनी संस्कृति का बहुत बड़ा असर हुआ ।","शुरुआत में पोशाक, पूर्व में बीजान्टिन संस्कृति से काफी प्रभावित थी।",28.083026397298116,शुरुआत में कपड़े पर पूर्व में बाइजेंटाइन संस्कृति का गहरा प्रभाव था।,30.207195946347053
494,"लेकिन, धीमी संचार चैनलों के कारण, पश्‍चिम में स्टाइल २५ से ३० साल बाद रह सकते हैं ।",हालाँकि धीमे कम्युनिकेशन चैनल की वजह से पश्चिम का रहन-सहन 25-30 साल पीछे जा सकता है.,18.184231150863315,"हालांकि, धीमे संचार चैनलों के कारण, पश्चिम में शैलियाँ 25 से 30 साल पीछे रह सकती हैं।",46.59895956253284
495,"मध्य युग के पश्‍चिमी यूरोप के अन्त तक, अपनी शैली विकसित करने लगे ।",मध्य युग के अंत में पश्चिमी यूरोप ने अपनी शैली विकसित करना शुरू कर दिया. धर्मयुद्ध के परिणामस्वरूप उस समय के सबसे बड़े विकास में से एक लोगों ने कपड़ों को बाँधने के लिए बटन का उपयोग करना शुरू किया,23.61309847249909,"मध्य युग के अंत की ओर पश्चिमी यूरोप ने अपनी स्वयं की शैली विकसित करनी शुरू की। उस समय का एक बड़ा विकास क्रूसेड्स के परिणामस्वरूप हुआ, जब लोगों ने कपड़ों को बांधने के लिए बटन का उपयोग करना शुरू किया।",22.695526444210696
496,खेती - बाड़ी के लिए खेती - बाड़ी की जाती है क्योंकि खेती - बाड़ी करनेवालों और उनके परिवार की ज़रूरतों को पूरा करने के लिए काफी भोजन तैयार किया जाता है ।,निर्वाह कृषि केवल कृषक तथा उसके परिवार की आवश्यकताओं को पूरा करने और पर्याप्त भोजन उत्पादन के लिए की जाती है।,35.99072152327132,न्यूनतम कृषि वह कृषि है जो कृषि करने वाले और उनके परिवार की आवश्यकताओं को पूरा करने के लिए पर्याप्त भोजन उत्पादन के लिए की जाती है।,42.724691648415046
497,"इसके अलावा, बीज को अच्छी तरह बढ़ने के लिए अलग - अलग किस्म के बीज की पैदावार करनी पड़ती है, जो बीज को बढ़ने के लिए इस्तेमाल किया जाता है ।","जीविका आधारित खेती एक आसान, अक्सर जैविक, प्रणाली है जिसमें ज़्यादा से ज़्यादा फ़सल लेने के लिए स्थानीय भौगोलिक इलाके के सहेजे गए बीज को फ़सल चक्र या दूसरी अपेक्षाकृत आसान तकनीकों का इस्तेमाल किया जाता है.",23.319187615727394,"जीविकोपार्जन कृषि एक सरल, अक्सर जैविक, प्रणाली है जो पारिस्थितिकी क्षेत्र में स्वाभाविक रूप से उत्पन्न बीजों का उपयोग करती है, जिसे फसल चक्रण या अन्य अपेक्षाकृत सरल तकनीकों के साथ मिलाकर उपज को अधिकतम करने के लिए उपयोग किया जाता है।",18.978926935795563
