id,translated_portu,origin_translation,origin_bleu,gpt_translation,gpt_bleu
504,"Algumas crianças selvagens foram confinadas por pessoas (geralmente seus próprios pais); em alguns casos, esse abandono infantil foi devido à rejeição dos pais da grave deficiência intelectual ou física de uma criança.","Essas crianças são chamadas de ""ferozes"" ou selvagens. Algumas dessas crianças foram confinadas por pessoas (normalmente pelos próprios pais); em alguns casos, o abandono dessa criança se deu à rejeição da criança por partes dos pais por causa de sua grave deficiência intelectual ou física.",59.41735456909933,"Essas crianças são chamadas de ""selvagens"" ou ""ferais"". Algumas crianças ferais foram confinadas por pessoas (geralmente seus próprios pais); em alguns casos, esse abandono infantil ocorreu devido à rejeição dos pais em relação a uma grave deficiência intelectual ou física da criança.",73.41045326209787
505,Crianças ferais podem ter sofrido abuso infantil grave ou trauma antes de serem abandonadas ou fugirem.,"Crianças que são revoltadas podem ter sofrido sérios traumas ou abusos na infância, antes de serem abandonadas ou terem fugido de casa.",51.18875005198017,Crianças selvagens podem ter passado por abusos severos ou traumas antes de serem abandonadas ou fugirem.,61.54001927880029
506,Alega-se que outros foram criados por animais; alguns dizem ter vivido na natureza por conta própria.,Supõe-se que outras foram criadas por animais; dizem que algumas viveram por conta própria na selva.,55.47757811701462,Outros alegam ter sido criados por animais; alguns dizem ter vivido na selva sozinhos.,60.62859443620733
507,"Quando completamente criado por animais não humanos, a criança selvagem exibe comportamentos (dentro dos limites físicos) quase inteiramente como os do animal de cuidado particular, como seu medo ou indiferença para com os seres humanos.","Quando completamente criada por animais, a criança selvagem exibe comportamentos (dentro dos limites físicos) quase inteiramente semelhantes aos do animal de estimação particular, como seu medo ou indiferença para com os humanos.",84.84786087106222,"Quando completamente criado por animais não humanos, a criança selvagem exibe comportamentos (dentro de limites físicos) quase inteiramente semelhantes aos do animal cuidador específico, como seu medo ou indiferença em relação aos humanos.",79.70901710708024
508,"Enquanto a aprendizagem baseada em projetos deve tornar a aprendizagem mais fácil e interessante, o andaime vai um passo além.","Embora a aprendizagem baseada em projetos torne a aprendizagem mais fácil e interessante, o método de andaime vai um passo além.",80.76257002084132,"Enquanto a aprendizagem baseada em projetos deve tornar o aprendizado mais fácil e interessante, o suporte vai um passo além.",84.12544320225675
509,"O andaime não é um método de aprendizagem, mas sim uma ajuda que fornece apoio a indivíduos que estão passando por uma nova experiência de aprendizagem, como o uso de um novo programa de computador ou o início de um novo projeto.","O scaffolding não é um método de aprendizado, mas sim uma ajuda para alunos que estão passando por uma nova experiência de aprendizado, como usar um novo computador ou começar um novo projeto.",69.87347961867472,"A estruturação não é um método de aprendizagem, mas sim um auxílio que oferece suporte a indivíduos que estão passando por uma nova experiência de aprendizado, como utilizar um novo programa de computador ou iniciar um novo projeto.",71.52563596340777
510,"Os andaimes podem ser virtuais e reais, em outras palavras, um professor é uma forma de andaime, mas o mesmo acontece com o homenzinho do Microsoft Office.","Os scaffolds podem ser virtuais ou presenciais, em outras palavras, um professor pode ser considerado um scaffold, assim como aquele clipezinho falante do Microsoft Office.",52.982285129090826,"Os andaimes podem ser tanto virtuais quanto reais, em outras palavras, um professor é uma forma de andaime, mas também é o pequeno clip de papel no Microsoft Office.",69.37631433346304
511,"Os andaimes virtuais são internalizados no software e destinam-se a questionar, solicitar e explicar procedimentos que podem ter sido desafiadores para o aluno lidar sozinho.","Os andaimes virtuais estão internalizados no software com o objetivo questionar, alertar e explicar procedimentos que podem ser desafiadores para o aluno lidar sozinho.",79.46049636744044,"Os andaimes virtuais estão internalizados no software e têm como objetivo questionar, instigar e explicar procedimentos que podem ter sido desafiadores demais para o aluno lidar sozinho.",78.58756120716409
512,"As crianças são colocadas no Foster Care por uma ampla variedade de razões que vão desde negligência, abuso e até extorsão.","As crianças são colocadas em casas de acolhimento por uma infinidade de razões, que vão desde negligência a abuso e até mesmo extorsão.",62.327904434202054,"As crianças são colocadas em Adoção Temporária por uma ampla variedade de razões que vão desde negligência, abuso e até mesmo extorsão.",77.53326648491694
513,"Nenhuma criança deve ter que crescer em um ambiente que não seja carinhoso, carinhoso e educacional, mas sim.","Nenhum criança deveria crescer em um ambiente que não nutre, cuida e educa, mas isso acontece.",57.33044984457929,"Nenhuma criança deveria ter que crescer em um ambiente que não seja acolhedor, atencioso e educativo, mas muitas delas crescem.",59.59504158905321
514,Percebemos que o Sistema de Cuidado Foster é uma zona de segurança para essas crianças.,Nós enxergamos o Sistema de Acolhimento Familiar como uma zona de segurança para essas crianças.,57.286267654286824,Nós percebemos o Sistema de Adoção como uma zona de segurança para essas crianças.,71.62897609986402
515,"Nosso sistema de cuidados adotivos deve fornecer casas seguras, cuidadores amorosos, educação estável e cuidados de saúde confiáveis.","A nossa plataforma de adoção tem o dever de providenciar lares seguros, cuidadores amorosos, educação regular e cuidados médicos garantidos.",43.985819472984055,"Nosso sistema de acolhimento familiar deve fornecer lares seguros, cuidadores amorosos, educação estável e cuidados de saúde confiáveis.",74.95852085188895
516,Supõe-se que os cuidados de Foster forneçam todas as necessidades que faltavam no lar de onde foram anteriormente retirados.,Supõe-se que os cuidados adotivos satisfaçam a todas as necessidades que faltavam na casa de onde foram tirados.,67.92532214154576,O acolhimento familiar deve fornecer todas as necessidades que estavam faltando no lar de onde foram retiradas anteriormente.,56.362074229764445
517,A Internet combina elementos de comunicação interpessoal e de massa.,A internet combina elementos de comunicação tanto interpessoais quanto de massa.,74.11826122290368,A internet combina elementos tanto da comunicação de massa quanto da comunicação interpessoal.,61.26975751926283
518,As características distintas da Internet levam a dimensões adicionais em termos da abordagem de usos e gratificações.,As características distintas da Internet levam a dimensões adicionais em termos de abordagem de usos e gratificações.,96.41555435524619,As características distintas da Internet levam a dimensões adicionais em termos da abordagem de usos e gratificações.,100.0
519,"Por exemplo, “aprender” e “socialização” são sugeridas como motivações importantes para o uso da Internet (James et al., 1995).","Por exemplo, ""aprendizado"" e ""socialização"" são indicados como motivações importantes para a utilização da internet  (James et al., 1995).",65.06569979491641,"Por exemplo, ""aprendizado"" e ""socialização"" são sugeridos como motivações importantes para o uso da Internet (James et al., 1995).",81.46341465612275
520,“Envolvimento pessoal” e “relações contínuas” também foram identificados como novos aspectos de motivação por Eighmey e McCord (1998) quando investigaram as reações do público aos sites.,“Envolvimento pessoal” e “relacionamentos com continuidade” também foram identificados como novas características de motivação por Eighmey e McCord (1998) quando estudaram sobre as reações do público às páginas da web.,65.8712587206845,“Envolvimento pessoal” e “relacionamentos contínuos” também foram identificados como novos aspectos motivacionais por Eighmey e McCord (1998) quando investigaram as reações do público a sites.,82.91231509886826
521,"O uso de gravação de vídeo levou a importantes descobertas na interpretação de micro-expressões, movimentos faciais que duram alguns milissegundos.","O uso da gravação de vídeo levou a importantes descobertas na interpretação de microexpressões, movimentos faciais que duram alguns milissegundos.",94.98960930821038,"O uso de gravação em vídeo levou a descobertas importantes na interpretação de microexpressões, movimentos faciais que duram apenas alguns milissegundos.",84.32265575853197
522,"Em particular, afirma-se que pode-se detectar se uma pessoa está mentindo interpretando micro-expressões corretamente.","Particularmente, alega-se que uma pessoa consegue detectar se outra pessoa está mentindo através da interpretação correta de microexpressões.",55.85710194106822,"Em particular, afirma-se que é possível detectar se uma pessoa está mentindo interpretando corretamente micro-expressões.",84.42785113213505
523,"Oliver Sacks, em seu artigo The President’s Speech, indicou como as pessoas que são incapazes de entender a fala por causa de danos cerebrais são, no entanto, capazes de avaliar a sinceridade com precisão.","Oliver Sacks, em seu artigo O Discurso do Presidente, indicou como as pessoas que são incapazes de entender a fala por causa de dano cerebral são, apesar disso, capazes de avaliar sinceridade com precisão.",79.17151711939056,"Oliver Sacks, em seu artigo O Discurso do Presidente, indicou como as pessoas que não conseguem entender a fala devido a danos cerebrais, mesmo assim, são capazes de avaliar a sinceridade com precisão.",68.5138505560565
524,Ele até sugere que tais habilidades na interpretação do comportamento humano podem ser compartilhadas por animais como cães domésticos.,Ele até sugere que tais habilidades de interpretação do comportamento humano podem ser compartilhadas por animais como cães domésticos.,96.04673851648772,Ele até sugere que tais habilidades em interpretar o comportamento humano podem ser compartilhadas por animais como os cães domésticos.,88.90345451116241
525,A pesquisa do século XX mostrou que existem dois conjuntos de variação genética: oculta e expressa.,Pesquisa do século XX concluiu que há duas maneiras de variação genética: secreta e manifesta.,50.95987203158695,A pesquisa do século vinte mostrou que existem dois reservatórios de variação genética: oculta e expressa.,77.9716971729903
526,"A mutação adiciona nova variação genética, e a seleção remove-a do pool de variação expressa.",A mutação adiciona uma nova variação genética e a seleção a remove do agrupamento de variação expressa.,71.36272155636547,"Mutação adiciona nova variação genética, e a seleção remove-a do pool de variação expressa.",98.41398909620422
527,Segregação e recombinação embaralham a variação entre as duas piscinas a cada geração.,A segregação e a recombinação misturam a variação entre as duas bases com cada geração.,68.52992282324482,A segregação e recombinação embaralham a variação de um lado para o outro entre os dois grupos a cada geração.,64.86907837929006
528,"Na savana, é difícil para um primata com um sistema digestivo como o dos seres humanos satisfazer seus requisitos de aminoácidos a partir dos recursos vegetais disponíveis.","Na savana, é difícil para um primata com um sistema digestivo como o dos humanos, consumindo os recursos vegetais disponíveis, satisfazer suas exigências de aminoácidos.",77.69704774920456,"Na savana, é difícil para um primata com um sistema digestivo como o dos humanos satisfazer suas necessidades de aminoácidos a partir dos recursos vegetais disponíveis.",87.94969494658119
529,"Além disso, o fracasso em fazê-lo tem sérias consequências: depressão do crescimento, desnutrição e, finalmente, a morte.","Além disso, não fazer agir de acordo gera consequências graves: depressão severa, desnutrição e, em última instância, morte.",47.73909356771185,"Além disso, a falha em fazê-lo tem consequências graves: depressão do crescimento, desnutrição e, em última instância, morte.",67.00962013894866
530,"Os recursos vegetais mais facilmente acessíveis teriam sido as proteínas acessíveis nas folhas e leguminosas, mas estes são difíceis para primatas como nós digerir, a menos que sejam cozidos.","Os recursos de origem vegetal com uma maior acessibilidade seriam as proteínas em folhas e leguminosas, mas elas são difíceis para nós, primatas, digerirmos, a não ser que sejam cozidas.",56.750888659956644,"Os recursos vegetais mais facilmente acessíveis teriam sido as proteínas encontradas em folhas e leguminosas, mas estes são difíceis de digerir para primatas como nós, a menos que sejam cozidos.",85.69062766226212
531,"Em contraste, os alimentos de origem animal (formigas, cupins, ovos) não só são facilmente digeríveis, mas fornecem proteínas de alta quantidade que contêm todos os aminoácidos essenciais.","Entretanto, os alimentos de origem animal (formigas, cupins, ovos) não apenas são facilmente digeríveis, como também fornecem proteínas em grande quantidade que contêm todos os aminoácidos essenciais.",79.37501295204284,"Em contraste, os alimentos de origem animal (formigas, cupins, ovos) não apenas são facilmente digeríveis, mas também fornecem proteínas em alta quantidade que contêm todos os aminoácidos essenciais.",88.52188940125338
532,"Tudo considerado, não devemos nos surpreender se nossos próprios ancestrais resolveram seu ""problema de proteína"" da mesma maneira que os chimpanzés na savana fazem hoje.","Levando tudo isso em conta, não seria de espantar caso nossos próprios ancestrais tenham solucionado seus ""problemas de proteína"" mais ou menos como os chimpanzés da savana atuais o fazem.",46.24097662685525,,
533,Interrupção do sono é o processo de despertar propositadamente durante o seu período de sono normal e adormecer pouco tempo depois (10-60 minutos).,A interrupção do sono é um processo que consiste em acordar propositalmente durante o período normal do sono e adormecer logo depois (10–60 minutos).,62.21720471356262,A interrupção do sono é o processo de acordar intencionalmente durante o seu período normal de sono e adormecer novamente pouco tempo depois (10–60 minutos).,69.42194450634865
534,Isso pode ser feito facilmente usando um despertador relativamente silencioso para trazê-lo à consciência sem acordá-lo completamente.,Isto pode ser facilmente feito utilizando um despertador meio quieto para trazer ele à consciência sem acordá-lo de vez.,62.38529883964492,Isso pode ser feito facilmente usando um despertador relativamente silencioso para te trazer à consciência sem te acordar completamente.,85.19692796902244
535,"Se você se encontrar redefinindo o relógio durante o sono, ele pode ser colocado do outro lado da sala, forçando-o a sair da cama para desligá-lo.","Se você se vê redefinindo o relógio enquanto dorme, ele pode ser colocado do outro lado do quarto, forçando você a sair da cama para desligar ele",68.41003338921114,"Se você se pegar reiniciando o despertador enquanto dorme, pode colocá-lo do outro lado do quarto, obrigando-o a sair da cama para desligá-lo.",53.53991601884404
536,"Outras opções à base de biorritmo envolvem beber muito líquido (particularmente água ou chá, um diurético conhecido) antes de dormir, forçando a pessoa a se levantar para urinar.","Outras possibilidades com base no biorritmo incluem beber bastante líquido (especialmente água ou chá, um conhecido diurético) antes de dormir, pois força a pessoa a se levantar para urinar.",61.07688634104539,"Outras opções baseadas em biorritmos envolvem beber muitos líquidos (particularmente água ou chá, um diurético conhecido) antes de dormir, forçando a pessoa a se levantar para urinar.",87.01875321719663
537,A quantidade de paz interior que uma pessoa possui correlaciona-se opostamente com a quantidade de tensão no corpo e no espírito.,O nível de paz interior de uma pessoa se correlaciona de forma oposta ao seu nível de tensão corporal e espiritual.,49.49752598892778,A quantidade de paz interior que uma pessoa possui correlaciona-se de forma oposta à quantidade de tensão no corpo e no espírito.,88.22794503305421
538,"Quanto menor a tensão, mais positiva a força vital presente. Cada pessoa tem o potencial de encontrar paz e contentamento absolutos.","Quanto menor a tensão, mais positiva é a força vital presente. Toda pessoa tem o potencial para encontrar paz e contentamento absolutos.",87.65108286885068,"Quanto menor a tensão, mais positiva é a força vital presente. Cada pessoa tem o potencial de encontrar paz e contentamento absolutos.",96.98345862346886
539,Todos podem alcançar a iluminação. A única coisa que está no caminho deste objetivo é a nossa própria tensão e negatividade.,Todo mundo pode alcançar o esclarecimento. A única coisa que atrapalha essa meta é a nossa própria tensão e negatividade.,58.818844168536344,Todos podem alcançar a iluminação. A única coisa que impede esse objetivo é a nossa própria tensão e negatividade.,88.07563568783509
540,"O budismo tibetano é baseado nos ensinamentos de Buda, mas foram estendidos pelo caminho mahayana do amor e por muitas técnicas da Yoga indiana.","O budismo tibetano é baseado nos ensinamentos de Buda, mas foram ampliados pelo caminho do amor do Mahayana e por muitas técnicas do Yoga indiano.",80.76058196311742,"O Budismo Tibetano é baseado nos ensinamentos de Buda, mas foi ampliado pelo caminho Mahayana do amor e por várias técnicas do Yoga indiano.",72.70296061903227
541,"Em princípio, o budismo tibetano é muito simples. Consiste em Kundalini Yoga, meditação e o caminho do amor abrangente.","Em princípio, o budismo tibetano é muito simples. Ele consiste na Kundalini Yoga, na meditação e no caminho do amor abrangente.",82.81208200209791,"Em princípio, o Budismo Tibetano é muito simples. Consiste em Yoga Kundalini, meditação e o caminho do amor que abrange tudo.",76.6763911572351
542,"Com Kundalini Yoga a energia Kundalini (energia de iluminação) é despertada através de posturas de ioga, exercícios de respiração, mantras e visualizações.","Com a Ioga Kundalini, a energia kundalini (energia  iluminadora) é despertada através das posturas da ioga, exercícios de respiração, mantras e visualizações.",78.6361633243348,"Com o Kundalini Yoga, a energia Kundalini (energia de iluminação) é despertada através de posturas de yoga, exercícios de respiração, mantras e visualizações.",92.74294450260771
543,"O centro da meditação tibetana é o Yoga da Deidade. Através da visualização de várias divindades, os canais de energia são limpos, os chakras são ativados e a consciência da iluminação é criada.","A parte central da meditação tibetana é o Deity Yoga. Através da visualização de várias divindades, os canais de energia são limpos, os chacras são ativados e a consciência da iluminação é criada.",86.32857648824303,"O centro da meditação tibetana é o Yoga da Deidade. Através da visualização de várias deidades, os canais de energia são limpos, os chakras são ativados e a consciência de iluminação é criada.",94.76006072644284
544,"A Alemanha foi um inimigo comum na Segunda Guerra Mundial, levando à cooperação entre a URSS e os EUA. Com o fim da guerra, os confrontos de sistema, processo e cultura levaram a que os países caíssem.","A Alemanha era um vilão comum na Segunda Guerra Mundial, o que levou à cooperação entre a URSS e os EUA. Com o fim da guerra, os choques de sistema, processos e culturas levaram à desintegração dos países.",70.0280905896454,"A Alemanha foi um inimigo comum na Segunda Guerra Mundial, levando à cooperação entre a URSS e os EUA. Com o fim da guerra, os conflitos de sistema, processo e cultura levaram os países a se afastarem.",88.98507149397156
545,"Com dois anos do fim da guerra, os antigos aliados eram agora inimigos e a Guerra Fria começou.","Dois anos após o fim da guerra, os ex-aliados eram agora inimigos, e a Guerra Fria começou.",77.77135910419169,"Com dois anos do fim da guerra, os antigos aliados agora eram inimigos e a Guerra Fria começou.",90.13581014229896
546,"Foi para durar os próximos 40 anos e seria lutado por reais, por exércitos proxy, em campos de batalha da África para a Ásia, no Afeganistão, Cuba e muitos outros lugares.","O objetivo era durar pelos próximos 40 anos e, de fato, haveria liderança de tropas de reposição nos campos de batalha da África à Ásia, Afeganistão, Cuba e muitos outros lugares.",59.31434620306714,"Iria durar pelos próximos 40 anos e seria lutado de verdade, por exércitos indiretos, em campos de batalha da África à Ásia, no Afeganistão, em Cuba e em muitos outros lugares.",71.23067386836173
547,"Em 17 de setembro de 1939, a defesa polonesa já estava quebrada, e a única esperança era recuar e reorganizar ao longo da ponte romena.","Em 17 de setembro de 1939, a defesa polonesa já estava destruída e a única saída era recuar e se reagrupar ao longo da cabeça de ponte romena.",68.61038919203752,"Até 17 de setembro de 1939, a defesa polonesa já havia sido quebrada, e a única esperança era recuar e se reorganizar ao longo da cabeça de ponte romena.",79.42120289875284
548,"No entanto, esses planos foram tornados obsoletos quase da noite para o dia, quando mais de 800.000 soldados do Exército Vermelho da União Soviética entraram e criaram as frentes bielorrussa e ucraniana depois de invadir as regiões orientais da Polônia, violando o Tratado de Paz de Riga, o Pacto de Não-Agressão soviético-polaco e outros tratados internacionais, bilaterais e multilaterais.","No entanto, esses planos tornaram-se obsoletos quase da noite para o dia, quando mais de 800 mil soldados do Exército Vermelho da União Soviética criaram as frentes bielorrussa e ucraniana após invadir as regiões orientais da Polônia em violação do Tratado de Paz de Riga, o Pacto de Não Agressão Soviética-Polonesa, e outros tratados internacionais, bilaterais e multilaterais.",83.57849883463042,"No entanto, esses planos se tornaram obsoletos quase da noite para o dia, quando mais de 800.000 soldados do Exército Vermelho da União Soviética invadiram as regiões orientais da Polônia, criando as frentes bielorrussa e ucraniana, em violação ao Tratado de Paz de Riga, ao Pacto de Não-Agressão Soviético-Polonês e a outros tratados internacionais, tanto bilaterais quanto multilaterais.",80.9863152852543
549,O uso de navios para transportar mercadorias é de longe a maneira mais eficiente de mover grandes quantidades de pessoas e mercadorias pelos oceanos.,O uso de navios para transportar mercadorias é de longe o meio mais eficiente para movimentar pessoas e bens em larga escala pelos oceanos.,66.90956992614322,Usar navios para transportar mercadorias é de longe a forma mais eficiente de movimentar grandes quantidades de pessoas e bens através dos oceanos.,75.4062546467303
550,"O trabalho das marinhas tem sido tradicionalmente garantir que seu país mantenha a capacidade de mover seu povo e bens, ao mesmo tempo, interferindo com a capacidade do seu inimigo de mover seu povo e bens.","O trabalho das Marinhas têm sido tradicionalmente assegurar que seu país mantenha a capacidade de deslocar população e bens enquanto, ao mesmo tempo, interferem na capacidade de seus inimigos moverem seu próprio povo  e bens.",64.73751201692937,"O trabalho das marinhas tem sido tradicionalmente garantir que seu país mantenha a capacidade de mover seu povo e bens, enquanto, ao mesmo tempo, interfere na capacidade do inimigo de mover seu povo e bens.",90.04091608599767
551,Um dos mais notáveis exemplos recentes disso foi a campanha do Atlântico Norte da Segunda Guerra Mundial. Os americanos estavam tentando mover homens e materiais através do Oceano Atlântico para ajudar a Grã-Bretanha.,Um dos exemplos recentes mais notáveis disso foi a batalha do Atlântico Norte da Segunda Guerra Mundial. Os americanos estavam tentando deslocar homens e materiais pelo oceano Atlântico para ajudar a Grã-Bretanha.,84.42299483102556,Um dos exemplos mais notáveis recentes disso foi a campanha do Atlântico Norte da Segunda Guerra Mundial. Os americanos estavam tentando transportar homens e materiais através do Oceano Atlântico para ajudar a Grã-Bretanha.,91.71260942961295
552,"Ao mesmo tempo, a marinha alemã, usando principalmente U-boats, estava tentando parar esse tráfego.","Nesse mesmo momento, a organização da marinha da Alemanha, utilizando sobretudo U-boats, estava tentando acabar com esse tráfego.",44.79674745199299,"Ao mesmo tempo, a marinha alemã, utilizando principalmente submarinos, estava tentando parar esse tráfego.",81.07591000829854
553,"Se os Aliados tivessem falhado, a Alemanha provavelmente teria sido capaz de conquistar a Grã-Bretanha como o resto da Europa.","Se os Aliados tivessem falhado, a Alemanha provavelmente teria a capacidade de conquistar a Grã-Bretanha como fez com o resto da Europa.",83.7723402302553,"Se os Aliados tivessem falhado, a Alemanha provavelmente teria conseguido conquistar a Grã-Bretanha como havia feito com o resto da Europa.",79.52733870140021
554,As cabras parecem ter sido domesticadas pela primeira vez há cerca de 10.000 anos nas montanhas Zagros do Irã.,"Parece que as cabras tiveram sua domesticação pela primeira vez há aproximadamente 10 mil anos nas montanhas Zagros, no Irã.",54.14038670104251,"As cabras parecem ter sido domesticadas pela primeira vez há cerca de 10.000 anos nas Montanhas Zagros, no Irã.",91.28745218352795
555,"Culturas e tribos antigas começaram a mantê-los para facilitar o acesso ao leite, cabelo, carne e peles.","As culturas e tribos antigas começaram a mantê-los a fim de facilitar o acesso ao leite, pelos, carne e peles.",80.83768812570834,"Culturas e tribos antigas começaram a mantê-los para fácil acesso a leite, pelo, carne e peles.",83.2619356722882
556,"As cabras domésticas eram geralmente mantidas em rebanhos que vagavam em colinas ou outras áreas de pastagem, muitas vezes tendiam por pastores de cabras que eram frequentemente crianças ou adolescentes, semelhantes ao pastor mais conhecido. Esses métodos de pastoreio ainda são usados hoje.","As cabras domésticas geralmente eram mantidas em rebanhos que andavam nas colinas ou outras áreas de pastagem, frequentemente cuidadas por pastores que geralmente eram crianças ou adolescentes, semelhante ao pastor mais conhecido. Esses métodos de pastoreio ainda são usados hoje.",81.07618238687255,"As cabras domésticas eram geralmente mantidas em rebanhos que vagavam por colinas ou outras áreas de pastagem, frequentemente cuidadas por pastores de cabras, que eram muitas vezes crianças ou adolescentes, semelhante ao mais conhecido pastor de ovelhas. Esses métodos de pastoreio ainda são utilizados hoje.",82.3486853842468
557,Os vagões foram construídos na Inglaterra já no século 16.,Os wagonways foram construídos na Inglaterra a partir do século 16.,66.24773121658588,Caminhos de carroça foram construídos na Inglaterra já no século 16.,72.55597432706065
558,"Embora os vagões apenas consistiam em tábuas paralelas de madeira, eles permitiram que os cavalos puxando-os para alcançar maiores velocidades e puxar cargas maiores do que nas estradas ligeiramente mais ásperas do dia.","Embora os vagões consistissem apenas em pranchas paralelas de madeira, isto permitia que os cavalos os puxassem para atingir velocidades maiores e carregar cargas maiores nas estradas um pouco mais acidentadas.",58.88810637473071,"Embora as estradas de vagão consistissem apenas em tábuas de madeira paralelas, elas permitiam que os cavalos que as puxavam alcançassem maiores velocidades e puxassem cargas maiores do que nas estradas um pouco mais ásperas da época.",62.54751960551498
559,"Crossties foram introduzidas bastante cedo para manter as faixas no lugar. Gradualmente, no entanto, percebeu-se que as faixas seriam mais eficientes se tivessem uma ponta de ferro no topo.","Dormentes foram implementados bem no início, para manter os trilhos no lugar. Gradualmente, no entanto, percebeu-se que os trilhos seriam mais eficientes se tivessem uma capa de metal no topo.",63.793354055242744,"Os dormentes foram introduzidos relativamente cedo para manter os trilhos no lugar. Gradualmente, no entanto, percebeu-se que os trilhos seriam mais eficientes se tivessem uma faixa de ferro na parte superior.",68.44523346200772
560,"Isso se tornou prática comum, mas o ferro causou mais desgaste nas rodas de madeira dos vagões.","Isso se tornou uma prática comum, mas o ferro causava mais desgaste nas rodas de madeira dos vagões.",87.72006256903914,"Isso se tornou uma prática comum, mas o ferro causou mais desgaste nas rodas de madeira das carroças.",81.89891695030241
561,"Eventualmente, rodas de madeira foram substituídas por rodas de ferro. Em 1767, os primeiros trilhos de ferro integral foram introduzidos.","Eventualmente, as rodas de madeira foram substituídas por rodas de ferro. Em 1767, os primeiros trilhos totalmente de ferro foram introduzidos.",85.5464834457343,"Eventualmente, as rodas de madeira foram substituídas por rodas de ferro. Em 1767, os primeiros trilhos totalmente de ferro foram introduzidos.",85.5464834457343
562,"O primeiro transporte conhecido foi andar, os seres humanos começaram a andar eretos há dois milhões de anos com o surgimento do Homo Erectus (que significa homem reto).","O primeiro meio de transporte conhecido foi a caminhada. Os humanos começaram a andar eretos há dois milhões de anos, com o surgimento do Homo Erectus (que significa ""homem ereto"").",78.78117773450798,A primeira forma de transporte conhecida foi a caminhada. Os humanos começaram a andar em pé há dois milhões de anos com o surgimento do Homo Erectus (que significa homem ereto).,76.48695345601756
563,"Seus antecessores, o Australopithecus não andar na vertical como habitualmente.","Seu antecessor, o Australopiteco, não andava ereto como de costume.",50.05408350889985,"Seus predecessores, os Australopitecos, não andavam eretos com frequência.",43.55874828156093
564,"Especializações bípedes são encontradas em fósseis de Australopithecus de 4,2 a 3,9 milhões de anos atrás, embora Sahelanthropus possa ter andado em duas pernas há sete milhões de anos.","As adaptações de bipedalidade são encontradas nos fósseis de Australopithecus que datam entre 4,2 e 3,9 milhões de anos atrás. No entanto, o Sahelanthropus talvez tenha andado em pé, com as duas pernas, muito antes, há sete milhões de anos.",56.203011043252985,"As especializações bipedais são encontradas em fósseis de Australopithecus de 4,2-3,9 milhões de anos atrás, embora Sahelanthropus possa ter caminhado sobre duas pernas há até sete milhões de anos.",80.87654314713978
565,"Podemos começar a viver mais amigáveis com o meio ambiente, podemos nos unir ao movimento ambientalista, e podemos até ser ativistas, a fim de reduzir o sofrimento futuro em algum grau.","Podemos começar a viver de maneira mais amigável com o ambiente, podemos nos juntar ao movimento ambiental, e podemos até ser ativistas para reduzirmos o sofrimento futuro em algum grau.",77.32431934024473,"Podemos começar a viver de forma mais amigável com o meio ambiente, podemos nos juntar ao movimento ambiental e podemos até ser ativistas para reduzir o sofrimento futuro em algum grau.",82.10016518326574
566,"Isto é como o tratamento sintomático em muitos casos. No entanto, se não queremos apenas uma solução temporária, então devemos encontrar a raiz dos problemas, e devemos desativá-los.","Isso é exatamente como o tratamento sintomático em muitos casos. Entretanto, se não quisermos ter somente uma solução temporária, devemos encontrar a origem dos problemas e acabar com eles.",63.64920964883869,"Isso é como um tratamento sintomático em muitos casos. No entanto, se não quisermos apenas uma solução temporária, então devemos encontrar a raiz dos problemas e desativá-los.",88.52171566124103
567,"É bastante óbvio que o mundo mudou muito por causa dos avanços científicos e tecnológicos da humanidade, e os problemas se tornaram maiores por causa da superpopulação e do estilo de vida extravagante da humanidade.","É óbvio o bastante que o mundo mudou muito por conta dos avanços científicos e tecnológicos da raça humana, e problemas se tornaram maiores por causa da superpopulação e estilo de vida extravagante do homem.",81.26838730461114,"É óbvio que o mundo mudou muito devido aos avanços científicos e tecnológicos da humanidade, e os problemas se tornaram maiores devido à superpopulação e ao estilo de vida extravagante da humanidade.",85.51675286162993
568,"Após sua adoção pelo Congresso em 4 de julho, um rascunho escrito à mão assinado pelo presidente do Congresso John Hancock e pelo secretário Charles Thomson foi enviado a poucos quarteirões da loja de impressão de John Dunlap.","Após a adoção pelo Congresso em 4 de julho, um esboço escrito à mão, assinado pelo presidente do Congresso, John Hancock, e pelo secretário Charles Thomson foi mandado para alguns quarteirões de distância, para uma gráfica de John Dunlap.",70.4835269795395,"Após sua adoção pelo Congresso em 4 de julho, um rascunho manuscrito assinado pelo Presidente do Congresso, John Hancock, e pelo Secretário, Charles Thomson, foi então enviado a algumas quadras de distância para a gráfica de John Dunlap.",66.28254791581514
569,"Durante a noite, entre 150 e 200 cópias foram feitas, agora conhecidas como ""Dunlap broadsides"".","Durante a noite foram feitas em torno de 150 a 200 cópias, agora conhecidas como ""ataques Dunlap"".",66.36070334661291,"Durante a noite, entre 150 e 200 cópias foram feitas, agora conhecidas como ""broadsides de Dunlap"".",89.90284700155021
570,A primeira leitura pública do documento foi feita por John Nixon no pátio do Independence Hall em 8 de julho.,"A primeira leitura pública do documento foi feita por John Nixon, no pátio do Salão da Independência no dia 8 de julho.",75.4806713482271,A primeira leitura pública do documento foi feita por John Nixon no pátio do Independence Hall em 8 de julho.,100.0
