id,translated_chinese,origin_translation,origin_bleu,gpt_translation,gpt_bleu
426,"1895年,在第一次中日战争(1894-1895年)失败后,清政府签署《朝日条约》,将台湾的主权让给日本,1945年以前统治着台湾。",1895 年，在甲午战争 (1894-1895 年) 中战败后，清政府签署了《马关条约》，将台湾的主权割让给日本，日本统治台湾直至 1945 年。,42.21398335391363,在1895年，经过第一次中日战争（1894-1895）的失败，清政府签署了《马关条约》，根据该条约，清朝将台湾的主权割让给日本，日本统治该岛直到1945年。,35.78461730849332
427,"Machau Picchu由三个主要结构组成,即Intihuatana、太阳寺和三视窗室。",马丘比丘古城由三座主要建筑物组成，分别是拴日石 (Intihuatana)、太阳神庙和三窗之屋。,26.487415940688486,马丘比丘由三个主要结构组成，分别是太阳神石、太阳庙和三窗房。,26.873742840533815
428,"建筑群边缘的大多数建筑已经重建,以使游客更好地了解这些建筑最初的外观。",为了让游客更好地了解建筑群的原貌，该建筑群边缘的大部分建筑都经过重建。,32.970522519858385,大多数位于综合体边缘的建筑已经重建，以便让游客更好地了解它们最初的样子。,33.03294813481135
429,"到1976年,马丘皮丘30%的马丘皮丘已经恢复,恢复一直持续到今天。",到 1976 年，马丘比丘的百分之三十得到修复，修复工作一直持续到今天。,31.51117064448053,到1976年，马丘比丘的三十个百分点已经修复，修复工作持续到今天。,27.301251772645024
430,"例如,世界上最常用的图像摄影形式是35毫米,这是模拟电影时代结束时的主要电影规模。",例如，世界上最常见的静态图像摄影格式是 35mm 格式，这是胶片电影时代末期占主导地位的电影尺寸。,21.548170618086036,例如，世界上最常见的静态图像摄影格式是35mm，这是在模拟胶片时代结束时占主导地位的胶卷尺寸。,23.452755339414818
431,"它今天仍在生产,但更重要的是,它的侧面比例已经由数码相机图像传感器格式所继承。",时至今日仍有生产，但更重要的是它的长宽比应用到了数码相机图像传感器的格式上。,33.323138023862306,今天仍然在生产，但更重要的是它的宽高比已经被数字相机图像传感器格式继承。,40.916647096926184
432,"35毫米格式实际上有些令人困惑,宽度为36毫米,高度为24毫米。",35 毫米格式的实际尺寸是 36 毫米宽，24 毫米高，这样格式其实有点令人困惑。,27.765680130620517,35毫米格式实际上有点令人困惑，宽度是36毫米，高度是24毫米。,47.26108141419134
433,"因此,这一格式的方方面面比率(以12为分数,以获得最简单的整数比率)据说是3:2。",因此，这种格式的宽高比（除以 12 得到最简单的整数比）便是 3:2。,30.84626597158581,这个格式的纵横比（通过除以十二得到最简单的整数比）因此被称为3:2。,24.954142340060496
434,许多共同格式(例如亚太空间局格式类别)等于或近似于这一方面比率。,许多常见格式（例如 APS 格式系列）都与这个长宽比相同或相当接近。,9.442204301075268,许多常见的格式（例如 APS 格式系列）与这个宽高比相等或相近。,9.943013641422391
435,"被滥用和常常被指责的 "" 三分之二 "" 规则是一个简单的准则,它既能创造活力,又能保持形象的某种程度的秩序。",经常被滥用和嘲笑的三分法，在创造动态时不失为一种简单的指导方法，还能让图像保持有序。,13.552341364303356,被广泛滥用和常常被嘲笑的三分法则是一个简单的指导原则，它在图像中创造了活力，同时保持了一定的秩序。,26.13173305128188
436,"它指出,主要主题最有效的地方是将图像垂直和横向分立为3/3的线条交汇处(例如,见)。",它指出，对主体来说最有效的位置是将图像垂直和水平分为三部分的线的交叉点（见示例）。,22.127092379350174,它指出，主要主题最有效的位置是在将图像垂直和水平分成三等份的线交叉处（见例子）。,30.04113202060314
437,"在欧洲历史的这一时期,天主教会已经变得富有和强大,受到审查。",在欧洲历史上的这段时期，已然富有而强大起来的天主教会受到了密切监督。,21.650762573431663,在这一段欧洲历史时期，已经变得富有和强大的天主教会受到了审视。,40.97357972802465
438,"一千多年来,尽管语言和习俗不同,基督教将欧洲国家联系在一起。",尽管欧洲各国语言和习俗各不相同，但一千多年来，基督教把它们联系在了一起。,28.093700221957384,超过一千年来，基督教将欧洲各国紧紧联系在一起，尽管它们在语言和习俗上存在差异。,28.79148657597642
439,其无穷无尽的威力影响着从国王到平民的每一个人。,从国王到平民，它遍布十方的力量影响着每一个人。,34.00091412105142,它的无处不在的力量影响了从国王到平民的每一个人。,48.47328718485537
440,"基督教的主要信条之一是,财富应用于减轻痛苦和贫穷,教会的货币基金正是出于这一原因才有的。",基督教的主要信条之一是财富应该用来减轻痛苦和贫困，而教会的货币基金就是专门为此而设立的。,43.52814718526574,基督教的一个主要信条是财富应该用来减轻痛苦和贫困，教会的资金就是为了这个目的而存在的。,24.52650273299071
441,"教会的中央权威在罗马已经存在了一千多年,这种权力和金钱的集中导致许多人质疑该信条是否得到遵守。",教会中央集权制在罗马存在了一千多年，这种权力和金钱的集中让许多人开始质疑，他们是否遵守了这一信条。,36.86647380958246,教会的中央权威在罗马已有千年之久，这种权力和财富的集中使许多人开始质疑这一信条是否得到了遵守。,41.155883462264285
442,"敌对行动爆发后不久,英国对德国发动了海上封锁。",敌对行动爆发后不久，英国开始对德国实施海上封锁。,47.68697499354097,在敌对行动爆发不久后，英国开始对德国实施海上封锁。,35.088846671682596
443,"该战略证明是有效的,切断了重要的军事和民用物资供应,尽管这一封锁违反了过去两个世纪若干国际协定编纂的公认国际法。",他们切断了生死攸关的军事和民用物资供应。事实证明这一战略是有效的，尽管这样的封锁违反了在过去的两个世纪里，根据几项国际协定制定的已为大家普遍接受的国际法。,28.93502119932115,这一策略被证明是有效的，切断了重要的军事和民用物资，尽管这一封锁违反了过去两个世纪几项国际协议所规定的普遍认可的国际法。,52.206497276833794
444,"英国开采国际水域,以防止任何船只进入整片海洋,甚至对中立船只造成危险。",英国在国际水域布雷，防止任何船只进入整片海域，甚至对中立国船只也构成威胁。,40.18951340417567,英国在国际水域布雷，防止任何船只进入整个海域，这甚至对中立船只造成了危险。,47.019262410500964
445,"由于对这一战术的反应有限,德国期望对其不受限制的潜艇战争作出类似的反应。",因为对这一战略的响应有限，德国期望其无限制潜艇战也能有类似的响应。,23.347524555317374,由于对这一战术反应有限，德国预计对其无限制潜艇战也会有类似的反应。,37.86062032545221
446,"1920年代,大多数公民和民族的普遍态度是和平主义和孤立。",在 20 世纪 20 年代，大多市民的主流态度是和平主义的、分离主义的。,23.96511136446695,在1920年代，大多数公民和国家的普遍态度是和平主义和孤立主义。,60.243508899204755
447,"在第一次世界大战期间目睹了战争的恐怖和暴行之后,各国希望今后再次避免这种情况。",目睹第一次世界大战中的肆虐残暴后，各国都渴望避免重蹈覆辙。,23.066928058709223,在看到第一次世界大战期间战争的恐怖和暴行后，各国希望将来避免再次出现这样的情况。,42.46364633897575
448,"1884年,Tesla搬到美利坚合众国,接受在纽约市Edison公司的工作。",1884 年，特斯拉搬到了美国，接受了纽约市爱迪生公司的一份工作。,21.131113317526005,在1884年，特斯拉移居到美国，接受了纽约市爱迪生公司的工作。,26.77794644825562
449,"他抵达美国时, 姓名四美分, 一本诗集, 以及查尔斯·巴特歇洛(前任经理)给托马斯·爱迪生的推荐信。",他在抵达美国时，身上带着 4 美分、一本诗集，还有一封查尔斯•巴舍勒（Charles Batchelor）（他前份工作的经理）写给托马斯•爱迪生（Thomas Edison）的推荐信。,15.01737347658811,他来到美国时身上只有4美分，一本诗集，以及一封来自查尔斯·巴切勒（他之前工作的经理）写给托马斯·爱迪生的推荐信。,33.35626691936564
450,古代中国以独特的方式显示不同的时段;中国的每个阶段或执政的每个家庭都是一个独特的王朝。,中国古代的不同时期各有特点；中国的每个时期或每个执掌天下的家族都是一个特点鲜明的王朝。,21.73541118237658,古代中国有一种独特的方式来展示不同的历史时期；中国的每一个阶段或每一个执政的家族都是一个独特的王朝。,38.91718495080171
451,"每个王朝之间也有一个分裂省份的不稳定时代,最著名的时期是汉朝和金朝之间长达60年的三王国时代。",同样，历朝历代更迭期间都是一段小国分立的不稳定时代。其中最有名的便是长达 60 年的三国时期，该时期处于汉晋两代的更迭之间。,21.397235698537116,在每个朝代之间，还有一个分裂的省份的不稳定时期。其中最著名的时期是三国时期，它是在汉朝和晋朝之间持续了60年。,32.35808182039446
452,"在这些时期,许多为王位而战的贵族之间发生了激烈的战争。",在这些动乱时期，各路诸侯为争夺王位而发生激烈战争。,18.782995809057752,在这些时期，许多争夺王位的贵族之间发生了激烈的战争。,62.200656745405446
453,"三个王国是中国古代史上最血腥的时代之一,数千人为了坐在习安皇宫最高位而战死。",三国是中国古代历史上最血腥的时代之一。成千上万的人为了争夺西安豪华宫殿最高的权力而死去。,33.2619378066504,三国时期是中国古代历史上最血腥的时代之一，数以千计的人为了争夺西安大殿的最高宝座而拼死作战。,30.373587855001794
454,"有许多社会和政治影响,例如使用衡量制度、从绝对主义向共和制的转变、民族主义以及国家属于人民而不是唯一统治者的信仰。",还有许多社会和政治影响，例如度量单位的使用、从专制到共和制的转变、民族主义、相信国家不属于唯一的统治者而是属于人民。,40.40125076389104,有很多社会和政治影响，比如采用公制、从专制向共和制的转变、民族主义，以及相信国家属于人民而不是某个独裁者的观念。,44.23836531937573
455,"革命后的职业向所有男性申请者开放,允许最雄心勃勃和最成功的男性申请者取得成功。",此外，在革命之后，官职面向全体男性开放申请，这使得最有抱负、最成功之人有机会飞黄腾达。,9.950785687348654,在革命之后，各种职业向所有男性申请者开放，使得最有抱负和成功的人能够获得成功。,35.438932451316354
456,"军队也是一样,因为军队的排名不是以等级为基础,而是现在以cailaber为基础。",军队亦然，因为军衔的高低不再基于等级，而是基于才干。,11.721503333260166,对于军队也是一样，因为军衔不再基于阶级，而是基于能力。,20.55116906269052
457,法国革命还激励了其他国家许多其他被压抑的工人阶级开始他们自己的革命。,法国大革命也鼓舞了许多其他国家被压迫的工人阶级，开始他们自己的革命。,44.8204814040424,法国革命还激励了其他国家许多被压迫的工人阶级开始自己的革命。,69.69989452739125
458,"默罕默德对超越这种平凡生活的问题非常感兴趣,他经常在“诺尔山”(光线)山上有一个被称为“希拉”的洞穴,进行思考。",穆罕默德对尘世生活之外的事十分感兴趣。他以前经常到“努尔”（光明）山上一个叫做”希拉“的山洞里去冥想。,13.902985912793502,穆罕默德对超越世俗生活的事务非常感兴趣。他常常去一个被称为“希拉山洞”的地方，在“光明山”上进行沉思。,31.286094919776076
459,"他躲躲藏藏, 活过时代, 给人一个非常生动的形象 穆罕默德的精神倾向。",该洞穴本身，不仅经受住时间考验而保留下来，还为穆罕默德的灵性意向带来极其生动的形象。,14.194980547336774,这座洞穴本身经历了岁月的洗礼，生动地展现了穆罕默德的精神倾向。,28.023684768334746
460,洞穴位于麦加北部山顶 与世界其他地区完全隔绝,该洞穴坐落在麦加 (Mecca) 北部的一座山顶上，与外界完全隔绝。,13.702202474792019,在麦加北部的一座山顶上，洞穴与外界完全隔绝。,22.253692558175032
461,"事实上,即使有人知道它的存在,也很难找到它。 一旦进入洞穴,它就完全孤立了。",事实上，即使知道它的存在，也不容易找到。一旦进入洞穴，就完全与世隔绝了。,33.558505832951546,事实上，即使知道它的存在，找到它也并不容易。一旦进入洞穴，就会完全与外界隔绝。,30.944573138943994
462,"除了在山上和周围许多山脉上方的明亮、美丽的天空之外,别无其他景象。 洞穴里看不到或听到的只有很少的世界。",除了清澈美丽的天空和周围的群山，什么也看不见。在洞穴中，几乎看不到也听不到外界的景象和声音。,16.557014187022627,除了头顶上湛蓝美丽的天空和四周的群山，什么也看不见。从洞里几乎听不到或看到这个世界的任何东西。,14.502181280480825
463,吉萨的伟大金字塔是唯一的七大奇迹之一 今天仍然存在。,吉萨大金字塔是七大奇迹中唯一至今仍屹立不倒的建筑。,24.2728998055085,吉萨的大金字塔是七大奇迹中至今唯一仍然屹立的一个。,28.386426375556812
464,"大金字塔是由埃及人在公元前三世纪建造的, 是许多为纪念死法老而建的大金字塔结构之一。",大金字塔是埃及人在公元前三世纪的杰作，它是众多向已故法老表示敬意的大型金字塔的其中之一。,32.298871368106965,由埃及人在公元前三世纪建造的伟大金字塔，是许多大型金字塔建筑之一，旨在纪念已故的法老。,42.442608251437335
465,"埃及死亡谷的Giza高原, 即“Giza Necropolis”, 包含数座金字塔(其中大金字塔最大),",埃及死亡之谷的吉萨（Giza）高原（即“吉萨金字塔群”）包括多个金字塔（其中大金字塔是最大的）、几个小坟墓，几个寺庙和大狮身人面像。,16.51980688787684,吉萨高原，或称“吉萨陵墓群”，位于埃及的死者谷，包含几座金字塔（其中大金字塔是最大的）、几座小墓、几座神庙，以及大斯芬克斯。,13.710398524017444
466,"大金字塔的建立是为了向Khufu法老致敬,许多较小的金字塔、坟墓和寺庙的建造是为了向Khufu的妻子和家人致敬。",大金字塔是为纪念胡夫法老而建造的，并为纪念胡夫的妻子和家庭成员建造了多座较小的金字塔、坟墓和庙宇。,29.335026322439123,伟大的金字塔是为了纪念法老胡夫而建造的，许多较小的金字塔、墓葬和 temples 是为了纪念胡夫的妻子和家人而建造的。,27.40671487525735
467,"""上弓""标记看起来像一个V, ""下弓标记""像一个主食或者一个方形 失去了它的底侧。",“上弓”符号像字母 V，“下弓”符号像是钉书钉或是缺少了底边的正方形。,8.137258040420853,“上弓”符号看起来像一个V，而“下弓”符号像一个钉书钉或一个缺少底边的方形。,22.097327075442667
468,"上面的意思是,你应该从顶端开始, 按住弓, 下下去的意思是,你应该从青蛙开始(那是你手握弓的地方) 拉起弓。",向上指的是从顶端开始推弓，向下指的是从弓根处（也就是手握弓的地方）开始拉弓。,21.9658273890534,“向上”意味着你应该从弓的尖端开始推弓，“向下”则意味着你应该从弓的 frog （即你手握住弓的地方）开始拉弓。,18.350564462055264
469,"上弓通常产生较柔软的声音,下弓则更强大、更有自信。",上弓通常会发出更加柔和的声音，而下弓则会发出更强烈、更为坚定的声响。,15.867741019770454,上弓通常会产生更柔和的声音，而下弓则更强劲、更有力度。,27.315970872212112
470,"请自便用铅笔写在自己的印记上, 但记住印刷的弓印标记是有音乐原因的, 所以通常应该受到尊重。",请随意用铅笔作上你自己的标记，但要记住，印出来的音符是具有音乐意义的，所以它们通常应该被尊重。,18.19244820570712,请随意在上面做上自己的标记，但请记住，印刷的弯音标记是出于音乐的原因，所以一般来说应该遵守这些标记。,13.783589379514208
471,"1789年10月6日,惊吓的国王路易十六世、王后玛丽·安托瓦内特、王后玛丽·安托瓦内特和国王的妹妹伊丽莎白夫人,两人的两名年幼子女(11岁、11岁、4岁、路易斯-查尔斯)和国王的妹妹伊丽莎白夫人被一群市场妇女从凡尔赛赶回巴黎。",在 1789 年 10 月 6 日，受到惊吓的国王路易十六、王后玛丽·安托瓦内特和他们的两个孩子（11 岁的玛丽·特蕾莎和 4 岁的路易斯·查尔斯），以及国王的妹妹伊丽莎白夫人，被一群集市妇女从凡尔赛赶回了巴黎。,46.26956195581436,在 1789 年 10 月 6 日，受到惊吓的国王路易十六、王后玛丽·安托瓦内特和他们的两个孩子（11 岁的玛丽·特蕾莎和 4 岁的路易斯·查尔斯），以及国王的妹妹伊丽莎白夫人，被一群集市妇女从凡尔赛赶回了巴黎。,46.26956195581436
472,"在一辆马车中,他们回到巴黎,被一群人群包围,对国王和王后大喊大叫和威胁。",他们乘坐马车回到了巴黎，一群人包围了他们，大喊大叫地威胁国王和王后。,24.824468688423792,他们乘坐马车回到了巴黎，一群人包围了他们，大喊大叫地威胁国王和王后。,24.824468688423792
473,暴民逼迫国王和女王 开着他们的车窗,暴民强迫国王和王后把马车的窗户完全打开。,16.178805205274138,,
474,"有一次,一名暴徒成员在惊恐的女王面前挥动在凡尔赛被杀死的皇家警卫的头部。",当着吓坏了的女王的面，有一名暴徒一度挥动一颗皇家卫士的头颅，这名卫士是在凡尔赛宫被杀害的。,17.631246590769837,,
475,美帝国主义在征服菲律宾方面的战争开支是由菲律宾人民自己支付的。,美帝国主义在征服菲律宾时的战争开支是由菲律宾人民自己支付的。,86.2089078265229,美帝国主义在征服菲律宾时的战争开支是由菲律宾人民自己支付的。,86.2089078265229
476,"他们被迫向美国殖民政权交税,以支付大部分支出和以菲律宾政府名义通过华尔街银行大楼发行的债券的利息。",他们被迫向美国殖民政权纳税，用于支付大部分开支，以及通过华尔街银行以菲律宾政府名义发行的债券的利息。,58.56621635039615,他们被迫向美国殖民政权缴税，以支付大部分支出和以菲律宾政府名义通过华尔街银行发行的债券利息。,75.89125047504433
477,"当然,长期剥削菲律宾人民所产生的超级利润将构成美国帝国主义的基本收益。",当然，长期剥削菲律宾人民所获得的高额利润成为美帝国主义的基本收益。,52.60049460082914,当然，通过对菲律宾人民长期剥削所获得的超额利润将构成美国帝国主义的基本利益。,48.805618322388426
478,"要理解圣殿骑士们,人们必须了解导致建立秩序的背景。",要了解圣殿骑士，就必须了解促使圣殿骑士团成立的背景。,25.000831650664633,要理解骑士团，就必须了解促使该组织成立的背景。,22.19605741396145
479,事件发生的年龄通常被称为11世纪、12世纪和13世纪欧洲历史时期的中世纪高龄(第1000-1300号决议)。,事件发生的时代通常被称为欧洲史的中世纪盛时，即的 11、12 和 13世纪时期（公元 1000-1300 年）。,37.216882115507524,这个事件发生的时期通常被称为高中古代，是指欧洲历史上11世纪、12世纪和13世纪的时期（公元1000年到1300年）。,40.5519882807173
480,"在中高年龄之前是初中年龄,其次是后中低年龄,通常在1500年左右结束。",中世纪盛期之前是中世纪早期，之后是中世纪晚期，约定俗成认为中世纪晚期大约在 1500 年前后结束。,14.584599965406872,高中世纪之前是早期中世纪，之后是晚期中世纪，按照惯例，晚期中世纪大约在1500年结束。,16.148690008106858
481,"技术确定论是一个术语,它包含从技术推进或技术必要性到严格认为人类命运是由与科学法及其在技术中的表现有关的基本逻辑驱动的严格意义上的各种实际想法。",技术决定论是一个在实践中涵盖许多种思想的术语，包括技术推动论，技术必要论，以及一个严格的定义——人类命运是由与科学定律相关的背后逻辑及其在技术中的表现驱动的。,30.009751824282116,技术决定论是一个涵盖广泛实践理念的术语，从技术推动或技术必然性，到一种严格的含义，即人类命运是由与科学法则及其在技术中体现相关的潜在逻辑所驱动的。,30.806818097168886
482,"对技术确定论的多数解释有两种共同的一般想法:技术的发展本身所走的道路在很大程度上超越了文化或政治影响,而技术反过来又对固有的社会产生“影响”,而不是社会条件。",大多数对技术决定论的解释都包括这两个总体思路：一是技术本身的发展在很大程度上超越了文化或政治影响，二是技术反过来会对社会产生不受社会条件制约的内在“影响”。,35.66600693056628,大多数对技术决定论的解释共享两个基本观点：一是技术本身的发展遵循一条在很大程度上超出文化或政治影响的轨迹；二是技术反过来对社会产生的“影响”是内在的，而不是社会所决定的。,29.071554981213684
483,"例如,可以说机动车必然导致道路的开发。",例如，有人可能会说，汽车必然会促进道路的发展。,14.590089597721267,例如，人们可以说汽车必然导致了道路的发展。,27.167402189711076
484,"然而,全国公路网对少数几辆汽车来说在经济上不可行,因此开发了新的生产方法,以降低汽车所有权成本。",然而，仅为少数汽车架设全国公路网，这在经济上并不可行，因此新的生产方式应运而生，以求降低汽车的拥有成本。,25.217782515768793,然而，仅仅依靠少量车辆，建设全国范围的道路网在经济上是不可行的，因此开发了新的生产方法来降低汽车拥有的成本。,31.514707339505122
485,"大规模拥有汽车还导致公路事故发生率上升,导致在修复受损身体的保健方面发明新技术。",大众汽车保有量较高还会导致更高的道路交通事故发生率，而这将推动发明用于修复伤者伤处的全新医疗技术。,14.343900127699502,大众汽车拥有量的增加也导致了道路上事故发生率的提高，这促使医疗领域发明新的技术来修复受损的身体。,18.63523894859751
486,"罗马主义有很大的文化决定性因素,来自Goete、Fichte和Schlegel等作家。",浪漫主义具有很强的文化决定论色彩。这源于歌德、费希特和施莱格尔等作家。,15.452024008339993,浪漫主义中有很大一部分是文化决定论的元素，这一点可以追溯到歌德、费希特和施莱格尔等作家的影响。,10.976711878109434
487,"在浪漫主义的背景下,地理塑造的个人,以及随着时间的流逝,产生了与该地理有关的习俗和文化,这些与社会所在地相协调,优于任意强加的法律。",在浪漫主义的背景下，地理塑造了个体，随着时间的推移，与地理相关的习俗和文化出现了，这些习俗文化因为与社会所处的地方和谐相融，要比任意强加的法律好得多。,32.82489619238495,在浪漫主义的背景下，地理塑造了个体，随着时间的推移，与该地理相关的风俗和文化应运而生，而这些风俗文化与社会环境协调一致，优于随意强加的法律。,32.71624926222012
488,"巴黎被称为当代世界时尚资本,君士坦丁堡被视为封建欧洲时尚资本。",正如巴黎被称为当代世界的时尚之都一样，君士坦丁堡被认为是欧洲封建时代的时尚之都。,33.77197977623468,在现代世界，巴黎被称为时尚之都；而君士坦丁堡被视为封建欧洲的时尚之都。,43.806477251095686
489,公元前400年左右开始 一直持续到公元前1100年,它作为奢侈品中心的声誉始于公元 400 年左右，一直延续到公元 1100 年左右。,26.703543874175217,它因成为奢华的中心而闻名，大约始于公元400年，并持续到公元1100年左右。,26.066068872558635
490,"其地位在十二世纪下降,主要是因为十字军返回时带回的礼品,如丝绸和香料,其价值高于拜占庭市场所提供的价值。",它的地位在十二世纪下降，主要是因为十字军返回时带的礼物，如丝绸和香料等，比拜占庭市场提供的更有价值。,50.499061650520424,它在十二世纪的地位下降，主要是因为十字军带回了像丝绸和香料这样的礼物，这些礼物的价值超过了拜占庭市场所提供的。,37.91773728621442
491,"正是在这个时候,将时装资本的产权从君士坦丁堡转移到巴黎。",正是在这个时候，时尚之都的称号从君士坦丁堡转移到了巴黎。,47.27992485238861,就在这个时候，时尚之都的称号从伊斯坦布尔转移到了巴黎。,19.682923464654927
492,"在10 - 11世纪到14世纪的时期,哥特风格达到顶峰。",哥特式风格在 10 - 11 世纪到 14 世纪达到顶峰。,64.9953511000275,哥特式风格在10到11世纪和14世纪之间达到了鼎盛时期。,25.43677189759715
493,起衣受到东部拜占庭文化的严重影响。,起初，裙装深受东方拜占庭文化的影响。,30.550771447900544,在最初，服装受到东方拜占庭文化的强烈影响。,29.270740328979876
494,"然而,由于通信渠道缓慢,西部的风格可能落后25至30年。",然而，由于文化交流迟缓，西方的时尚可能落后 25 到 30 年。,24.918234208089277,然而，由于沟通渠道缓慢，西方的风格可能落后25到30年。,42.32240773182802
495,"在中世纪末,西欧开始发展自己的风格。 当时,由于圣战,人们开始用扣子扣紧衣服,这是当时最大的发展之一。",随着中世纪走向末期，西欧人民逐渐发展出自己的风格。当时最大的进步之一就是十字军东征后，人们开始用纽扣来系衣服。,25.985493218118073,在中世纪末期，西欧开始发展他们自己的风格。那个时期最大的一个发展，是由于十字军东征，人们开始使用纽扣来固定衣物。,26.775093773667553
496,维持生计的农业是为了生产足够粮食以满足农业家及其家庭的需要而进行的农业。,自给农业，是为了生产仅能满足农业者及其家人所需的食物而进行的农业活动。,28.953695207679015,自给自足农业是指为满足农民及其家庭基本食物需求而进行的农业生产。,27.364720987549934
497,"自给性农业是一个简单、往往是有机的系统,使用生态区域本地保存的种子,加上作物轮作或其他较简单的技术,以尽量提高产量。",自给农业是一种简单且通常是有机的系统，利用该生态区内保存的本地种子，与农作物轮作或其他相对简单的技术相结合，从而最大限度地提高产量。,29.861475536760018,自给农业是一种简单的、通常是有机的系统，它使用保留下来的、适合该生态区的种子，并结合轮作或其他相对简单的技术，以最大化产量。,25.245950139119618
498,"从历史上看,大多数农民从事自给农业,许多发展中国家的情况仍然如此。",从历史上看，大部分农民从事的都是自给自足的农业生产。如今在很多发展中国家，情况依然如此。,27.507801403602617,历史上，大多数农民从事自给自足的农业，这在许多发展中国家仍然是这样。,41.64494387067119
499,"亚文化将那些感到被社会标准忽视的志同道合的个人聚集在一起,使他们能够形成一种认同感。",亚文化让志同道合的个人团结起来，这些人感到自己被社会标准所忽视，亚文化在他们之间培养出一种认同感。,29.23938219047777,亚文化将志同道合的人聚集在一起，他们觉得自己被社会标准所忽视，从而让他们能够发展出一种身份认同感。,31.29343361597052
500,亚文化因成员的年龄、族裔、阶级、地点和/或性别而具有独特性。,鉴于成员的年龄、种族、阶级、位置以及/或性别差异，亚文化可能会各具特色。,25.303217312274256,亚文化可以因为成员的年龄、民族、阶级、地点和/或性别而具有独特性。,67.27964833928704
501,确定不同亚文化的特性可以是语言、审美、宗教、政治、性、地理或综合因素。,让亚文化变得与众不同的特质，可能是语言、美学、宗教、政治、性别、地理或多种因素的组合。,29.948256240477644,决定一个亚文化独特性的特征可能包括语言、审美、宗教、政治、性别、地域或多种因素的结合。,35.78853398229094
502,亚文化的成员往往通过以独特和象征性的方式使用时装、举止主义和角斗士等风格来表示其会员身份。,亚文化群体的成员，常常会象征性地利用独特的行事风格来表明他们的成员身份，包括时尚服装、举止和黑话。,18.601964950611237,亚文化的成员通常通过独特而象征性的风格来传达他们的归属感，这包括时尚、举止和行话。,21.29267050761527
503,"用来说明社会化重要性的最常用方法之一是利用少数不幸的儿童案例,他们因疏忽、不幸或故意虐待,在成长过程中没有被成人社会化。",要说明社会化的重要性，最常用的方法之一是利用少数不幸儿童的案例。这些儿童由于被忽视、遭遇不幸或遭到故意虐待，在成长过程中没有在成年人的帮助下实现社会化。,35.0930499678811,用来说明社会化重要性的常见方法之一是引用一些不幸的案例，这些孩子因为被忽视、遭遇不幸或故意虐待，在成长过程中没有得到成年人的社会化。,40.43798303796661
504,"这些儿童被称为“feral”或野生儿童,有些流浪儿童被人(通常是他们自己的父母)禁闭;在某些情况下,遗弃儿童是由于父母拒绝儿童严重的智力或身体缺陷。",这样的孩子被称为“野孩”，意思是野孩子。 有些野孩子被人们（通常是他们自己的父母）所幽禁； 在某些情况下，孩子被遗弃是由于父母拒绝接受孩子有智力或身体上的严重缺陷。,30.43141354579636,这样的孩子被称为“野生”或“荒野儿童”。一些野生儿童是被人（通常是他们自己的父母）限制在特定环境中的；在某些情况下，这种遗弃是因为父母拒绝接受孩子严重的智力或身体残疾。,30.475731140832224
505,费拉尔儿童在被遗弃或逃跑之前可能经历过严重的儿童虐待或创伤。,野孩子在被抛弃或离家出走之前，可能经历过严重的儿童虐待或创伤。,52.43616267182878,野孩子可能在被遗弃或逃跑之前经历过严重的虐待或创伤。,56.22844514379556
506,另一些人据称是被动物抚养长大的;据说有些人是独自生活在野外。,据说，其他人是被动物养大的；有些人独自生活在野外。,39.47165486930195,据说，其他人是被动物养大的；有些人独自生活在野外。,39.47165486930195
507,"当完全由非人类动物抚养长大时,幼童展示的行为(在身体限度内)几乎完全与特定照料动物的行为相似,例如对人体的恐惧或漠不关心。",狼孩如果完全由非人类的动物抚养长大，其行为（在身体条件允许的范围内）会与该动物非常雷同，比如会对人类表现出恐惧或冷漠。,20.04245707489189,狼孩如果完全由非人类的动物抚养长大，其行为（在身体条件允许的范围内）会与该动物非常雷同，比如会对人类表现出恐惧或冷漠。,20.04245707489189
508,"以项目为基础的学习应使学习更加容易和有趣,而脚架则超越了一步。",虽然项目学习法应该使学习变得更容易、更有趣，但支架式学习法却更进一步。,13.335873315891897,虽然项目基础学习应该让学习变得更简单和更有趣，但支架教学更进一步。,13.999944132772532
509,"脚手架不是一种学习方法,而是向正在经历新的学习经历,例如使用新的计算机程序或开始新的项目的个人提供支助的一种援助。",支架式教学不是一种学习方法，而是一种辅助刚学习使用新电脑程序或启动新项目的人的手段。,25.89110455064465,脚手架不是一种学习方法，而是一种帮助工具，为正在经历新的学习体验的人提供支持，比如使用新的计算机程序或开始一个新项目。,50.325101644371784
510,"脚架可以是虚拟的,也可以是真实的,换句话说,教师是脚架的一种形式,但微软办公室的小纸板人也是如此。",支架式教学可以线上或线下进行，换句话说，老师是支架式教学的一种形式，就像 Microsoft Office 里的回形针小助手一样。,10.538785581376656,支架可以是虚拟的，也可以是真实的。换句话说，老师是一种支架，但微软办公软件中的小回形针人也是一种支架。,32.89692527449113
511,"虚拟脚手架在软件中内部化,意在质疑、迅速和解释可能给学生单独处理带来挑战的程序。",虚拟支持内化在软件中，用来质疑、提示和解释那些可能对学生来说难以独自处理的程序。,20.348719164508637,虚拟支架被内嵌在软件中，旨在对学生可能独自难以处理的程序进行提问、提示和解释。,17.255904194437694
