id,translated_hindi,origin_translation,origin_bleu,gpt_translation,gpt_bleu
631,वेटिकन सिटी की आबादी लगभग 800 है। यह दुनिया का सबसे छोटा स्वतंत्र देश है और सबसे कम आबादी वाला देश है।,वेटिकन सिटी की जनसंख्या लगभग 800 है. यह विश्व का सबसे कम जनसंख्या वाला सबसे छोटा स्वतंत्र राष्ट्र है.,48.61012749469529,वेटिकन नगर की जनसंख्या लगभग 800 है। यह दुनिया का सबसे छोटा स्वतंत्र देश है और जिसमें जनसंख्या सबसे कम है।,61.21755605427135
632,वेटिकन सिटी अपने कानून और आधिकारिक संचार में इतालवी का उपयोग करता है।,वैटिकन सिटी अपने कानूनी और आधिकारिक संचार में इतालवी का उपयोग करता है।,90.59957919863425,वेटिकन सिटी अपने कानून और आधिकारिक संचार में इतालवी भाषा का उपयोग करती है।,85.0433306111997
633,इतालवी भी राज्य में काम करने वालों में से अधिकांश द्वारा रोजमर्रा की भाषा है जबकि धार्मिक समारोहों में अक्सर लैटिन का उपयोग किया जाता है।,"इटैलियन भी रोज़ाना इस्तेमाल होने वाली भाषा है जिसे राज्य में काम करने वाले अधिकांश लोग उपयोग में लाते हैं, जबकि लेटिन का धार्मिक रस्मों में इस्तेमाल किया जाता है.",43.556450137011346,"इतालवी भाषा भी राज्य में काम करने वाले अधिकांश लोगों द्वारा रोज़ाना उपयोग की जानी वाली भाषा है, जबकि लैटिन अक्सर धार्मिक समारोहों में उपयोग किया जाता है।",62.90574359113824
634,वेटिकन सिटी के सभी नागरिक रोमन कैथोलिक हैं।,वेटिकन सिटी के सभी नागरिक रोमन कैथोलिक हैं.,97.00713223542921,वेटिकन सिटी के सभी नागरिक रोमन कैथोलिक हैं।,100.0
635,"प्राचीन काल से ही लोगों को सोने, चांदी और तांबे जैसे बुनियादी रासायनिक तत्वों के बारे में पता था, क्योंकि ये सभी प्राकृतिक रूप में प्रकृति में खोजे जा सकते हैं और आदिम उपकरणों से खनन करना अपेक्षाकृत सरल है।","प्राचीनकाल से ही लोग सोने, चाँदी, और तांबे जैसे रासायनिक तत्वों के बारे में ही जानकारी रखते हैं, क्योंकि इन्हें प्रकृति में मूल स्वरूप में ढूँढा जा सकता है और इन्हें प्राथमिक उपकरणों के ज़रिए ढूँढना अपेक्षाकृत आसान है.",53.8709501213535,"लोगों को प्राचीन काल से ही सोने, चांदी और तांबे जैसे मूलभूत रासायनिक तत्वों के बारे में जानकारी है, क्योंकि ये सभी प्राकृतिक रूप में पाए जाते हैं और इन्हें प्राचीन औजारों से खोजना अपेक्षाकृत सरल है।",68.4117687520801
636,"अरस्तू ने कहा था कि पृथ्वी, पानी, हवा और आग में से एक या चार तत्वों से सब कुछ मिला है।","अरस्तू, एक दार्शनिक, ने सिद्ध किया कि सब कुछ एक या चार तत्वों के मिश्रण से बना है. वे पृथ्वी, जल, वायु और अग्नि थे.",32.38935586031604,"अरस्तू, एक दार्शनिक, ने सिद्धांत किया कि सभी चीजें चार तत्वों में से एक या अधिक के मिश्रण से बनी होती हैं। वे थे पृथ्वी, पानी, हवा और अग्नि।",35.516752508672695
637,"यह पदार्थ की चार अवस्थाओं (एक ही क्रम में) की तरह था: ठोस, तरल, गैस और प्लाज्मा, हालांकि उन्होंने यह भी सिद्धांत दिया कि वे नए पदार्थों में बदलकर हमारे द्वारा देखे जाने वाले पदार्थों को बनाते हैं।","यह ज़्यादातर पदार्थ की चार स्थितियों जैसा ही था (उसी क्रम में): ठोस, तरल, गैस, और प्लाज़्मा, हालाँकि उन्होंने यह सिद्धांत भी स्थापित किया कि हमें जो दिखाई देता है वे उससे भी नए पदार्थों में बदल जाते हैं.",49.19903399773819,"यह चार तत्वों की अवस्था की तरह अधिक था (इसी क्रम में): ठोस, तरल, गैस, और प्लाज्मा, हालांकि उसने यह भी सिद्धांत दिया कि वे नए पदार्थों में परिवर्तित होते हैं ताकि हमें जो दिखता है वह बन सके।",54.68315866735129
638,मिश्र धातुएं मूल रूप से दो या दो से अधिक धातुओं का मिश्रण होती हैं। यह मत भूलो कि आवर्त तालिका में कई तत्व हैं।,मिश्रधातु मूल रूप से दो या अधिक धातुओं का मिश्रण होते हैं। यह न भूलें कि आवर्त सारणी पर कई तत्व हैं।,66.88668351725312,धातुएं मूलतः दो या दो से अधिक धातुओं का मिश्रण होती हैं। यह न भूलें कि आवर्त सारणी में कई तत्व हैं।,73.29885720763652
639,"कैल्शियम और पोटेशियम जैसे तत्व धातुओं के रूप में माने जाते हैं। बेशक, चांदी और सोने जैसे धातु भी हैं।","कैल्शियम और पोटैशियम जैसे तत्वों को धातु माना जाता है। बेशक, चांदी और सोने जैसी धातुएं भी हैं।",62.54508213770353,"तत्त्व जैसे कैल्शियम और पोटेशियम को धातुएँ माना जाता है। बेशक, चांदी और सोने जैसी धातुएँ भी हैं।",58.856811164962465
640,आप मिश्र धातुओं को भी बना सकते हैं जिनमें कार्बन जैसे गैर धातु तत्वों की छोटी मात्रा शामिल होती है।,आप मिश्रित धातुएँ भी ले सकते हैं जिनमें कार्बन जैसे नॉन-मैटेलिक एलिमेंट्स की छोटी मात्रा शामिल हो.,56.25866771914595,आप ऐसे मिश्र धातुओं का भी उपयोग कर सकते हैं जिनमें कार्बन जैसे गैर-धात्विक तत्वों की छोटी मात्रा होती है।,67.21618745760365
641,ब्रह्मांड में सब कुछ पदार्थ से बना है। सभी पदार्थ परमाणुओं के नाम से छोटे कणों से बने हैं।,"ब्रह्मांड की सभी वस्तुएँ पदार्थ से बनी हैं. सारे पदार्थ सूक्ष्तम कणों से बनें हैं, जिन्हें अणु कहा जाता है.",36.11037088377923,ब्रह्मांड में सब कुछ पदार्थ से बना है। सभी पदार्थ छोटे कणों से बने होते हैं जिन्हें परमाणु कहा जाता है।,69.85039332885586
642,परमाणु इतने अविश्वसनीय रूप से छोटे हैं कि उनमें से खरबों इस वाक्य के अंत में अवधि में फिट हो सकते हैं।,परमाणु अविश्वसनीय रूप से इतने छोटे हैं कि वे खरबों की संख्या में वाक्य के अंत में लगने वाले बिंदु में फिट हो सकते हैं।,60.6606607686902,Atoms इतने अविश्वसनीय रूप से छोटे होते हैं कि इस वाक्य के अंत में बिंदु में ट्रिलियन की संख्या में इनमें समा सकते हैं।,54.008257452612796
643,"इस प्रकार, जब यह पेंसिल आया तो कई लोगों के लिए एक अच्छा दोस्त था।","इस प्रकार, जब पेंसिल आई तो यह कई लोगों के लिए एक अच्छी दोस्त थी.",68.66377971728535,"इस प्रकार, पेंसिल जब आई तो यह कई लोगों की अच्छी मित्र बनी।",43.052595299489724
644,"दुर्भाग्यवश, जैसे-जैसे लेखन के नए तरीके सामने आए हैं, पेंसिल को कम महत्व और उपयोग के लिए हटा दिया गया है।","अफ़सोस की बात यह है कि जैसे-जैसे लिखने के नए-नए तरीके विकसित हुए हैं, वैसे-वैसे पेंसिल की स्थिति और इस्तेमाल कमतर होते गए हैं.",27.736509103200596,"दुर्भाग्य से, जैसे-जैसे नए लेखन के तरीके सामने आए हैं, पेंसिल को कम महत्त्व और उपयोग में डाल दिया गया है।",73.48860517259004
645,"अब लोग कंप्यूटर स्क्रीन पर संदेश लिखते हैं, कभी भी एक तेज करने वाले के करीब नहीं आना पड़ता है।","लोग अब कंप्यूटर स्क्रीन पर संदेश लिखते हैं, शार्पनर का उपयोग करने की आवश्यकता नहीं पड़ती।",51.614332762307235,"लोग अब कंप्यूटर स्क्रीन पर संदेश लिखते हैं, बिना तेज़ करने वाले के पास आए।",66.0491951528066
646,कोई केवल यह सोच सकता है कि जब कुछ नया सामने आता है तो कीबोर्ड क्या होगा।,अभी कोई यह नहीं सोच सकता की कुछ नया आने से कीबोर्ड क्या बन जायेगा |,39.79757952307016,एक व्यक्ति केवल यह सोच सकता है कि जब कुछ नया आता है तो कीबोर्ड क्या बन जाएगा।,69.45192071409073
647,विखंडन बम इस सिद्धांत पर काम करता है कि कई प्रोटॉन और न्यूट्रॉन वाले एक परमाणु को एक साथ रखने के लिए ऊर्जा की आवश्यकता होती है।,विखंडन बम इस सिद्धांत पर काम करता है कि कई प्रोटॉन और न्यूट्रॉन वाले एक नाभिक को एक साथ रखने के लिए ऊर्जा लगती है।,84.45276885595219,विभाजन बम उस सिद्धांत पर काम करता है कि एक नाभिक को कई प्रोटॉनों और न्यूट्रॉनों के साथ एकत्र करने के लिए ऊर्जा की आवश्यकता होती है।,64.86303010080817
648,"यह एक पहाड़ पर भारी गाड़ी को लहराए जाने जैसा है, और फिर से परमाणु को विभाजित करके उस ऊर्जा का कुछ हिस्सा जारी किया जाता है।",जैसे किसी भारी गाड़ी को पहाड़ पर रोल करके चढ़ाया जा रहा हो. न्यूक्लियस को फिर से विभाजित करना और उसमें से कुछ ऊर्जा निकालना.,37.453645116910685,इसका कुछ ऐसा ही मतलब है जैसे एक भारी गाड़ी को पहाड़ी पर चढ़ाना। फिर न्यूक्लियस को फिर से विभाजित करने से कुछ ऊर्जा释放 होती है।,34.708143575509894
649,कुछ परमाणुओं के नाभिक अस्थिर होते हैं जिसका अर्थ है कि वे बहुत कम या कोई धक्का के साथ टूट जाते हैं।,"कुछ अणुओं में अस्थिर केंद्रक होता है, जिसका मतलब यह है कि उनमें थोड़े या बिना किसी झटके से टूटने की प्रवृत्ति होती है,",22.21375082413036,"कुछ परमाणुओं के अस्थिर नाभिक होते हैं, जिसका अर्थ है कि वे थोड़ी या बिना किसी धक्के के टूटने की प्रवृत्ति रखते हैं।",47.849598136227236
650,चंद्रमा की सतह चट्टानों और धूल से बनी है। चंद्रमा की बाहरी परत को क्रस्ट कहा जाता है।,चांद की सतह चट्टानों और धूल से बनी है. चांद की बाहरी परत को क्रस्ट कहते हैं.,71.3726822203407,चंद्रमा की सतह चट्टानों और धूल से बनी है। चंद्रमा की बाहरी परत को कोशिका कहा जाता है।,88.47376102602728
651,क्रस्ट की मोटाई निकट की ओर लगभग 70 किमी और दूसरी तरफ 100 किमी है।,सबसे नज़दीकी सिरे पर क्रस्ट की मोटाई करीब 70 किलोमीटर है और सबसे दूर के सिरे पर यह 100 किलोमीटर है.,27.13998644877016,क्रस्ट निकटवर्ती पक्ष पर लगभग 70 किमी मोटी है और दूरवर्ती पक्ष पर 100 किमी मोटी है।,38.89070349157571
652,यह मारिया के नीचे पतला और ऊंचा मैदान के नीचे मोटा है।,यह समुद्र के नीचे पतला और ऊँचे क्षेत्रों के नीचे मोटा होता है।,46.75845713599167,यह मारीया के नीचे पतला है और उच्च भूमि के नीचे मोटा है।,58.12658284574296
653,निकटवर्ती पक्ष पर अधिक मारिया हो सकती है क्योंकि क्रस्ट पतला है।,पपड़ी पतली होने के कारण आस-पास पर कई मारिया होंगी. लावा के लिए सतह पर बढ़ना आसान था.,17.448397423853987,यहां के पास अधिक मारिया हो सकते हैं क्योंकि क्रस्ट पतला है। लावा के लिए सतह तक पहुंचना आसान था।,46.01680493923473
654,सामग्री सिद्धांतों का केंद्र यह पता लगाने पर केंद्रित है कि लोगों को क्या चिपकता है या उन्हें क्या पसंद है।,सामग्री के सिद्धांत यह खोजने पर केंद्रित है कि लोगों को क्या टिक करता है या उन्हें क्या आाकर्षित करता है।,62.263028481241,सामग्री सिद्धांत उन कारणों पर केंद्रित होते हैं जो लोगों को प्रेरित करते हैं या जिनसे वे आकर्षित होते हैं।,38.13101659162587
655,इन सिद्धांतों से पता चलता है कि लोगों की कुछ जरूरतें और/या इच्छाएं होती हैं जो वयस्क होने के साथ-साथ आंतरिक रूप से विकसित हो जाती हैं।,इन सिद्धांतों से संकेत मिलता है कि लोगों की कुछ ऐसी ज़रूरतें और/या इच्छाएँ थीं जो उनके वयस्क होते-होते उनके भीतर निहित हो गयी.,51.96099098603554,ये सिद्धांत सुझाव देते हैं कि लोगों की कुछ आवश्यकताएँ और/या इच्छाएँ होती हैं जो वे वयस्कता में पहुँचने पर आंतरिककरण कर लेते हैं।,43.33871005740062
656,ये सिद्धांतों में यह देखा गया है कि कुछ लोगों के बारे में क्या है जो उन्हें उन चीजों को चाहते हैं जो वे करते हैं और उनके पर्यावरण की चीजें उन्हें कुछ चीजें करने या नहीं करने के लिए क्या कर रही हैं।,ये सिद्धांत देखते हैं कि कुछ लोगों के बारे में ऐसी कौन-सी बातें हैं जो उन्हें वही चीज़ें करने के लिए कहती हैं जो वे चाहते हैं और उनके माहौल की कौनसी सी बाते हैं जो वे उन्हें कुछ चीज़ें करने या नहीं करने के लिए कहती हैं.,52.59743831321365,ये सिद्धांत यह देखते हैं कि कुछ लोगों में ऐसी क्या बातें हैं जो उन्हें वह चीज़ें चाहने के लिए प्रेरित करती हैं और उनके पर्यावरण में क्या चीज़ें उन्हें कुछ चीज़ें करने या न करने के लिए प्रेरित करेंगी।,53.52915559549842
657,दो लोकप्रिय सामग्री सिद्धांत हैं मास्लो की आवश्यकताओं के पदानुक्रम सिद्धांत और हर्ट्ज़बर्ग के दो कारक सिद्धांत।,दो लोकप्रिय विषय-वस्तु सिद्धांत हैं मास्लो का आवश्यकताओं का पदानुक्रम सिद्धांत और हर्ट्ज़बर्ग का दो तथ्यों वाला सिद्धांत.,67.04380659782427,दो लोकप्रिय सामग्री सिद्धांत हैं मास्लो की जरूरतों की पदानुक्रम सिद्धांत और हर्ट्ज़बर्ग का दो कारक सिद्धांत।,83.50967674214093
658,"सामान्य तौर पर, दो व्यवहार उभर सकते हैं जैसे-जैसे प्रबंधक अपने पूर्व समकक्षों का नेतृत्व करना शुरू करते हैं। स्पेक्ट्रम के एक छोर में एक लड़के (या लड़कियों) में से रहने की कोशिश कर रहा है।","आम शब्दों में, जब प्रबंधक अपने पूर्व सहयोगियों का नेतृत्व करना शुरू करते हैं तो दो तरह के बर्ताव सामने आते हैं. स्पेक्ट्रम का एक सिरा “उन लड़कों में से एक” (या लड़कियों में से एक) बने रहने की कोशिश कर रहा है.",53.70988747080847,"सामान्य तौर पर, जब प्रबंधक अपने पूर्व सहकर्मियों का नेतृत्व करना शुरू करते हैं, तो दो व्यवहार सामने आ सकते हैं। एक छोर पर, ""लोगों में से एक"" (या लड़कियों में से एक) बने रहने की कोशिश करना है।",60.96479561141513
659,"इस प्रकार के प्रबंधकों को असंबद्ध निर्णय लेने, अनुशासनात्मक कार्रवाई करने, प्रदर्शन मूल्यांकन करने, जिम्मेदारी सौंपने और लोगों को जवाबदेह बनाने में कठिनाई होती है।","ऐसे प्रबंधक को सबकी सोच से अलग फै़सले लेने, अनुशासन से जुड़ी कार्रवाई करने, काम की जाँच करने, ज़िम्मेदारी देने और लोगों की ज़वाबदेही तय करने में परेशानी होती है.",43.98596084417649,"इस प्रकार के प्रबंधक को अप्रिय परिवर्तनों, अनुशासनात्मक कार्रवाई, प्रदर्शन मूल्यांकन, जिम्मेदारी सौंपने और लोगों को जिम्मेदार ठहराने में कठिनाई होती है।",71.61556131930551
660,"स्पेक्ट्रम के दूसरे छोर पर, एक व्यक्ति एक अपरिचित व्यक्ति में बदल जाता है जो महसूस करता है कि उसे टीम के द्वारा किए गए सभी कार्यों को बदलना चाहिए और इसे अपना बनाना चाहिए।","वहीं स्पेक्ट्रम का दूसरा सिरा, कोई व्यक्ति किसी ऐसे अपिरिचित व्यक्ति का रूप लेता है जिसे लगता है कि उसे टीम में सब कुछ बदल देना चाहिए और उसे अपने हिसाब से बनाना चाहिए.",46.375694880376294,"विपरीत छोर पर, एक व्यक्ति में परिवर्तन होता है जो अदृश्य हो जाता है और महसूस करता है कि उसे टीम द्वारा किए जा रहे सब कुछ को बदलना चाहिए और इसे अपना बनाना चाहिए।",62.394176976367454
661,"आखिरकार, टीम की सफलता और विफलता के लिए नेता अंततः जिम्मेदार है।","आख़िर, लीडर ही अपनी टीम की कामयाबी और नाकामी के लिए ज़िम्मेदार होता है.",28.866999683827537,"आखिरकार, नेता अंततः टीम की सफलता और विफलता का जिम्मेदार होता है।",72.79411135946366
662,इस व्यवहार के परिणामस्वरूप अक्सर नेताओं और टीम के बाकी सदस्यों के बीच मतभेद होते हैं।,इस बर्ताव से कभी-कभी लीडर और बाकी टीम के बीच दरारें पैदा हो जाती हैं.,22.776980842963912,यह व्यवहार अक्सर नेताओं और बाकी टीम के बीच मतभेदों का कारण बनता है।,53.365262644387734
663,"वर्चुअल टीमों को पारंपरिक टीमों के समान उत्कृष्टता मानकों पर रखा जाता है, लेकिन सूक्ष्म अंतर हैं।","वर्चुअल टीमों को भी परंपरागत टीमों की तरह ही उत्कृष्टता के समान मानकों पर रखा जाता है, लेकिन उनमें बारीक अंतर होते हैं.",57.240279914084255,"वर्चुअल टीमों को पारंपरिक टीमों की तरह उत्कृष्टता के समान मानकों पर रखा जाता है, लेकिन इनमें सूक्ष्म अंतर होते हैं।",75.44782779660544
664,वर्चुअल टीम के सदस्य अक्सर अपने तत्काल भौतिक समूह के संपर्क बिंदु के रूप में कार्य करते हैं।,वर्चुअल टीम के सदस्य अक्सर अपने तात्कालिक भौतिक समूह के लिए संपर्क बिंदु के तौर पर काम करते हैं.,68.70827892369657,वर्चुअल टीम के सदस्य अक्सर अपने निकटतम भौतिक समूह के लिए संपर्क का बिंदु के रूप में कार्य करते हैं।,78.02071258378561
665,उनके पास अक्सर पारंपरिक टीम सदस्यों की तुलना में अधिक स्वायत्तता होती है क्योंकि उनकी टीमें विभिन्न समय क्षेत्रों के अनुसार मिल सकती हैं जिन्हें उनके स्थानीय प्रबंधन द्वारा नहीं समझा जा सकता है।,उनके पास परंपरागत टीम सदस्यों के मुकाबले ज़्यादा आज़ादी होती है क्योंकि उनकी टीमें अलग-अलग समय क्षेत्रों के हिसाब से मिल सकती हैं जो शायद उनके स्थानीय प्रबंधन की समझ न आए.,53.93818442896118,"वे अक्सर पारंपरिक टीम के सदस्यों की तुलना में अधिक स्वायत्तता रखते हैं क्योंकि उनकी टीमें विभिन्न समय क्षेत्रों के अनुसार मिल सकती हैं, जिसे उनकी स्थानीय प्रबंधन द्वारा समझा नहीं जा सकता है।",80.16850326975363
666,"एक सच्ची अदृश्य टीम की उपस्थिति (लार्सन और लाफास्टो, 1989, पृ109) भी एक आभासी टीम का एक अनूठा घटक है।","एक सच्ची “अदृश्य टीम” (लार्सन एंड लाफ़ास्टो, 1989, p109) की मौजूदगी भी वर्चुअल टीम का एक अनूठा घटक है.",52.49381838175605,"सच्चे ""अदृश्य टीम"" (लार्सन और लाफास्टो, 1989, पृष्ठ 109) की उपस्थिति भी एक वर्चुअल टीम का एक अद्वितीय घटक है।",58.890430811580515
667,अदृश्य टीम प्रबंधन टीम है जिसके लिए प्रत्येक सदस्य रिपोर्ट करता है। अदृश्य टीम प्रत्येक सदस्य के लिए मानक निर्धारित करती है।,"इनविजिबल टीम वह प्रबंधन टीम है, जिस पर प्रत्येक सदस्य रिपोर्ट करते हैं. इनविजिबल टीम प्रत्येक सदस्य के लिए मानक निर्धारित करती है.",67.34742438659964,"""अदृश्य टीम"" वह प्रबंधन टीम है जिसके पास प्रत्येक सदस्य रिपोर्ट करता है। अदृश्य टीम प्रत्येक सदस्य के लिए मानक निर्धारित करती है।",89.14241901345433
668,एक संगठन सीखने की संस्था की स्थापना की समय लेने वाली प्रक्रिया से गुजरना क्यों चाहेगा? संगठन सीखने की अवधारणाओं को व्यवहार में लाने का एक लक्ष्य नवाचार है।,क्यों कोई संगठन एक प्रशिक्षण संगठन स्थापित करने की ज़्यादा समय लेने वाली प्रक्रिया को अपनाना चाहेगा? संगठनात्मक प्रशिक्षण अवधारणा को व्यवहार में लाने का एक उद्देश्य इनोवेशन है.,47.462335562655376,एक संगठन समय लेने वाली प्रक्रिया में क्यों शामिल होना चाहेगा ताकि एक शिक्षण संगठन स्थापित किया जा सके? संगठनात्मक शिक्षण के सिद्धांतों को लागू करने का एक लक्ष्य नवोन्मेष (इनोवेशन) है।,39.71356975412296
669,"जब किसी संगठन के कार्यात्मक विभागों में सभी उपलब्ध संसाधनों का प्रभावी ढंग से उपयोग किया जाता है, तो रचनात्मकता और आविष्कार का अनुभव हो सकता है।","जब सभी उपलब्ध संसाधन किसी संगठन के कार्यात्मक विभागों में प्रभावी रूप से उपयोग किए जाते हैं, तो रचनात्मकता और सरलता दोनों ही मुमकिन हो जाते हैं।",60.70624846395785,"जब किसी संगठन के कार्यात्मक विभागों में सभी उपलब्ध संसाधनों का प्रभावी ढंग से उपयोग किया जाता है, तब रचनात्मकता और कल्पकता पैदा हो सकती है।",82.72617787863518
670,"नतीजतन, एक संगठन की बाधा को दूर करने के लिए मिलकर काम करने की प्रक्रिया ग्राहक की जरूरतों को पूरा करने के लिए एक नई अभिनव प्रक्रिया का नेतृत्व कर सकती है।","नतीजन, एक साथ काम करने वाले संगठन की प्रक्रिया जो किसी बाधा को दूर करने के लिए काम कर रही है, वह ग्राहकों की ज़रूरत क लिए एक अभिनव प्रक्रिय हो सकती है |",54.36948176190144,"इसके परिणामस्वरूप, एक संगठन का एक साथ काम करने की प्रक्रिया किसी बाधा को पार करने के लिए ग्राहकों की आवश्यकताओं की सेवा करने के लिए एक नया नवोन्मेषी प्रक्रिया का नेतृत्व कर सकती है।",55.209034492806296
671,"इससे पहले कि कोई संगठन अभिनव हो, नेतृत्व को नवाचार की संस्कृति के साथ-साथ साझा ज्ञान और संगठनात्मक सीखने का निर्माण करना चाहिए।","इससे पहले कि कोई संगठन नवोन्मेषी हो सके, लीडरशिप को नवोन्मेष की संस्कृति बनाने के साथ ही साझा ज्ञान और संगठनात्मक शिक्षण भी तैयार करना होगा.",48.48007358366745,"एक संगठन नवोन्मेषी बनने से पहले, नेतृत्व को नवोन्मेष की संस्कृति और साझा ज्ञान और संगठनात्मक सीखने का निर्माण करना होगा।",62.755728604220984
672,एंजेल (2006) ने निरंतरता दृष्टिकोण को संगठनों को उच्च स्तर पर प्रदर्शन तक पहुंचने में मदद करने के लिए उपयोग की जाने वाली विधि के रूप में समझाया है।,एंजल (2006) ने संगठनों को काम करने के ऊँचे स्तर तक पहुँचने में मदद के लिए इस्तेमाल की गई विधि के रूप में कॉन्टिनम एप्रोच की व्याख्या की.,43.76602812960559,"एंजेल (2006) ने निरंतरता दृष्टिकोण को एक विधि के रूप में समझाया है, जिसका उपयोग संगठनों को उच्च प्रदर्शन स्तर तक पहुँचने में मदद करने के लिए किया जा रहा है।",70.9567504569554
673,न्यूरोबायोलॉजिकल डेटा संज्ञान की जांच के लिए एक सैद्धांतिक दृष्टिकोण के लिए भौतिक सबूत प्रदान करता है। इसलिए यह अनुसंधान क्षेत्र को संकुचित करता है और इसे बहुत अधिक सटीक बनाता है।,न्यूरोबायोलॉजिकल डेटा संज्ञान की जाँच के लिए सैद्धांतिक दृष्टिकोण के लिए भौतिक प्रमाण देते है. इसलिए ये अनुसंधान के क्षेत्र को सीमित बनाते हैं और इसे कहीं ज़्यादा सटीक बनाते हैं.,61.240179392551354,न्यूरोबायोलॉजिकल डेटा संज्ञानात्मकता की जांच के लिए एक सैद्धांतिक दृष्टिकोण के लिए भौतिक प्रमाण प्रदान करते हैं। इसलिए यह शोध क्षेत्र को संकीर्ण करता है और इसे बहुत अधिक सटीक बनाता है।,77.28376266415165
674,मस्तिष्क रोगविज्ञान और व्यवहार के बीच संबंध वैज्ञानिकों को उनके शोध में समर्थन देता है।,मस्तिष्क विकृति और व्यवहार के बीच संबंध अनुसंधान में वैज्ञानिकों का समर्थन करते हैं.,56.215664100246165,मस्तिष्क की रोगविज्ञान और व्यवहार के बीच संबंध वैज्ञानिकों को उनके शोध में सहायता करता है।,81.46426153942637
675,"यह लंबे समय से ज्ञात है कि विभिन्न प्रकार के मस्तिष्क क्षति, आघात, घाव और ट्यूमर व्यवहार को प्रभावित करते हैं और कुछ मानसिक कार्यों में परिवर्तन का कारण बनते हैं।","यह बहुत समय से ज्ञात है कि विभिन्न प्रकार के मस्तिष्क घाव, ट्रॉमा, चोट और ट्यूमर कुछ मानसिक व्यवहार को प्रभावित करते हैं और कुछ मानसिक कार्यों में परिवर्तन का कारण बनते हैं.",77.71801829447072,"यह लंबे समय से ज्ञात है कि मस्तिष्क के विभिन्न प्रकार के क्षति, आघात, घाव और ट्यूमर व्यवहार को प्रभावित करते हैं और कुछ मानसिक कार्यों में परिवर्तन का कारण बनते हैं।",93.64478668325864
676,नई प्रौद्योगिकियों की उदय हमें मस्तिष्क संरचनाओं और प्रक्रियाओं को देखने और जांचने की अनुमति देती है जो पहले कभी नहीं देखी गई हैं।,नई तकनीकियों के बढ़ने से हम मस्तिष्क की रचना और प्रक्रियाओं को देखकर जाँच कर सकते हैं जो पहले कभी नहीं देखी गई.,53.34055872121618,नवीन तकनीकों का उदय हमें ऐसे मस्तिष्क संरचनाओं और प्रक्रियाओं को देखने और जांचने की अनुमति देता है जो पहले कभी नहीं देखी गई थीं।,75.9629381833446
