Word,Frequency 2022-01-01,Frequency 2024-11-01,Growth Rate (%)
decreased,0.96,0.9,-6.25
surfing,0.96,0.9,-6.25
eyed,0.96,0.9,-6.25
ou,0.96,0.9,-6.25
grab,0.96,0.9,-6.25
reminder,0.96,0.9,-6.25
fool,0.96,0.9,-6.25
delicious,0.96,0.9,-6.25
fixes,0.96,0.9,-6.25
hz,0.96,0.9,-6.25
timer,0.96,0.9,-6.25
tuning,0.96,0.9,-6.25
highs,0.96,0.9,-6.25
alignment,0.96,0.9,-6.25
britannica,0.96,0.9,-6.25
lace,0.96,0.9,-6.25
resolutions,0.96,0.9,-6.25
trance,0.96,0.9,-6.25
locale,0.96,0.9,-6.25
bundle,0.96,0.9,-6.25
mailed,0.96,0.9,-6.25
oc,0.96,0.9,-6.25
medicaid,0.96,0.9,-6.25
lenders,0.96,0.9,-6.25
bloggers,0.96,0.9,-6.25
obituaries,0.96,0.9,-6.25
essence,0.96,0.9,-6.25
jm,0.96,0.9,-6.25
loc,0.96,0.9,-6.25
specifics,0.96,0.9,-6.25
proceeding,0.96,0.9,-6.25
defects,0.96,0.9,-6.25
marker,0.96,0.9,-6.25
terrorists,0.96,0.9,-6.25
beneficial,0.96,0.9,-6.25
gui,0.96,0.9,-6.25
gras,0.96,0.9,-6.25
ver,0.96,0.9,-6.25
rim,0.96,0.9,-6.25
prediction,0.96,0.9,-6.25
pharmaceuticals,0.96,0.9,-6.25
cg,0.96,0.9,-6.25
cooler,0.96,0.9,-6.25
submitting,0.96,0.9,-6.25
donor,0.96,0.9,-6.25
trash,0.96,0.9,-6.25
cite,0.96,0.9,-6.25
mess,0.96,0.9,-6.25
dietary,0.96,0.9,-6.25
marilyn,0.96,0.9,-6.25
dump,0.96,0.9,-6.25
burner,0.96,0.9,-6.25
yrs,0.96,0.9,-6.25
foo,0.96,0.9,-6.25
outlined,0.96,0.9,-6.25
str,0.96,0.9,-6.25
vip,0.96,0.9,-6.25
clicks,0.96,0.9,-6.25
nutritional,0.96,0.9,-6.25
hartford,0.96,0.9,-6.25
timeline,0.96,0.9,-6.25
fence,0.96,0.9,-6.25
satisfactory,0.96,0.9,-6.25
mesa,0.96,0.9,-6.25
aerospace,0.96,0.9,-6.25
barely,0.96,0.9,-6.25
jesse,0.96,0.9,-6.25
specifies,0.96,0.9,-6.25
modular,0.96,0.9,-6.25
microphone,0.96,0.9,-6.25
balloon,0.96,0.9,-6.25
hawaiian,0.96,0.9,-6.25
consoles,0.96,0.9,-6.25
jaguar,0.96,0.9,-6.25
reel,0.96,0.9,-6.25
thanksgiving,0.96,0.9,-6.25
witch,0.96,0.9,-6.25
eh,0.96,0.9,-6.25
surround,0.96,0.9,-6.25
aqua,0.96,0.9,-6.25
finances,0.96,0.9,-6.25
enjoying,0.96,0.9,-6.25
italiano,0.96,0.9,-6.25
jj,0.96,0.9,-6.25
representations,0.96,0.9,-6.25
phrases,0.96,0.9,-6.25
catalogs,0.96,0.9,-6.25
savannah,0.96,0.9,-6.25
typing,0.96,0.9,-6.25
boulder,0.96,0.9,-6.25
renew,0.96,0.9,-6.25
myanmar,0.96,0.9,-6.25
acknowledge,0.96,0.9,-6.25
hawk,0.96,0.9,-6.25
cos,0.96,0.9,-6.25
pac,0.96,0.9,-6.25
rl,0.96,0.9,-6.25
assessing,0.96,0.9,-6.25
junk,0.96,0.9,-6.25
wax,0.96,0.9,-6.25
answering,0.96,0.9,-6.25
reggae,0.96,0.9,-6.25
whats,0.96,0.9,-6.25
condo,0.96,0.9,-6.25
retrieve,0.96,0.9,-6.25
lean,0.96,0.9,-6.25
postings,0.96,0.9,-6.25
algeria,0.96,0.9,-6.25
favors,0.96,0.9,-6.25
onion,0.96,0.9,-6.25
uw,0.96,0.9,-6.25
informative,0.96,0.9,-6.25
eau,0.96,0.9,-6.25
merry,0.96,0.9,-6.25
passive,0.96,0.9,-6.25
batman,0.96,0.9,-6.25
utilization,0.96,0.9,-6.25
ping,0.96,0.9,-6.25
dried,0.96,0.9,-6.25
regression,0.96,0.9,-6.25
enhancements,0.96,0.9,-6.25
oman,0.96,0.9,-6.25
rage,0.96,0.9,-6.25
advisors,0.96,0.9,-6.25
supplemental,0.96,0.9,-6.25
pillow,0.96,0.9,-6.25
parcel,0.96,0.9,-6.25
shannon,0.96,0.9,-6.25
flavor,0.96,0.9,-6.25
alike,0.96,0.9,-6.25
horrible,0.96,0.9,-6.25
hungry,0.96,0.9,-6.25
cadillac,0.96,0.9,-6.25
wm,0.96,0.9,-6.25
parental,0.96,0.9,-6.25
proposition,0.96,0.9,-6.25
gays,0.96,0.9,-6.25
niagara,0.96,0.9,-6.25
warcraft,0.96,0.9,-6.25
bucks,0.96,0.9,-6.25
uri,0.96,0.9,-6.25
duplicate,0.96,0.9,-6.25
civilization,0.96,0.9,-6.25
trustee,0.96,0.9,-6.25
weighted,0.96,0.9,-6.25
salaries,0.96,0.9,-6.25
yemen,0.96,0.9,-6.25
coating,0.96,0.9,-6.25
yeast,0.96,0.9,-6.25
sn,0.96,0.9,-6.25
coated,0.96,0.9,-6.25
intend,0.96,0.9,-6.25
reliance,0.96,0.9,-6.25
fu,0.96,0.9,-6.25
ambient,0.96,0.9,-6.25
unlock,0.96,0.9,-6.25
referrals,0.96,0.9,-6.25
dock,0.96,0.9,-6.25
differently,0.96,0.9,-6.25
integrating,0.96,0.9,-6.25
limiting,0.96,0.9,-6.25
revisions,0.96,0.9,-6.25
buys,0.96,0.9,-6.25
watershed,0.96,0.9,-6.25
pork,0.96,0.9,-6.25
llp,0.96,0.9,-6.25
pediatric,0.96,0.9,-6.25
boc,0.96,0.9,-6.25
fare,0.96,0.9,-6.25
dg,0.96,0.9,-6.25
filme,0.96,0.9,-6.25
fuji,0.96,0.9,-6.25
instructors,0.96,0.9,-6.25
bedford,0.96,0.9,-6.25
stationery,0.96,0.9,-6.25
clusters,0.96,0.9,-6.25
wiring,0.96,0.9,-6.25
io,0.96,0.9,-6.25
demonstrates,0.96,0.9,-6.25
js,0.96,0.9,-6.25
bumper,0.96,0.9,-6.25
religions,0.96,0.9,-6.25
hostels,0.96,0.9,-6.25
senegal,0.96,0.9,-6.25
radios,0.96,0.9,-6.25
deviation,0.96,0.9,-6.25
samba,0.96,0.9,-6.25
hostel,0.96,0.9,-6.25
employ,0.96,0.9,-6.25
mpg,0.96,0.9,-6.25
cindy,0.96,0.9,-6.25
lolita,0.96,0.9,-6.25
carb,0.96,0.9,-6.25
gossip,0.96,0.9,-6.25
empirical,0.96,0.9,-6.25
dependence,0.96,0.9,-6.25
sapphire,0.96,0.9,-6.25
kinase,0.96,0.9,-6.25
commodities,0.96,0.9,-6.25
guyana,0.96,0.9,-6.25
intimate,0.96,0.9,-6.25
keen,0.96,0.9,-6.25
flyer,0.96,0.9,-6.25
navigator,0.96,0.9,-6.25
baking,0.96,0.9,-6.25
computed,0.96,0.9,-6.25
gg,0.96,0.9,-6.25
nirvana,0.96,0.9,-6.25
heated,0.96,0.9,-6.25
brutal,0.96,0.9,-6.25
malpractice,0.96,0.9,-6.25
blacks,0.96,0.9,-6.25
obesity,0.96,0.9,-6.25
tomato,0.96,0.9,-6.25
jewel,0.96,0.9,-6.25
lf,0.96,0.9,-6.25
convertible,0.96,0.9,-6.25
dryer,0.96,0.9,-6.25
pensions,0.96,0.9,-6.25
secretariat,0.96,0.9,-6.25
paragraphs,0.96,0.9,-6.25
lately,0.96,0.9,-6.25
scary,0.96,0.9,-6.25
stan,0.96,0.9,-6.25
reservoir,0.96,0.9,-6.25
occurrence,0.96,0.9,-6.25
charming,0.96,0.9,-6.25
disclose,0.96,0.9,-6.25
complimentary,0.96,0.9,-6.25
maximize,0.96,0.9,-6.25
workout,0.96,0.9,-6.25
orgasm,0.96,0.9,-6.25
bloom,0.96,0.9,-6.25
surge,0.96,0.9,-6.25
deutschland,0.96,0.9,-6.25
dumb,0.96,0.9,-6.25
dictionaries,0.96,0.9,-6.25
mails,0.96,0.9,-6.25
sleeps,0.96,0.9,-6.25
endless,0.96,0.9,-6.25
niger,0.96,0.9,-6.25
bacon,0.96,0.9,-6.25
cooked,0.96,0.9,-6.25
transmit,0.96,0.9,-6.25
experiencing,0.96,0.9,-6.25
planners,0.96,0.9,-6.25
psychiatry,0.96,0.9,-6.25
deborah,0.96,0.9,-6.25
magnificent,0.96,0.9,-6.25
transcripts,0.96,0.9,-6.25
collectible,0.96,0.9,-6.25
robots,0.96,0.9,-6.25
grenada,0.96,0.9,-6.25
jade,0.96,0.9,-6.25
movers,0.96,0.9,-6.25
verbal,0.96,0.9,-6.25
workflow,0.96,0.9,-6.25
novelty,0.96,0.9,-6.25
garmin,0.96,0.9,-6.25
grams,0.96,0.9,-6.25
mrna,0.96,0.9,-6.25
relaxation,0.96,0.9,-6.25
sen,0.96,0.9,-6.25
forwarding,0.96,0.9,-6.25
urge,0.96,0.9,-6.25
generates,0.96,0.9,-6.25
inexpensive,0.96,0.9,-6.25
ours,0.96,0.9,-6.25
internship,0.96,0.9,-6.25
snowboard,0.96,0.9,-6.25
flour,0.96,0.9,-6.25
blond,0.96,0.9,-6.25
jumping,0.96,0.9,-6.25
bbs,0.96,0.9,-6.25
reproduce,0.96,0.9,-6.25
roommates,0.96,0.9,-6.25
stuffed,0.96,0.9,-6.25
simulations,0.96,0.9,-6.25
cz,0.96,0.9,-6.25
viking,0.96,0.9,-6.25
myrtle,0.96,0.9,-6.25
cleanup,0.96,0.9,-6.25
yarn,0.96,0.9,-6.25
knitting,0.96,0.9,-6.25
bhutan,0.96,0.9,-6.25
liechtenstein,0.96,0.9,-6.25
redhead,0.96,0.9,-6.25
continent,0.96,0.9,-6.25
constraint,0.96,0.9,-6.25
ranger,0.96,0.9,-6.25
insulation,0.96,0.9,-6.25
audio,8.63,8.08,-6.37
ask,8.63,8.08,-6.37
document,8.63,8.08,-6.37
gifts,8.63,8.08,-6.37
thanks,8.63,8.08,-6.37
jul,8.63,8.08,-6.37
anything,8.63,8.08,-6.37
mature,8.63,8.08,-6.37
everyone,8.63,8.08,-6.37
understand,8.63,8.08,-6.37
tx,8.63,8.08,-6.37
warning,8.63,8.08,-6.37
fan,8.63,8.08,-6.37
definition,8.63,8.08,-6.37
thinking,8.63,8.08,-6.37
bug,8.63,8.08,-6.37
hearing,8.63,8.08,-6.37
machines,8.63,8.08,-6.37
compliance,8.63,8.08,-6.37
brief,8.63,8.08,-6.37
dining,8.63,8.08,-6.37
desk,8.63,8.08,-6.37
sounds,8.63,8.08,-6.37
ladies,8.63,8.08,-6.37
shares,8.63,8.08,-6.37
clothes,8.63,8.08,-6.37
ratio,8.63,8.08,-6.37
differences,8.63,8.08,-6.37
utc,8.63,8.08,-6.37
kits,8.63,8.08,-6.37
tank,8.63,8.08,-6.37
loop,8.63,8.08,-6.37
foods,8.63,8.08,-6.37
milk,8.63,8.08,-6.37
sufficient,8.63,8.08,-6.37
measurement,8.63,8.08,-6.37
democracy,8.63,8.08,-6.37
mechanism,8.63,8.08,-6.37
bang,8.63,8.08,-6.37
taste,8.63,8.08,-6.37
derived,8.63,8.08,-6.37
workshops,8.63,8.08,-6.37
underground,8.63,8.08,-6.37
smoke,8.63,8.08,-6.37
describes,8.63,8.08,-6.37
sr,8.63,8.08,-6.37
alive,8.63,8.08,-6.37
coordinator,8.63,8.08,-6.37
folk,8.63,8.08,-6.37
nashville,8.63,8.08,-6.37
regardless,8.63,8.08,-6.37
governance,8.63,8.08,-6.37
sole,8.63,8.08,-6.37
functionality,8.63,8.08,-6.37
reads,8.63,8.08,-6.37
facial,8.63,8.08,-6.37
stones,8.63,8.08,-6.37
sh,8.63,8.08,-6.37
soap,8.63,8.08,-6.37
wearing,8.63,8.08,-6.37
camps,8.63,8.08,-6.37
engagement,8.63,8.08,-6.37
durham,8.63,8.08,-6.37
hook,8.63,8.08,-6.37
tu,8.63,8.08,-6.37
fusion,8.63,8.08,-6.37
astronomy,8.63,8.08,-6.37
bikes,8.63,8.08,-6.37
cultures,8.63,8.08,-6.37
bearing,8.63,8.08,-6.37
complexity,8.63,8.08,-6.37
resolve,8.63,8.08,-6.37
cb,8.63,8.08,-6.37
regime,8.63,8.08,-6.37
salem,8.63,8.08,-6.37
depot,8.63,8.08,-6.37
cedar,8.63,8.08,-6.37
sailing,8.63,8.08,-6.37
profession,8.63,8.08,-6.37
omaha,8.63,8.08,-6.37
dying,8.63,8.08,-6.37
poem,8.63,8.08,-6.37
executed,8.63,8.08,-6.37
realistic,8.63,8.08,-6.37
fever,8.63,8.08,-6.37
emily,8.63,8.08,-6.37
chess,8.63,8.08,-6.37
survive,8.63,8.08,-6.37
reveal,8.63,8.08,-6.37
missions,8.63,8.08,-6.37
diploma,8.63,8.08,-6.37
klein,8.63,8.08,-6.37
precise,8.63,8.08,-6.37
mf,8.63,8.08,-6.37
marina,8.63,8.08,-6.37
lightning,8.63,8.08,-6.37
initiated,8.63,8.08,-6.37
ronald,8.63,8.08,-6.37
guitars,8.63,8.08,-6.37
fate,8.63,8.08,-6.37
excluded,8.63,8.08,-6.37
wellington,8.63,8.08,-6.37
remarkable,8.63,8.08,-6.37
retreat,8.63,8.08,-6.37
hopkins,8.63,8.08,-6.37
peninsula,8.63,8.08,-6.37
enzyme,8.63,8.08,-6.37
derby,8.63,8.08,-6.37
newfoundland,8.63,8.08,-6.37
leon,8.63,8.08,-6.37
cliff,8.63,8.08,-6.37
banned,8.63,8.08,-6.37
magical,8.63,8.08,-6.37
rounds,8.63,8.08,-6.37
vatican,8.63,8.08,-6.37
pale,8.63,8.08,-6.37
julian,8.63,8.08,-6.37
wesley,8.63,8.08,-6.37
slovak,8.63,8.08,-6.37
fraser,8.63,8.08,-6.37
survivors,8.63,8.08,-6.37
violin,8.63,8.08,-6.37
shepherd,8.63,8.08,-6.37
cradle,8.63,8.08,-6.37
assembled,8.63,8.08,-6.37
mail,7.67,7.18,-6.39
phone,7.67,7.18,-6.39
porn,7.67,7.18,-6.39
sep,7.67,7.18,-6.39
remember,7.67,7.18,-6.39
nice,7.67,7.18,-6.39
mode,7.67,7.18,-6.39
abstract,7.67,7.18,-6.39
mini,7.67,7.18,-6.39
battery,7.67,7.18,-6.39
listen,7.67,7.18,-6.39
shirt,7.67,7.18,-6.39
thoughts,7.67,7.18,-6.39
presentation,7.67,7.18,-6.39
sa,7.67,7.18,-6.39
readers,7.67,7.18,-6.39
handle,7.67,7.18,-6.39
equity,7.67,7.18,-6.39
birthday,7.67,7.18,-6.39
fail,7.67,7.18,-6.39
certification,7.67,7.18,-6.39
hip,7.67,7.18,-6.39
dinner,7.67,7.18,-6.39
compensation,7.67,7.18,-6.39
knows,7.67,7.18,-6.39
debate,7.67,7.18,-6.39
crazy,7.67,7.18,-6.39
efficiency,7.67,7.18,-6.39
lifestyle,7.67,7.18,-6.39
connections,7.67,7.18,-6.39
inventory,7.67,7.18,-6.39
genre,7.67,7.18,-6.39
kid,7.67,7.18,-6.39
delay,7.67,7.18,-6.39
bulletin,7.67,7.18,-6.39
messenger,7.67,7.18,-6.39
greece,7.67,7.18,-6.39
salary,7.67,7.18,-6.39
vancouver,7.67,7.18,-6.39
egypt,7.67,7.18,-6.39
asking,7.67,7.18,-6.39
normally,7.67,7.18,-6.39
puerto,7.67,7.18,-6.39
licensing,7.67,7.18,-6.39
resident,7.67,7.18,-6.39
stored,7.67,7.18,-6.39
ag,7.67,7.18,-6.39
ba,7.67,7.18,-6.39
tiny,7.67,7.18,-6.39
aviation,7.67,7.18,-6.39
proud,7.67,7.18,-6.39
applies,7.67,7.18,-6.39
valentine,7.67,7.18,-6.39
nr,7.67,7.18,-6.39
guardian,7.67,7.18,-6.39
deck,7.67,7.18,-6.39
developments,7.67,7.18,-6.39
impossible,7.67,7.18,-6.39
judgment,7.67,7.18,-6.39
demonstrate,7.67,7.18,-6.39
measurements,7.67,7.18,-6.39
stability,7.67,7.18,-6.39
expectations,7.67,7.18,-6.39
forgotten,7.67,7.18,-6.39
outcome,7.67,7.18,-6.39
exposed,7.67,7.18,-6.39
complaint,7.67,7.18,-6.39
bristol,7.67,7.18,-6.39
probability,7.67,7.18,-6.39
continental,7.67,7.18,-6.39
equipped,7.67,7.18,-6.39
broadway,7.67,7.18,-6.39
loose,7.67,7.18,-6.39
ion,7.67,7.18,-6.39
mills,7.67,7.18,-6.39
tt,7.67,7.18,-6.39
sampling,7.67,7.18,-6.39
fisher,7.67,7.18,-6.39
violent,7.67,7.18,-6.39
melissa,7.67,7.18,-6.39
bargains,7.67,7.18,-6.39
harm,7.67,7.18,-6.39
arabic,7.67,7.18,-6.39
gym,7.67,7.18,-6.39
surgical,7.67,7.18,-6.39
pitch,7.67,7.18,-6.39
stamp,7.67,7.18,-6.39
hon,7.67,7.18,-6.39
pairs,7.67,7.18,-6.39
sensitivity,7.67,7.18,-6.39
addressing,7.67,7.18,-6.39
electron,7.67,7.18,-6.39
heather,7.67,7.18,-6.39
stronger,7.67,7.18,-6.39
powell,7.67,7.18,-6.39
ash,7.67,7.18,-6.39
paths,7.67,7.18,-6.39
tribune,7.67,7.18,-6.39
genres,7.67,7.18,-6.39
parade,7.67,7.18,-6.39
corruption,7.67,7.18,-6.39
surfaces,7.67,7.18,-6.39
hung,7.67,7.18,-6.39
arlington,7.67,7.18,-6.39
consensus,7.67,7.18,-6.39
perth,7.67,7.18,-6.39
harvey,7.67,7.18,-6.39
speaks,7.67,7.18,-6.39
documented,7.67,7.18,-6.39
backed,7.67,7.18,-6.39
journalists,7.67,7.18,-6.39
inspector,7.67,7.18,-6.39
plains,7.67,7.18,-6.39
humanities,7.67,7.18,-6.39
independently,7.67,7.18,-6.39
floyd,7.67,7.18,-6.39
consistently,7.67,7.18,-6.39
wilderness,7.67,7.18,-6.39
porter,7.67,7.18,-6.39
ivory,7.67,7.18,-6.39
ecological,7.67,7.18,-6.39
implies,7.67,7.18,-6.39
preventing,7.67,7.18,-6.39
joshua,7.67,7.18,-6.39
speeds,7.67,7.18,-6.39
entrepreneur,7.67,7.18,-6.39
duo,7.67,7.18,-6.39
queens,7.67,7.18,-6.39
quantitative,7.67,7.18,-6.39
shame,7.67,7.18,-6.39
funk,7.67,7.18,-6.39
cigarettes,7.67,7.18,-6.39
enemies,7.67,7.18,-6.39
eva,7.67,7.18,-6.39
sticks,7.67,7.18,-6.39
reforms,7.67,7.18,-6.39
valued,7.67,7.18,-6.39
halo,7.67,7.18,-6.39
scout,7.67,7.18,-6.39
councils,7.67,7.18,-6.39
herb,7.67,7.18,-6.39
whale,7.67,7.18,-6.39
suspected,7.67,7.18,-6.39
conversations,7.67,7.18,-6.39
influences,7.67,7.18,-6.39
specializing,7.67,7.18,-6.39
molecules,7.67,7.18,-6.39
dylan,7.67,7.18,-6.39
humanitarian,7.67,7.18,-6.39
achievements,7.67,7.18,-6.39
mines,7.67,7.18,-6.39
adaptation,7.67,7.18,-6.39
apollo,7.67,7.18,-6.39
enters,7.67,7.18,-6.39
convicted,7.67,7.18,-6.39
conceptual,7.67,7.18,-6.39
posts,6.71,6.28,-6.41
customer,6.71,6.28,-6.41
messages,6.71,6.28,-6.41
electronics,6.71,6.28,-6.41
submit,6.71,6.28,-6.41
hardware,6.71,6.28,-6.41
favorite,6.71,6.28,-6.41
useful,6.71,6.28,-6.41
bin,6.71,6.28,-6.41
associates,6.71,6.28,-6.41
sheet,6.71,6.28,-6.41
resort,6.71,6.28,-6.41
errors,6.71,6.28,-6.41
quantity,6.71,6.28,-6.41
merchant,6.71,6.28,-6.41
faith,6.71,6.28,-6.41
fill,6.71,6.28,-6.41
variable,6.71,6.28,-6.41
ave,6.71,6.28,-6.41
kinds,6.71,6.28,-6.41
funny,6.71,6.28,-6.41
integration,6.71,6.28,-6.41
tag,6.71,6.28,-6.41
es,6.71,6.28,-6.41
consulting,6.71,6.28,-6.41
pr,6.71,6.28,-6.41
supports,6.71,6.28,-6.41
wonderful,6.71,6.28,-6.41
household,6.71,6.28,-6.41
happen,6.71,6.28,-6.41
revised,6.71,6.28,-6.41
objectives,6.71,6.28,-6.41
op,6.71,6.28,-6.41
operator,6.71,6.28,-6.41
sharp,6.71,6.28,-6.41
expand,6.71,6.28,-6.41
crafts,6.71,6.28,-6.41
bond,6.71,6.28,-6.41
upcoming,6.71,6.28,-6.41
linear,6.71,6.28,-6.41
hop,6.71,6.28,-6.41
confidence,6.71,6.28,-6.41
bound,6.71,6.28,-6.41
storm,6.71,6.28,-6.41
chicken,6.71,6.28,-6.41
physician,6.71,6.28,-6.41
cellular,6.71,6.28,-6.41
intellectual,6.71,6.28,-6.41
magnetic,6.71,6.28,-6.41
effectively,6.71,6.28,-6.41
header,6.71,6.28,-6.41
diversity,6.71,6.28,-6.41
specification,6.71,6.28,-6.41
capabilities,6.71,6.28,-6.41
peer,6.71,6.28,-6.41
disorders,6.71,6.28,-6.41
worst,6.71,6.28,-6.41
hurricane,6.71,6.28,-6.41
allocated,6.71,6.28,-6.41
mp,6.71,6.28,-6.41
thin,6.71,6.28,-6.41
sick,6.71,6.28,-6.41
collect,6.71,6.28,-6.41
substantial,6.71,6.28,-6.41
nz,6.71,6.28,-6.41
reducing,6.71,6.28,-6.41
nobody,6.71,6.28,-6.41
sri,6.71,6.28,-6.41
drum,6.71,6.28,-6.41
xx,6.71,6.28,-6.41
rehabilitation,6.71,6.28,-6.41
usc,6.71,6.28,-6.41
communicate,6.71,6.28,-6.41
kick,6.71,6.28,-6.41
preparing,6.71,6.28,-6.41
vincent,6.71,6.28,-6.41
collective,6.71,6.28,-6.41
literacy,6.71,6.28,-6.41
understood,6.71,6.28,-6.41
adjustable,6.71,6.28,-6.41
merely,6.71,6.28,-6.41
cloud,6.71,6.28,-6.41
facilitate,6.71,6.28,-6.41
islam,6.71,6.28,-6.41
underlying,6.71,6.28,-6.41
afraid,6.71,6.28,-6.41
coordination,6.71,6.28,-6.41
nepal,6.71,6.28,-6.41
diamonds,6.71,6.28,-6.41
lung,6.71,6.28,-6.41
turner,6.71,6.28,-6.41
fw,6.71,6.28,-6.41
rogers,6.71,6.28,-6.41
hanging,6.71,6.28,-6.41
colored,6.71,6.28,-6.41
repeated,6.71,6.28,-6.41
significance,6.71,6.28,-6.41
symposium,6.71,6.28,-6.41
gauge,6.71,6.28,-6.41
junction,6.71,6.28,-6.41
intensive,6.71,6.28,-6.41
correspondence,6.71,6.28,-6.41
pepper,6.71,6.28,-6.41
bow,6.71,6.28,-6.41
recruiting,6.71,6.28,-6.41
equations,6.71,6.28,-6.41
sept,6.71,6.28,-6.41
lt,6.71,6.28,-6.41
pond,6.71,6.28,-6.41
recreational,6.71,6.28,-6.41
friendship,6.71,6.28,-6.41
frozen,6.71,6.28,-6.41
vienna,6.71,6.28,-6.41
preserve,6.71,6.28,-6.41
negotiations,6.71,6.28,-6.41
christina,6.71,6.28,-6.41
analyze,6.71,6.28,-6.41
nano,6.71,6.28,-6.41
victorian,6.71,6.28,-6.41
taxation,6.71,6.28,-6.41
compounds,6.71,6.28,-6.41
elvis,6.71,6.28,-6.41
wider,6.71,6.28,-6.41
defining,6.71,6.28,-6.41
andreas,6.71,6.28,-6.41
suits,6.71,6.28,-6.41
impression,6.71,6.28,-6.41
confusion,6.71,6.28,-6.41
vessels,6.71,6.28,-6.41
cave,6.71,6.28,-6.41
henderson,6.71,6.28,-6.41
trustees,6.71,6.28,-6.41
defend,6.71,6.28,-6.41
stolen,6.71,6.28,-6.41
disturbed,6.71,6.28,-6.41
pharmacology,6.71,6.28,-6.41
appreciation,6.71,6.28,-6.41
galaxy,6.71,6.28,-6.41
promised,6.71,6.28,-6.41
volvo,6.71,6.28,-6.41
republicans,6.71,6.28,-6.41
soma,6.71,6.28,-6.41
disco,6.71,6.28,-6.41
varied,6.71,6.28,-6.41
chambers,6.71,6.28,-6.41
investigator,6.71,6.28,-6.41
saves,6.71,6.28,-6.41
subdivision,6.71,6.28,-6.41
distinction,6.71,6.28,-6.41
winston,6.71,6.28,-6.41
rand,6.71,6.28,-6.41
revenge,6.71,6.28,-6.41
rca,6.71,6.28,-6.41
carnival,6.71,6.28,-6.41
cornell,6.71,6.28,-6.41
beth,6.71,6.28,-6.41
reynolds,6.71,6.28,-6.41
aerial,6.71,6.28,-6.41
origins,6.71,6.28,-6.41
leslie,6.71,6.28,-6.41
leone,6.71,6.28,-6.41
strand,6.71,6.28,-6.41
complement,6.71,6.28,-6.41
doctrine,6.71,6.28,-6.41
recognised,6.71,6.28,-6.41
derek,6.71,6.28,-6.41
palestine,6.71,6.28,-6.41
vegetation,6.71,6.28,-6.41
infectious,6.71,6.28,-6.41
angela,6.71,6.28,-6.41
abraham,6.71,6.28,-6.41
penguin,6.71,6.28,-6.41
prototype,6.71,6.28,-6.41
rb,6.71,6.28,-6.41
crawford,6.71,6.28,-6.41
spies,6.71,6.28,-6.41
declare,6.71,6.28,-6.41
tragedy,6.71,6.28,-6.41
tribunal,6.71,6.28,-6.41
interpreted,6.71,6.28,-6.41
immigrants,6.71,6.28,-6.41
cork,6.71,6.28,-6.41
aw,6.71,6.28,-6.41
forbidden,6.71,6.28,-6.41
thriller,6.71,6.28,-6.41
colleague,6.71,6.28,-6.41
hu,6.71,6.28,-6.41
carmen,6.71,6.28,-6.41
sail,6.71,6.28,-6.41
wu,6.71,6.28,-6.41
bolt,6.71,6.28,-6.41
insects,6.71,6.28,-6.41
stake,6.71,6.28,-6.41
arbor,6.71,6.28,-6.41
finance,19.18,17.95,-6.41
basic,19.18,17.95,-6.41
consumer,19.18,17.95,-6.41
quite,19.18,17.95,-6.41
load,19.18,17.95,-6.41
pennsylvania,19.18,17.95,-6.41
mental,19.18,17.95,-6.41
objects,19.18,17.95,-6.41
bc,19.18,17.95,-6.41
pieces,19.18,17.95,-6.41
advisor,19.18,17.95,-6.41
diseases,19.18,17.95,-6.41
anniversary,19.18,17.95,-6.41
airline,19.18,17.95,-6.41
consumption,19.18,17.95,-6.41
scientists,19.18,17.95,-6.41
ken,19.18,17.95,-6.41
proteins,19.18,17.95,-6.41
citizen,19.18,17.95,-6.41
escape,19.18,17.95,-6.41
dust,19.18,17.95,-6.41
edinburgh,19.18,17.95,-6.41
enemy,19.18,17.95,-6.41
iraqi,19.18,17.95,-6.41
voluntary,19.18,17.95,-6.41
largely,19.18,17.95,-6.41
seeds,19.18,17.95,-6.41
decades,19.18,17.95,-6.41
barcelona,19.18,17.95,-6.41
distinguished,19.18,17.95,-6.41
armenia,19.18,17.95,-6.41
fighter,19.18,17.95,-6.41
questions,18.22,17.05,-6.42
mar,18.22,17.05,-6.42
watch,18.22,17.05,-6.42
supply,18.22,17.05,-6.42
releases,18.22,17.05,-6.42
telephone,18.22,17.05,-6.42
chance,18.22,17.05,-6.42
claim,18.22,17.05,-6.42
integrated,18.22,17.05,-6.42
damage,18.22,17.05,-6.42
miami,18.22,17.05,-6.42
wars,18.22,17.05,-6.42
lane,18.22,17.05,-6.42
candidates,18.22,17.05,-6.42
charlotte,18.22,17.05,-6.42
writers,18.22,17.05,-6.42
courts,18.22,17.05,-6.42
matthew,18.22,17.05,-6.42
interpretation,18.22,17.05,-6.42
oldest,18.22,17.05,-6.42
korean,18.22,17.05,-6.42
nancy,18.22,17.05,-6.42
geography,18.22,17.05,-6.42
observer,18.22,17.05,-6.42
tyler,18.22,17.05,-6.42
col,18.22,17.05,-6.42
fountain,18.22,17.05,-6.42
lauderdale,18.22,17.05,-6.42
ensemble,18.22,17.05,-6.42
rangers,18.22,17.05,-6.42
motorcycles,18.22,17.05,-6.42
mtv,18.22,17.05,-6.42
tel,29.73,27.82,-6.42
relations,29.73,27.82,-6.42
transport,29.73,27.82,-6.42
ends,29.73,27.82,-6.42
highway,29.73,27.82,-6.42
attacks,29.73,27.82,-6.42
