id,translated_russian,origin_translation,origin_bleu,gpt_translation,gpt_bleu
529,"Кроме того, если они не поступают так, то в результате этого получаются серьезные последствия: депрессия, недоедание и, в конечном итоге, смерть.","Более того, невыполнение этого приведёт к таким серьёзным последствиям, как замедление роста, недоедание и, в конечном счёте, смерть.",23.736810439041953,"Более того, несоблюдение этого имеет серьезные последствия: депрессия роста, недоедание и, в конечном итоге, смерть.",43.55236839920004
530,"Самыми доступными ресурсами растений были бы белки, доступные в листьях и бобовых растениях, но им трудно переварить приматы, как мы, если их не приготовить.","Наиболее доступными растительными ресурсами были бы белки, находящиеся в листьях и бобовых, но они плохо усваиваются такими приматами, как мы, если их не готовить.",39.61580557600543,"Самыми доступными растительными ресурсами были бы белки, содержащиеся в листьях и бобовых, но их трудно переваривать приматам, таким как мы, если они не приготовлены.",29.566415951473527
531,"В отличие от этого, животные продукты (мухи, термиты, яйца) не только легко перевариваются, но и обеспечивают большое количество белков, содержащих все необходимые аминокислоты.","Напротив, еда животного происхождения (муравьи, термиты, яйца) является не только легкоусвояемой, но и представляет собой богатый источник белков,  содержащих все основные аминокислоты.",26.210462197065468,"В отличие от этого, animal foods (муравьи, Termиты, яйца) не только легко усваиваются, но и обеспечивают высококачественные белки, содержащие все необходимые аминокислоты.",42.82934392917948
532,"В общем, мы не должны удивляться, если наши предки решили свою ""белочечную проблему"" так же, как шимпанзе на саване сегодня.","Принимая во внимание все вышесказанное, не стоит удивляться тому, что наши предки решили ""белковую проблему"" примерно так же, как ее решают шимпанзе в саванне по сей день.",12.859070457371294,,
533,Перерыв сна - это процесс намеренного пробуждения во время нормального периода сна и засыпания через короткое время (1060 минут).,Прерывание сна — это процесс целенаправленного пробуждения во время обычного сна и повторного засыпания через короткое время (10–60 минут).,30.89751861923347,Прерывание сна — это процесс преднамеренного пробуждения во время вашего обычного сна и возвращения ко сну через короткий период времени (от 10 до 60 минут).,11.05282536015376
534,"Это можно легко сделать, используя относительно тихие будильники, чтобы привести вас в сознание, не пробуждая вас полностью.","Это можно легко сделать при помощи относительно тихого будильника, чтобы привести вас в сознание и при этом не разбудить полностью.",36.32000569772959,"Это можно легко сделать, используя относительно тихий будильник, чтобы привести вас в сознание, не разбудив полностью.",63.64058876086589
535,"Если вы наткнетесь на то, что в постели вы перезагружаете часы, они могут быть помещены на другую сторону комнаты, заставляя вас встать с постели, чтобы выключить их.","Если вы обнаружите, что переустанавливаете будильник во сне, то его можно поставить на другую сторону комнаты, что заставит вас встать с кровати, чтобы выключить его.",21.370288986214206,"Если вы обнаружите, что сбрасываете будильник во сне, его можно разместить на другой стороне комнаты, что заставит вас встать с постели, чтобы выключить его.",24.034793256416844
536,"Другие варианты, основанные на биоритме, включают в себя употребление много жидкости (особенно воды или чая, известного диуретика) перед сном, заставляя встать и мочиться.","Прочие варианты, которые основаны на биологических ритмах, включают в себя прием жидкости в больших количествах (в частности, воды или чая, известного мочегонного средства) перед сном, что заставляет человека вставать, чтобы помочиться.",22.006500703482896,"Другие варианты, основанные на биоритмах, включают употребление большого количества жидкости (особенно воды или чая, известного диуретика) перед сном, что заставляет человека вставать, чтобы помочиться.",52.00941794810503
537,"Количество внутреннего мира, которое человек обладает, соотносится напротив с количеством напряжения в теле и духе.",Количество внутреннего покоя человека обратно пропорционально количеству напряжения в его теле и душе.,7.732130225986882,"Количество внутреннего покоя, которым обладает человек, обратно пропорционально количеству напряжения в его теле и духе.",20.105373454060025
538,"Чем меньше напряженности, тем более положительная жизненная сила присутствует.","Чем ниже напряжение, тем более позитивна присутствующая в вас жизненная сила. Каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения.",5.852735725162328,"Чем ниже напряжение, тем больше положительной жизненной силы присутствует. У каждого человека есть потенциал найти абсолютный мир и удовлетворение.",4.123364484732279
539,"Все могут достичь просветления. Единственное, что мешает достижению этой цели, - это наше собственное напряжение и негативность.","Каждый может достичь просветления. Единственное, что стоит на пути к этой цели, – это наша собственная напряженность и негативный настрой.",26.52966208642944,"Каждый может достичь просветления. Единственное, что стоит на пути к этой цели, — это наше собственное напряжение и негатив.",42.092600311547734
540,"Тибетский буддизм основан на учениях Будды, но был расширен путем махаяны любви и множеством методов индийской йоги.","Тибетский буддизм основан на учениях Будды, но был дополнен махаянским путем любви и множеством техник индийской йоги.",57.77966168512882,"Тибетский буддизм основан на учениях Будды, но был расширен путем Махаяны любви и множеством техник из индийской йоги.",65.35194995338728
541,"Тибетский буддизм в принципе очень прост. Он состоит из кундалини-йоги, медитации и пути всеобъемлющей любви.","Принцип тибетского буддизма очень прост. Он состоит из кундалини-йоги, медитации и пути всепоглощающей любви.",61.19049499906029,"В принципе, тибетский буддизм очень прост. Он состоит из кундалини-йоги, медитации и пути всеобъемлющей любви.",73.96881790087367
542,"При кундалини-йоге энергия кундалини (энергия просвещения) пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.","Энергия кундалини (энергия просветления) в кундалини-йоге пробуждается через позы йоги, дыхательные упражнения, мантры и визуализации.",65.86134739641669,"С помощью Кундалини-йоги энергия кундалини (энергия просветления) awakens через йогические позы, дыхательные упражнения, мантры и визуализации.",47.45064762645575
543,Центр тибетской медитации - это Божественная Йога.,"Сердцем тибетской медитации считается Йога Божеств. Посредством визуализации разнообразных божеств чистятся энергетические каналы, запускаются чакры и достигается просветлённость сознания.",2.282442457215392,"Центром тибетской медитации является Йога Божеств. Через визуализацию различных божеств очищаются энергетические каналы, активируются чакры и создается сознание просветления.",2.282442457215392
544,"Германия была общего врага во Второй мировой войне, что привело к сотрудничеству между СССР и США.","Германия была общим врагом во Второй мировой войне, что привело к сотрудничеству СССР и США. После завершения войны противоречия относительно системы, процесса и культуры привели к раздору между странами.",27.686318409393046,"Германия была общим врагом во Второй мировой войне, что привело к сотрудничеству между СССР и США. С окончанием войны столкновение систем, процессов и культур привело к разрыву отношений между странами.",32.74784912611197
545,С двумя годами после окончания войны бывшие союзники стали теперь врагами и началась холодная война.,"Через два года после окончания войны бывшие союзники стали врагами, и началась Холодная война.",38.13707100324892,"Через два года после окончания войны бывшие союзники стали врагами, и началась Холодная война.",38.13707100324892
546,"Она должна была длиться в течение следующих 40 лет и была бы вестись на реальных, на прокси-армий, на полях сражений от Африки до Азии, в Афганистане, Кубе и многих других местах.","Ей предстояло продлиться следующие 40 лет. В ней воевали по-настоящему, используя опосредованные армии, на полях сражений от Африки до Азии, в Афганистане, на Кубе и во многих других местах мира.",39.623571097416466,"Это должно было длиться следующие 40 лет и действительно будет вестись, через прокси-армию, на полях сражений от Африки до Азии, в Афганистане, Кубе и многих других местах.",53.55319736543218
547,"К 17 сентября 1939 года польская оборона была уже разбита, и единственной надеждой было отступить и переоборудовать вдоль румынской мостовой головы.","К 17 сентября 1939 года польская оборона уже была прорвана, и единственной надеждой было отступление и реорганизация вдоль румынского плацдарма.",44.26623526629487,"К 17 сентября 1939 года польская оборона уже была сломлена, и единственной надеждой оставалось отступление и реорганизация на румынском плацдарме.",38.61450761584493
548,"Однако эти планы были устарели почти за одну ночь, когда более 800 000 солдат из Советской Советской Советской Армии вошли и создали белорусский и украинский фронты после вторжения в восточные регионы Польши в нарушение Рижского мирного договора, Советско-польского договора о ненападении и других международных договоров, как двусторонних, так и многосторонних.","Однако эти планы стали неактуальны практически за ночь, когда около 800 000 солдат из советской Красной армии образовали Белорусский и Украинский фронты после захвата восточных регионов Польши в нарушение Рижского мирного соглашения, Советско-Польского пакта о ненападении, и других международных соглашений, двусторонних и многосторонних.",20.419009876693984,"Однако эти планы стали устаревшими практически за ночь, когда более 800 000 солдат из Красной Армии Советского Союза вошли и создали Белорусский и Украинский фронты после вторжения в восточные регионы Польши в нарушение Рижского мирного договора, Советско-Польского пакта о ненападении и других международных договоров, какbilateral, так и многосторонних.",55.66441594886427
549,"Использование кораблей для перевозки грузов - это, безусловно, самый эффективный способ перемещения большого количества людей и товаров через океаны.","Использование кораблей для транспортировки товаров является, безусловно, самым эффективным способом перевозки большого количества людей и грузов через океаны.",25.306188056493347,Использование судов для транспортировки товаров является безусловно самым эффективным способом перемещения большого количества людей и товаров через океаны.,38.92904392414697
550,"Традиционно задача военно-морских сил состоит в том, чтобы ваша страна поддерживала способность передвигать людей и товары, в то же время мешая врагу передвигать людей и товары.","Работа моряков традиционно заключается в том, чтобы обеспечивать способность страны перемещать свои народ и товары, а также одновременно препятствовать возможности врага перемещать свои народ и товары.",15.24629763712437,"Работа военно-морских сил традиционно заключалась в том, чтобы обеспечить вашей стране способность перемещать своих людей и товары, в то время как одновременно мешать сопернику перемещать его людей и товары.",31.639392411182488
551,Один из самых примечательных примеров этого был Северная атлантическая кампания Второй мировой войны.,"Одним из наиболее заслуживающих внимания недавних примеров этого была компания в Северной Атлантике в ходе Второй мировой войны. Американцы пытались перевезти людей и материалы через Атлантический океан, чтобы помочь Британии.",5.655695548649529,"Одним из самых примечательных недавних примеров этого была Северноатлантическая кампания Второй мировой войны. Американцы пытались перебросить людей и материалы через Атлантический океан, чтобы помочь Британии.",14.374448626129173
552,"В то же время немецкий флот, используя в основном подводные лодки, пытался остановить этот трафик.","В это же время немецкий военно-морской флот, используя в основном свои подводные лодки, пытался остановить это движение.",43.7596876206843,"В то же время немецкий флот, в основном используя подводные лодки, пытался остановить это движение.",58.23784674757865
553,"Если бы союзники не увенчались успехом, Германия, вероятно, смогла бы завоевать Британию, как и остальную Европу.","Если бы антигитлеровская коалиция потерпела неудачу, Германия, скорее всего, смогла бы завоевать Британию так же, как и остальные страны Европы.",25.295952012171607,"Если бы союзники потерпели поражение, Германия, вероятно, смогла бы завоевать Британию, как она завоевала остальную Европу.",61.79396438001991
554,"Кажется, козы были впервые одомашнены примерно 10 000 лет назад в горах Загрос в Иране.","Козы, по-видимому, впервые были одомашнены около 10 000 лет назад в иранских горах Загрос.",28.175950490399515,"Козы, судя по всему, были впервые одомашнены примерно 10 000 лет назад в горах Загрос в Иране.",68.67756415299444
555,"Древние культуры и племена стали хранить их для легкого доступа к молоку, волосам, мясу и коже.","Древние культуры и племена начали оставлять их себе, чтобы иметь под рукой молоко, шерсть, мясо и шкуру.",13.971224742476974,"Древние культуры и племена начали держать их для удобного доступа к молоку, шерсти, мясу и шкурам.",34.11488281065382
556,"В общей сложности домашние козлы содержались в стадах, которые блуждали по холмам или другим пастбищам, часто опекаемых пастухами, которые часто были детьми или подростками, похожими на более известного пастуха.","Домашних коз, как правило, держали в стадах, которые бродили по холмам или прочим местам выпаса, за которым зачастую присматривали козопасы, которыми обычно являлись дети или подростки, что похоже на более распространённую деятельность пастуха. Эти методы выпаса используются и по сей день.",8.343552432050078,"Домашние козы обычно содержались в стадах, которые бродили по холмам или другим пастбищам, часто под присмотром козликов, которые зачастую были детьми или подростками, подобно более известным пастухам. Эти методы пастьбы по-прежнему используются и сегодня.",33.2990598127638
557,В Англии были построены вагонеты еще в XVI веке.,Дороги для повозок были построены в Англии ещё в XVI веке.,26.581560693718632,Вагонные пути были построены в Англии уже в 16 веке.,11.884631831419354
558,"Хотя вагонеты состояли лишь из параллельных деревянных досок, они позволяли лошадям тянуть их, чтобы достичь большей скорости и тянуть большие грузы, чем на немного более грубых дорогах того времени.","Хотя гужевые дороги представляли собой лишь размещенные параллельно бруски дерева, они давали лошадям возможность перевозить по ним более крупные грузы и с более высокой скоростью, чем по слегка более ухабистым дорогам того времени.",6.549758750479568,"Хотя вагонные пути состояли лишь из параллельных деревянных дощечек, они позволяли лошадям тянуть их с большей скоростью и перевозить более тяжёлые грузы, чем на немного более грубых дорогах того времени.",56.31868677196007
559,"В начале года были введены перекрестные штиты, чтобы удержать железные дороги на месте.","Шпалы начали применяться довольно давно для того, чтобы удерживать рельсы на месте. Однако впоследствии стало ясно, что пути были более эффективны при полосе из железа сверху.",4.736201512792776,"Шпал были введены довольно рано, чтобы удерживать рельсы на месте. Постепенно, однако, стало очевидно, что рельсы будут более эффективными, если на их верхней части будет железная накладка.",4.051256043496675
560,"Это стало обычным, но железо стало причиной большего износа деревянных колес вагонов.","Это стало общепринятой практикой, но железо приводило к большему износу деревянных колёс вагонов.",14.957108065111516,"Это стало обычной практикой, но железо приводило к большему износу деревянных колес повозок.",14.957108065111516
561,В 1767 году были введены первые железные рельсы.,"Со временем деревянные колёса были заменены на железные. В 1767 году появились первые рельсы, сделанные полностью из железа.",5.978162842269045,В конечном итоге деревянные колеса были заменены железными. В 1767 году были введены первые полностью железные рельсы.,24.61291665525619
562,"Первым известным транспортом было ходьба, люди начали ходить прямо два миллиона лет назад с появлением Homo Erectus (что означает прямой человек).","Первой известной формой транспорта было передвижение на ногах, люди начали ходить прямо два миллиона лет назад с появлением Хомо Эректус   (что значит человек выпрямленный).",41.59583878583293,"Первым известным способом передвижения было ходьба; люди начали ходить на двух ногах два миллиона лет назад с появлением Homo Erectus (что означает ""прямоходящий человек"").",43.94564033694829
563,"Их предшественники, австралопитеки, не ходили так прямо, как обычно.",Для их предков австралопитеков прямохождение не было столь привычным.,3.673526562988939,"Их предшественники, австралопитеки, не ходили прямо так регулярно.",51.424016050282624
564,"Бипедальные специализации обнаруживаются в окаменелостях австралопитека 4,2 - 3,9 миллиона лет назад, хотя Сахелантроп мог ходить на двух ногах уже семь миллионов лет назад.","Бипедальные специализации обнаруживаются в останках австралопитеков из эпохи 4,2–3,9 миллионов лет назад, хотя, возможно, сахелантроп ходил на двух ногах уже 7 миллионов лет назад.",33.49595969640957,"Двуногие специализации обнаружены в окаменелостях австралопитека возрастом от 4,2 до 3,9 миллиона лет, хотя, возможно, саэлантропы начали ходить на двух ногах уже семь миллионов лет назад.",41.45112992472593
565,"Мы можем начать жить более дружелюбным к окружающей среде, мы можем присоединиться к движению в области окружающей среды, и мы можем даже стать активистами, чтобы в какой-то степени уменьшить будущее страдания.","Мы можем начать жить, больше заботясь об окружающей среде. Мы можем стать членами экологического движения и даже можем быть активистами, чтобы хоть немного облегчить дальнейшие страдания.",12.982679446701692,"Мы можем начать жить более дружелюбно к окружающей среде, можем присоединиться к экологическому движению и даже стать активистами, чтобы в некоторой степени сократить будущие страдания.",35.82530252528474
566,"Это как симптоматическое лечение во многих случаях, но если мы не только хотим временного решения, то мы должны найти корень проблем и отключить их.","Как правило, это похоже на лечение симптоматики. Если нам нужно не просто временное решение, то нам нужно найти корень проблем и устранить его.",11.739521786077459,"Это похоже на симптоматическое лечение во многих случаях. Однако, если мы не хотим лишь временного решения, нам следует найти корень проблем и деактивировать их.",31.87135756272161
567,"Очевидно, что мир сильно изменился из-за научных и технологических достижений человечества, а проблемы стали еще больше из-за перенаселения и избыточного образа жизни человечества.","Вполне очевидно, что мир сильно изменился под влиянием научно-технического прогресса человечества, а из-за перенаселения и экстравагантного образа жизни людей проблемы стали масштабнее.",25.841450487427718,"Это вполне очевидно, что мир сильно изменился из-за научных и технологических достижений человечества, и проблемы стали более серьезными из-за переполненности и расточительного образа жизни людей.",46.19707611417038
568,"После его принятия Конгрессом 4 июля рукописный проект, подписанный президентом Конгресса Джоном Хэнкоком и секретарем Чарльзом Томсоном, был затем отправлен в типографию Джона Данлапа, находящейся в нескольких кварталах от него.","После принятия Конгрессом 4 июля, рукописный проект, подписанный председателем Конгресса Джоном Хэнкоком и секретарем Чарльзом Томсоном, был отправлен за несколько кварталов в печатную мастерскую Джона Данлапа.",41.07429906952484,"После его принятия Конгрессом 4 июля рукописный проект, подписанный президентом Конгресса Джоном Хэнкоком и секретарем Чарльзом Томсоном, был отправлен в печатню Джона Данлапа, расположенную всего в нескольких кварталах.",67.90408584027462
569,"В течение ночи было сделано от 150 до 200 экземпляров, которые теперь известны как ""Дунлап-широкости"".","За ночь было изготовлено 150–200 копий, теперь известных как ""листовки Данлэпа"".",6.585833693600902,"В течение ночи было сделано от 150 до 200 экземпляров, которые теперь известны как «брошюры Дунлапа».",78.28785637123026
570,Первое публичное чтение документа было сделано Джоном Никсоном во дворе Зала Независимости 8 июля.,Первое публичное чтение этого документа было сделано Джоном Никсоном во дворе Индепенденс-холл 8 июля.,57.73502691896262,"Первое публичное чтение документа состоялось 8 июля в дворе Зала независимости, его провел Джон Никсон.",20.036355246442355
571,"Один из них был отправлен Джорджу Вашингтону 6 июля, который 9 июля прочел его войскам в Нью-Йорке.","6 июля один экземпляр послали Джорджу Вашингтону, который  9 июля приказал зачитать его перед своими войсками в Нью-Йорке. Копия прибыла в Лондон 10 августа.",14.97409376207378,"Одна была отправлена Джорджу Вашингтону 6 июля, который прочитал её своим войскам в Нью-Йорке 9 июля. Копия достигла Лондона 10 августа.",27.111518881477572
572,"25 шириных страниц Данлапа, которые до сих пор известны, являются самыми старыми сохранившимися копиями документа.","25 листовок Данлэпа, известные на настоящее время, являются старейшими выжившими копиями документа. Оригинальная рукописная копия не дошла до нас.",8.56396312012363,"25 плакатов Дунлапа, которые всё ещё известны, являются самыми старыми сохранившимися экземплярами документа. Оригинальная рукописная копия не сохранилась.",26.81791073630808
573,"Многие палеонтологи считают, что одна группа динозавров выжила и живет сегодня.","Сегодня многие палеонтологи считают, что одна из групп динозавров выжила и дожила до наших дней. Мы зовем их птицами.",19.933162409569228,"Многие палеонтологи сегодня считают, что одна группа динозавров выжила и существует по сей день. Мы называем их птицами.",34.5908041464742
574,"Многие люди не считают их динозаврами, потому что у них есть перья и умеют летать.","Часто их не рассматривают, как динозавров, потому что они имеют перья и способны летать.",13.32358437599213,"Многие люди не думают о них как о динозаврах, потому что у них есть перья и они могут летать.",41.98738840306277
575,"Но есть много вещей о птицах, которые все еще похожи на динозавров.","Но еще можно многое сказать о птицах, которые всё ещё выглядят как динозавры.",19.038378572213254,"Но есть много вещей о птицах, которые все еще выглядят как динозавры.",69.30977286178778
576,"У них ноги с весами и клеями, они ложат яйца, и они ходят на двух задней ноге, как Т-Рекс.","У них лапы с чешуёй и когтями, они откладывают яйца и ходят на двух задних лапах как Ти-Рекс.",10.517036597271202,,
577,"Практически все компьютеры, используемые сегодня, основаны на манипуляции информацией, которая кодируется в виде бинарных чисел.","Почти все компьютеры, которые используются сегодня, основаны на обработке информации, которая закодирована в виде двоичных чисел.",22.83138679594438,"Практически все компьютеры, используемые сегодня, основаны на манипуляции с информацией, закодированной в виде двоичных чисел.",58.30738459889043
578,"Бинарное число может иметь только одно из двух значений, т. е. 0 или 1, и эти числа называются бинарными цифрами - или битами, чтобы использовать компьютерный жаргон.","Двоичное число может иметь лишь одно из двух значений, то есть 0 или 1. Эти числа называют ""двоичными цифрами"" —  или ""битами"", если использовать компьютерный жаргон.",25.719389948731205,"Двоичное число может иметь только одно из двух значений, т.е. 0 или 1, и эти числа называются двоичными цифрами - или битами, если использовать компьютерный жаргон.",80.29567848001706
579,"Внутреннее отравление может не быть сразу очевидным, а такие симптомы, как рвота, достаточно общие, чтобы не дать немедленного диагноза.","Может быть трудно сразу выявить пероральное отравление. Такие симптомы, как рвота, слишком общие для быстрой постановки диагноза.",18.966326460811967,"Внутренее отравление может не проявляться сразу. Симптомы, такие как рвота, достаточно общие, чтобы нельзя было сразу поставить диагноз.",32.04144198812986
580,Лучшим признаком внутреннего отравления может быть наличие открытого контейнера лекарственных средств или токсичных бытовых химических веществ.,Лучшим признаком внутреннего отравления может быть наличие открытой ёмкости с лекарством или токсичным бытовым химическим веществом.,37.08163623065085,Лучшим признаком внутреннего отравления может быть наличие открытой упаковки медикаментов или токсичных бытовых химикатов.,43.85068972747104
581,Проверьте этикетку для конкретных инструкций по первой помощи для этого конкретного яда.,"Ознакомьтесь с этикеткой, где приводятся особые инструкции по оказанию первой помощи при отравлении этим конкретным ядом.",5.001230153993728,Проверьте ярлык на наличие конкретных инструкций по первой помощи для данного яда.,44.08231875586728
582,"Термин ""бог"" используется энтомологами в формальном смысле для этой группы насекомых.","Термин ""жук"" используется энтомологами формально для обозначения группы насекомых.",20.80375826108923,"Термин ""жук"" используется энтомологами в формальном смысле для этой группы насекомых.",80.91067115702207
583,"Этот термин происходит от древней знакомости с насекомыми, которые очень хорошо приспособлены для паразита человека.","Это понятие происходит от известных с древних времен постельных клопов – насекомых, отлично приспособленных к паразитированию на человеке.",4.820951384145839,"Этот термин происходит от древнего знакомого с постельными клопами, которые являются насекомыми, высоко адаптированными для паразитирования на человеке.",16.166500252857848
584,"Как убийцы, так и пчелы-постелы - неразборчивые, приспособленные к жизни в гнезде или помещении своего хозяина.","И хищнецы, и постельные клопы являются гнездовыми видами, приспособленными для жизни в гнезде или жилище своего хозяина.",19.011503241435708,"Как клопы-убийцы, так и постельные клопы являются нидикольными, адаптированными к жизни в гнездах или жилищах своих хозяев.",13.661822578494709
